Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4to5,Feature log2 fold change topic 4to5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7,Feature log2 fold change topic 7,Feature count topic 8,Feature log2 fold change topic 8,Feature count topic 9,Feature log2 fold change topic 9
ENSG00000259153,AC004816.1,5,-1.8739,21,0.21143,19,0.07045,20,0.20930,20,0.19489,26,0.61387,18,-0.0315,13,-0.4935
ENSG00000100731,PCNX1,63,0.10274,62,0.08658,48,-0.3140,58,-0.0346,65,0.14986,79,0.48085,41,-0.5847,57,-0.0496
ENSG00000197555,SIPA1L1,81,-0.6772,56,-1.2383,101,-0.3369,158,0.46071,273,1.36202,128,0.04125,83,-0.6467,82,-0.6491
ENSG00000182732,RGS6,10,-2.0501,33,-0.2335,39,0.02739,55,0.74709,52,0.50650,41,0.14352,28,-0.4865,28,-0.4571
ENSG00000165861,ZFYVE1,14,-0.3250,24,0.52977,6,-1.6249,22,0.40750,16,-0.1727,13,-0.4249,16,-0.1556,25,0.57226
ENSG00000119707,RBM25,247,0.26189,184,-0.2140,115,-0.9447,140,-0.7166,378,0.99733,343,0.82238,115,-0.9396,230,0.14417
ENSG00000080815,PSEN1,224,2.59795,36,-0.7310,17,-1.8077,52,-0.1888,21,-1.5418,40,-0.5550,29,-1.0515,45,-0.3761
ENSG00000133961,NUMB,22,-0.9288,38,-0.0974,46,0.23602,50,0.40662,43,0.12512,43,0.12198,26,-0.6592,42,0.09375
ENSG00000119661,DNAL1,24,-1.4538,52,-0.2698,38,-0.7697,53,-0.2668,86,0.54913,99,0.79298,79,0.40535,71,0.22580
ENSG00000176903,PNMA1,78,-1.6980,308,0.45692,184,-0.3814,399,1.09190,209,-0.1831,191,-0.3277,144,-0.7613,193,-0.3036
ENSG00000156030,ELMSAN1,22,-0.0080,20,-0.1248,15,-0.5432,31,0.67861,33,0.65909,14,-0.6794,14,-0.6621,16,-0.4593
ENSG00000119725,ZNF410,21,0.14904,13,-0.6035,20,0.13254,20,0.14663,23,0.32508,13,-0.5510,18,-0.0370,20,0.10989
ENSG00000156050,FAM161B,31,-0.0399,40,0.38166,30,-0.0959,37,0.27580,38,0.28183,33,0.04123,19,-0.7994,22,-0.5846
ENSG00000119636,BBOF1,25,-0.1133,11,-1.3718,20,-0.4860,28,0.03340,25,-0.1368,36,0.44437,34,0.36515,39,0.56459
ENSG00000119711,ALDH6A1,226,0.61336,32,-2.3947,131,-0.2800,63,-1.5402,100,-0.6981,69,-1.2761,272,0.93792,450,1.91023
ENSG00000205659,LIN52,13,-0.8734,33,0.60520,28,0.28969,11,-1.1706,16,-0.6099,37,0.75954,21,-0.1531,38,0.81015
ENSG00000119688,ABCD4,37,1.20810,15,-0.3484,3,-2.3672,15,-0.3522,22,0.29080,8,-1.1974,9,-1.1225,40,1.34777
ENSG00000119655,NPC2,103,1.73052,14,-1.5896,8,-2.2911,17,-1.3637,23,-0.8385,15,-1.4707,33,-0.2621,119,2.03811
ENSG00000165898,ISCA2,20,-0.1784,23,0.05906,24,0.14830,22,-0.0042,27,0.32291,15,-0.5497,21,-0.0595,24,0.13822
ENSG00000119682,AREL1,14,-0.7343,45,1.18017,25,0.15899,25,0.20024,18,-0.3634,25,0.18194,7,-1.7285,18,-0.3259
ENSG00000119616,FCF1,68,1.28180,16,-1.0897,14,-1.2652,16,-1.1342,27,-0.2813,46,0.58415,40,0.36205,46,0.57886
ENSG00000119596,YLPM1,136,0.46292,72,-0.5674,54,-0.9992,94,-0.1634,128,0.35701,172,0.86242,87,-0.2593,88,-0.2453
ENSG00000198208,RPS6KL1,21,-0.0061,30,0.55183,14,-0.6001,24,0.21763,19,-0.1671,28,0.44506,22,0.09539,8,-1.3917
ENSG00000119718,EIF2B2,25,0.33064,28,0.47588,26,0.38585,31,0.81954,10,-1.0787,12,-0.8377,6,-1.7638,15,-0.4525
ENSG00000119684,MLH3,88,1.56450,16,-1.2238,16,-1.2577,30,-0.3311,40,0.17776,43,0.28239,42,0.26266,19,-1.0143
ENSG00000119640,ACYP1,29,-0.7897,79,0.80556,47,-0.0561,74,0.82721,56,0.23124,33,-0.6041,35,-0.5285,11,-2.2355
ENSG00000119638,NEK9,39,1.26886,8,-1.2504,11,-0.7449,13,-0.5523,21,0.18753,14,-0.3926,14,-0.4640,32,0.92197
ENSG00000170348,TMED10,206,0.90334,87,-0.5165,65,-0.9653,158,0.52798,83,-0.5955,50,-1.3697,40,-1.6827,237,1.15873
ENSG00000170345,FOS,39,-0.4137,21,-1.3853,13,-2.0686,26,-1.1049,23,-1.1993,20,-1.4192,8,-2.6856,279,3.62730
ENSG00000140044,JDP2,16,-0.1042,21,0.32518,18,0.05978,16,-0.1143,11,-0.7517,29,0.83769,21,0.28118,8,-1.1662
ENSG00000119685,TTLL5,32,0.93827,13,-0.5777,18,-0.0574,12,-0.7692,21,0.20728,31,0.90064,5,-1.9870,22,0.29268
ENSG00000133935,ERG28,30,-0.3355,42,0.21686,43,0.28205,28,-0.4437,40,0.16610,33,-0.1791,26,-0.5241,58,0.76384
ENSG00000119650,IFT43,19,-0.4158,21,-0.2156,46,1.06948,26,0.11071,20,-0.2893,14,-0.8516,14,-0.8802,33,0.52444
ENSG00000089916,GPATCH2L,98,0.24762,62,-0.4945,35,-1.3583,46,-1.0469,151,0.98586,148,0.95146,109,0.42845,64,-0.4430
ENSG00000013523,ANGEL1,20,0.69544,21,0.76988,5,-1.3891,8,-0.7730,8,-0.6953,11,-0.1945,23,0.95308,12,-0.1353
ENSG00000119669,IRF2BPL,25,-1.1013,31,-0.7782,70,0.53670,53,0.06555,78,0.71666,46,-0.1630,41,-0.3378,61,0.28897
ENSG00000198894,CIPC,111,0.35906,84,-0.1050,94,0.07836,84,-0.1260,65,-0.5098,81,-0.1610,125,0.55332,78,-0.2125
ENSG00000165548,TMEM63C,2,-2.4692,21,0.56006,15,0.03842,23,0.89910,12,-0.3371,17,0.24007,12,-0.3187,6,-1.2131
ENSG00000177108,ZDHHC22,14,-1.5335,64,0.83850,44,0.20386,51,0.53480,16,-1.3544,81,1.26073,24,-0.7614,4,-3.4195
ENSG00000165553,NGB,4,-2.4567,23,-0.0629,57,1.53280,35,0.78376,11,-1.2093,14,-0.7580,24,0.03906,8,-1.5254
ENSG00000100580,TMED8,34,-0.8445,42,-0.5159,78,0.47330,65,0.20259,48,-0.3081,76,0.42334,66,0.19194,52,-0.1858
ENSG00000100591,AHSA1,71,-0.5046,164,0.87898,143,0.64228,123,0.45498,64,-0.6507,62,-0.7101,57,-0.8229,67,-0.5892
ENSG00000100596,SPTLC2,157,2.04705,37,-0.5093,35,-0.5843,36,-0.5897,17,-1.6628,59,0.22943,37,-0.4851,43,-0.2625
ENSG00000119705,SLIRP,239,-0.1767,256,-0.0636,409,0.71582,316,0.32808,216,-0.3350,142,-0.9890,352,0.45924,151,-0.8892
ENSG00000100603,SNW1,101,0.43845,53,-0.5760,50,-0.6768,65,-0.3179,96,0.35595,106,0.52703,78,0.02560,80,0.06130
ENSG00000021645,NRXN3,85,-1.5774,327,0.54153,263,0.17758,248,0.09035,321,0.51117,408,0.92791,163,-0.5866,60,-2.0865
ENSG00000211448,DIO2,4,-4.1604,10,-2.7912,70,0.06743,45,-0.7023,69,0.04847,66,-0.0263,184,1.78885,112,0.85791
ENSG00000165417,GTF2A1,58,-0.2162,93,0.56168,64,-0.0745,49,-0.5296,88,0.46321,81,0.32082,72,0.12327,44,-0.6479
ENSG00000140022,STON2,25,0.19705,4,-2.4644,8,-1.5999,12,-1.0428,12,-0.9645,5,-2.3180,27,0.30733,97,2.84125
ENSG00000071537,SEL1L,152,0.56319,107,-0.0226,66,-0.7861,121,0.21174,147,0.50270,120,0.16343,73,-0.6219,68,-0.7331
ENSG00000185070,FLRT2,16,-2.8242,116,0.19416,122,0.28564,127,0.39610,172,0.86852,129,0.37275,79,-0.4107,38,-1.5477
ENSG00000054983,GALC,58,1.14303,25,-0.2738,40,0.48986,36,0.38943,16,-0.9539,18,-0.8097,6,-2.4405,32,0.10652
ENSG00000042317,SPATA7,21,-0.6791,42,0.41730,38,0.23913,25,-0.4670,52,0.74789,37,0.20990,25,-0.4030,29,-0.1941
ENSG00000100722,ZC3H14,97,0.33045,58,-0.4818,51,-0.6966,71,-0.2074,140,0.96363,117,0.64917,59,-0.4720,49,-0.7432
ENSG00000165533,TTC8,6,-1.6409,12,-0.6307,21,0.29845,30,1.06616,17,-0.0321,12,-0.5254,17,-0.0074,12,-0.5279
ENSG00000053254,FOXN3,80,0.31035,52,-0.3934,30,-1.2419,44,-0.7155,54,-0.3279,89,0.48332,86,0.42561,119,0.97672
ENSG00000100764,PSMC1,169,-0.2810,267,0.47133,166,-0.3099,192,-0.0817,241,0.30181,333,0.85149,122,-0.7802,125,-0.7440
ENSG00000119720,NRDE2,55,1.00582,25,-0.3194,16,-0.9360,29,-0.0872,33,0.16495,28,-0.0848,10,-1.6386,46,0.69274
ENSG00000198668,CALM1,2142,-1.0378,3225,-0.4027,5219,0.37871,4290,0.06268,4952,0.29094,5214,0.37699,5081,0.33379,2919,-0.5591
ENSG00000165914,TTC7B,34,-1.2778,76,-0.0589,81,0.05918,94,0.34223,53,-0.6145,56,-0.5442,118,0.67707,100,0.40149
ENSG00000100784,RPS6KA5,138,0.90408,28,-1.6018,27,-1.6761,64,-0.4158,157,1.14076,89,0.16529,77,-0.0837,81,0.01771
ENSG00000133943,DGLUCY,22,-0.6980,23,-0.6561,33,-0.0477,31,-0.2070,36,0.09574,20,-0.8089,42,0.34010,71,1.23740
ENSG00000100796,PPP4R3A,71,0.75385,18,-1.4165,28,-0.7718,41,-0.1810,75,0.84401,53,0.24418,49,0.13325,32,-0.5454
ENSG00000100815,TRIP11,322,1.14080,109,-0.6562,68,-1.3809,71,-1.4258,215,0.43083,261,0.76815,193,0.25183,177,0.11510
ENSG00000066427,ATXN3,31,-0.4621,45,0.10806,34,-0.3475,36,-0.2693,40,-0.0546,71,0.88084,63,0.67076,21,-1.0617
ENSG00000183648,NDUFB1,237,-0.9926,510,0.21838,727,0.81970,545,0.37944,351,-0.3852,243,-0.9533,594,0.47280,267,-0.8135
ENSG00000165934,CPSF2,81,1.28116,40,0.06319,21,-0.9576,19,-1.1696,32,-0.2928,45,0.24540,33,-0.2630,57,0.63254
ENSG00000140090,SLC24A4,10,-1.2202,6,-2.0105,37,0.82389,23,-0.0143,85,2.46344,7,-1.6804,1,-3.6985,13,-0.9155
ENSG00000100600,LGMN,24,-1.4196,78,0.40610,81,0.46265,82,0.56882,66,0.12046,50,-0.3003,38,-0.7476,48,-0.3808
ENSG00000066455,GOLGA5,45,0.83253,37,0.48848,32,0.25915,21,-0.4706,20,-0.5103,21,-0.3723,17,-0.7213,31,0.23752
ENSG00000100604,CHGA,47,-2.5137,751,2.05893,237,-0.0422,262,0.13460,129,-1.0009,351,0.60835,97,-1.4200,56,-2.2493
ENSG00000100605,ITPK1,158,0.12450,206,0.56946,144,-0.0188,106,-0.5726,54,-1.5264,145,-0.0114,223,0.70627,173,0.27412
ENSG00000165943,MOAP1,70,-2.4291,591,0.92163,427,0.36036,536,0.89744,208,-0.7842,380,0.16905,239,-0.5721,98,-1.9288
ENSG00000012963,UBR7,29,-0.3531,35,-0.0958,38,0.06011,54,0.75358,30,-0.2959,45,0.34867,19,-0.9794,25,-0.5955
ENSG00000011114,BTBD7,58,1.34904,16,-0.8112,17,-0.7268,8,-1.8874,32,0.30448,40,0.68388,25,-0.1240,35,0.45421
ENSG00000133958,UNC79,18,-0.9319,36,0.13862,28,-0.2648,32,-0.0272,58,0.96499,44,0.46958,26,-0.3450,21,-0.7086
ENSG00000089737,DDX24,410,-0.5195,699,0.34290,436,-0.4218,568,0.00114,938,0.84633,879,0.73301,304,-0.9808,307,-0.9653
ENSG00000165948,IFI27L1,4,-2.2908,30,0.56057,45,1.26095,27,0.40370,9,-1.3010,10,-1.1185,18,-0.2652,23,0.09379
ENSG00000165949,IFI27,30,-0.3989,5,-2.9927,44,0.19597,27,-0.6645,9,-2.1038,6,-2.7675,70,0.98437,132,2.26559
ENSG00000119632,IFI27L2,145,0.28020,98,-0.3537,177,0.61771,93,-0.4846,77,-0.7209,46,-1.5060,124,0.01865,246,1.20383
ENSG00000119698,PPP4R4,1,-5.4334,28,-1.2658,122,1.11912,85,0.58362,118,1.06114,35,-0.9217,43,-0.6053,51,-0.3437
ENSG00000100697,DICER1,255,1.84629,64,-0.5701,39,-1.3151,52,-0.9635,92,0.00758,112,0.33798,60,-0.6684,95,0.06505
ENSG00000165959,CLMN,219,4.07887,13,-1.5223,6,-2.5041,6,-2.7947,9,-2.0407,18,-1.0501,14,-1.4133,28,-0.3869
ENSG00000182512,GLRX5,46,-1.2907,113,0.10765,159,0.68174,113,0.12332,102,-0.0540,80,-0.4408,120,0.21016,105,-0.0133
ENSG00000250366,TUNAR,3,-3.0383,12,-1.0639,43,0.91468,39,0.90711,61,1.57832,10,-1.3254,7,-1.8294,8,-1.7548
ENSG00000227051,C14orf132,43,-2.0158,81,-1.0560,285,0.98947,185,0.28538,202,0.39256,105,-0.6601,163,0.03346,184,0.23840
ENSG00000066739,ATG2B,43,-0.2851,64,0.34007,76,0.63027,51,-0.0492,75,0.60350,59,0.21239,25,-1.1262,24,-1.2008
ENSG00000100744,GSKIP,30,-1.0262,70,0.27878,63,0.10824,84,0.68678,85,0.61214,44,-0.4556,43,-0.5123,27,-1.1822
ENSG00000090060,PAPOLA,129,0.21665,115,0.02776,136,0.30550,100,-0.2310,130,0.22652,104,-0.1377,77,-0.6146,128,0.19878
ENSG00000100749,VRK1,13,-0.5381,17,-0.1547,22,0.25791,19,-0.0124,23,0.32443,27,0.59183,12,-0.6765,17,-0.1284
ENSG00000127152,BCL11B,21,-0.6339,25,-0.3362,7,-2.1253,17,-1.0363,49,0.72530,74,1.48565,38,0.32096,34,0.12042
ENSG00000183576,SETD3,96,0.27275,79,-0.0359,63,-0.3909,75,-0.1363,98,0.30753,82,0.01704,72,-0.1867,89,0.14684
ENSG00000090061,CCNK,26,0.61750,13,-0.5600,13,-0.5116,17,-0.1018,26,0.60384,13,-0.4591,17,-0.0567,20,0.12246
ENSG00000205476,CCDC85C,10,-0.8936,3,-2.4679,45,1.65227,11,-0.7965,21,0.30309,5,-1.9249,22,0.34767,30,0.89687
ENSG00000036530,CYP46A1,35,-2.0638,97,-0.5193,152,0.19868,202,0.80430,307,1.44149,96,-0.5347,42,-1.7862,78,-0.8565
ENSG00000066629,EML1,32,0.38316,11,-1.2347,15,-0.8353,37,0.76166,48,1.07771,13,-1.0045,19,-0.4342,15,-0.8345
ENSG00000196405,EVL,76,-1.5079,249,0.34997,171,-0.2634,242,0.35126,198,-0.0286,183,-0.1485,299,0.66021,151,-0.4548
ENSG00000100811,YY1,179,0.73019,83,-0.5342,111,-0.0643,93,-0.3888,148,0.39709,124,0.11103,103,-0.1903,108,-0.1089
ENSG00000197119,SLC25A29,30,-0.0090,18,-0.7974,41,0.49083,35,0.26745,39,0.40954,12,-1.3816,32,0.09499,30,0.00057
ENSG00000140105,WARS,26,-1.5538,144,1.18933,104,0.61085,83,0.27071,58,-0.3499,61,-0.2697,44,-0.7722,45,-0.7485
ENSG00000183092,BEGAIN,2,-4.1792,20,-0.7995,58,0.92532,33,-0.0086,58,0.90925,15,-1.1955,41,0.31423,41,0.34136
ENSG00000214548,MEG3,209,-1.6511,504,-0.3018,298,-1.1150,387,-0.7940,2163,2.38515,1000,0.83824,261,-1.3157,263,-1.3062
ENSG00000225746,MEG8,18,-1.1057,36,-0.0062,25,-0.6009,12,-1.8220,94,1.65424,80,1.33716,35,-0.0619,18,-1.1250
ENSG00000078304,PPP2R5C,130,-0.6018,176,-0.1195,243,0.40799,165,-0.2576,128,-0.6264,213,0.18521,281,0.65154,209,0.15394
ENSG00000197102,DYNC1H1,478,-0.2729,916,0.80700,505,-0.1853,451,-0.4125,517,-0.1480,981,0.92976,472,-0.2919,330,-0.8537
ENSG00000080824,HSP90AA1,4192,0.11448,7098,1.01607,3273,-0.2849,2418,-0.8415,3634,-0.1173,7539,1.12585,2179,-0.9200,2421,-0.7577
ENSG00000140153,WDR20,34,1.26833,15,-0.1380,23,0.57653,11,-0.6037,13,-0.3195,10,-0.7026,17,0.04693,11,-0.6358
ENSG00000080823,MOK,5,-1.6967,15,-0.2419,9,-0.9774,22,0.42853,33,1.09733,15,-0.2792,15,-0.2780,21,0.28272
ENSG00000100865,CINP,74,0.52277,53,-0.0348,38,-0.5640,56,0.06012,71,0.44423,51,-0.1014,57,0.07945,32,-0.8425
ENSG00000196663,TECPR2,80,0.95160,33,-0.5283,42,-0.1329,40,-0.2472,37,-0.3417,58,0.38875,28,-0.7861,54,0.27290
ENSG00000156381,ANKRD9,14,-1.7001,24,-0.9077,82,1.12853,35,-0.3276,26,-0.7789,22,-1.0242,52,0.33107,92,1.32691
ENSG00000089902,RCOR1,19,0.15893,9,-1.0217,13,-0.4442,18,0.06923,31,0.98898,10,-0.7673,16,-0.1264,21,0.31818
ENSG00000131323,TRAF3,21,-0.9593,30,-0.4306,29,-0.4946,40,0.01061,26,-0.6665,45,0.20050,67,0.87290,59,0.65928
ENSG00000198752,CDC42BPB,143,0.20151,72,-0.8778,65,-1.0410,79,-0.8150,173,0.52163,200,0.76568,188,0.66291,138,0.13950
ENSG00000100664,EIF5,400,-0.1837,482,0.12071,476,0.09881,422,-0.1113,464,0.05666,604,0.49554,419,-0.1090,343,-0.4237
ENSG00000075413,MARK3,94,0.13371,88,0.03901,56,-0.6798,93,0.14952,113,0.44158,73,-0.2621,62,-0.5339,104,0.30250
ENSG00000166165,CKB,734,-1.3802,2030,0.21420,2203,0.34970,2520,0.68218,1605,-0.1677,1261,-0.5499,1252,-0.5604,1905,0.10987
ENSG00000166166,TRMT61A,13,-0.1522,12,-0.2735,11,-0.4189,20,0.61466,18,0.30499,18,0.32077,6,-1.4368,13,-0.1321
ENSG00000166170,BAG5,71,0.27291,27,-1.2151,42,-0.5458,51,-0.2766,103,0.90999,87,0.61937,69,0.23919,36,-0.7740
ENSG00000126214,KLC1,193,-1.5591,879,0.85746,504,-0.0773,678,0.47805,502,-0.0839,649,0.33569,420,-0.3681,257,-1.1306
ENSG00000256053,COA8,33,-1.1285,61,-0.1934,89,0.42230,115,1.04725,74,0.10562,44,-0.6883,44,-0.7026,44,-0.7144
ENSG00000100711,ZFYVE21,50,-0.3827,45,-0.5618,76,0.28543,67,0.09693,69,0.13163,40,-0.7321,55,-0.2305,105,0.82674
ENSG00000088808,PPP1R13B,5,-2.1995,23,-0.1176,17,-0.5297,28,0.26568,30,0.33704,35,0.60217,32,0.45409,20,-0.2894
ENSG00000156411,ATP5MPL,285,-1.1220,688,0.26655,881,0.68670,774,0.54360,498,-0.2580,300,-1.0451,655,0.18518,406,-0.5777
ENSG00000258986,TMEM179,12,-0.6119,21,0.22446,22,0.27405,24,0.49299,10,-0.9329,19,0.03031,29,0.73830,5,-1.9340
ENSG00000203485,INF2,158,1.01419,104,0.30179,79,-0.1466,84,-0.0507,57,-0.6529,106,0.32011,65,-0.4672,43,-1.0834
ENSG00000184990,SIVA1,30,-0.8078,32,-0.6937,57,0.21359,76,0.82694,47,-0.1163,22,-1.2566,62,0.34695,49,-0.0403
ENSG00000142208,AKT1,26,-0.4383,21,-0.7635,41,0.25777,46,0.54717,28,-0.3097,18,-1.0135,49,0.56109,36,0.08120
ENSG00000099814,CEP170B,17,-2.3434,71,-0.2377,113,0.52500,83,0.01361,71,-0.2234,73,-0.1879,140,0.89496,88,0.12016
ENSG00000185567,AHNAK2,15,-1.9530,159,1.90121,62,0.19323,27,-1.2340,17,-1.8141,119,1.31247,45,-0.3289,27,-1.0934
ENSG00000184916,JAG2,4,-1.8568,11,-0.4362,4,-1.9454,22,0.76319,26,0.93046,18,0.26193,5,-1.6002,22,0.62620
ENSG00000183828,NUDT14,17,-1.7446,78,0.65146,112,1.31218,79,0.80366,18,-1.6430,33,-0.7359,36,-0.6123,22,-1.3610
ENSG00000185024,BRF1,29,0.05779,19,-0.5889,26,-0.1039,26,-0.0955,33,0.27895,35,0.36461,27,-0.0504,29,0.05511
ENSG00000184887,BTBD6,21,-1.7889,60,-0.1768,100,0.65128,70,0.07392,71,0.08829,57,-0.2627,73,0.12891,84,0.36070
ENSG00000179364,PACS2,185,1.98558,36,-0.8373,49,-0.3513,39,-0.7999,30,-1.1179,34,-0.9470,72,0.24668,72,0.24196
ENSG00000182979,MTA1,28,0.10900,19,-0.5062,27,0.08159,20,-0.4909,25,-0.0606,30,0.24919,14,-0.9321,51,1.14598
ENSG00000182809,CRIP2,48,-2.0548,87,-1.1726,256,0.53242,264,0.68905,310,0.86776,93,-1.0757,134,-0.5125,213,0.22523
ENSG00000184986,TMEM121,22,0.41112,18,0.15988,23,0.51845,17,0.04557,15,-0.1464,14,-0.2353,18,0.15684,5,-1.7610
ENSG00000274253,AC138649.1,30,-1.3279,84,0.28517,49,-0.5889,58,-0.3684,63,-0.1860,136,1.10643,124,0.94071,37,-1.0248
ENSG00000170113,NIPA1,158,1.28131,135,0.99864,63,-0.2702,65,-0.2613,33,-1.2746,71,-0.0987,50,-0.6382,35,-1.1673
ENSG00000140157,NIPA2,12,-1.8431,63,0.76383,48,0.28875,46,0.26774,35,-0.1995,39,-0.0593,37,-0.1310,34,-0.2502
ENSG00000273749,CYFIP1,44,-0.1510,26,-0.9738,41,-0.2916,42,-0.2740,68,0.53673,17,-1.5720,45,-0.1242,114,1.47949
ENSG00000275835,TUBGCP5,31,0.15364,40,0.58690,32,0.19065,20,-0.5760,21,-0.4466,45,0.76331,17,-0.7977,27,-0.0454
ENSG00000182636,NDN,83,-0.4696,141,0.38364,100,-0.1787,148,0.55524,131,0.26989,90,-0.3424,74,-0.6429,87,-0.3912
ENSG00000128739,SNRPN,197,-1.9415,910,0.44723,972,0.55886,1020,0.76225,520,-0.4604,570,-0.3174,673,-0.0502,367,-1.0011
ENSG00000224078,SNHG14,509,-0.9994,959,-0.0029,631,-0.6678,542,-0.9943,1943,1.21209,2118,1.37449,913,-0.0823,492,-1.0496
ENSG00000114062,UBE3A,155,-0.2251,181,0.02749,173,-0.0442,165,-0.1414,184,0.05280,312,0.95124,161,-0.1636,107,-0.8061
ENSG00000166206,GABRB3,53,-2.0922,215,0.06603,244,0.27686,294,0.69306,387,1.07248,216,0.07536,99,-1.1514,56,-1.9901
ENSG00000186297,GABRA5,20,-2.2867,187,1.22652,102,0.17816,82,-0.2127,34,-1.5421,143,0.73589,115,0.36638,62,-0.6289
ENSG00000182256,GABRG3,12,-0.6499,29,0.71681,9,-1.0463,15,-0.4571,17,-0.1414,45,1.49876,24,0.40586,3,-2.5054
ENSG00000128731,HERC2,149,0.53319,101,-0.1011,70,-0.6799,62,-0.9573,150,0.53966,197,1.02019,84,-0.4089,97,-0.1740
ENSG00000034053,APBA2,61,-1.5678,327,1.15083,192,0.22416,185,0.18835,119,-0.5334,221,0.46408,127,-0.4377,87,-1.0157
ENSG00000104059,FAM189A1,1,-3.1702,20,0.74324,10,-0.4420,15,0.25841,10,-0.3860,14,0.12776,27,1.25905,4,-1.7200
ENSG00000185115,NSMCE3,22,-0.5357,48,0.69180,25,-0.3483,36,0.25805,30,-0.1025,39,0.35003,24,-0.4638,24,-0.4515
ENSG00000104067,TJP1,420,2.15780,41,-1.7807,58,-1.2475,43,-1.8365,85,-0.6781,106,-0.3208,121,-0.1216,254,1.14242
ENSG00000198690,FAN1,72,1.24064,37,0.08217,16,-1.2246,28,-0.3868,31,-0.1674,31,-0.1754,31,-0.2050,40,0.22376
ENSG00000166912,MTMR10,171,2.65317,14,-1.6685,11,-2.0111,17,-1.4965,12,-1.8711,25,-0.8414,44,0.04964,72,0.88116
ENSG00000169926,KLF13,129,0.53927,37,-1.4343,85,-0.1484,81,-0.2584,106,0.20618,76,-0.3330,170,1.01822,75,-0.3453
ENSG00000169918,OTUD7A,68,0.65926,38,-0.3121,31,-0.6180,48,0.09383,54,0.27154,43,-0.1163,50,0.14270,32,-0.5447
ENSG00000166922,SCG5,141,-1.5325,635,0.87108,403,0.10040,609,0.95718,428,0.19947,357,-0.0961,135,-1.6017,94,-2.1307
ENSG00000166923,GREM1,142,4.88207,9,-1.1455,1,-4.1668,1,-3.7561,0,-4.8582,10,-1.0302,10,-1.0503,2,-3.2005
ENSG00000248905,FMN1,5,-3.0131,77,1.10222,29,-0.4961,20,-1.1813,42,0.06950,97,1.52977,66,0.80448,7,-2.6505
ENSG00000198838,RYR3,51,0.69133,10,-1.7906,14,-1.3122,12,-1.7455,29,-0.2425,40,0.26291,24,-0.5079,112,2.19463
ENSG00000134153,EMC7,47,-0.3976,81,0.50176,78,0.44099,77,0.48848,54,-0.1594,27,-1.2246,14,-2.2178,83,0.54387
ENSG00000182405,PGBD4,10,-0.3112,23,1.00618,12,-0.0933,8,-0.7288,10,-0.3240,20,0.73141,11,-0.2431,11,-0.2074
ENSG00000134152,KATNBL1,52,0.53149,26,-0.5518,24,-0.7140,31,-0.3725,68,0.99587,41,0.13002,24,-0.7289,43,0.21635
ENSG00000128463,EMC4,100,-0.2235,133,0.23680,118,0.03908,176,0.84711,108,-0.0992,48,-1.3502,90,-0.3876,86,-0.4626
ENSG00000140199,SLC12A6,38,0.08528,54,0.66958,19,-0.9935,33,-0.1568,40,0.14631,41,0.19807,38,0.09147,29,-0.3463
ENSG00000182117,NOP10,44,-0.8611,90,0.28706,106,0.54876,98,0.49378,56,-0.4802,37,-1.0996,75,-0.0248,78,0.05634
ENSG00000176454,LPCAT4,9,-2.8872,157,1.54525,54,-0.2928,81,0.42204,91,0.56350,57,-0.2095,34,-1.0115,20,-1.7939
ENSG00000175265,GOLGA8A,72,-0.1358,61,-0.4081,29,-1.5417,67,-0.2882,266,2.25311,82,0.06667,14,-2.6162,51,-0.6908
ENSG00000215252,GOLGA8B,32,-1.5576,77,-0.2397,59,-0.6587,76,-0.3006,324,2.42580,63,-0.5390,30,-1.6947,67,-0.4525
ENSG00000021776,AQR,51,0.05243,40,-0.3572,35,-0.5530,34,-0.6601,52,0.05962,86,0.92426,36,-0.5078,79,0.78201
ENSG00000198146,ZNF770,58,-0.4894,79,-0.0001,62,-0.3693,73,-0.1257,100,0.39731,97,0.34850,78,-0.0132,87,0.15975
ENSG00000134138,MEIS2,39,-0.5667,2,-4.4478,22,-1.4112,70,0.41951,132,1.48851,28,-1.0896,75,0.47865,67,0.27811
ENSG00000166068,SPRED1,63,-0.2511,50,-0.6227,81,0.15103,74,-0.0030,128,0.91206,66,-0.1820,61,-0.3050,70,-0.0979
ENSG00000171262,FAM98B,53,-0.2739,75,0.28678,50,-0.3705,73,0.29332,79,0.38445,40,-0.6998,76,0.32053,45,-0.5287
ENSG00000172575,RASGRP1,25,-1.4445,115,1.00842,45,-0.5403,67,0.10128,35,-0.9363,133,1.27322,60,-0.0829,24,-1.4931
ENSG00000166073,GPR176,7,-1.7474,37,0.71652,18,-0.4440,27,0.17687,29,0.30631,20,-0.2627,34,0.56154,18,-0.4954
ENSG00000128829,EIF2AK4,41,-0.6162,60,-0.0305,49,-0.3598,47,-0.4556,88,0.60319,95,0.72368,74,0.31027,49,-0.3464
ENSG00000140319,SRP14,642,0.01468,537,-0.2711,830,0.44040,643,0.02104,528,-0.2998,531,-0.2892,596,-0.1040,773,0.32120
ENSG00000137843,PAK6,6,-2.8547,8,-2.4194,37,-0.1707,65,0.89172,53,0.39796,11,-1.9956,65,0.73703,64,0.70781
