Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3to4,Feature log2 fold change topic 3to4,Feature count topic 5to6,Feature log2 fold change topic 5to6,Feature count topic 7to9,Feature log2 fold change topic 7to9,Feature count topic 10,Feature log2 fold change topic 10,Feature count topic 11to12,Feature log2 fold change topic 11to12
ENSG00000131067,GGT7,15,-1.6460,34,-0.4184,25,-0.9171,67,0.75967,59,0.58987,56,0.36930,32,-0.5501
ENSG00000131069,ACSS2,46,1.14170,10,-1.2628,34,0.70805,13,-0.8889,26,0.22910,16,-0.5387,15,-0.6526
ENSG00000100983,GSS,11,-1.6875,13,-1.4591,46,0.48948,35,0.00912,53,0.86836,25,-0.5172,24,-0.6118
ENSG00000100991,TRPC4AP,24,-0.8301,27,-0.6388,17,-1.3916,44,0.08882,64,0.87544,29,-0.5586,53,0.43093
ENSG00000126005,MMP24OS,63,-0.8091,111,0.07274,85,-0.3813,163,0.78615,94,-0.2344,59,-0.8964,132,0.37996
ENSG00000242372,EIF6,35,-0.3258,33,-0.4474,38,-0.2374,66,0.73303,51,0.31372,18,-1.3150,38,-0.2130
ENSG00000101019,UQCC1,22,-0.6836,5,-2.6429,23,-0.6700,51,0.72634,45,0.57151,47,0.50935,26,-0.4727
ENSG00000126001,CEP250,28,0.33793,21,-0.0945,14,-0.7225,15,-0.6342,32,0.70443,33,0.61403,16,-0.5240
ENSG00000125991,ERGIC3,60,-0.3333,84,0.19441,94,0.40398,76,0.03939,79,0.11583,48,-0.6604,62,-0.3091
ENSG00000214078,CPNE1,36,-0.3924,29,-0.7066,46,-0.0085,43,-0.1531,71,0.87920,40,-0.2445,31,-0.6532
ENSG00000244462,RBM12,39,0.55981,51,0.99000,22,-0.3435,16,-0.8455,30,0.14928,26,-0.0586,23,-0.2684
ENSG00000244005,NFS1,23,-0.5116,6,-2.5328,39,0.30412,47,0.68094,42,0.50124,33,0.04402,15,-1.2511
ENSG00000125995,ROMO1,111,-0.5733,221,0.51230,262,0.89816,211,0.48896,123,-0.4929,32,-2.4188,124,-0.4369
ENSG00000131051,RBM39,358,0.95547,143,-0.5096,173,-0.2390,105,-1.0395,241,0.38797,358,0.95505,123,-0.8007
ENSG00000025293,PHF20,102,0.30020,54,-0.6728,55,-0.7051,73,-0.2365,117,0.65877,120,0.55644,65,-0.4428
ENSG00000171222,SCAND1,78,-0.7680,154,0.27219,171,0.49856,183,0.62555,119,-0.1557,85,-0.6415,84,-0.7105
ENSG00000260032,NORAD,456,-0.7628,527,-0.5418,513,-0.6296,827,0.17547,966,0.51690,627,-0.2740,892,0.31101
ENSG00000088367,EPB41L1,133,-0.4473,185,0.06911,141,-0.3886,172,-0.0508,165,-0.1297,196,0.16017,245,0.58152
ENSG00000080845,DLGAP4,30,-1.7623,130,0.44588,88,-0.1919,99,0.00787,102,0.06873,86,-0.2072,127,0.45576
ENSG00000101084,RAB5IF,26,-1.0078,22,-1.2323,66,0.48881,70,0.59512,61,0.37052,29,-0.8640,36,-0.5580
ENSG00000101079,NDRG3,55,-1.6651,85,-1.0153,86,-1.0682,302,1.12436,215,0.52591,147,-0.1859,139,-0.2958
ENSG00000149639,SOGA1,54,1.65572,4,-2.1928,14,-0.5696,9,-1.1740,27,0.58957,10,-1.0927,22,0.16096
ENSG00000101347,SAMHD1,28,-0.7053,106,1.43158,34,-0.4422,40,-0.1617,43,-0.0809,53,0.28541,35,-0.4090
ENSG00000118705,RPN2,79,-0.0389,90,0.17133,163,1.32123,52,-0.7282,75,-0.1586,55,-0.5956,48,-0.8770
ENSG00000101363,MANBAL,49,-0.4339,43,-0.6450,42,-0.7122,86,0.49979,77,0.33479,66,0.02614,67,0.05526
ENSG00000166619,BLCAP,70,-1.3210,124,-0.4616,153,-0.1541,199,0.30953,202,0.37804,157,-0.0928,172,0.04638
ENSG00000053438,NNAT,77,-0.5671,38,-1.6165,85,-0.4495,83,-0.4986,218,1.51247,74,-0.6245,79,-0.5727
ENSG00000132792,CTNNBL1,43,0.36857,40,0.22873,42,0.33499,30,-0.2110,39,0.25161,32,-0.1182,18,-1.0422
ENSG00000132821,VSTM2L,4,-4.6783,78,-0.4022,53,-1.0418,141,0.60248,131,0.52472,115,0.20009,116,0.24820
ENSG00000101407,TTI1,9,-0.8745,10,-0.7919,9,-0.9030,22,0.46273,25,0.80924,21,0.35618,12,-0.5909
ENSG00000101413,RPRD1B,21,-0.1966,29,0.29728,26,0.13263,16,-0.6518,26,0.18004,53,1.27646,11,-1.2278
ENSG00000198959,TGM2,12,-0.6911,63,1.95169,32,0.87938,6,-1.8520,11,-1.0583,3,-2.7748,26,0.44493
ENSG00000149633,KIAA1755,103,3.73410,9,-0.8324,16,0.09579,0,-4.8199,1,-3.6025,14,-0.1222,11,-0.5932
ENSG00000170471,RALGAPB,41,-0.1392,29,-0.6641,50,0.17186,58,0.43927,41,-0.1862,55,0.30581,39,-0.2415
ENSG00000101438,SLC32A1,1,-3.4890,3,-2.5926,40,1.28485,43,1.42321,7,-1.6373,31,0.67933,9,-1.2716
ENSG00000101445,PPP1R16B,95,0.24570,92,0.18737,90,0.17616,74,-0.1584,68,-0.3339,46,-0.8851,106,0.46680
ENSG00000204103,MAFB,13,-1.0112,6,-2.1799,22,-0.2539,51,1.31561,15,-0.8767,48,1.02876,23,-0.1683
ENSG00000198900,TOP1,192,0.81090,111,-0.0737,124,0.11462,66,-0.9299,135,0.30519,139,0.29118,82,-0.5783
ENSG00000124181,PLCG1,23,-0.5958,36,0.10395,42,0.41043,24,-0.5598,43,0.50662,28,-0.2702,27,-0.3786
ENSG00000174306,ZHX3,105,0.79108,63,-0.0297,78,0.34336,25,-1.4879,62,-0.0586,101,0.72745,54,-0.2961
ENSG00000124177,CHD6,181,0.79341,99,-0.1743,79,-0.5516,99,-0.1819,100,-0.1905,201,0.96890,94,-0.2700
ENSG00000196090,PTPRT,22,-1.8138,14,-2.4253,19,-2.1201,102,0.60321,90,0.43799,129,0.93679,97,0.51126
ENSG00000124193,SRSF6,85,0.86900,41,-0.2891,41,-0.3045,27,-1.0085,67,0.62871,66,0.45694,32,-0.7312
ENSG00000185513,L3MBTL1,17,0.10571,13,-0.3454,1,-3.6150,13,-0.3456,25,0.91812,37,1.37642,11,-0.6269
ENSG00000101052,IFT52,13,-0.2568,14,-0.1069,12,-0.3391,18,0.25515,21,0.57073,9,-0.8054,13,-0.2773
ENSG00000124191,TOX2,1,-4.0714,5,-1.8464,18,-0.0659,32,0.94973,17,-0.2150,21,0.16542,25,0.45593
ENSG00000132823,OSER1,15,-0.5083,35,0.79156,22,0.07570,24,0.16069,25,0.26328,9,-1.2310,16,-0.4969
ENSG00000223891,OSER1-DT,45,0.86182,18,-0.5626,21,-0.3664,26,-0.0494,29,0.21806,25,-0.1024,23,-0.2205
ENSG00000124194,GDAP1L1,14,-1.9328,35,-0.5361,36,-0.5276,77,0.78603,60,0.36586,50,-0.0065,47,-0.1135
ENSG00000197296,FITM2,9,-1.3721,8,-1.4288,25,0.22466,22,0.00036,27,0.42542,24,0.15523,23,0.09603
ENSG00000124120,TTPAL,23,-0.2599,3,-3.0294,29,0.12386,35,0.49164,29,0.12423,22,-0.2694,29,0.16710
ENSG00000132824,SERINC3,203,-0.4836,129,-1.1768,190,-0.6380,348,0.40026,420,0.86873,236,-0.2556,214,-0.4404
ENSG00000168734,PKIG,31,-1.7879,93,-0.1423,104,0.03294,98,-0.0668,147,0.74948,52,-1.0327,102,-0.0029
ENSG00000101098,RIMS4,12,-1.2952,47,0.81121,28,-0.0282,23,-0.3785,28,-0.0346,24,-0.2677,37,0.44222
ENSG00000166913,YWHAB,750,-0.6231,510,-1.2059,641,-0.9261,1376,0.36055,1690,0.85702,1408,0.36064,847,-0.4747
ENSG00000025772,TOMM34,2,-4.1509,30,-0.6949,28,-0.8733,77,0.89332,65,0.66749,40,-0.2592,44,-0.1171
ENSG00000101109,STK4,57,0.67537,10,-1.9965,41,0.18350,21,-0.9225,43,0.27026,52,0.54398,37,-0.0002
ENSG00000124134,KCNS1,2,-4.2908,7,-2.7439,16,-1.5637,81,1.17328,56,0.49966,57,0.44829,46,0.10578
ENSG00000124145,SDC4,73,0.43259,47,-0.2453,184,2.61367,11,-2.4893,22,-1.5598,30,-0.9205,29,-1.0641
ENSG00000204070,SYS1,21,0.44856,20,0.36558,16,0.01635,21,0.47751,16,-0.0333,11,-0.5693,9,-0.9248
ENSG00000244274,DBNDD2,1213,3.62911,77,-1.3689,125,-0.6974,112,-0.8750,91,-1.2929,55,-1.8755,96,-1.1138
ENSG00000124155,PIGT,105,0.96562,27,-1.1605,69,0.30659,50,-0.2326,62,0.14606,28,-1.1035,54,-0.1100
ENSG00000101457,DNTTIP1,7,-1.5810,38,0.89164,28,0.43554,17,-0.4413,33,0.83286,16,-0.4972,6,-1.8703
ENSG00000124104,SNX21,13,-1.0812,21,-0.4164,32,0.27946,34,0.37533,23,-0.3107,24,-0.2143,34,0.40381
ENSG00000101473,ACOT8,25,-1.2237,40,-0.5544,49,-0.2601,99,1.02862,64,0.21873,24,-1.2734,53,-0.1179
ENSG00000064601,CTSA,35,-0.9144,44,-0.5695,85,0.49550,81,0.39583,74,0.26576,45,-0.5364,47,-0.5131
ENSG00000100979,PLTP,15,-1.7908,121,1.41268,181,2.80108,14,-2.0454,13,-2.2789,7,-2.9379,23,-1.3014
ENSG00000100982,PCIF1,15,-0.2752,24,0.42566,21,0.23402,10,-0.9136,17,-0.0951,15,-0.2827,25,0.55858
ENSG00000198026,ZNF335,12,-0.6326,39,1.27977,11,-0.8287,14,-0.3755,20,0.27844,20,0.18153,16,-0.2072
ENSG00000124140,SLC12A5,18,-3.9018,115,-1.1973,116,-1.2641,340,0.54196,389,0.91825,323,0.39946,241,-0.0716
ENSG00000124160,NCOA5,15,-0.2069,8,-1.1688,21,0.31483,13,-0.4653,26,0.75183,15,-0.2619,14,-0.3902
ENSG00000149654,CDH22,2,-3.9036,26,-0.3952,17,-1.0643,48,0.63590,46,0.62971,40,0.24506,34,0.00758
ENSG00000080189,SLC35C2,17,-0.7914,13,-1.1676,44,0.74244,33,0.23727,32,0.17209,32,0.16397,18,-0.7810
ENSG00000062598,ELMO2,33,-0.3637,53,0.36677,65,0.76980,29,-0.6183,49,0.30717,26,-0.7148,29,-0.6214
ENSG00000101040,ZMYND8,103,0.23040,30,-1.6535,61,-0.6162,74,-0.3160,118,0.56691,137,0.68656,87,-0.0330
ENSG00000124151,NCOA3,17,0.39294,12,-0.1472,13,-0.0674,18,0.58002,5,-1.4527,27,1.14516,12,-0.1681
ENSG00000196562,SULF2,31,0.24879,36,0.49261,30,0.21223,36,0.51313,10,-1.5707,29,0.12601,30,0.20930
ENSG00000124126,PREX1,267,2.50024,60,-0.1160,121,1.16335,18,-2.0439,23,-1.7785,16,-2.0432,46,-0.5912
ENSG00000124198,ARFGEF2,30,-0.7995,33,-0.6803,33,-0.7144,86,0.93812,67,0.53188,50,-0.0369,32,-0.7789
ENSG00000124207,CSE1L,35,-0.7510,30,-0.9677,36,-0.7331,88,0.78972,80,0.70640,45,-0.3594,41,-0.5314
ENSG00000124214,STAU1,125,0.20658,84,-0.4192,104,-0.0962,100,-0.1671,121,0.18040,118,0.10673,112,0.02689
ENSG00000124228,DDX27,45,0.09048,27,-0.7088,30,-0.5776,34,-0.3732,55,0.51561,74,0.88564,36,-0.2899
ENSG00000124201,ZNFX1,56,1.11046,29,0.04519,17,-0.7784,16,-0.9191,33,0.34778,36,0.40393,24,-0.2394
ENSG00000177410,ZFAS1,132,0.32834,197,0.98774,158,0.69647,138,0.44415,63,-0.9571,12,-3.1871,84,-0.4241
ENSG00000158445,KCNB1,30,-2.1780,40,-1.7570,66,-1.0729,110,-0.2414,181,0.72936,214,0.83618,174,0.55443
ENSG00000158470,B4GALT5,21,-1.7499,40,-0.7958,41,-0.8337,83,0.35974,101,0.83609,75,0.17000,62,-0.1474
ENSG00000158480,SPATA2,13,-1.6079,37,-0.1046,26,-0.6839,43,0.14081,57,0.77234,32,-0.3140,40,0.04219
ENSG00000124226,RNF114,28,-0.2505,41,0.36036,54,0.92611,37,0.19711,19,-0.9844,22,-0.6345,32,-0.0372
ENSG00000244687,UBE2V1,49,-1.1199,91,-0.1814,111,0.14136,123,0.31950,110,0.13482,113,0.14830,90,-0.2295
ENSG00000240849,TMEM189,72,1.38610,18,-0.8108,41,0.47527,31,0.00691,22,-0.6357,21,-0.6049,26,-0.2872
ENSG00000172216,CEBPB,27,-0.7796,36,-0.3206,67,0.73803,18,-1.4113,68,0.88003,17,-1.4543,40,-0.1867
ENSG00000196396,PTPN1,23,0.21294,9,-1.1495,32,0.84647,10,-1.0844,24,0.35912,25,0.32702,13,-0.6541
ENSG00000124243,BCAS4,16,-1.1998,32,-0.1757,23,-0.7361,51,0.66378,38,0.12095,35,-0.0281,41,0.24618
ENSG00000101126,ADNP,58,-0.4883,49,-0.7488,81,0.03234,76,-0.0745,113,0.72099,53,-0.6185,70,-0.2045
ENSG00000000419,DPM1,11,-1.6806,20,-0.7413,19,-0.8961,47,0.59641,46,0.66551,40,0.27651,29,-0.2195
ENSG00000054793,ATP9A,207,-0.3783,171,-0.6758,160,-0.8311,270,0.03391,374,0.71166,235,-0.1822,290,0.15834
ENSG00000182463,TSHZ2,9,-1.4036,13,-0.8574,9,-1.5048,42,1.06540,8,-1.7522,73,1.92344,30,0.42482
ENSG00000064787,BCAS1,1971,3.95865,249,-0.1826,88,-1.8438,58,-2.4668,55,-2.6665,139,-1.0677,271,-0.0591
ENSG00000101132,PFDN4,71,-0.0841,70,-0.1053,66,-0.2219,114,0.77043,63,-0.3240,69,-0.1283,70,-0.1217
ENSG00000101134,DOK5,14,-0.7741,9,-1.4956,43,1.07743,31,0.45815,25,0.12544,9,-1.4840,15,-0.7265
ENSG00000054803,CBLN4,0,-9.4296,8,-2.3263,34,-0.1644,61,0.89849,57,0.90280,39,0.08116,19,-1.0626
ENSG00000124098,FAM210B,57,0.31633,26,-0.9046,64,0.58887,36,-0.4120,44,-0.0772,23,-1.0762,58,0.39874
ENSG00000101138,CSTF1,16,0.16566,12,-0.2900,16,0.14914,18,0.38628,17,0.33388,13,-0.1831,7,-1.2109
ENSG00000022277,RTF2,151,0.48424,125,0.17946,134,0.33027,96,-0.2435,99,-0.2119,100,-0.1685,100,-0.1796
ENSG00000101144,BMP7,59,0.45520,84,1.04285,124,2.13477,15,-1.6665,7,-2.9197,27,-0.7460,29,-0.6806
ENSG00000101146,RAE1,16,-0.9107,15,-1.0426,46,0.80149,31,0.07164,41,0.62840,21,-0.5545,14,-1.1801
ENSG00000124225,PMEPA1,75,0.17774,69,0.04631,54,-0.3592,31,-1.2626,107,0.98709,57,-0.2475,57,-0.2955
ENSG00000124209,RAB22A,57,-0.3380,46,-0.6641,85,0.30804,82,0.25894,77,0.15822,49,-0.5792,67,-0.0854
ENSG00000124164,VAPB,80,-0.2227,57,-0.7513,67,-0.5338,112,0.33750,111,0.35314,89,-0.0571,97,0.07886
ENSG00000124222,STX16,118,0.87115,60,-0.2207,68,-0.0118,50,-0.5170,71,0.05988,102,0.63110,48,-0.6132
ENSG00000087460,GNAS,899,-1.3401,1950,-0.1605,2646,0.35869,3183,0.70194,2279,0.10296,1324,-0.7567,1632,-0.4741
ENSG00000101158,NELFCD,30,-0.3504,32,-0.2702,55,0.69082,22,-0.8515,48,0.46256,53,0.54706,20,-1.0603
ENSG00000101160,CTSZ,16,-0.3093,51,1.61397,21,0.16527,18,-0.1251,15,-0.4378,13,-0.6272,14,-0.5154
ENSG00000124172,ATP5F1E,754,-0.4774,1139,0.16524,1278,0.38955,1602,0.81521,744,-0.5901,530,-1.0124,947,-0.1370
ENSG00000101166,PRELID3B,48,0.84453,72,1.54948,24,-0.2365,22,-0.3918,22,-0.4275,20,-0.4986,19,-0.6501
ENSG00000087495,PHACTR3,270,1.10224,136,-0.0197,166,0.33333,74,-1.0188,93,-0.7087,169,0.32774,158,0.24396
ENSG00000196227,FAM217B,154,-0.2068,81,-1.1875,109,-0.7915,179,0.02860,251,0.72242,270,0.68195,141,-0.3768
ENSG00000179242,CDH4,12,-1.3248,55,0.94073,50,0.91007,16,-1.0619,27,-0.1978,32,0.07281,26,-0.2570
ENSG00000149657,LSM14B,25,-0.4224,11,-1.6740,30,-0.1392,35,0.09925,44,0.60739,26,-0.3746,35,0.09803
ENSG00000101182,PSMA7,185,-0.0174,184,-0.0318,188,0.00946,250,0.51780,185,-0.0281,154,-0.3035,147,-0.4107
ENSG00000184402,SS18L1,23,-1.1351,48,-0.0314,59,0.32861,50,0.03858,55,0.21610,62,0.35290,37,-0.4950
ENSG00000101181,MTG2,20,0.49379,4,-1.9828,9,-0.8308,18,0.34798,18,0.46950,32,1.27885,5,-1.5596
ENSG00000101180,HRH3,10,-1.1882,4,-2.5452,17,-0.4428,44,1.23838,15,-0.6714,32,0.56618,28,0.37316
ENSG00000130703,OSBPL2,37,-0.1534,43,0.08492,50,0.35520,48,0.27539,30,-0.5554,57,0.51033,34,-0.3166
ENSG00000130706,ADRM1,32,-1.0066,37,-0.7873,73,0.31645,92,0.73178,78,0.46921,36,-0.8250,34,-0.9570
ENSG00000130702,LAMA5,6,-1.5637,32,0.87672,32,1.02980,9,-1.0575,15,-0.3696,20,0.13780,17,-0.1413
ENSG00000171858,RPS21,893,-0.0959,1500,0.73823,1339,0.62041,1064,0.20046,558,-0.9501,186,-2.4500,1164,0.36124
ENSG00000060491,OGFR,22,-0.8048,20,-0.9432,28,-0.4279,33,-0.1575,59,0.97546,28,-0.4036,36,-0.0311
ENSG00000101190,TCFL5,59,1.26787,16,-0.8129,30,0.18010,33,0.35342,22,-0.4050,13,-1.0933,23,-0.2853
ENSG00000101191,DIDO1,61,1.32528,22,-0.2979,19,-0.5915,21,-0.4608,28,0.06923,40,0.58926,20,-0.5235
ENSG00000101193,GID8,36,-0.4012,85,0.98883,36,-0.4253,37,-0.3928,46,0.01162,57,0.33979,46,-0.0044
ENSG00000149658,YTHDF1,30,-0.3065,64,0.87248,70,1.19102,32,-0.2408,27,-0.6049,20,-0.9007,23,-0.7787
ENSG00000101198,NKAIN4,75,1.59700,49,0.86744,75,1.93768,7,-2.1775,11,-1.5508,3,-3.1292,9,-1.8240
ENSG00000101199,ARFGAP1,33,-0.1040,25,-0.5545,22,-0.7605,31,-0.2338,44,0.41537,48,0.46333,42,0.26411
ENSG00000101204,CHRNA4,4,-2.6490,26,-0.0916,28,-0.0076,23,-0.3355,35,0.43462,21,-0.4291,39,0.58296
ENSG00000075043,KCNQ2,30,-2.1199,40,-1.6938,68,-0.9780,127,0.04269,186,0.84314,116,-0.0988,176,0.63297
ENSG00000101210,EEF1A2,93,-2.7388,328,-0.8706,542,-0.1086,931,0.87776,722,0.44873,406,-0.5464,494,-0.2648
ENSG00000125534,PPDPF,191,0.79452,161,0.51073,140,0.31994,128,0.16574,102,-0.2520,25,-2.2775,90,-0.4333
ENSG00000197457,STMN3,79,-2.0846,287,-0.1505,239,-0.4704,351,0.18431,408,0.51563,258,-0.3159,382,0.33272
ENSG00000101246,ARFRP1,43,-0.0051,65,0.64102,34,-0.4138,34,-0.4083,56,0.51764,29,-0.5898,39,-0.1661
ENSG00000197114,ZGPAT,9,-0.8501,23,0.63132,7,-1.2299,15,-0.0145,23,0.86934,14,-0.0719,11,-0.4639
ENSG00000203896,LIME1,10,-0.4681,2,-2.9077,11,-0.4519,1,-3.4263,32,1.96362,15,0.09753,10,-0.4637
ENSG00000125520,SLC2A4RG,27,0.81749,28,0.88020,20,0.41342,6,-1.5466,13,-0.3249,11,-0.6345,17,0.12108
ENSG00000101150,TPD52L2,35,-0.2467,51,0.33034,32,-0.4189,38,-0.1295,46,0.22226,55,0.44084,38,-0.1609
ENSG00000101152,DNAJC5,41,-1.9538,132,-0.2139,123,-0.3515,183,0.33370,190,0.45383,160,0.07788,152,-0.0010
ENSG00000198276,UCKL1,13,-0.7453,10,-1.1147,13,-0.7517,19,-0.1629,32,0.83073,16,-0.3995,27,0.44384
ENSG00000196700,ZNF512B,17,-0.2500,8,-1.3350,11,-0.9099,20,0.07246,31,0.93772,9,-1.2223,23,0.29526
ENSG00000101161,PRPF6,107,0.53404,51,-0.6352,83,0.13107,57,-0.4854,103,0.59105,62,-0.3401,56,-0.5195
ENSG00000171703,TCEA2,61,-1.0329,83,-0.5499,123,0.05898,203,0.98178,98,-0.3565,82,-0.5728,128,0.12709
ENSG00000125510,OPRL1,3,-2.5921,14,-0.4008,10,-0.8902,7,-1.5568,39,1.73726,16,-0.2149,18,-0.0631
ENSG00000203880,PCMTD2,63,0.54211,35,-0.3860,48,0.12707,30,-0.6879,61,0.61948,42,-0.0939,30,-0.6768
ENSG00000280071,GATD3B,45,0.39565,33,-0.0722,51,0.66058,39,0.17176,21,-0.9418,23,-0.6169,39,0.18934
ENSG00000155304,HSPA13,55,-0.8951,68,-0.5753,122,0.37700,94,-0.0808,133,0.60970,85,-0.2243,71,-0.5344
ENSG00000180530,NRIP1,77,0.13862,37,-0.9573,36,-1.0831,48,-0.6454,116,1.06531,94,0.45986,60,-0.2657
ENSG00000229425,AJ009632.2,0,-8.6011,4,-2.3858,5,-2.1332,32,0.78492,22,0.12992,83,2.43847,10,-1.0987
ENSG00000155313,USP25,26,-0.5561,39,0.07793,12,-1.7683,46,0.34730,47,0.44624,55,0.61949,36,-0.0589
ENSG00000215386,MIR99AHG,101,1.03991,35,-0.6493,76,0.62939,22,-1.4256,42,-0.4380,133,1.51185,25,-1.2248
ENSG00000154639,CXADR,134,1.44343,45,-0.3487,44,-0.4161,35,-0.7914,70,0.43625,54,-0.0423,36,-0.7053
ENSG00000154642,C21orf91,146,4.29499,9,-1.0904,7,-1.4413,4,-2.1481,7,-1.5161,9,-1.1383,7,-1.5879
ENSG00000224924,LINC00320,136,3.53343,3,-2.7640,13,-0.8043,13,-0.8045,8,-1.7434,26,0.28300,10,-1.2344
ENSG00000154654,NCAM2,117,-0.4091,127,-0.2921,169,0.17916,100,-0.7144,228,0.83019,145,-0.0825,112,-0.5206
ENSG00000154721,JAM2,22,-0.9826,87,1.16319,91,1.46350,38,-0.1924,21,-1.2369,36,-0.2469,22,-1.0630
ENSG00000154723,ATP5PF,164,-0.9043,328,0.16773,374,0.41920,521,1.06062,219,-0.5499,157,-0.9667,222,-0.4755
ENSG00000142192,APP,744,0.02613,264,-1.5516,402,-0.9878,964,0.49272,1044,0.73312,755,0.04924,577,-0.4020
ENSG00000154734,ADAMTS1,60,1.47672,58,1.43440,53,1.48342,0,-7.9331,8,-1.8293,26,0.12230,9,-1.5111
ENSG00000198862,LTN1,71,0.80626,21,-1.0760,52,0.34252,25,-0.8640,42,-0.0365,58,0.49075,41,-0.0528
ENSG00000156253,RWDD2B,8,-1.0809,16,-0.0186,10,-0.8518,27,0.87597,19,0.22180,16,-0.0442,15,-0.2119
ENSG00000156256,USP16,169,1.23507,71,-0.1834,100,0.40688,52,-0.7001,75,-0.1059,91,0.20563,47,-0.8633
ENSG00000156261,CCT8,44,-1.2429,73,-0.4849,79,-0.3851,163,0.90864,139,0.69448,39,-1.4266,67,-0.6489
ENSG00000171189,GRIK1,18,-0.4222,6,-2.0181,53,1.52805,21,-0.2017,19,-0.3681,26,0.15632,15,-0.7952
ENSG00000156299,TIAM1,36,-0.8532,33,-0.9981,46,-0.5293,97,0.78566,54,-0.2786,107,0.85192,66,0.07446
ENSG00000142168,SOD1,277,-0.9763,472,-0.1569,585,0.19803,974,1.17222,477,-0.1734,304,-0.8323,333,-0.7477
ENSG00000156304,SCAF4,24,0.44396,8,-1.1991,16,-0.2740,15,-0.3037,25,0.64430,26,0.53640,12,-0.6728
ENSG00000142207,URB1,21,-0.0037,23,0.13510,16,-0.5060,22,0.07090,26,0.38049,24,0.20889,17,-0.4035
ENSG00000159079,CFAP298,54,0.18799,27,-0.8768,41,-0.2539,41,-0.2441,73,0.87298,68,0.56807,21,-1.3435
ENSG00000159082,SYNJ1,21,-2.8971,85,-0.8610,77,-1.0840,203,0.55305,220,0.80265,182,0.31013,142,-0.0893
ENSG00000159086,PAXBP1,133,2.20612,12,-1.6603,26,-0.5671,9,-2.2513,37,-0.0106,93,1.53217,13,-1.6358
ENSG00000205927,OLIG2,209,2.91089,47,0.14480,56,0.47920,14,-1.7102,19,-1.3873,4,-3.2248,26,-0.7798
ENSG00000184221,OLIG1,436,2.39010,114,0.02038,163,0.66929,68,-0.8295,37,-1.8625,19,-2.6414,102,-0.1575
ENSG00000159110,IFNAR2,18,-0.0512,18,-0.0114,34,1.17088,9,-1.1528,16,-0.2794,16,-0.2395,17,-0.1067
ENSG00000142166,IFNAR1,80,0.48239,72,0.30634,70,0.30661,49,-0.3228,50,-0.2994,49,-0.3004,59,0.01603
ENSG00000159128,IFNGR2,17,-1.7812,78,0.52345,49,-0.2074,49,-0.2096,81,0.76355,42,-0.4228,46,-0.3127
ENSG00000142188,TMEM50B,52,-0.2918,85,0.46761,62,-0.0402,77,0.33751,54,-0.2960,75,0.27899,54,-0.2759
ENSG00000159131,GART,21,-0.0059,4,-2.3619,12,-0.9393,26,0.37219,35,1.04324,23,0.11372,13,-0.8044
ENSG00000159140,SON,545,0.92244,221,-0.5211,387,0.40214,196,-0.7590,334,0.15472,453,0.61531,159,-1.0908
ENSG00000205758,CRYZL1,40,-0.3198,16,-1.6854,71,0.65515,58,0.25901,45,-0.1842,34,-0.5839,56,0.21109
ENSG00000205726,ITSN1,161,-0.2552,153,-0.3323,211,0.18706,154,-0.3573,145,-0.4911,377,1.12062,210,0.17920
ENSG00000241837,ATP5PO,122,-1.1360,188,-0.4859,271,0.09464,542,1.43540,204,-0.4280,150,-0.8229,192,-0.4870
ENSG00000243927,MRPS6,14,-1.8920,39,-0.3619,51,0.09063,72,0.69536,57,0.28919,31,-0.6797,43,-0.2184
ENSG00000198743,SLC5A3,17,-1.0903,43,0.36276,30,-0.1978,29,-0.2777,44,0.48784,46,0.47412,27,-0.3748
ENSG00000159200,RCAN1,99,1.17461,41,-0.2389,49,0.03121,61,0.41408,41,-0.2904,39,-0.3131,27,-0.9175
ENSG00000159228,CBR1,365,1.81973,192,0.69153,240,1.23784,71,-0.9251,68,-1.0730,25,-2.4137,44,-1.6558
ENSG00000142197,DOP1B,12,-1.1530,37,0.52965,22,-0.2955,28,0.06063,39,0.76742,32,0.29669,11,-1.4197
ENSG00000159256,MORC3,57,0.93564,31,-0.0542,12,-1.5971,28,-0.2487,39,0.40587,58,0.93877,21,-0.6863
ENSG00000185808,PIGP,23,0.48418,11,-0.6446,28,0.94017,18,0.17462,11,-0.7127,4,-2.0079,18,0.13065
ENSG00000182670,TTC3,973,0.29619,544,-0.6109,543,-0.6633,519,-0.7369,908,0.23171,1608,1.12969,857,0.10390
ENSG00000157538,VPS26C,17,-0.4766,8,-1.5858,33,0.66514,28,0.36378,17,-0.5072,31,0.45918,22,-0.0410
ENSG00000157540,DYRK1A,51,-0.5570,34,-1.1687,61,-0.2944,61,-0.3025,98,0.60221,78,0.09969,87,0.30774
ENSG00000157542,KCNJ6,49,-1.3252,43,-1.5169,40,-1.7095,78,-0.6687,233,1.57900,225,1.07390,73,-0.7661
ENSG00000157557,ETS2,27,-1.6517,29,-1.5566,52,-0.7282,123,0.75505,101,0.43223,93,0.21565,86,0.09582
ENSG00000183527,PSMG1,10,-1.2048,7,-1.8074,16,-0.5924,43,1.18001,25,0.19014,28,0.33209,18,-0.4259
ENSG00000185658,BRWD1,179,-0.0976,133,-0.5625,109,-0.9244,192,0.01304,272,0.72613,281,0.61740,140,-0.5168
