Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4to5,Feature log2 fold change topic 4to5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7,Feature log2 fold change topic 7,Feature count topic 8,Feature log2 fold change topic 8
ENSG00000255302,EID1,389,0.02005,425,0.17024,422,0.15765,414,0.14505,293,-0.4361,418,0.13996,297,-0.4161
ENSG00000138593,SECISBP2L,185,-0.4581,183,-0.4752,175,-0.5424,154,-0.8445,424,0.94107,323,0.46180,368,0.68795
ENSG00000166200,COPS2,51,-0.5017,59,-0.2564,76,0.14242,67,-0.0692,64,-0.1300,89,0.41245,83,0.29349
ENSG00000156958,GALK2,15,-0.4742,17,-0.2508,24,0.29900,15,-0.4877,39,1.16087,19,-0.0631,15,-0.4337
ENSG00000104047,DTWD1,25,-0.6559,18,-1.1604,49,0.44058,25,-0.7513,113,2.04003,35,-0.1378,13,-1.6299
ENSG00000285410,GABPB1-IT1,21,-0.5810,34,0.22987,52,0.96291,32,0.14294,25,-0.2805,18,-0.8273,24,-0.3191
ENSG00000244879,GABPB1-AS1,43,-0.0999,15,-1.6941,26,-0.8852,32,-0.6180,171,2.62037,23,-1.0403,21,-1.2329
ENSG00000138592,USP8,177,0.10091,93,-0.9312,106,-0.7250,109,-0.7616,232,0.55500,242,0.62935,266,0.79958
ENSG00000092439,TRPM7,20,-0.6818,30,-0.0577,13,-1.3584,21,-0.7275,56,1.01492,50,0.79083,39,0.36076
ENSG00000138600,SPPL2A,59,1.09852,16,-1.0862,17,-0.9903,30,-0.0531,45,0.61729,19,-0.7980,34,0.14957
ENSG00000186417,GLDN,30,-0.4026,16,-1.3423,2,-4.3037,31,-0.4340,98,1.68168,26,-0.6471,77,1.19297
ENSG00000104093,DMXL2,36,-2.0139,101,-0.4732,96,-0.5394,212,0.95539,116,-0.2410,152,0.20307,153,0.20478
ENSG00000104112,SCG3,1473,1.83530,234,-1.3302,271,-1.1058,313,-0.9898,492,-0.1654,689,0.39377,574,0.08523
ENSG00000140280,LYSMD2,55,-0.6461,95,0.23845,102,0.35645,117,0.71786,56,-0.6295,67,-0.3291,50,-0.7808
ENSG00000128872,TMOD2,244,-0.7729,603,0.72292,328,-0.3013,336,-0.3042,293,-0.4811,506,0.41633,514,0.44313
ENSG00000138594,TMOD3,54,1.01248,8,-1.9057,27,-0.1592,27,-0.1840,41,0.55197,22,-0.4477,31,0.08139
ENSG00000166477,LEO1,35,-0.4239,56,0.33530,42,-0.1583,25,-1.0348,67,0.64829,67,0.63714,49,0.10168
ENSG00000069956,MAPK6,81,-0.6916,83,-0.6452,174,0.56370,119,-0.0974,120,-0.0651,180,0.62279,123,-0.0305
ENSG00000069966,GNB5,71,-1.3889,199,0.24684,166,-0.0530,188,0.17511,178,0.05744,236,0.53226,149,-0.2355
ENSG00000197535,MYO5A,165,-2.2367,756,0.12605,431,-0.7777,570,-0.3848,692,-0.0214,917,0.45225,1507,1.36173
ENSG00000128989,ARPP19,379,-1.4624,953,-0.0140,1860,1.15787,1012,0.09876,668,-0.5860,1005,0.07302,804,-0.2922
ENSG00000047346,FAM214A,54,0.85291,29,-0.1846,15,-1.1748,23,-0.6273,50,0.70755,31,-0.0825,36,0.16685
ENSG00000137766,UNC13C,58,-1.6660,336,1.20868,105,-0.7640,81,-1.2914,158,-0.1090,95,-0.9190,438,1.74659
ENSG00000137876,RSL24D1,78,-0.4239,143,0.57343,124,0.32759,106,0.06925,59,-0.8596,113,0.16520,87,-0.2647
ENSG00000260916,CCPG1,167,-0.0733,101,-0.8680,111,-0.7213,115,-0.7586,453,1.74871,224,0.41842,110,-0.7386
ENSG00000181827,RFX7,14,-0.6070,12,-0.8611,18,-0.1980,18,-0.2615,55,1.79566,19,-0.1047,10,-1.0575
ENSG00000138587,MNS1,26,-0.3544,25,-0.4376,21,-0.6644,17,-1.1257,60,1.05445,55,0.88198,40,0.32366
ENSG00000137871,ZNF280D,69,-0.3470,56,-0.6652,79,-0.1264,57,-0.7228,219,1.71134,86,0.00353,60,-0.5543
ENSG00000140262,TCF12,67,1.72084,8,-1.7662,21,-0.3024,14,-1.1175,49,1.08803,9,-1.6276,26,0.00581
ENSG00000128849,CGNL1,50,0.84590,38,0.37754,12,-1.4820,8,-2.0962,49,0.78540,12,-1.4795,67,1.38611
ENSG00000255529,POLR2M,70,0.49103,60,0.22951,66,0.40982,62,0.34486,26,-1.0995,26,-1.0748,44,-0.2631
ENSG00000137845,ADAM10,59,0.26534,45,-0.1779,47,-0.1209,40,-0.4084,74,0.65002,55,0.16704,41,-0.3128
ENSG00000128923,MINDY2,146,0.02307,163,0.20968,103,-0.5382,80,-1.0419,240,0.87574,158,0.15735,182,0.38744
ENSG00000157450,RNF111,14,-2.1073,36,-0.6885,50,-0.1530,57,0.03841,59,0.09549,81,0.63884,90,0.83625
ENSG00000137776,SLTM,171,-0.5020,158,-0.6238,133,-0.8893,137,-0.9466,357,0.72917,404,0.95173,366,0.77572
ENSG00000157470,FAM81A,44,-1.6024,166,0.50184,129,0.08082,148,0.36911,65,-1.0040,172,0.56516,112,-0.1562
ENSG00000140307,GTF2A2,63,0.56918,54,0.30470,50,0.18928,53,0.33527,30,-0.6123,35,-0.4018,20,-1.2685
ENSG00000140299,BNIP2,62,1.82690,9,-1.4266,14,-0.7449,11,-1.2668,42,1.03356,4,-2.6578,30,0.46349
ENSG00000128915,ICE2,28,0.31409,27,0.22277,13,-0.8686,18,-0.5037,53,1.45151,8,-1.5979,22,-0.1032
ENSG00000069667,RORA,46,-0.0622,67,0.57412,39,-0.3471,40,-0.3299,79,0.84899,35,-0.4767,37,-0.4289
ENSG00000129003,VPS13C,90,-0.4751,60,-1.1129,71,-0.8454,77,-0.8219,374,2.13084,128,0.09620,92,-0.4411
ENSG00000171914,TLN2,55,-1.8877,157,-0.2941,145,-0.4195,194,0.06830,150,-0.3642,373,1.20857,233,0.35947
ENSG00000140416,TPM1,114,-0.8314,115,-0.8202,217,0.19976,176,-0.1629,283,0.65919,276,0.61105,180,-0.1047
ENSG00000103642,LACTB,20,-0.1342,12,-0.9997,11,-1.0362,27,0.36339,30,0.51618,28,0.38658,22,0.01176
ENSG00000185088,RPS27L,145,1.11455,104,0.52137,58,-0.4374,48,-0.8210,95,0.35629,55,-0.5317,58,-0.4461
ENSG00000166128,RAB8B,29,-0.4008,15,-1.4421,55,0.61308,48,0.48750,34,-0.1961,38,0.02242,35,-0.1083
ENSG00000103657,HERC1,66,-2.1007,250,-0.0527,156,-0.8049,224,-0.2648,384,0.67639,446,0.94456,315,0.33208
ENSG00000028528,SNX1,45,0.28013,37,-0.0606,33,-0.2138,41,0.16479,37,-0.0348,34,-0.1567,35,-0.1504
ENSG00000166794,PPIB,146,1.09978,37,-1.1678,104,0.49536,99,0.47535,45,-0.8709,39,-1.0995,54,-0.5920
ENSG00000169118,CSNK1G1,14,-0.7029,20,-0.1527,19,-0.2206,26,0.32021,28,0.39853,28,0.39358,15,-0.6044
ENSG00000180357,ZNF609,37,-0.5306,43,-0.2946,30,-0.8911,26,-1.1850,84,0.80431,64,0.34975,106,1.24266
ENSG00000180304,OAZ2,111,-0.0331,109,-0.0583,135,0.28618,143,0.45659,74,-0.6868,115,0.02917,78,-0.6043
ENSG00000166839,ANKDD1A,36,0.62375,7,-1.9211,37,0.67015,18,-0.6140,58,1.51038,19,-0.4540,7,-1.9571
ENSG00000090487,SPG21,59,1.03716,32,-0.0323,31,-0.0524,37,0.27492,27,-0.2931,15,-1.2166,21,-0.7177
ENSG00000090470,PDCD7,36,-0.9785,62,-0.1118,53,-0.3698,60,-0.1998,110,0.85577,80,0.30278,73,0.13882
ENSG00000166855,CLPX,64,0.18721,60,0.08226,63,0.15860,50,-0.2532,54,-0.0872,65,0.23163,50,-0.2018
ENSG00000074603,DPP8,88,-0.3432,117,0.13139,125,0.24264,128,0.33774,84,-0.4033,103,-0.0842,92,-0.2648
ENSG00000074696,HACD3,282,0.90892,134,-0.3463,177,0.10429,183,0.18538,149,-0.1857,119,-0.5418,104,-0.7447
ENSG00000174485,DENND4A,38,-0.2006,40,-0.1403,45,0.05014,45,0.06421,76,0.95864,35,-0.3393,24,-0.9547
ENSG00000103769,RAB11A,99,-0.7959,149,-0.1384,152,-0.1024,244,0.84850,96,-0.8314,183,0.19855,132,-0.3400
ENSG00000166938,DIS3L,58,0.63149,29,-0.4873,44,0.16169,35,-0.2356,40,0.00354,49,0.36267,28,-0.5762
ENSG00000169032,MAP2K1,40,-1.6015,67,-0.8138,208,1.08707,151,0.61253,83,-0.4733,134,0.30284,59,-1.0076
ENSG00000174446,SNAPC5,30,-0.5357,41,-0.0296,75,1.02957,33,-0.4229,31,-0.4425,46,0.17972,43,0.04201
ENSG00000174444,RPL4,1130,0.86130,757,0.16415,1039,0.70931,478,-0.6569,467,-0.6190,393,-0.8870,742,0.13129
ENSG00000166949,SMAD3,20,-0.1646,7,-1.6619,69,2.08125,20,-0.1815,23,0.06499,13,-0.8452,6,-1.9283
ENSG00000103591,AAGAB,32,-0.8455,68,0.37543,49,-0.1809,76,0.66587,33,-0.8058,59,0.11661,45,-0.3225
ENSG00000189227,C15orf61,23,-0.9530,53,0.38046,76,1.01354,47,0.19626,24,-0.9185,32,-0.4437,37,-0.2245
ENSG00000137764,MAP2K5,20,-0.0536,22,0.06496,33,0.80096,23,0.17391,15,-0.4897,14,-0.6148,16,-0.3824
ENSG00000033800,PIAS1,71,-0.2277,44,-1.0011,126,0.73231,85,0.06347,81,-0.0234,104,0.38510,62,-0.4607
ENSG00000169018,FEM1B,84,-1.0358,194,0.30531,164,0.03115,230,0.72740,113,-0.5708,159,-0.0285,118,-0.5089
ENSG00000103647,CORO2B,43,-1.2309,126,0.47979,121,0.40742,120,0.47395,76,-0.3458,93,-0.0226,58,-0.7880
ENSG00000140350,ANP32A,129,-0.2388,120,-0.3517,117,-0.3988,85,-1.0065,205,0.52771,179,0.29982,277,1.07182
ENSG00000138604,GLCE,15,-0.7779,12,-1.1046,46,1.03884,32,0.46432,34,0.49159,21,-0.2555,9,-1.6090
ENSG00000137818,RPLP1,2176,1.23200,1732,0.80779,1084,0.00208,783,-0.5936,544,-1.0910,391,-1.5947,1165,0.12278
ENSG00000140332,TLE3,28,-0.0452,28,-0.0575,58,1.20530,23,-0.4059,25,-0.2485,25,-0.2487,22,-0.4577
ENSG00000137831,UACA,90,1.08977,12,-2.0557,6,-2.9924,10,-2.6007,176,2.54936,14,-1.9240,66,0.54218
ENSG00000166173,LARP6,60,-0.4553,91,0.22309,116,0.63500,87,0.18099,62,-0.3996,55,-0.5917,78,-0.0318
ENSG00000137821,LRRC49,33,-0.7511,29,-0.9321,32,-0.7790,49,-0.1300,99,1.11269,68,0.43144,60,0.23851
ENSG00000066933,MYO9A,61,-1.2051,55,-1.3698,136,0.05680,101,-0.4770,212,0.82392,227,0.94575,156,0.29407
ENSG00000067225,PKM,452,-0.3981,574,-0.0123,700,0.32066,773,0.59189,307,-1.0029,614,0.10086,430,-0.4795
ENSG00000137817,PARP6,40,-0.2891,37,-0.4444,66,0.51193,61,0.46519,37,-0.4304,36,-0.4666,49,0.01836
ENSG00000140488,CELF6,29,0.07401,27,-0.0168,42,0.70761,28,0.04850,17,-0.7449,27,-0.0585,22,-0.3489
ENSG00000213614,HEXA,48,0.59838,14,-1.3059,41,0.31972,41,0.36729,19,-0.9100,43,0.42405,22,-0.6386
ENSG00000166233,ARIH1,39,-0.8438,47,-0.5558,80,0.28614,89,0.56955,69,0.04606,69,0.04006,54,-0.3342
ENSG00000140463,BBS4,27,0.69892,20,0.23625,18,0.01598,15,-0.2939,18,0.07270,12,-0.5950,16,-0.1984
ENSG00000159322,ADPGK,19,0.02422,31,0.85537,14,-0.4095,21,0.28142,23,0.34767,8,-1.2146,10,-0.9127
ENSG00000067141,NEO1,70,1.07436,24,-0.7177,35,-0.1029,32,-0.2600,46,0.34040,23,-0.7651,37,-0.0270
ENSG00000156642,NPTN,105,-2.4744,367,-0.5746,747,0.59850,910,1.19712,294,-0.9231,545,0.06225,321,-0.7857
ENSG00000067221,STOML1,35,-1.0988,70,-0.0065,74,0.07715,106,0.86083,39,-0.9397,83,0.26471,50,-0.5461
ENSG00000129009,ISLR,11,-0.9846,6,-1.8489,2,-3.0575,14,-0.7181,42,1.18187,44,1.28786,35,0.85900
ENSG00000138623,SEMA7A,14,-1.3723,23,-0.6037,57,0.91039,50,0.80677,23,-0.5894,31,-0.1173,21,-0.7418
ENSG00000138629,UBL7,38,-0.7472,95,0.75158,94,0.74071,78,0.48149,28,-1.1909,31,-1.0701,46,-0.4481
ENSG00000103653,CSK,22,-0.1864,38,0.69009,27,0.13214,25,-0.0279,20,-0.3537,27,0.11530,17,-0.6238
ENSG00000140474,ULK3,21,-0.4929,27,-0.0539,28,-0.0011,39,0.67612,35,0.34506,15,-0.9354,20,-0.5067
ENSG00000140497,SCAMP2,47,1.90937,17,0.01097,15,-0.1156,8,-1.2422,15,-0.1782,11,-0.5673,11,-0.6225
ENSG00000178802,MPI,48,0.34168,39,0.01531,27,-0.5745,57,0.78135,17,-1.2586,45,0.25701,20,-1.0010
ENSG00000178761,FAM219B,39,-0.1092,39,-0.1195,45,0.12355,58,0.66197,21,-1.0752,35,-0.2908,40,-0.0834
ENSG00000178741,COX5A,173,-0.1447,231,0.33760,228,0.31692,227,0.36981,103,-0.9619,143,-0.4494,177,-0.1016
ENSG00000198794,SCAMP5,135,-1.4810,395,0.21878,388,0.19040,435,0.45497,316,-0.1522,334,-0.0610,334,-0.0585
ENSG00000140365,COMMD4,29,0.09806,42,0.68644,35,0.38681,26,-0.1177,19,-0.6278,22,-0.3619,23,-0.3091
ENSG00000140400,MAN2C1,26,-0.3517,12,-1.4544,39,0.30334,43,0.55643,52,0.82340,34,0.10372,9,-1.9316
ENSG00000169375,SIN3A,29,0.17767,17,-0.6787,23,-0.1917,21,-0.3483,27,0.10329,49,1.10726,19,-0.4971
ENSG00000169410,PTPN9,15,-0.3931,13,-0.6768,20,0.02425,25,0.46842,16,-0.3605,22,0.19229,21,0.15132
ENSG00000169371,SNUPN,32,-0.2744,35,-0.1486,31,-0.3383,48,0.42902,43,0.18778,48,0.38746,22,-0.8907
ENSG00000177971,IMP3,55,0.22718,55,0.23462,79,0.84931,54,0.24026,31,-0.6859,27,-0.8819,28,-0.8777
ENSG00000140367,UBE2Q2,67,0.00499,37,-0.9098,58,-0.2221,52,-0.4613,60,-0.1738,73,0.15268,134,1.22616
ENSG00000167196,FBXO22,28,-0.6181,23,-0.9144,33,-0.3713,27,-0.7553,118,1.94957,45,0.15200,29,-0.5757
ENSG00000140374,ETFA,74,1.24763,32,-0.2238,34,-0.1108,41,0.22361,26,-0.5195,22,-0.8214,22,-0.8111
ENSG00000140386,SCAPER,111,-0.7713,222,0.35635,139,-0.4085,77,-1.4593,298,0.87341,275,0.73049,235,0.45586
ENSG00000117906,RCN2,142,-0.4675,183,-0.0615,208,0.15243,282,0.82672,155,-0.3248,163,-0.2448,102,-0.9826
ENSG00000140391,TSPAN3,496,0.75749,262,-0.3197,375,0.27158,380,0.34812,200,-0.7465,234,-0.5003,223,-0.5735
ENSG00000173517,PEAK1,41,-0.4523,47,-0.2314,55,0.01993,46,-0.3295,94,0.93035,67,0.34092,41,-0.4681
ENSG00000140382,HMG20A,20,-1.5945,53,-0.1228,85,0.66859,78,0.62524,70,0.33843,43,-0.4710,31,-0.9736
ENSG00000169783,LINGO1,41,-2.2925,203,0.18810,235,0.43256,266,0.79969,122,-0.6318,203,0.18958,113,-0.7485
ENSG00000166411,IDH3A,47,-1.1499,94,-0.0578,83,-0.2529,142,0.77724,75,-0.4204,99,0.03202,97,-0.0090
ENSG00000103740,ACSBG1,89,1.62687,23,-0.7146,48,0.46162,20,-1.0068,23,-0.7057,14,-1.4342,51,0.58401
ENSG00000140403,DNAJA4,74,-0.9184,190,0.61567,171,0.43760,153,0.28380,84,-0.7195,145,0.15544,87,-0.6722
ENSG00000140395,WDR61,53,0.38461,37,-0.2006,68,0.81379,40,-0.1177,50,0.27641,29,-0.5901,21,-1.1030
ENSG00000136381,IREB2,32,-0.6360,31,-0.6726,52,0.12790,53,0.17734,63,0.45244,64,0.47756,37,-0.4384
ENSG00000041357,PSMA4,90,-0.5601,100,-0.3923,123,-0.0690,128,5.42727,149,0.25456,203,0.78557,103,-0.3554
ENSG00000185787,MORF4L1,644,-0.8211,1254,0.25339,740,-0.6033,1138,0.10696,885,-0.3201,1143,0.09766,1675,0.75548
ENSG00000103811,CTSH,246,4.20950,2,-4.4391,9,-2.3689,11,-2.2267,30,-0.5104,13,-1.8124,15,-1.6223
ENSG00000058335,RASGRF1,60,-0.9919,139,0.33839,105,-0.1138,172,0.88308,73,-0.6963,92,-0.3409,91,-0.3580
ENSG00000166557,TMED3,30,-0.5766,34,-0.3889,43,0.01607,63,0.77802,40,-0.1052,41,-0.0641,30,-0.5870
ENSG00000086666,ZFAND6,73,0.34080,44,-0.4857,57,-0.0745,70,0.32088,60,0.02226,37,-0.7435,64,0.13361
ENSG00000172379,ARNT2,203,-0.0458,177,-0.2637,358,0.93357,246,0.32640,132,-0.7274,165,-0.3777,141,-0.6304
ENSG00000136379,ABHD17C,57,1.16193,12,-1.3542,41,0.58109,24,-0.3444,34,0.24616,23,-0.3455,17,-0.8196
ENSG00000117899,MESD,56,-0.0326,40,-0.5647,48,-0.2872,49,-0.2907,79,0.52851,73,0.40088,65,0.19916
ENSG00000140406,TLNRD1,16,-1.4345,54,0.50429,25,-0.7576,46,0.27069,30,-0.4760,41,0.05024,63,0.75820
ENSG00000182774,RPS17,658,0.84951,519,0.43295,519,0.43351,385,-0.0812,212,-1.0131,200,-1.1065,334,-0.2999
ENSG00000214575,CPEB1,21,-1.3642,36,-0.5859,44,-0.2424,64,0.44562,80,0.74752,66,0.41275,36,-0.5785
ENSG00000103723,AP3B2,31,-1.5153,56,-0.6242,82,-0.0121,116,0.68719,77,-0.1268,122,0.66434,62,-0.4624
ENSG00000156232,WHAMM,31,-0.1742,26,-0.4512,31,-0.1963,19,-1.0851,71,1.25744,32,-0.1214,49,0.57750
ENSG00000103942,HOMER2,43,0.24311,38,0.05783,47,0.37592,21,-1.0287,39,0.09667,39,0.08160,49,0.47084
ENSG00000169609,C15orf40,29,-0.3102,19,-0.9442,47,0.48291,27,-0.4716,49,0.56664,47,0.48765,35,0.01116
ENSG00000064726,BTBD1,39,0.10149,50,0.53431,54,0.66868,38,0.08713,11,-1.7625,34,-0.1234,27,-0.4823
ENSG00000136404,TM6SF1,4,-2.8344,44,0.60924,10,-1.7309,64,1.70541,9,-1.8018,17,-0.9500,32,0.07882
ENSG00000166503,HDGFL3,231,-0.8447,472,0.30611,289,-0.4991,297,-0.5180,407,0.05579,487,0.35820,665,0.90908
ENSG00000140600,SH3GL3,47,-0.8149,105,0.50075,82,0.07259,73,-0.1386,86,0.15283,71,-0.1489,89,0.21845
ENSG00000140612,SEC11A,47,1.14739,19,-0.3632,18,-0.4755,23,-0.0747,26,0.12062,13,-0.9651,24,-0.0204
ENSG00000073417,PDE8A,36,0.74496,42,1.00983,7,-1.7232,13,-0.9588,40,0.92334,4,-2.4930,29,0.38966
ENSG00000170776,AKAP13,53,-0.6249,52,-0.6595,30,-1.4757,61,-0.4633,139,1.00610,132,0.90828,96,0.35346
ENSG00000140538,NTRK3,98,-0.7131,92,-0.8101,265,0.94965,139,-0.1822,223,0.64181,165,0.12407,103,-0.6356
ENSG00000259494,MRPL46,34,0.30321,23,-0.3303,41,0.61684,32,0.21410,19,-0.6520,20,-0.5451,26,-0.1077
ENSG00000181991,MRPS11,43,-0.2662,41,-0.3477,60,0.27893,69,0.60328,33,-0.6696,45,-0.2200,48,-0.1035
ENSG00000140545,MFGE8,61,0.91913,29,-0.3401,42,0.24321,52,0.74311,23,-0.7313,8,-2.1957,21,-0.8448
ENSG00000140526,ABHD2,141,0.18926,104,-0.3055,143,0.21855,130,0.07553,104,-0.3047,139,0.17178,112,-0.1861
ENSG00000140521,POLG,26,-0.1557,32,0.18134,33,0.25217,33,0.30047,33,0.23815,31,0.13181,7,-2.1615
ENSG00000166823,MESP1,30,-0.2653,20,-0.8529,89,1.70399,36,0.07685,25,-0.5345,21,-0.8062,21,-0.7669
ENSG00000157823,AP3S2,77,0.35632,72,0.23217,60,-0.0453,63,0.03538,44,-0.5518,57,-0.1354,60,-0.0455
ENSG00000242498,ARPIN,39,0.91831,21,-0.1437,24,0.11220,15,-0.7079,27,0.26101,24,0.09953,16,-0.5172
ENSG00000259291,ZNF710-AS1,77,1.39649,31,-0.1719,52,0.69523,24,-0.6710,20,-0.8788,23,-0.6769,27,-0.3773
ENSG00000182054,IDH2,102,0.43004,71,-0.1777,95,0.31111,73,-0.1410,85,0.11357,59,-0.4767,74,-0.1111
ENSG00000185043,CIB1,104,1.35121,27,-0.9197,83,0.93135,42,-0.2566,28,-0.8749,29,-0.8153,32,-0.6571
ENSG00000182768,NGRN,435,-0.4862,858,0.64448,724,0.35080,590,0.00820,344,-0.8517,543,-0.1290,615,0.07558
ENSG00000140575,IQGAP1,35,0.35180,10,-1.5754,25,-0.1890,12,-1.4906,88,2.13278,16,-0.8859,28,0.00944
ENSG00000140564,FURIN,18,-0.7001,37,0.43290,20,-0.5337,43,0.86410,15,-1.0086,32,0.21639,18,-0.6885
ENSG00000196547,MAN2A2,68,0.10967,58,-0.1557,72,0.20282,77,0.38925,79,0.36050,38,-0.8283,40,-0.7512
ENSG00000184508,HDDC3,30,0.38663,28,0.29645,28,0.25226,25,0.11999,22,-0.1469,20,-0.2530,11,-1.1440
ENSG00000140553,UNC45A,29,0.49796,16,-0.4794,18,-0.2734,24,0.19547,26,0.30039,27,0.40830,8,-1.4945
ENSG00000184056,VPS33B,14,-0.4291,8,-1.3927,33,0.92118,24,0.42106,21,0.15543,24,0.38521,5,-1.9164
ENSG00000185518,SV2B,39,-3.1945,328,0.03649,334,0.06568,488,0.88031,194,-0.8026,449,0.56823,246,-0.4274
ENSG00000176463,SLCO3A1,49,0.34402,23,-0.8526,21,-1.0248,34,-0.2809,102,1.71378,27,-0.6272,28,-0.5559
ENSG00000185442,FAM174B,7,-1.6509,31,0.55109,28,0.34977,32,0.73160,18,-0.3303,16,-0.5275,14,-0.6985
ENSG00000272888,LINC01578,127,0.61533,95,0.11707,86,-0.0430,97,0.19057,87,-0.0217,70,-0.3735,47,-1.0091
ENSG00000173575,CHD2,196,-0.5421,240,-0.2232,159,-0.8736,168,-0.8796,487,0.99486,328,0.29352,451,0.85479
ENSG00000182175,RGMA,61,1.20874,18,-0.8386,37,0.30467,31,0.05840,26,-0.2788,20,-0.6369,19,-0.7031
ENSG00000248441,LINC01197,10,-0.8781,9,-1.0682,37,1.27595,18,-0.0015,25,0.54073,15,-0.2696,11,-0.7307
ENSG00000185551,NR2F2,123,2.92608,1,-4.2353,45,0.74910,3,-3.4171,50,0.93505,5,-2.6854,2,-3.5846
ENSG00000140443,IGF1R,50,-0.0219,22,-1.2817,73,0.61153,52,0.06205,47,-0.1302,62,0.35190,46,-0.1482
ENSG00000182253,SYNM,269,0.91980,117,-0.4783,199,0.38998,79,-1.2076,162,0.04307,201,0.40692,155,-0.0282
ENSG00000068305,MEF2A,71,-1.5556,118,-0.7771,294,0.73163,184,-0.0810,258,0.50568,232,0.31972,192,0.00555
ENSG00000154237,LRRK1,5,-2.2529,33,0.57955,5,-2.2566,31,0.56868,15,-0.6545,31,0.47022,35,0.68435
ENSG00000131871,SELENOS,75,0.78731,21,-1.3037,29,-0.8025,31,-0.7736,96,1.22371,39,-0.3106,59,0.36269
ENSG00000131876,SNRPA1,32,0.23400,25,-0.1451,44,0.80221,36,0.51585,16,-0.8522,17,-0.7724,15,-0.9458
ENSG00000184277,TM2D3,55,-1.0538,89,-0.3100,153,0.58967,169,0.95280,60,-0.9221,113,0.07433,53,-1.1039
ENSG00000185418,TARSL2,64,-0.3164,52,-0.6546,43,-0.9466,63,-0.3860,163,1.29780,100,0.41593,76,-0.0448
ENSG00000161980,POLR3K,16,-0.3678,24,0.29350,26,0.44520,22,0.15933,16,-0.3427,22,0.13002,13,-0.7008
ENSG00000161981,SNRNP25,89,0.04719,125,0.62199,105,0.32328,96,0.20742,34,-1.4471,44,-1.0769,103,0.28654
ENSG00000103152,MPG,40,-0.0791,59,0.56986,53,0.39672,57,0.61962,17,-1.3588,37,-0.1782,14,-1.6316
ENSG00000103148,NPRL3,22,-0.0136,18,-0.2781,18,-0.3365,33,0.88346,13,-0.8144,18,-0.2631,19,-0.2579
ENSG00000188536,HBA2,153,3.19924,21,-0.7313,1,-5.1554,25,-0.4921,33,-0.0143,2,-4.1545,6,-2.4300
ENSG00000007392,LUC7L,44,-0.2525,49,-0.0768,33,-0.6930,43,-0.3280,109,1.35002,63,0.34462,25,-1.1088
ENSG00000167930,FAM234A,29,0.25017,23,-0.1448,17,-0.6080,25,0.00662,44,1.00634,13,-0.9581,22,-0.1752
ENSG00000076344,RGS11,18,-0.6010,19,-0.4791,24,-0.1555,32,0.38845,60,1.45341,10,-1.4029,15,-0.9013
ENSG00000242173,ARHGDIG,139,-0.8041,351,0.72586,253,0.16254,320,0.67955,87,-1.5226,161,-0.5738,206,-0.1737
ENSG00000185615,PDIA2,11,-0.8318,5,-1.8835,27,0.61349,20,0.11187,48,1.70067,12,-0.6801,6,-1.5908
ENSG00000086504,MRPL28,75,-0.7531,64,-1.0053,174,0.62017,165,0.63426,105,-0.2276,131,0.13362,87,-0.5273
ENSG00000103202,NME4,54,1.38152,14,-0.8412,29,0.30728,27,0.16243,22,-0.1649,11,-1.2823,12,-1.0511
ENSG00000090565,RAB11FIP3,72,0.30904,73,0.32933,81,0.52285,60,0.02469,51,-0.2413,15,-2.1039,64,0.11454
ENSG00000007541,PIGQ,26,-0.3086,21,-0.6352,39,0.34405,34,0.14140,39,0.33441,19,-0.8396,42,0.45202
ENSG00000197562,RAB40C,18,-1.0827,38,0.10042,49,0.49526,58,0.99090,13,-1.6166,31,-0.2652,25,-0.5814
ENSG00000130731,METTL26,114,-0.0140,136,0.27726,204,0.99574,131,0.25441,61,-0.9915,69,-0.8079,73,-0.7201
ENSG00000172366,MCRIP2,53,0.52208,42,0.11438,51,0.45056,34,-0.2590,35,-0.1724,25,-0.6783,37,-0.0646
ENSG00000140983,RHOT2,21,-0.8264,22,-0.7280,40,0.20724,53,0.86368,45,0.40938,20,-0.8500,26,-0.4612
ENSG00000103269,RHBDL1,9,-1.5653,37,0.69017,35,0.58323,39,0.94905,18,-0.5252,11,-1.2571,10,-1.3785
ENSG00000103266,STUB1,177,-0.4154,304,0.47449,246,0.12124,311,0.62246,133,-0.8625,134,-0.8553,216,-0.0948
ENSG00000161999,JMJD8,32,0.50013,32,0.51847,21,-0.2251,34,0.72094,18,-0.4294,11,-1.2326,8,-1.5889
ENSG00000127580,WDR24,23,0.34204,12,-0.7024,16,-0.2214,21,0.24784,28,0.70816,16,-0.2650,11,-0.7602
ENSG00000127585,FBXL16,790,0.77990,549,0.15148,704,0.57440,387,-0.4763,287,-0.8909,363,-0.5223,543,0.13252
ENSG00000103260,METRN,703,2.00902,252,0.07887,261,0.13646,144,-0.9155,126,-1.0239,62,-2.0867,230,-0.0706
ENSG00000103254,ANTKMT,53,-0.2220,90,0.67585,109,1.02207,66,0.16293,34,-0.9047,34,-0.9166,32,-0.9881
ENSG00000103253,HAGHL,52,0.03873,68,0.49110,30,-0.8449,78,0.91090,32,-0.7284,19,-1.5096,48,-0.0846
