Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5to6,Feature log2 fold change topic 5to6,Feature count topic 7,Feature log2 fold change topic 7,Feature count topic 8,Feature log2 fold change topic 8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10,Feature log2 fold change topic 10,Feature count topic 11,Feature log2 fold change topic 11
ENSG00000105364,MRPL4,12,-2.2565,25,-1.1447,64,0.29075,64,0.27682,97,1.14094,35,-0.6405,73,0.49131,28,-1.0184,37,-0.5805,57,0.10394
ENSG00000105376,ICAM5,55,0.27309,5,-3.3008,15,-1.6344,143,1.96128,68,0.70221,21,-1.1589,60,0.41549,16,-1.6242,33,-0.5104,24,-1.0017
ENSG00000267673,FDX2,181,1.35594,13,-2.6535,54,-0.6102,93,0.21850,140,1.05501,42,-1.0112,56,-0.5692,28,-1.5946,70,-0.2112,68,-0.2613
ENSG00000105401,CDC37,12,-3.5342,99,-0.4111,205,0.74759,220,0.86672,192,0.73020,122,-0.0931,119,-0.1328,62,-1.1142,109,-0.2678,91,-0.5476
ENSG00000065989,PDE4A,180,1.53897,23,-1.7535,53,-0.4928,42,-0.8525,107,0.71632,105,0.60334,41,-0.8795,33,-1.1860,67,-0.1300,40,-0.9113
ENSG00000079999,KEAP1,187,1.95311,74,0.30831,23,-1.4736,33,-0.9204,71,0.27933,13,-2.2897,33,-0.9179,60,-0.0154,53,-0.2165,49,-0.3284
ENSG00000130734,ATG4D,12,-0.8695,7,-1.5797,22,0.08525,22,0.04512,31,0.69058,24,0.21520,23,0.16035,18,-0.1888,35,0.84044,5,-1.9479
ENSG00000129355,CDKN2D,49,-1.4362,19,-2.7927,158,0.37832,170,0.49825,190,0.77857,110,-0.1979,118,-0.0852,63,-1.0532,180,0.58618,127,0.02775
ENSG00000129353,SLC44A2,12,-2.2329,44,-0.2913,25,-1.1359,11,-2.2932,33,-0.8004,14,-1.9347,11,-2.3060,140,1.65102,61,0.23710,197,2.34704
ENSG00000267100,ILF3-DT,12,-2.1744,112,1.32479,20,-1.4061,30,-0.8233,30,-0.8926,44,-0.2360,35,-0.5756,108,1.26180,71,0.54080,67,0.44338
ENSG00000129351,ILF3,29,-1.9698,202,1.03414,96,-0.1848,113,0.08381,83,-0.4345,132,0.33322,89,-0.3014,106,-0.0202,98,-0.1512,152,0.55274
ENSG00000213339,QTRT1,12,-1.2517,23,-0.2698,23,-0.2281,37,0.47902,26,-0.1008,19,-0.5345,51,1.03493,18,-0.6008,22,-0.2981,42,0.68823
ENSG00000142453,CARM1,172,1.95511,59,0.09396,45,-0.3360,52,-0.1127,43,-0.4287,36,-0.6868,55,-0.0189,13,-2.1478,65,0.24559,29,-0.9872
ENSG00000127616,SMARCA4,55,-1.4581,195,0.50328,108,-0.4307,150,0.08082,124,-0.2436,281,1.12460,132,-0.1258,127,-0.1850,171,0.28959,102,-0.5180
ENSG00000105518,TMEM205,199,1.20670,41,-1.3098,102,0.09609,102,0.09279,127,0.50367,38,-1.3920,88,-0.1451,72,-0.4441,83,-0.2221,78,-0.3209
ENSG00000105520,PLPPR2,12,-2.3287,20,-1.5755,44,-0.3936,121,1.26551,73,0.46428,28,-1.0819,50,-0.1895,74,0.43960,62,0.14501,65,0.21660
ENSG00000130175,PRKCSH,12,-2.5399,106,0.78322,30,-1.2011,45,-0.5609,75,0.24306,24,-1.5024,35,-0.9643,175,1.68759,93,0.56819,48,-0.4716
ENSG00000196361,ELAVL3,16,-4.6821,939,1.50553,198,-1.0253,373,-0.0512,252,-0.7220,583,0.67082,292,-0.4363,661,0.88288,451,0.24902,226,-0.8274
ENSG00000130159,ECSIT,12,-1.6550,4,-3.1011,48,0.47951,56,0.73881,70,1.30794,13,-1.4988,48,0.47642,5,-2.7078,34,-0.0549,31,-0.2370
ENSG00000130165,ELOF1,220,2.95955,5,-3.0948,21,-1.1350,40,-0.1940,42,-0.1368,30,-0.6182,16,-1.5712,26,-0.8269,38,-0.2559,17,-1.4861
ENSG00000173875,ZNF791,12,-2.1876,99,1.08568,32,-0.7353,42,-0.3209,39,-0.4613,73,0.57476,71,0.53333,30,-0.8189,35,-0.5711,91,0.93941
ENSG00000105583,WDR83OS,12,-2.4882,11,-2.6386,65,0.05094,106,0.84544,121,1.26762,27,-1.2608,32,-1.0170,69,0.14015,85,0.48492,43,-0.5781
ENSG00000095059,DHPS,12,-1.8474,20,-1.0796,27,-0.6116,69,0.87425,75,1.19028,13,-1.7277,34,-0.2554,30,-0.4553,20,-1.0413,69,0.86483
ENSG00000105576,TNPO2,12,-3.4010,102,-0.2319,96,-0.3187,142,0.30108,128,0.14237,139,0.26064,129,0.14835,106,-0.1598,168,0.57019,147,0.35052
ENSG00000123144,TRIR,198,0.71052,73,-0.8673,115,-0.1672,186,0.60295,126,-0.0223,116,-0.1553,63,-1.0843,138,0.11494,143,0.18012,123,-0.0633
ENSG00000198356,GET3,12,-2.1932,7,-2.9161,64,0.33973,100,1.08955,103,1.34792,18,-1.5440,26,-1.0540,35,-0.6125,37,-0.5011,62,0.30491
ENSG00000171223,JUNB,12,-2.1498,97,1.09510,8,-2.7506,46,-0.1360,42,-0.2770,0,-6.0486,23,-1.1521,62,0.33966,37,-0.4623,179,2.26319
ENSG00000167815,PRDX2,573,1.12318,43,-2.8517,431,0.63599,397,0.50233,468,0.89255,68,-2.1869,157,-0.9554,126,-1.2807,222,-0.4263,248,-0.2510
ENSG00000105613,MAST1,12,-2.3302,15,-1.9570,110,1.10232,57,0.02299,113,1.35766,40,-0.5339,74,0.42978,9,-2.6484,38,-0.6239,39,-0.5579
ENSG00000179115,FARSA,247,1.81201,20,-2.1949,121,0.54924,144,0.84583,105,0.35959,33,-1.4357,66,-0.4158,33,-1.4610,42,-1.0852,29,-1.6231
ENSG00000179218,CALR,71,-1.8160,298,0.39282,188,-0.3348,175,-0.4474,223,-0.0760,207,-0.1849,154,-0.6479,434,1.02469,173,-0.4698,419,0.96352
ENSG00000179262,RAD23A,35,-1.8910,83,-0.5871,121,-0.0061,205,0.85258,186,0.79205,82,-0.6154,116,-0.0767,93,-0.4242,127,0.06231,105,-0.2377
ENSG00000179271,GADD45GIP1,103,-0.4501,50,-1.5402,101,-0.4796,235,0.88378,236,1.03577,61,-1.2382,92,-0.6240,100,-0.4967,112,-0.3165,182,0.45774
ENSG00000008441,NFIX,251,-0.3969,962,1.88736,96,-1.8423,128,-1.4164,107,-1.7868,461,0.57222,147,-1.2139,583,0.96928,427,0.44629,289,-0.1781
ENSG00000160877,NACC1,12,-1.4917,33,0.07386,34,0.08397,41,0.39184,32,-0.0018,15,-1.0942,36,0.20661,13,-1.2939,61,1.05433,41,0.41477
ENSG00000160888,IER2,12,-1.4525,55,0.93279,19,-0.7229,14,-1.2419,28,-0.1606,25,-0.3602,5,-2.6131,26,-0.2725,42,0.49219,87,1.75841
ENSG00000141837,CACNA1A,228,0.36338,162,-0.1858,206,0.19678,188,0.04688,174,-0.0838,170,-0.1103,446,1.51357,48,-2.0293,94,-1.0217,115,-0.7080
ENSG00000037757,MRI1,12,-1.0581,85,2.24781,8,-1.6362,17,-0.4933,26,0.16994,26,0.13190,21,-0.1856,6,-2.0492,23,-0.0333,11,-1.1725
ENSG00000104979,C19orf53,175,0.98253,16,-2.6826,55,-0.8699,124,0.41136,165,1.02250,15,-2.7775,59,-0.7486,85,-0.1914,101,0.08321,98,0.02798
ENSG00000132024,CC2D1A,12,-1.0553,34,0.55921,9,-1.4172,31,0.43962,21,-0.1695,20,-0.2306,39,0.78785,4,-2.5874,34,0.56749,35,0.62942
ENSG00000141858,SAMD1,12,-2.0958,73,0.64273,19,-1.3979,60,0.32107,36,-0.5025,54,0.16183,24,-1.0851,100,1.17846,63,0.40789,60,0.32862
ENSG00000072062,PRKACA,12,-3.0964,34,-1.5577,147,0.69817,172,0.96312,155,0.91176,90,-0.1025,74,-0.4085,31,-1.6993,102,0.10372,80,-0.2846
ENSG00000072071,ADGRL1,304,0.88940,144,-0.3147,212,0.29318,217,0.33310,145,-0.3447,206,0.24319,211,0.28783,102,-0.8417,126,-0.5226,130,-0.4830
ENSG00000123143,PKN1,130,2.20683,21,-0.8780,19,-1.0280,22,-0.8215,26,-0.6081,15,-1.4049,14,-1.4970,42,0.20230,40,0.13664,54,0.60705
ENSG00000123159,GIPC1,12,-2.3220,47,-0.2640,60,0.09872,72,0.40287,87,0.80396,32,-0.8596,21,-1.4946,114,1.16663,51,-0.1618,36,-0.6837
ENSG00000132002,DNAJB1,12,-2.9121,90,0.10744,138,0.80734,136,0.77718,86,0.04811,86,0.03500,47,-0.8997,54,-0.6900,68,-0.3399,123,0.60689
ENSG00000099797,TECR,12,-3.6682,82,-0.8429,101,-0.5332,137,-0.0564,212,0.74840,86,-0.7711,70,-1.0897,273,1.08576,135,-0.0735,239,0.85415
ENSG00000099795,NDUFB7,12,-4.2916,70,-1.7755,226,-0.0084,343,0.67189,422,1.20006,95,-1.3314,149,-0.6572,175,-0.4096,272,0.29168,309,0.49854
ENSG00000105143,SLC1A6,12,-1.0018,8,-1.5897,32,0.55657,65,1.78695,28,0.38314,11,-1.1093,28,0.34275,13,-0.8785,14,-0.7076,11,-1.0960
ENSG00000105135,ILVBL,146,2.49434,31,-0.2446,24,-0.6120,47,0.40077,29,-0.3615,2,-3.7640,7,-2.3770,28,-0.3869,16,-1.2386,39,0.12591
ENSG00000141867,BRD4,13,-3.9543,308,0.83336,145,-0.3766,155,-0.2777,107,-0.9113,463,1.55586,208,0.18806,206,0.16971,167,-0.1635,155,-0.2733
ENSG00000105127,AKAP8,12,-1.1453,59,1.41626,16,-0.6780,30,0.25851,21,-0.3282,24,-0.0954,29,0.21247,14,-0.8762,15,-0.7450,37,0.61282
ENSG00000011243,AKAP8L,78,0.40097,71,0.24133,54,-0.1909,97,0.76074,69,0.21753,33,-0.9232,65,0.10816,25,-1.3474,56,-0.1183,52,-0.2547
ENSG00000011451,WIZ,12,-1.0997,4,-2.6524,5,-2.3690,15,-0.7153,25,0.05520,23,-0.0738,22,-0.1628,27,0.18306,70,1.79713,40,0.78705
ENSG00000167460,TPM4,82,-0.3813,168,0.75775,92,-0.2132,100,-0.0777,96,-0.1649,103,-0.0319,86,-0.3094,165,0.72779,97,-0.1247,73,-0.5767
ENSG00000105058,FAM32A,205,0.94999,67,-0.8323,89,-0.4005,144,0.36311,91,-0.3971,210,0.99072,122,0.09350,79,-0.5834,84,-0.4939,82,-0.5221
ENSG00000072958,AP1M1,12,-2.7453,35,-1.1563,112,0.64086,161,1.26807,91,0.35133,92,0.33359,81,0.11312,69,-0.1352,55,-0.4696,26,-1.5882
ENSG00000085872,CHERP,664,4.24867,27,-1.8459,32,-1.6162,44,-1.1277,37,-1.4739,29,-1.7369,44,-1.1205,27,-1.8487,29,-1.7196,39,-1.3147
ENSG00000127526,SLC35E1,12,-2.1327,57,0.23315,63,0.40011,64,0.42698,50,0.00987,78,0.74746,41,-0.2912,17,-1.6078,55,0.18104,55,0.17929
ENSG00000214046,SMIM7,12,-2.1684,54,0.10055,57,0.18742,52,0.05469,51,0.02829,44,-0.2142,40,-0.3439,48,-0.0946,78,0.71110,68,0.46955
ENSG00000072954,TMEM38A,12,-2.6979,17,-2.1753,131,0.96516,122,0.84140,96,0.50377,55,-0.4207,108,0.63430,58,-0.3536,44,-0.7676,61,-0.2749
ENSG00000188039,NWD1,12,-1.2584,14,-0.9576,3,-3.2147,2,-3.3751,10,-1.5337,7,-1.9665,2,-3.4604,46,0.84456,56,1.18633,136,3.01993
ENSG00000127511,SIN3B,12,-2.2503,52,-0.0385,63,0.26355,105,1.10680,56,0.07156,55,0.04093,65,0.31549,38,-0.5207,55,0.04952,32,-0.8061
ENSG00000099331,MYO9B,12,-1.8347,158,2.45884,3,-3.6443,4,-3.3696,14,-1.7176,16,-1.3615,9,-2.2534,157,2.44232,29,-0.5090,27,-0.6123
ENSG00000053501,USE1,12,-1.3446,7,-2.0456,6,-2.1944,38,0.42594,57,1.30279,3,-3.0817,31,0.11102,40,0.52127,40,0.50413,27,-0.0937
ENSG00000160113,NR2F6,247,2.95374,1,-5.3446,38,-0.4457,46,-0.1750,37,-0.5597,7,-2.8975,25,-1.1116,30,-0.8160,60,0.25087,35,-0.5806
ENSG00000105393,BABAM1,177,0.63400,35,-1.8716,165,0.52262,152,0.38632,196,0.93074,60,-1.0494,83,-0.5611,89,-0.4571,93,-0.3862,68,-0.8734
ENSG00000127220,ABHD8,352,2.42713,1,-6.0024,33,-1.5558,159,0.91444,94,0.04570,37,-1.3700,45,-1.0907,9,-3.3617,98,0.11171,82,-0.1743
ENSG00000130312,MRPL34,12,-1.9105,5,-3.1007,42,-0.0301,63,0.64548,81,1.24240,7,-2.6335,27,-0.7050,25,-0.7844,45,0.08159,79,1.02713
ENSG00000130311,DDA1,12,-2.3836,12,-2.3496,103,0.91740,103,0.91769,102,1.05648,36,-0.7618,49,-0.2828,33,-0.8724,52,-0.1991,41,-0.5355
ENSG00000074855,ANO8,12,-0.9967,26,0.21725,40,0.90727,16,-0.5077,25,0.19533,10,-1.1808,25,0.11989,0,-5.4726,31,0.51412,39,0.86624
ENSG00000130304,SLC27A1,12,-1.9902,110,1.50984,3,-3.7343,20,-1.2372,20,-1.3012,10,-2.2678,12,-1.9717,82,0.99594,37,-0.2881,166,2.33759
ENSG00000130477,UNC13A,274,0.06001,123,-1.1724,340,0.40361,325,0.33240,277,0.08383,562,1.26106,346,0.43593,84,-1.7463,204,-0.4062,93,-1.5863
ENSG00000130479,MAP1S,59,-0.0796,5,-3.7235,65,0.08334,170,1.71917,77,0.39301,23,-1.4889,59,-0.0881,30,-1.1084,46,-0.4747,72,0.22770
ENSG00000105640,RPL18A,353,0.29277,88,-1.8293,85,-1.8831,329,0.17571,393,0.52739,51,-2.6458,89,-1.8173,405,0.51449,624,1.25504,428,0.60510
ENSG00000007080,CCDC124,75,0.07443,22,-1.7670,52,-0.4949,102,0.56992,103,0.66701,69,-0.0581,41,-0.8621,80,0.18213,74,0.04859,66,-0.1163
ENSG00000105642,KCNN1,12,-2.3357,8,-2.8976,36,-0.6807,82,0.59553,49,-0.2571,39,-0.5761,37,-0.6527,46,-0.3375,199,2.21681,67,0.26413
ENSG00000099308,MAST3,111,-1.1400,92,-1.4215,122,-1.0003,580,1.54686,260,0.19629,183,-0.3764,359,0.70300,161,-0.5787,272,0.24510,163,-0.5553
ENSG00000105647,PIK3R2,21,-1.7516,9,-2.9755,21,-1.7970,141,1.19021,85,0.37889,24,-1.5755,67,-0.0274,65,-0.0793,129,1.03389,108,0.73194
ENSG00000105649,RAB3A,584,1.34752,37,-2.9258,413,0.74520,309,0.26648,444,1.00806,111,-1.3124,234,-0.1737,43,-2.7049,155,-0.8056,100,-1.4638
ENSG00000130522,JUND,12,-4.8335,435,0.50855,144,-1.2117,283,-0.1784,309,-0.0481,412,0.42238,214,-0.6140,521,0.81218,493,0.71747,357,0.19013
ENSG00000130520,LSM4,42,-1.3959,75,-0.4999,146,0.54457,133,0.39183,194,1.20055,70,-0.6043,51,-1.0928,44,-1.3045,96,-0.1257,99,-0.0762
ENSG00000130511,SSBP4,12,-3.0001,37,-1.3464,67,-0.4425,173,1.08800,100,0.19316,48,-0.9410,117,0.43131,42,-1.1506,156,0.91177,132,0.62483
ENSG00000105701,FKBP8,371,0.63694,128,-1.0358,250,-0.0026,361,0.59390,322,0.45563,153,-0.7616,134,-0.9621,163,-0.6690,336,0.47444,214,-0.2458
ENSG00000105700,KXD1,12,-1.5425,17,-1.0307,34,0.06787,33,-0.0098,48,0.67239,6,-2.3727,22,-0.6194,49,0.64007,61,1.01244,33,-0.0046
ENSG00000221983,UBA52,632,0.56161,266,-0.7997,232,-1.0075,520,0.24326,529,0.30468,208,-1.1723,233,-1.0051,591,0.45221,627,0.54983,543,0.31287
ENSG00000006016,CRLF1,12,-1.7670,0,-7.3984,3,-3.8034,89,1.39371,17,-1.2799,4,-3.1140,20,-0.9987,19,-1.1042,48,0.36492,194,3.05699
ENSG00000006015,REX1BD,21,-2.1257,42,-1.1267,62,-0.5351,60,-0.5798,168,1.27384,65,-0.4513,65,-0.4676,93,0.09399,88,0.02084,128,0.61588
ENSG00000105696,TMEM59L,1476,1.86500,120,-2.1644,516,0.04431,895,0.94962,582,0.26457,206,-1.3676,461,-0.1356,117,-2.2046,316,-0.7193,253,-1.0560
ENSG00000105662,CRTC1,281,2.32457,11,-2.8150,16,-2.2927,76,-0.0129,49,-0.7299,51,-0.6195,61,-0.3363,41,-0.9434,140,0.99764,62,-0.3329
ENSG00000005007,UPF1,12,-1.5391,33,0.00339,23,-0.5707,38,0.24141,39,0.28801,18,-0.8913,55,0.83142,25,-0.4069,45,0.51191,35,0.09116
ENSG00000223802,CERS1,12,-2.2208,41,-0.3713,39,-0.4509,69,0.44266,32,-0.7974,31,-0.8267,30,-0.8513,82,0.73447,101,1.07406,106,1.16927
ENSG00000105669,COPE,12,-2.7014,16,-2.2751,60,-0.2948,112,0.69893,129,1.09089,1,-5.6527,45,-0.7524,81,0.16902,94,0.40479,122,0.84549
ENSG00000105671,DDX49,12,-0.9570,9,-1.3243,30,0.49551,36,0.77364,34,0.76296,7,-1.6481,24,0.11576,15,-0.5599,29,0.41171,14,-0.6579
ENSG00000064607,SUGP2,189,0.46716,106,-0.4455,171,0.30490,109,-0.4073,164,0.27504,106,-0.4405,280,1.13498,53,-1.5025,79,-0.8929,131,-0.1197
ENSG00000254901,BORCS8,12,-1.5056,18,-0.8595,62,1.06815,52,0.77527,62,1.25116,19,-0.7965,16,-1.0300,17,-0.9422,16,-1.0322,18,-0.8926
ENSG00000130287,NCAN,12,-3.6505,68,-1.1128,80,-0.8714,138,-0.0257,52,-1.6113,90,-0.6903,69,-1.0894,94,-0.6144,134,-0.0661,752,3.24743
ENSG00000187664,HAPLN4,13,-3.0294,4,-4.5072,388,2.48828,234,1.47354,76,-0.4243,56,-0.8645,140,0.58553,6,-3.9801,36,-1.5131,45,-1.1900
ENSG00000105705,SUGP1,12,-1.2248,29,0.14480,18,-0.5795,21,-0.3509,34,0.44667,36,0.46542,28,0.08296,18,-0.5678,22,-0.3221,40,0.66888
ENSG00000129933,MAU2,12,-1.3799,54,0.97441,16,-0.9097,5,-2.6813,29,-0.0021,26,-0.2058,26,-0.1912,45,0.69146,31,0.05472,52,0.90639
ENSG00000167491,GATAD2A,12,-1.0956,19,-0.3407,9,-1.4181,16,-0.6623,5,-2.3636,50,1.17354,11,-1.1343,55,1.34618,39,0.73929,46,1.05316
ENSG00000186010,NDUFA13,12,-5.1750,127,-1.7706,317,-0.3851,594,0.61730,761,1.21838,242,-0.8026,286,-0.5469,358,-0.1963,579,0.57496,427,0.08001
ENSG00000250067,YJEFN3,12,-2.8636,31,-1.4462,39,-1.1337,309,2.39005,103,0.43100,25,-1.7622,112,0.51610,15,-2.5025,111,0.49740,34,-1.3310
ENSG00000081665,ZNF506,12,-1.2053,58,1.31522,18,-0.5543,17,-0.6272,25,-0.0856,28,0.11991,52,1.12344,15,-0.8065,27,0.05812,10,-1.4135
ENSG00000196268,ZNF493,13,-1.4374,111,2.08580,10,-1.8393,16,-1.1348,23,-0.6431,11,-1.6505,93,1.73389,39,0.22832,16,-1.1283,15,-1.1894
ENSG00000197013,ZNF429,12,-1.3949,46,0.70925,30,0.03145,41,0.52489,16,-1.0529,45,0.67022,47,0.71534,21,-0.5356,32,0.11637,22,-0.4790
ENSG00000167232,ZNF91,143,-0.0809,121,-0.3331,63,-1.3308,126,-0.2755,96,-0.7543,245,0.79488,274,0.98938,125,-0.2934,234,0.72296,130,-0.2307
ENSG00000261824,LINC00662,12,-2.6514,163,1.40511,69,-0.0374,51,-0.4950,75,0.10378,66,-0.0920,131,1.02055,52,-0.4827,29,-1.3685,53,-0.4402
ENSG00000169021,UQCRFS1,12,-3.7384,23,-2.7602,250,0.84528,261,0.92173,287,1.28050,62,-1.3256,115,-0.3964,87,-0.8251,106,-0.5262,145,-0.0417
ENSG00000187135,VSTM2B,12,-2.0819,63,0.44250,55,0.22718,74,0.70948,72,0.76430,7,-2.7374,39,-0.3186,82,0.88154,29,-0.7784,20,-1.3295
ENSG00000105171,POP4,12,-1.1513,6,-2.2002,15,-0.8297,33,0.43541,42,0.97101,12,-1.0895,28,0.18446,35,0.50586,27,0.11667,25,-0.0032
ENSG00000131943,C19orf12,12,-2.3557,31,-0.9360,60,0.08184,124,1.28042,63,0.16164,46,-0.3615,71,0.34164,31,-0.9598,88,0.69418,43,-0.4525
ENSG00000105176,URI1,179,1.02201,120,0.35465,66,-0.5809,48,-1.0769,66,-0.6402,123,0.39525,73,-0.4292,152,0.75111,83,-0.2274,81,-0.2614
ENSG00000198597,ZNF536,241,1.90057,156,1.09537,5,-3.9780,40,-1.0791,18,-2.3938,17,-2.2916,20,-2.0490,254,2.00705,66,-0.3106,48,-0.7784
ENSG00000121297,TSHZ3,12,-0.9964,13,-0.8019,24,0.06424,22,-0.0246,27,0.31846,51,1.34005,35,0.70187,12,-1.0201,17,-0.4324,9,-1.3021
ENSG00000168813,ZNF507,12,-1.5568,57,0.87790,30,-0.1843,18,-0.8913,30,-0.2031,49,0.63281,51,0.69942,35,0.08916,30,-0.1648,24,-0.4995
ENSG00000178904,DPY19L3,12,-1.3524,33,0.18987,16,-0.9336,12,-1.3000,26,-0.1701,11,-1.4715,19,-0.6746,29,-0.0085,19,-0.6725,117,2.51064
ENSG00000105185,PDCD5,12,-2.8099,35,-1.2328,79,0.00435,128,0.80199,147,1.21479,26,-1.6914,99,0.36833,50,-0.7048,64,-0.3095,76,-0.0443
ENSG00000105186,ANKRD27,12,-1.4474,20,-0.6702,46,0.65598,19,-0.7591,53,1.00747,15,-1.0867,43,0.52829,14,-1.1981,21,-0.6202,45,0.59150
ENSG00000130881,LRP3,12,-0.8397,0,-6.7979,12,-0.8538,26,0.35711,25,0.36594,9,-1.1910,27,0.43615,0,-5.4405,52,1.54166,38,1.02068
ENSG00000153879,CEBPG,12,-1.4563,6,-2.4865,35,0.17702,55,0.93188,34,0.15483,41,0.42873,42,0.49580,9,-1.8011,33,0.10743,41,0.44507
ENSG00000124299,PEPD,84,0.88437,14,-1.8700,68,0.53818,58,0.28623,48,-0.0141,14,-1.8676,31,-0.7213,75,0.69805,26,-0.9889,70,0.58298
ENSG00000257103,LSM14A,12,-1.9626,32,-0.5049,31,-0.5274,63,0.57210,42,-0.0952,27,-0.7628,57,0.41094,73,0.82505,34,-0.3912,72,0.80009
ENSG00000105220,GPI,37,-3.4171,164,-1.2578,697,1.03659,543,0.61285,611,0.93774,306,-0.3076,412,0.16516,160,-1.2945,289,-0.3944,260,-0.5556
ENSG00000126261,UBA2,12,-2.9142,34,-1.4019,98,0.24673,101,0.28328,100,0.30706,128,0.68023,118,0.54226,68,-0.3281,70,-0.2870,98,0.23791
ENSG00000089335,ZNF302,184,1.28299,91,0.09785,46,-0.9542,62,-0.4871,97,0.23432,41,-1.1364,91,0.10719,77,-0.1527,64,-0.4505,87,0.04021
ENSG00000105711,SCN1B,183,0.15435,24,-2.8630,528,2.01351,165,-0.0167,220,0.50740,118,-0.5356,72,-1.2819,45,-1.9643,130,-0.3889,126,-0.4392
ENSG00000153902,LGI4,28,-1.3464,103,0.64802,34,-1.0657,79,0.20700,69,0.00281,25,-1.5296,61,-0.1920,22,-1.7342,75,0.13087,193,1.76504
ENSG00000266964,FXYD1,189,1.12335,8,-3.6993,5,-4.1782,88,-0.1329,88,-0.1487,5,-4.2249,13,-2.9557,97,0.01975,232,1.49460,240,1.55822
ENSG00000221946,FXYD7,12,-3.5106,44,-1.6168,145,0.20915,228,0.96026,259,1.39806,95,-0.4512,113,-0.1807,50,-1.4131,131,0.05201,62,-1.1014
ENSG00000105698,USF2,12,-3.1347,74,-0.4453,47,-1.1175,96,-0.0320,138,0.63145,87,-0.1795,102,0.06471,97,-0.0130,161,0.80983,125,0.39143
ENSG00000105695,MAG,12,-2.8264,145,0.98548,0,-9.5427,0,-10.302,35,-1.3257,1,-6.2866,0,-10.534,638,4.73114,7,-3.6182,2,-4.9247
ENSG00000105677,TMEM147,12,-2.0312,23,-1.0571,42,-0.1556,71,0.70601,91,1.32162,5,-3.1462,33,-0.5130,47,0.01941,32,-0.5615,60,0.42549
ENSG00000283907,AD000090.1,12,-2.0048,218,2.94953,18,-1.3634,18,-1.3512,16,-1.6309,87,1.07340,33,-0.4678,35,-0.3830,19,-1.2868,23,-1.0551
ENSG00000126254,RBM42,32,-0.2932,21,-0.9171,32,-0.2910,49,0.36927,54,0.59930,11,-1.8432,27,-0.5427,60,0.71593,29,-0.4405,56,0.59695
ENSG00000126267,COX6B1,204,-0.6772,31,-3.4564,390,0.33900,504,0.76126,623,1.32882,50,-2.7618,176,-0.9014,170,-0.9542,305,-0.0536,397,0.36873
ENSG00000272333,KMT2B,12,-1.3833,80,1.68069,18,-0.7858,23,-0.4064,16,-0.9950,52,0.91841,30,0.01796,24,-0.3121,32,0.13718,23,-0.3985
ENSG00000205155,PSENEN,12,-1.0263,7,-1.6625,20,-0.2662,30,0.38712,35,0.73936,10,-1.2827,19,-0.3462,32,0.51442,36,0.68515,21,-0.1314
ENSG00000004777,ARHGAP33,72,1.20331,15,-1.2560,9,-1.9650,34,-0.0339,47,0.54301,2,-3.6826,50,0.59173,29,-0.2486,49,0.57230,26,-0.4474
ENSG00000105290,APLP1,37,-3.2980,357,0.08910,250,-0.4664,500,0.63794,440,0.48333,124,-1.5290,274,-0.3240,914,1.70698,175,-1.0158,200,-0.8115
ENSG00000239382,ALKBH6,12,-1.1700,3,-3.2251,61,1.44000,50,1.09425,33,0.44896,15,-0.8491,19,-0.4828,20,-0.3837,17,-0.5990,20,-0.3600
ENSG00000105270,CLIP3,54,-2.7103,82,-2.1034,363,0.15130,528,0.76423,632,1.26249,240,-0.4998,320,-0.0510,182,-0.9226,236,-0.5276,364,0.15636
ENSG00000105258,POLR2I,198,0.97068,48,-1.2509,56,-1.0411,132,0.29804,189,1.04016,46,-1.3111,42,-1.4548,99,-0.1588,132,0.29737,73,-0.6288
ENSG00000105254,TBCB,39,-2.2384,149,-0.2314,232,0.46994,218,0.36968,285,0.93733,115,-0.6313,94,-0.9402,241,0.53637,145,-0.2798,101,-0.8310
ENSG00000126247,CAPNS1,198,0.08311,63,-1.6736,284,0.66932,291,0.71060,308,0.93009,86,-1.2083,118,-0.7284,129,-0.5828,124,-0.6491,160,-0.2498
ENSG00000161281,COX7A1,12,-3.2724,15,-2.8953,112,0.06386,97,-0.1615,231,1.51443,98,-0.1454,56,-1.0021,54,-1.0688,152,0.55655,127,0.26508
ENSG00000167635,ZNF146,12,-1.7696,78,1.17473,29,-0.4143,33,-0.2485,31,-0.3670,53,0.50258,41,0.11675,68,0.92020,24,-0.7367,23,-0.7736
ENSG00000142065,ZFP14,12,-1.9387,98,1.37634,20,-1.1868,33,-0.4246,41,-0.0903,73,0.84243,68,0.72509,50,0.22166,17,-1.3869,23,-0.9500
ENSG00000181007,ZFP82,12,-1.1175,29,0.27810,11,-1.1649,36,0.62117,21,-0.2826,26,0.07870,40,0.77557,29,0.26125,14,-0.8743,32,0.40450
ENSG00000186017,ZNF566,12,-1.1273,46,0.98334,13,-0.9763,25,0.00466,12,-1.1524,27,0.11550,34,0.50510,32,0.41943,33,0.45960,27,0.14950
ENSG00000186020,ZNF529,229,2.92260,25,-0.9839,22,-1.1764,45,-0.1124,40,-0.3000,15,-1.7172,44,-0.1155,6,-2.9140,32,-0.6115,27,-0.8619
