Feature ID,Feature Name,Feature count topic 1to2,Feature log2 fold change topic 1to2,Feature count topic 3to4,Feature log2 fold change topic 3to4,Feature count topic 5to8,Feature log2 fold change topic 5to8,Feature count topic 9to10,Feature log2 fold change topic 9to10
ENSG00000177971,IMP3,39,-0.5086,30,-0.9365,71,0.84477,49,-0.0908
ENSG00000140367,UBE2Q2,63,0.47281,57,0.28598,35,-0.7091,54,0.16682
ENSG00000167196,FBXO22,37,-0.2441,92,1.61998,29,-0.7951,24,-0.9635
ENSG00000140374,ETFA,26,-0.9111,33,-0.5641,55,0.50297,57,0.43212
ENSG00000140386,SCAPER,219,0.86565,216,0.83790,68,-1.4471,127,-0.1708
ENSG00000117906,RCN2,106,-0.7441,181,0.19539,208,0.64380,112,-0.6505
ENSG00000140391,TSPAN3,303,0.07238,242,-0.3274,336,0.36198,239,-0.3468
ENSG00000173517,PEAK1,61,0.46143,80,1.01606,31,-0.9013,34,-0.5591
ENSG00000140382,HMG20A,24,-0.8349,44,0.23672,43,0.25548,40,0.05678
ENSG00000169783,LINGO1,42,-2.1320,130,-0.3361,272,1.75405,69,-1.3633
ENSG00000166411,IDH3A,40,-1.3680,83,-0.1962,132,1.00754,74,-0.3937
ENSG00000103740,ACSBG1,42,0.07770,41,0.03457,16,-1.7907,85,1.56878
ENSG00000140403,DNAJA4,56,-1.1473,81,-0.5546,160,1.02474,98,-0.2120
ENSG00000140395,WDR61,43,-0.2427,41,-0.3185,66,0.77530,31,-0.7989
ENSG00000136381,IREB2,30,-0.6432,60,0.59960,48,0.24529,32,-0.5498
ENSG00000041357,PSMA4,91,-0.6055,130,0.00870,168,0.69325,90,-0.6290
ENSG00000185787,MORF4L1,508,-0.6164,672,-0.1350,750,0.08201,945,0.49570
ENSG00000103811,CTSH,110,1.30096,62,0.13166,10,-3.0550,95,0.97541
ENSG00000058335,RASGRF1,42,-1.4832,53,-1.1390,185,1.87258,55,-1.0676
ENSG00000166557,TMED3,33,-0.3143,25,-0.7412,55,0.96522,27,-0.6552
ENSG00000086666,ZFAND6,50,0.30024,25,-0.8889,41,-0.0901,55,0.49533
ENSG00000259417,CTXND1,10,-0.5966,14,0.03581,12,-0.3813,22,0.88317
ENSG00000172379,ARNT2,70,-1.4353,85,-1.1432,263,1.34148,155,-0.1341
ENSG00000136379,ABHD17C,13,-0.4669,23,0.51300,15,-0.3195,21,0.30264
ENSG00000117899,MESD,75,0.78100,67,0.55576,39,-0.5405,29,-0.9230
ENSG00000140406,TLNRD1,15,-0.4777,20,-0.0101,20,-0.0245,26,0.43799
ENSG00000182774,RPS17,452,0.18614,234,-0.9488,386,-0.1331,583,0.67884
ENSG00000214575,CPEB1,69,0.84772,77,1.07991,31,-0.7723,14,-1.8895
ENSG00000103723,AP3B2,12,-2.6730,72,0.08572,113,1.54913,31,-1.3120
ENSG00000156232,WHAMM,33,0.24498,44,0.76081,23,-0.4853,22,-0.4879
ENSG00000103942,HOMER2,14,-1.1054,41,0.77585,22,-0.5205,38,0.62941
ENSG00000169609,C15orf40,25,-0.0174,42,0.95438,19,-0.5867,21,-0.3065
ENSG00000064726,BTBD1,28,-0.6923,28,-0.7384,62,1.05948,33,-0.4554
ENSG00000136404,TM6SF1,5,-2.7223,12,-1.4908,56,1.90355,26,-0.3080
ENSG00000166503,HDGFL3,195,-0.5999,368,0.54166,241,-0.3114,334,0.35366
ENSG00000140600,SH3GL3,286,1.48903,158,0.23809,67,-1.4791,115,-0.3192
ENSG00000177082,WDR73,16,-0.0297,22,0.54081,14,-0.4486,17,0.07464
ENSG00000197696,NMB,29,1.71790,9,-0.5945,5,-1.6857,15,0.29746
ENSG00000140612,SEC11A,58,1.38718,22,-0.5133,21,-0.6849,23,-0.3662
ENSG00000166716,ZNF592,20,0.74163,8,-0.8267,12,-0.3119,16,0.27529
ENSG00000073417,PDE8A,185,2.53078,72,0.25409,10,-3.2219,35,-0.9770
ENSG00000170776,AKAP13,32,-0.6435,78,0.98428,47,0.01408,30,-0.7581
ENSG00000140538,NTRK3,27,-2.1410,145,0.69344,131,0.71529,68,-0.6686
ENSG00000259494,MRPL46,18,-0.9336,22,-0.5997,43,0.89194,30,-0.0950
ENSG00000181991,MRPS11,32,-0.7296,30,-0.8069,72,1.10113,38,-0.4416
ENSG00000140545,MFGE8,13,-0.8522,1,-3.8257,33,1.24422,27,0.40533
ENSG00000140526,ABHD2,45,-1.2178,125,0.57142,100,0.19950,92,-0.0137
ENSG00000140521,POLG,23,-0.2521,20,-0.4513,36,0.78304,18,-0.6471
ENSG00000255571,MIR9-3HG,6,-1.2179,24,1.11733,13,-0.1259,12,-0.2665
ENSG00000166823,MESP1,9,-1.8646,13,-1.3263,54,1.97059,18,-0.8487
ENSG00000157823,AP3S2,46,-0.1974,49,-0.1024,55,0.13285,54,0.08708
ENSG00000242498,ARPIN,29,1.01422,10,-0.8291,14,-0.4359,18,0.09721
ENSG00000259291,ZNF710-AS1,22,-0.3645,20,-0.5635,24,-0.2726,47,1.02434
ENSG00000182054,IDH2,90,0.50305,61,-0.2053,55,-0.4759,81,0.30662
ENSG00000185043,CIB1,69,0.49700,42,-0.4144,54,0.04401,46,-0.2480
ENSG00000182768,NGRN,188,-1.4176,307,-0.6233,582,0.75888,538,0.37390
ENSG00000140575,IQGAP1,150,2.27568,84,0.82072,11,-2.9147,17,-1.8503
ENSG00000140577,CRTC3,61,1.77003,34,0.50097,12,-1.6018,13,-1.1966
ENSG00000140564,FURIN,12,-0.8761,25,0.42147,24,0.43278,15,-0.4397
ENSG00000196547,MAN2A2,147,0.90612,91,-0.0152,83,-0.2335,55,-0.8634
ENSG00000184508,HDDC3,11,-1.1569,25,0.27736,26,0.45642,20,-0.1021
ENSG00000140553,UNC45A,13,-0.7011,21,0.13044,21,0.27193,20,0.05258
ENSG00000184056,VPS33B,10,-0.6744,7,-1.2222,26,1.76678,5,-1.6511
ENSG00000185518,SV2B,25,-3.6583,320,0.35120,425,1.43792,125,-1.2495
ENSG00000176463,SLCO3A1,193,2.33070,72,0.06807,28,-1.7580,24,-1.7177
ENSG00000185442,FAM174B,12,-0.5824,10,-0.7695,27,1.43263,7,-1.4054
ENSG00000272888,LINC01578,196,1.00879,108,-0.1330,69,-1.0925,141,0.34880
ENSG00000173575,CHD2,236,0.34394,323,0.97460,133,-0.8370,154,-0.4147
ENSG00000182175,RGMA,28,-0.0849,45,0.82580,21,-0.6991,31,0.09814
ENSG00000248441,LINC01197,1,-4.0605,34,1.24057,24,0.79121,7,-1.5592
ENSG00000185551,NR2F2,3,-2.4598,17,-0.0753,16,-0.2589,36,1.45684
ENSG00000140450,ARRDC4,44,1.99695,15,-0.2366,9,-1.2278,9,-1.1082
ENSG00000140443,IGF1R,34,-0.4719,73,0.92157,35,-0.5650,48,0.13404
ENSG00000182253,SYNM,169,0.65466,112,-0.1083,110,-0.1877,96,-0.3910
ENSG00000168904,LRRC28,8,-0.7493,12,-0.2013,19,0.87787,9,-0.6027
ENSG00000068305,MEF2A,94,-0.5442,205,0.91545,129,0.01926,83,-0.7424
ENSG00000131871,SELENOS,94,1.49749,43,-0.0816,27,-1.0605,34,-0.4700
ENSG00000131876,SNRPA1,25,-0.7641,12,-1.9164,64,1.53959,29,-0.5032
ENSG00000140479,PCSK6,179,4.33743,11,-2.1637,6,-3.4582,11,-2.0987
ENSG00000184277,TM2D3,62,-0.9404,114,0.11116,153,0.98316,55,-1.1137
ENSG00000185418,TARSL2,197,1.56110,117,0.42699,50,-1.2554,49,-1.0817
ENSG00000161980,POLR3K,12,-1.1305,15,-0.7092,35,1.13600,20,-0.2820
ENSG00000161981,SNRNP25,30,-2.0890,47,-1.3781,153,0.95715,159,0.72656
ENSG00000103152,MPG,23,-0.9897,26,-0.7611,59,1.04958,37,-0.1894
ENSG00000103148,NPRL3,22,0.01134,21,-0.0122,29,0.77014,7,-1.7755
ENSG00000188536,HBA2,36,-0.5416,31,-0.7861,26,-1.2725,125,2.06078
ENSG00000206172,HBA1,17,-0.6131,21,-0.2237,15,-0.9340,51,1.56101
ENSG00000086506,HBQ1,1,-3.3269,23,0.73173,21,0.82638,11,-0.6118
ENSG00000007392,LUC7L,58,-0.0137,89,0.79893,60,0.04253,26,-1.3148
ENSG00000167930,FAM234A,46,1.25177,31,0.39491,15,-0.9849,15,-0.7750
ENSG00000076344,RGS11,29,0.25477,40,0.83717,13,-1.3469,33,0.44447
ENSG00000242173,ARHGDIG,68,-2.1545,147,-0.9488,395,1.25534,280,0.15760
ENSG00000185615,PDIA2,62,1.81427,39,0.73162,11,-1.6462,8,-1.8895
ENSG00000103126,AXIN1,14,0.23964,12,-0.1555,11,-0.2623,15,0.26918
ENSG00000086504,MRPL28,57,-1.1708,97,-0.2938,176,1.23415,69,-0.8739
ENSG00000103202,NME4,26,0.00929,19,-0.5622,21,-0.4798,43,0.98318
ENSG00000090565,RAB11FIP3,18,-0.9275,26,-0.3156,27,-0.3055,57,1.20832
ENSG00000007541,PIGQ,13,-1.0662,30,0.29661,31,0.54368,21,-0.3333
ENSG00000197562,RAB40C,7,-2.1432,21,-0.3420,40,1.19912,23,-0.2185
ENSG00000130731,METTL26,87,-0.7720,76,-0.9917,199,1.08322,119,-0.2357
ENSG00000172366,MCRIP2,26,-0.6417,24,-0.7549,39,0.08277,61,0.90609
ENSG00000140983,RHOT2,23,-0.4447,31,0.03099,35,0.31794,28,-0.1154
ENSG00000103269,RHBDL1,5,-2.0741,12,-0.7793,23,0.54586,31,0.93629
ENSG00000103266,STUB1,108,-1.1420,117,-1.0191,297,0.92101,245,0.26060
ENSG00000161999,JMJD8,18,-0.4460,22,-0.1506,26,0.22358,26,0.20267
ENSG00000127580,WDR24,8,-0.6819,8,-0.7794,15,0.51826,16,0.41203
ENSG00000127585,FBXL16,62,-2.7319,208,-0.8715,373,0.18424,715,1.48990
ENSG00000103260,METRN,274,0.50181,132,-0.7895,118,-1.1899,406,1.33072
ENSG00000103254,ANTKMT,29,-1.5221,34,-1.2755,110,1.18904,81,0.20041
ENSG00000103253,HAGHL,52,0.28399,28,-0.7969,44,-0.0446,55,0.40164
ENSG00000103245,CIAO3,16,-0.2375,13,-0.5721,19,0.15369,23,0.45543
ENSG00000007376,RPUSD1,8,-0.7250,2,-2.6251,21,1.61730,10,-0.4133
ENSG00000103227,LMF1,28,1.10186,12,-0.5105,15,-0.0314,8,-1.0651
ENSG00000260807,AC009041.2,110,0.95880,87,0.47722,53,-0.5055,32,-1.2472
ENSG00000005513,SOX8,243,2.65362,82,0.07583,13,-3.1438,43,-1.0169
ENSG00000103275,UBE2I,54,-0.4046,81,0.34060,68,0.00013,68,0.00606
ENSG00000007516,BAIAP3,37,-1.0738,78,0.20610,101,1.04795,31,-1.3298
ENSG00000007520,TSR3,47,-0.3417,42,-0.5451,60,0.13334,76,0.54000
ENSG00000090581,GNPTG,79,0.03663,63,-0.3786,92,0.41997,63,-0.3583
ENSG00000059145,UNKL,13,-0.2740,18,0.22141,20,0.54883,8,-1.0274
ENSG00000174109,C16orf91,8,-0.7337,4,-1.6050,21,1.42768,9,-0.4872
ENSG00000103249,CLCN7,28,-0.2180,40,0.42700,31,-0.0523,28,-0.1856
ENSG00000007545,CRAMP1,13,0.01655,18,0.59026,10,-0.6521,15,0.23092
ENSG00000206053,JPT2,67,3.83020,5,-1.9400,4,-2.4071,4,-2.3522
ENSG00000138834,MAPK8IP3,65,-1.0659,154,0.42186,151,0.53317,93,-0.4866
ENSG00000103024,NME3,88,0.29743,74,-0.0039,72,-0.0822,67,-0.1973
ENSG00000074071,MRPS34,60,-0.3798,49,-0.7119,100,0.76826,65,-0.2400
ENSG00000162032,SPSB3,36,0.00613,32,-0.1832,41,0.32509,29,-0.3520
ENSG00000095906,NUBP2,42,0.18990,25,-0.7459,39,0.04070,46,0.34957
ENSG00000063854,HAGH,67,-0.8127,84,-0.4394,155,1.02255,78,-0.5657
ENSG00000180185,FAHD1,24,-1.0591,50,0.15036,61,0.74157,34,-0.5188
ENSG00000198736,MSRB1,13,0.41168,7,-0.6550,8,-0.5669,16,0.79860
ENSG00000140990,NDUFB10,125,-0.8106,93,-1.2896,275,0.85728,236,0.30059
ENSG00000140988,RPS2,533,0.41142,259,-0.8543,362,-0.3816,621,0.71168
ENSG00000255198,SNHG9,49,1.13792,16,-0.9215,23,-0.3983,27,-0.0678
ENSG00000183751,TBL3,13,-0.1838,12,-0.3594,18,0.57085,11,-0.4033
ENSG00000127554,GFER,9,-0.6032,9,-0.5660,17,0.64014,13,0.04164
ENSG00000127561,SYNGR3,11,-3.6955,134,0.11214,191,1.20026,103,-0.3571
ENSG00000167962,ZNF598,14,0.19163,8,-0.7454,15,0.34617,12,-0.0974
ENSG00000065054,SLC9A3R2,69,0.58819,47,-0.1099,36,-0.7146,63,0.41399
ENSG00000065057,NTHL1,20,-0.9640,35,-0.0342,48,0.72486,30,-0.3293
ENSG00000103197,TSC2,39,-0.4567,60,0.28005,55,0.19602,46,-0.1872
ENSG00000008710,PKD1,44,-1.1364,154,1.15993,76,-0.2819,79,-0.1360
ENSG00000167964,RAB26,5,-3.0950,77,1.32493,41,0.07618,35,-0.2497
ENSG00000260260,SNHG19,28,0.21422,18,-0.6115,19,-0.6352,42,1.00590
ENSG00000131653,TRAF7,10,-0.6665,11,-0.4630,20,0.87896,12,-0.3962
ENSG00000167971,CASKIN1,20,-1.8517,46,-0.5404,69,0.20832,112,1.12873
ENSG00000167965,MLST8,34,-0.6921,28,-0.9838,66,0.67251,61,0.32607
ENSG00000184207,PGP,33,-1.7089,53,-0.9745,143,1.24019,96,0.03994
ENSG00000167967,E4F1,14,-0.2761,7,-1.4486,23,0.83770,17,0.01154
ENSG00000167969,ECI1,41,0.08636,25,-0.7624,35,-0.2755,61,0.82306
ENSG00000205937,RNPS1,97,-0.7162,162,0.17011,174,0.42021,131,-0.2180
ENSG00000167972,ABCA3,32,-1.3542,70,-0.0503,106,1.11517,45,-0.7995
ENSG00000162065,TBC1D24,19,-1.7244,63,0.23287,76,0.85933,43,-0.4446
ENSG00000185883,ATP6V0C,231,-1.7715,665,-0.0367,990,1.06999,517,-0.4738
ENSG00000140992,PDPK1,45,-0.9605,97,0.35942,91,0.35330,73,-0.1548
ENSG00000167978,SRRM2,258,0.43200,334,0.95391,140,-0.8195,151,-0.5328
ENSG00000103363,ELOB,355,-0.5384,249,-1.1209,639,0.74621,538,0.19195
ENSG00000162076,FLYWCH2,12,-1.1537,33,0.62212,25,0.18512,22,-0.0922
ENSG00000059122,FLYWCH1,18,-1.0117,32,-0.0874,46,0.81788,27,-0.4036
ENSG00000162073,PAQR4,87,1.95777,21,-0.8746,24,-0.8444,20,-0.9218
ENSG00000103145,HCFC1R1,72,-1.2280,108,-0.5553,196,0.72165,175,0.29331
ENSG00000006194,ZNF263,14,-0.6897,30,0.56346,24,0.22743,17,-0.4175
ENSG00000162086,ZNF75A,18,0.07402,30,1.10196,13,-0.5105,10,-0.8252
ENSG00000122390,NAA60,30,0.11450,22,-0.4528,27,-0.1370,37,0.45424
ENSG00000103351,CLUAP1,32,-0.2983,58,0.82887,33,-0.2753,32,-0.3044
ENSG00000126602,TRAP1,30,-1.4111,60,-0.2942,100,0.95167,64,-0.1728
ENSG00000005339,CREBBP,105,0.09647,178,1.14916,69,-0.7830,76,-0.4671
ENSG00000162104,ADCY9,2,-2.9191,18,0.31131,24,1.20329,10,-0.7980
ENSG00000217930,PAM16,30,-0.9604,29,-1.0147,72,0.83427,61,0.28074
ENSG00000262246,CORO7,25,0.18556,29,0.49216,21,-0.1469,16,-0.5874
ENSG00000103423,DNAJA3,19,-0.8608,26,-0.3384,43,0.82296,27,-0.2594
ENSG00000153406,NMRAL1,44,0.40251,31,-0.2197,41,0.33990,21,-0.9124
ENSG00000103415,HMOX2,87,-0.3018,34,-1.8184,165,1.41157,65,-0.7973
ENSG00000089486,CDIP1,61,-1.3663,126,-0.1609,190,0.87416,124,-0.1983
ENSG00000153443,UBALD1,15,-1.0726,25,-0.2510,41,1.03837,20,-0.5923
ENSG00000102858,MGRN1,26,-0.0937,50,1.13869,25,-0.2682,13,-1.1885
ENSG00000168101,NUDT16L1,31,-0.2249,21,-0.8461,41,0.37425,42,0.32235
ENSG00000067836,ROGDI,187,0.49169,108,-0.4927,148,0.07018,127,-0.2140
ENSG00000140632,GLYR1,62,-0.5662,109,0.42481,96,0.27227,68,-0.4112
ENSG00000118900,UBN1,36,-0.2241,75,1.22491,30,-0.6229,31,-0.4714
ENSG00000118898,PPL,0,-4.5030,3,-2.0061,24,2.24479,11,-0.2783
ENSG00000103184,SEC14L5,132,1.90632,64,0.31728,28,-1.3197,18,-1.7780
ENSG00000103174,NAGPA,5,-2.8950,38,0.15494,58,1.59498,14,-1.4936
ENSG00000033011,ALG1,10,-0.2198,14,0.28116,13,0.36800,7,-0.7709
ENSG00000078328,RBFOX1,43,-3.3041,456,0.49594,511,1.07511,228,-0.7358
ENSG00000183044,ABAT,51,-1.7603,77,-1.1072,199,0.80290,215,0.70545
ENSG00000153048,CARHSP1,77,1.82723,26,-0.3796,14,-1.6088,31,-0.0980
ENSG00000187555,USP7,82,-0.6995,155,0.43031,151,0.52776,76,-0.8138
ENSG00000182831,C16orf72,37,0.24439,24,-0.5438,40,0.52285,22,-0.6687
ENSG00000183454,GRIN2A,12,-4.8425,349,0.39511,450,1.40212,149,-1.0761
ENSG00000213853,EMP2,23,0.73797,21,0.60113,5,-2.0452,23,0.72025
ENSG00000182108,DEXI,31,-1.1121,19,-1.8726,86,0.96224,81,0.54611
ENSG00000038532,CLEC16A,11,-0.6711,19,0.21839,21,0.59368,11,-0.6495
ENSG00000189067,LITAF,289,3.53418,50,-0.7431,9,-3.7626,31,-1.5256
ENSG00000184602,SNN,58,-1.6347,97,-0.8112,224,1.02302,175,0.21947
ENSG00000122299,ZC3H7A,58,0.66691,50,0.37670,33,-0.4442,29,-0.5955
ENSG00000171490,RSL1D1,160,0.23888,173,0.38528,132,-0.1590,107,-0.4779
ENSG00000103342,GSPT1,147,0.45275,129,0.21078,99,-0.3451,101,-0.2223
ENSG00000048471,SNX29,54,1.57216,37,0.76673,11,-1.5566,11,-1.3304
ENSG00000103381,CPPED1,63,2.03573,23,-0.0919,13,-1.2756,11,-1.3753
ENSG00000237515,SHISA9,12,-1.8768,65,1.03331,45,0.38187,25,-0.7056
ENSG00000175595,ERCC4,46,1.17241,38,0.76883,15,-1.0637,12,-1.1847
ENSG00000186260,MRTFB,22,-2.7691,142,0.19425,190,1.13398,95,-0.5229
ENSG00000262454,MIR193BHG,7,-1.4318,23,0.48487,14,-0.5227,30,1.03699
ENSG00000140694,PARN,38,0.47401,27,-0.1071,27,-0.2078,27,-0.1117
ENSG00000103429,BFAR,28,0.45443,19,-0.2359,21,-0.1571,22,-0.0403
ENSG00000103512,NOMO1,23,-0.8589,20,-1.1287,65,1.64649,19,-1.1670
ENSG00000179889,PDXDC1,45,-0.3286,74,0.60044,48,-0.2743,55,0.03380
ENSG00000157045,NTAN1,18,-0.9468,31,-0.0723,35,0.18448,43,0.50639
ENSG00000085721,RRN3,27,0.43230,26,0.38752,18,-0.3180,16,-0.4702
ENSG00000156968,MPV17L,20,0.69714,14,-0.0490,9,-0.9736,19,0.51736
ENSG00000166780,BMERB1,77,-1.9594,274,0.13636,324,0.63863,273,0.12950
ENSG00000166783,MARF1,89,-0.8684,120,-0.3625,156,0.14105,216,0.72983
ENSG00000072864,NDE1,45,2.79689,16,0.31722,0,-5.2318,7,-1.0106
ENSG00000133393,FOPNL,26,-0.1971,19,-0.7108,31,0.12400,40,0.54802
ENSG00000103489,XYLT1,13,-0.8710,25,0.28143,26,0.55567,16,-0.4824
ENSG00000134419,RPS15A,426,0.59112,125,-1.5065,263,-0.3815,478,0.82568
ENSG00000170540,ARL6IP1,245,-1.3451,417,-0.4760,693,0.61833,692,0.43248
ENSG00000157106,SMG1,91,0.17825,158,1.29284,58,-0.7579,48,-0.9175
ENSG00000170537,TMC7,58,3.06432,19,0.16699,2,-3.4932,4,-2.2959
ENSG00000167186,COQ7,16,-0.3852,22,0.19047,20,0.09700,20,0.01024
ENSG00000103528,SYT17,13,-1.5296,39,0.32654,37,0.30349,38,0.25885
ENSG00000006007,GDE1,155,0.47467,113,-0.0994,128,0.16759,75,-0.8101
ENSG00000103540,CCP110,373,1.70957,250,0.78974,62,-1.9195,81,-1.1930
ENSG00000103544,VPS35L,57,0.54400,44,0.07989,41,-0.0680,28,-0.6782
ENSG00000103550,KNOP1,118,1.13082,106,0.89048,30,-1.5861,49,-0.5270
ENSG00000174628,IQCK,31,1.34889,14,-0.2709,5,-1.9687,24,0.73468
ENSG00000167191,GPRC5B,973,2.41542,284,-0.3161,74,-2.7960,296,-0.2500
ENSG00000066654,THUMPD1,70,0.13166,104,0.90181,59,-0.2461,35,-1.0645
ENSG00000102897,LYRM1,28,-0.3443,16,-1.2220,43,0.62025,39,0.27763
ENSG00000103316,CRYM,12,-3.6186,16,-3.2176,265,2.99658,70,-0.9857
ENSG00000197006,METTL9,62,-1.0429,114,-0.0086,130,0.32029,137,0.32509
ENSG00000140740,UQCRC2,73,-1.2846,99,-0.7954,246,1.31367,124,-0.4207
ENSG00000185716,MOSMO,31,-1.5308,121,0.83845,90,0.36728,58,-0.5128
ENSG00000058600,POLR3E,22,0.23655,19,-0.0332,21,0.16006,14,-0.5112
ENSG00000140743,CDR2,9,-1.0979,7,-1.3879,28,1.34109,16,-0.1865
ENSG00000243716,NPIPB5,36,0.37453,75,2.02338,8,-2.4479,21,-0.5915
ENSG00000122254,HS3ST2,2,-4.1493,24,-0.7055,68,2.12781,19,-1.0356
ENSG00000103404,USP31,34,0.45953,27,0.06900,26,-0.0616,19,-0.5410
ENSG00000168434,COG7,17,0.04491,20,0.32798,22,0.66844,3,-2.5240
ENSG00000103365,GGA2,11,-1.1707,21,-0.0724,24,0.18030,31,0.62042
ENSG00000103353,UBFD1,18,-1.0782,31,-0.2121,46,0.74562,33,-0.1030
ENSG00000004779,NDUFAB1,83,-1.6316,83,-1.6258,373,1.59612,203,-0.1678
ENSG00000166847,DCTN5,93,-0.6582,174,0.46459,159,0.39547,95,-0.6244
ENSG00000166501,PRKCB,128,-3.1830,1704,1.13678,1117,0.38387,736,-0.4657
ENSG00000006116,CACNG3,2,-5.1269,53,-0.5818,135,1.93388,49,-0.7210
ENSG00000122257,RBBP6,154,0.26105,266,1.40857,94,-0.7511,58,-1.3944
ENSG00000090905,TNRC6A,158,0.23419,310,1.67840,78,-1.1966,72,-1.1234
ENSG00000158865,SLC5A11,91,4.10103,12,-0.9643,0,-5.4464,6,-1.9594
ENSG00000140750,ARHGAP17,27,1.62986,19,0.87357,3,-2.1914,7,-0.8437
ENSG00000205629,LCMT1,31,-1.3150,45,-0.7083,104,1.23020,56,-0.3287
ENSG00000182601,HS3ST4,15,-1.8737,135,2.25869,17,-2.0415,62,0.43088
ENSG00000169189,NSMCE1,46,0.25734,38,-0.1053,42,0.13673,31,-0.4093
ENSG00000077235,GTF3C1,43,-0.6243,99,0.92138,62,-0.0006,43,-0.6281
ENSG00000261329,AC016597.1,41,3.34131,9,-0.2528,0,-5.4726,5,-1.2558
ENSG00000169181,GSG1L,7,-1.1107,34,1.71443,13,-0.2290,6,-1.4658
ENSG00000169180,XPO6,38,-0.4646,58,0.31937,59,0.46319,32,-0.7433
ENSG00000188322,SBK1,7,-1.9795,23,-0.0559,27,0.32931,34,0.71314
ENSG00000188603,CLN3,17,0.55663,7,-1.0370,8,-1.0230,24,1.26634
ENSG00000176046,NUPR1,52,1.87668,19,-0.1788,4,-2.8143,27,0.44478
ENSG00000196502,SULT1A1,15,-1.1854,20,-0.6752,42,0.90385,32,0.09342
ENSG00000168488,ATXN2L,25,-0.6293,40,0.20752,42,0.41410,30,-0.3243
ENSG00000178952,TUFM,103,-0.3208,110,-0.2058,147,0.43895,111,-0.1840
ENSG00000178188,SH2B1,22,-0.8866,45,0.39685,37,0.02881,42,0.24404
ENSG00000176953,NFATC2IP,41,0.10779,59,0.80475,31,-0.4509,30,-0.4358
ENSG00000169682,SPNS1,20,0.42598,20,0.34429,16,-0.0332,9,-0.9700
ENSG00000183336,BOLA2,12,-1.1383,13,-0.9688,35,1.07038,24,0.01272
ENSG00000103485,QPRT,12,-0.2986,12,-0.4034,16,0.25830,17,0.24436
ENSG00000079616,KIF22,27,-0.0815,22,-0.4287,31,0.24859,30,0.09097
ENSG00000103495,MAZ,50,-0.4439,59,-0.1696,64,-0.0286,87,0.54794
ENSG00000167371,PRRT2,21,-2.6525,157,0.68273,158,1.01943,55,-1.1593
ENSG00000280789,PAGR1,29,0.72998,25,0.47406,17,-0.3418,10,-1.1001
ENSG00000013364,MVP,39,2.19215,9,-0.7608,7,-1.3503,9,-0.7308
ENSG00000103502,CDIPT,38,-0.9751,70,0.04666,89,0.69982,55,-0.3703
ENSG00000174938,SEZ6L2,78,-2.4862,482,0.49923,556,1.18781,172,-1.2821
ENSG00000174939,ASPHD1,120,-0.0741,102,-0.3635,113,-0.2324,177,0.66144
ENSG00000174943,KCTD13,14,-1.1299,15,-1.0145,44,1.38769,21,-0.4829
ENSG00000149932,TMEM219,146,0.53932,71,-0.7339,82,-0.6231,164,0.78271
ENSG00000149930,TAOK2,26,-0.1362,27,-0.0712,33,0.40040,21,-0.4532
ENSG00000149929,HIRIP3,51,0.80890,28,-0.3233,28,-0.4408,33,-0.0042
ENSG00000169592,INO80E,29,-0.1861,26,-0.3768,32,0.04199,40,0.42575
ENSG00000149927,DOC2A,16,-3.0576,126,0.20426,177,1.33730,67,-0.8780
ENSG00000149926,TLCD3B,8,-1.7358,9,-1.5929,33,0.98566,33,0.67059
ENSG00000149925,ALDOA,24,-1.4134,12,-2.4814,97,1.71884,52,-0.1451
ENSG00000149923,PPP4C,35,0.24297,32,0.07333,33,0.13164,22,-0.6028
ENSG00000090238,YPEL3,115,-0.9926,138,-0.6997,300,1.04952,181,-0.2351
ENSG00000102882,MAPK3,73,-0.7778,85,-0.5332,133,0.36049,152,0.52282
ENSG00000102879,CORO1A,8,-2.8783,30,-0.9883,102,2.15964,29,-1.0679
ENSG00000169217,CD2BP2,42,-0.0899,36,-0.3592,53,0.45746,37,-0.3001
ENSG00000169221,TBC1D10B,47,0.28863,39,-0.0588,39,-0.0589,37,-0.1654
ENSG00000180035,ZNF48,8,-0.5866,11,-0.2096,17,0.86321,8,-0.7240
ENSG00000179965,ZNF771,12,-1.7551,19,-1.0410,47,0.73223,53,0.75842
ENSG00000179958,DCTPP1,18,-0.8035,10,-1.6725,47,1.52590,20,-0.5658
ENSG00000179918,SEPHS2,24,-0.9431,19,-1.3159,67,1.40829,32,-0.4493
ENSG00000169957,ZNF768,12,0.05862,12,-0.0156,7,-0.9798,20,1.05925
ENSG00000229809,ZNF688,21,0.35986,14,-0.3423,16,-0.1458,19,0.14346
ENSG00000156858,PRR14,17,0.36172,17,0.33519,12,-0.2708,11,-0.3794
ENSG00000156860,FBRS,25,1.08765,8,-0.8898,11,-0.5692,16,0.20852
ENSG00000080603,SRCAP,27,0.27807,18,-0.4432,23,-0.0443,26,0.16910
ENSG00000156873,PHKG2,17,-0.9137,13,-1.3115,43,1.12427,28,-0.0094
ENSG00000103549,RNF40,35,-0.2363,44,0.14424,50,0.53884,23,-0.9236
ENSG00000102870,ZNF629,23,0.25926,26,0.55327,15,-0.6117,19,-0.0222
ENSG00000099385,BCL7C,49,0.90496,20,-0.6878,19,-1.0347,47,0.78643
ENSG00000099364,FBXL19,7,-1.8207,8,-1.4923,31,1.00833,30,0.63358
ENSG00000099365,STX1B,28,-2.7176,125,-0.3539,219,1.00043,175,0.24273
