Feature ID,Feature Name,Feature count topic 1to2,Feature log2 fold change topic 1to2,Feature count topic 3to4,Feature log2 fold change topic 3to4,Feature count topic 5to7,Feature log2 fold change topic 5to7,Feature count topic 8to9,Feature log2 fold change topic 8to9,Feature count topic 10,Feature log2 fold change topic 10,Feature count topic 11,Feature log2 fold change topic 11
ENSG00000134042,MRO,72,1.86720,18,-0.8243,17,-0.9223,15,-1.0774,26,-0.1822,32,0.14099
ENSG00000082212,ME2,44,-0.0642,55,0.35782,38,-0.3091,48,0.11596,60,0.45280,28,-0.7466
ENSG00000141646,SMAD4,36,0.13945,29,-0.2291,27,-0.3878,35,0.07699,54,0.78523,31,-0.1186
ENSG00000176624,MEX3C,14,0.02934,13,-0.0215,9,-0.6976,14,0.07290,26,1.09935,12,-0.1663
ENSG00000187323,DCC,14,-0.8982,37,0.79509,24,0.00130,30,0.42771,15,-0.7287,14,-0.7742
ENSG00000134046,MBD2,28,0.22830,43,1.06737,15,-0.8759,24,-0.0750,19,-0.3730,16,-0.6436
ENSG00000101751,POLI,10,-0.7850,24,0.66670,18,0.15414,14,-0.3238,16,-0.0239,16,-0.0115
ENSG00000041353,RAB27B,26,-1.5241,49,-0.5334,118,1.27117,69,0.03868,33,-1.0759,66,-0.0343
ENSG00000166510,CCDC68,3,-2.6333,22,0.59343,28,1.36260,9,-0.8313,5,-1.7598,14,-0.1305
ENSG00000196628,TCF4,350,-0.3125,716,1.01969,379,-0.1959,286,-0.6456,516,0.33444,252,-0.7912
ENSG00000091164,TXNL1,86,-0.7932,143,0.06073,140,0.02163,202,0.69982,96,-0.5651,143,0.05197
ENSG00000091157,WDR7,63,-0.8933,101,-0.1159,136,0.46476,132,0.36060,106,-0.0307,84,-0.3923
ENSG00000177511,ST8SIA3,104,-0.9187,178,-0.0290,189,0.09662,244,0.55426,251,0.53425,113,-0.7202
ENSG00000119547,ONECUT2,8,-0.6267,15,0.58530,2,-2.5216,19,0.95040,23,1.17204,10,-0.2306
ENSG00000066926,FECH,9,-1.7411,25,-0.0982,34,0.49670,32,0.28078,30,0.18487,31,0.23180
ENSG00000134440,NARS,118,-1.2993,358,0.58033,240,-0.1580,398,0.78790,216,-0.2925,182,-0.5613
ENSG00000049759,NEDD4L,103,-0.5589,150,0.08288,144,0.00474,168,0.28554,201,0.54334,102,-0.5318
ENSG00000172175,MALT1,4,-1.2876,20,1.30686,7,-0.7068,11,0.12522,14,0.56743,5,-0.9003
ENSG00000074657,ZNF532,42,0.16243,68,1.08399,24,-0.8574,30,-0.4285,46,0.28118,25,-0.6719
ENSG00000166562,SEC11C,94,-0.1352,76,-0.4946,82,-0.4098,121,0.31382,125,0.32659,165,0.79068
ENSG00000074695,LMAN1,45,0.25264,63,0.87335,28,-0.6354,30,-0.4482,49,0.34887,23,-0.8128
ENSG00000183287,CCBE1,14,0.56398,10,-0.0513,7,-0.5680,12,0.34609,11,0.15762,6,-0.8189
ENSG00000101542,CDH20,24,0.15153,21,-0.1345,7,-1.9040,10,-1.2195,79,2.21673,34,0.68086
ENSG00000176641,RNF152,20,0.45135,21,0.56508,20,0.53620,5,-1.5951,8,-0.8892,8,-1.0022
ENSG00000197563,PIGN,9,-0.5722,26,1.30848,7,-1.1333,11,-0.3234,18,0.51606,14,0.03704
ENSG00000134444,RELCH,19,-1.5033,54,0.16618,50,0.04092,68,0.61380,45,-0.1321,60,0.33415
ENSG00000141664,ZCCHC2,22,-0.5059,54,1.14887,23,-0.4551,34,0.21396,22,-0.4602,15,-1.0162
ENSG00000081913,PHLPP1,55,0.44237,46,0.12500,34,-0.4570,27,-0.7813,86,1.13477,30,-0.5507
ENSG00000171791,BCL2,16,-0.1686,29,0.96583,6,-1.7561,4,-2.2082,49,1.75278,26,0.63471
ENSG00000119537,KDSR,52,-0.1038,62,0.20601,56,0.01987,43,-0.4332,85,0.67921,43,-0.4142
ENSG00000119541,VPS4B,35,-0.8441,70,0.30180,65,0.21059,65,0.17520,63,0.10752,48,-0.3159
ENSG00000081138,CDH7,2,-2.9303,24,0.78062,25,1.07164,14,-0.1885,5,-1.5396,10,-0.6947
ENSG00000171451,DSEL,19,-0.8307,47,0.70195,39,0.43899,22,-0.6429,30,-0.0836,26,-0.2905
ENSG00000166479,TMX3,27,-1.2713,77,0.47771,48,-0.3795,88,0.72972,56,-0.0798,65,0.15043
ENSG00000150636,CCDC102B,14,-0.3355,41,1.66349,12,-0.7022,11,-0.7631,20,0.18552,6,-1.5999
ENSG00000206052,DOK6,209,1.04810,107,-0.1991,83,-0.6854,95,-0.4139,172,0.57538,81,-0.6158
ENSG00000170677,SOCS6,13,-0.3455,19,0.29079,17,0.16353,13,-0.2860,21,0.46266,11,-0.4928
ENSG00000141668,CBLN2,54,-0.3389,43,-0.7083,28,-1.5244,145,1.56105,77,0.24623,83,0.35583
ENSG00000166342,NETO1,17,-1.2845,50,0.51440,39,0.05039,56,0.72472,34,-0.1732,19,-1.0626
ENSG00000263958,AC091138.1,11,-0.4672,20,0.54760,10,-0.6375,20,0.55884,11,-0.4291,18,0.25098
ENSG00000075336,TIMM21,26,-0.4546,23,-0.6769,38,0.17387,43,0.40437,39,0.20081,42,0.31750
ENSG00000166347,CYB5A,29,0.65793,9,-1.2375,17,-0.2560,27,0.52156,13,-0.6701,25,0.36823
ENSG00000133313,CNDP2,69,-0.5234,64,-0.6396,98,0.09539,123,0.50009,99,0.09271,124,0.44379
ENSG00000150656,CNDP1,14,-1.4472,29,-0.2563,86,2.55198,4,-3.2828,6,-2.5973,15,-1.1971
ENSG00000264247,LINC00909,6,-1.0101,15,0.47443,8,-0.6160,13,0.13037,21,0.89196,15,0.39154
ENSG00000215421,ZNF407,15,-0.4434,42,1.42842,12,-0.8579,19,-0.0550,22,0.12304,8,-1.2848
ENSG00000180011,ZADH2,45,-0.4617,65,0.15123,49,-0.3863,78,0.48746,64,0.11881,69,0.22575
ENSG00000179981,TSHZ1,49,0.13477,65,0.64686,35,-0.4829,44,-0.0397,41,-0.1752,37,-0.3011
ENSG00000130856,ZNF236,41,0.41521,43,0.52947,37,0.30384,22,-0.6272,21,-0.6346,9,-1.9152
ENSG00000197971,MBP,2166,0.42221,1034,-0.8538,3196,1.45935,519,-1.9329,552,-1.7309,1305,-0.4291
ENSG00000263146,LINC01896,33,1.64842,7,-1.0408,6,-1.4232,3,-2.1328,24,0.78224,28,1.07766
ENSG00000256463,SALL3,16,0.68236,7,-0.6899,1,-3.1225,1,-3.0668,62,3.21257,8,-0.4574
ENSG00000166377,ATP9B,19,0.19248,24,0.60295,9,-1.0074,21,0.35314,14,-0.2424,16,-0.0355
ENSG00000122490,SLC66A2,70,0.36887,42,-0.5022,60,0.11607,52,-0.1412,37,-0.6572,78,0.51596
ENSG00000141759,TXNL4A,114,-0.0123,77,-0.6798,107,-0.1340,127,0.18797,100,-0.2167,204,0.94784
ENSG00000101544,ADNP2,19,-0.5303,33,0.43030,28,0.13293,27,0.02169,26,-0.0339,21,-0.3709
ENSG00000282393,AC016588.2,7,-0.5063,12,0.31031,10,-0.1153,8,-0.3130,18,0.92705,9,-0.2008
ENSG00000105556,MIER2,6,-0.8625,7,-0.6228,11,0.14696,13,0.38943,13,0.35589,15,0.61318
ENSG00000183186,C2CD4C,12,0.52391,5,-0.9211,6,-0.7344,13,0.64822,14,0.64445,7,-0.2944
ENSG00000129946,SHC2,32,0.04189,31,0.02447,29,-0.1094,33,0.09519,25,-0.3332,36,0.24801
ENSG00000141933,TPGS1,29,-0.1746,20,-0.7880,34,0.09296,31,-0.0590,37,0.23784,55,0.86967
ENSG00000099804,CDC34,32,-0.6045,27,-0.8992,54,0.33031,57,0.37844,60,0.42438,53,0.20195
ENSG00000172270,BSG,213,-0.1201,159,-0.6135,178,-0.4659,289,0.43034,306,0.47511,345,0.67174
ENSG00000099822,HCN2,72,0.38483,37,-0.7446,85,0.80110,41,-0.5856,25,-1.2653,60,0.05139
ENSG00000099821,POLRMT,23,-0.5094,26,-0.3181,37,0.35725,28,-0.1747,39,0.35560,38,0.32430
ENSG00000070423,RNF126,21,-0.6652,14,-1.3497,40,0.46315,43,0.56627,20,-0.6971,53,0.82432
ENSG00000099864,PALM,236,1.22018,80,-0.7631,112,-0.2277,82,-0.7189,130,0.05550,121,-0.0612
ENSG00000011304,PTBP1,23,0.94711,15,0.16622,9,-0.8096,7,-1.0855,16,0.17418,20,0.55440
ENSG00000129951,PLPPR3,36,0.46167,21,-0.5087,35,0.46099,25,-0.2339,17,-0.7646,23,-0.2895
ENSG00000175221,MED16,32,0.03862,23,-0.5254,37,0.33321,23,-0.4901,37,0.28756,39,0.36637
ENSG00000198858,R3HDM4,35,0.74997,15,-0.6900,19,-0.3653,28,0.33473,19,-0.2923,22,-0.0692
ENSG00000065268,WDR18,18,-0.4887,13,-0.9985,31,0.48685,33,0.52309,12,-1.0923,36,0.60303
ENSG00000182087,TMEM259,35,-0.1735,38,-0.0575,35,-0.2213,38,-0.0374,56,0.57135,47,0.28650
ENSG00000099817,POLR2E,80,-0.3306,54,-0.9836,111,0.26341,108,0.18911,105,0.12092,148,0.68118
ENSG00000167468,GPX4,365,0.02725,184,-1.1119,373,0.07322,353,-0.0348,283,-0.3742,750,1.22383
ENSG00000118046,STK11,64,0.92364,34,-0.2146,38,-0.0256,31,-0.4010,25,-0.6773,30,-0.3958
ENSG00000099625,CBARP,28,0.73331,14,-0.4837,17,-0.2193,15,-0.3599,26,0.49728,16,-0.2375
ENSG00000099624,ATP5F1D,246,-0.1456,169,-0.7751,270,0.02074,340,0.43417,196,-0.4804,425,0.75511
ENSG00000167470,MIDN,50,0.77610,37,0.22065,24,-0.5702,18,-0.9794,56,0.87436,22,-0.6270
ENSG00000099622,CIRBP,210,0.05357,148,-0.5445,228,0.22723,166,-0.3494,216,0.09071,293,0.58662
ENSG00000228300,FAM174C,16,-0.2247,8,-1.3188,18,-0.0280,26,0.68451,15,-0.2953,30,0.83115
ENSG00000160953,PWWP3A,94,0.01704,131,0.62243,81,-0.2636,76,-0.3503,105,0.18689,75,-0.3476
ENSG00000115286,NDUFS7,96,0.05723,47,-1.1483,87,-0.1365,118,0.42339,60,-0.6771,183,1.11735
ENSG00000130005,GAMT,39,-0.1669,38,-0.2441,42,-0.0572,48,0.19178,41,-0.0719,59,0.48179
ENSG00000071626,DAZAP1,37,0.01449,32,-0.2577,47,0.48250,35,-0.1165,19,-1.0420,41,0.14762
ENSG00000115268,RPS15,775,0.66025,178,-1.8045,525,-0.0613,430,-0.3977,499,-0.1306,1120,1.20998
ENSG00000115266,APC2,59,-0.1736,49,-0.4952,77,0.35102,66,0.03230,78,0.28327,59,-0.1627
ENSG00000119559,C19orf25,22,-0.0678,13,-0.9171,23,-0.0240,28,0.39491,27,0.27284,29,0.39815
ENSG00000071655,MBD3,86,1.15903,30,-0.7244,47,-0.0176,22,-1.2510,50,0.10441,50,0.10370
ENSG00000127540,UQCR11,383,0.28901,156,-1.2188,282,-0.2818,321,-0.0294,302,-0.1205,720,1.32677
ENSG00000079313,REXO1,33,0.74524,21,-0.1148,19,-0.2868,15,-0.6944,27,0.29351,23,0.04112
ENSG00000129911,KLF16,42,0.90705,17,-0.7294,19,-0.5804,29,0.19333,27,0.09166,25,-0.0467
ENSG00000129968,ABHD17A,256,1.12828,79,-0.9679,138,-0.0579,83,-0.8951,179,0.37113,133,-0.1074
ENSG00000227500,SCAMP4,13,0.17800,10,-0.3388,13,0.10625,7,-0.8502,21,0.89745,13,0.07531
ENSG00000133275,CSNK1G2,58,0.87746,25,-0.6283,42,0.29538,23,-0.7385,32,-0.2062,28,-0.3673
ENSG00000133243,BTBD2,139,1.14544,49,-0.7503,70,-0.1636,58,-0.4790,66,-0.2227,73,-0.0790
ENSG00000099875,MKNK2,30,0.71200,20,-0.0434,15,-0.5041,17,-0.3182,30,0.63743,13,-0.6287
ENSG00000065000,AP3D1,128,-0.1773,164,0.26443,149,0.10163,140,-0.0206,140,-0.0211,107,-0.4378
ENSG00000104886,PLEKHJ1,23,-0.6273,21,-0.7780,38,0.23779,40,0.31081,30,-0.2017,58,0.89519
ENSG00000104897,SF3A2,11,0.15452,9,-0.2372,9,-0.3585,11,0.05822,17,0.72013,10,-0.0613
ENSG00000104904,OAZ1,468,-0.3504,325,-0.9485,616,0.14317,705,0.37201,603,0.07862,862,0.66179
ENSG00000130332,LSM7,65,0.39953,22,-1.3877,48,-0.1536,54,0.07607,45,-0.2300,101,1.08053
ENSG00000005206,SPPL2B,16,0.25269,15,0.17333,12,-0.2726,12,-0.2787,13,-0.1274,18,0.37371
ENSG00000099800,TIMM13,72,0.02652,50,-0.5790,65,-0.1711,63,-0.2095,91,0.39766,124,0.91335
ENSG00000099860,GADD45B,33,1.33901,7,-1.3105,6,-1.6370,16,-0.0031,28,0.88774,20,0.34478
ENSG00000176533,GNG7,106,0.89791,41,-0.7926,73,0.22618,28,-1.4088,85,0.41763,67,0.04481
ENSG00000176490,DIRAS1,98,-0.2411,87,-0.4445,146,0.52899,121,0.11870,93,-0.3149,101,-0.1731
ENSG00000141873,SLC39A3,19,-0.5367,14,-0.9903,29,0.22068,38,0.67276,29,0.17881,28,0.13908
ENSG00000104969,SGTA,43,-0.0350,31,-0.5435,41,-0.0915,55,0.43281,42,-0.0548,53,0.31439
ENSG00000172009,THOP1,36,-0.3352,27,-0.7641,51,0.34336,52,0.32003,33,-0.4371,60,0.53034
ENSG00000172006,ZNF554,12,-0.1483,12,-0.1799,12,-0.1668,16,0.26085,18,0.43376,13,-0.0279
ENSG00000065717,TLE2,12,0.27947,10,-0.0749,9,-0.2176,9,-0.1132,10,0.05183,12,0.23294
ENSG00000104964,TLE5,807,0.59461,380,-0.7289,666,0.26653,393,-0.6732,483,-0.2989,785,0.47697
ENSG00000088256,GNA11,77,0.48058,56,-0.1075,61,0.05154,39,-0.7256,71,0.28359,56,-0.0974
ENSG00000125912,NCLN,18,-0.4429,20,-0.2669,26,0.21995,27,0.31530,25,0.15686,21,-0.1494
ENSG00000161082,CELF5,98,-0.5393,140,0.07244,158,0.34213,143,0.11648,149,0.16609,89,-0.6287
ENSG00000141905,NFIC,291,1.07734,197,0.31289,127,-0.4971,97,-0.8900,153,-0.1310,116,-0.5535
ENSG00000129932,DOHH,12,-0.8311,14,-0.5323,26,0.58892,16,-0.2903,22,0.15674,31,0.71589
ENSG00000105325,FZR1,25,-0.3336,23,-0.4769,32,0.13168,36,0.34454,26,-0.2468,41,0.49353
ENSG00000161091,MFSD12,26,-0.7207,29,-0.5705,48,0.36264,52,0.45301,35,-0.2043,50,0.34369
ENSG00000186111,PIP5K1C,81,-0.0443,72,-0.2622,91,0.18311,84,0.02275,94,0.19869,74,-0.1889
ENSG00000183617,MRPL54,38,0.08777,17,-1.2606,34,-0.1315,36,0.01110,32,-0.1721,82,1.36292
ENSG00000007264,MATK,71,0.44561,29,-1.0445,60,0.16300,52,-0.1110,47,-0.2576,77,0.53915
ENSG00000105278,ZFR2,8,-0.5844,11,-0.0983,17,0.75569,11,-0.1273,3,-1.8207,15,0.37430
ENSG00000167654,ATCAY,122,-0.7380,231,0.36389,200,0.11408,207,0.16170,205,0.12668,153,-0.3269
ENSG00000167657,DAPK3,17,-0.9190,22,-0.4719,32,0.16070,44,0.72335,28,-0.0796,35,0.25349
ENSG00000167658,EEF2,907,1.11971,320,-0.7716,456,-0.2047,354,-0.6065,480,-0.0850,558,0.15466
ENSG00000105229,PIAS4,17,-0.1116,23,0.44951,19,0.12560,12,-0.6182,24,0.48833,11,-0.7321
ENSG00000178951,ZBTB7A,342,0.23513,493,0.94059,281,-0.1232,194,-0.7312,268,-0.1735,125,-1.3374
ENSG00000126934,MAP2K2,112,-0.0831,64,-1.0153,127,0.16094,140,0.31588,135,0.22306,143,0.31946
ENSG00000089847,ANKRD24,19,-0.3695,29,0.37953,24,0.08746,22,-0.0547,21,-0.1894,22,-0.0659
ENSG00000105248,YJU2,10,-0.2179,8,-0.5252,10,-0.1414,11,-0.0463,14,0.39314,20,0.91832
ENSG00000105255,FSD1,24,-1.0745,33,-0.5686,59,0.46062,68,0.68867,27,-0.8216,60,0.40017
ENSG00000008382,MPND,22,-0.1196,17,-0.4917,25,0.15992,28,0.35176,13,-0.8939,33,0.53387
ENSG00000141985,SH3GL1,38,0.08853,23,-0.7884,29,-0.4033,35,-0.0848,76,1.21488,45,0.33991
ENSG00000167670,CHAF1A,10,-0.5020,15,0.27623,11,-0.2745,16,0.31888,16,0.31889,13,-0.0565
ENSG00000167671,UBXN6,121,0.19405,56,-1.1029,120,0.20581,107,-0.0207,112,0.04055,154,0.56253
ENSG00000167674,HDGFL2,27,-0.3117,35,0.14264,29,-0.2080,39,0.31289,30,-0.1335,38,0.24887
ENSG00000167680,SEMA6B,72,0.47512,41,-0.5084,59,0.11279,43,-0.4479,61,0.13735,62,0.17129
ENSG00000185361,TNFAIP8L1,20,-0.2733,24,0.01975,22,-0.1346,31,0.46602,24,0.02832,21,-0.2250
ENSG00000074842,MYDGF,23,-0.6871,21,-0.7802,28,-0.3690,46,0.54332,34,-0.0286,78,1.36858
ENSG00000142002,DPP9,9,-0.8876,20,0.38157,14,-0.2674,21,0.44504,19,0.21712,17,0.05880
ENSG00000176840,MIR7-3HG,7,-1.1468,6,-1.2140,17,0.46177,19,0.62147,9,-0.6399,25,0.99017
ENSG00000141965,FEM1A,24,0.14446,22,0.04549,20,-0.1372,22,-0.0080,20,-0.1452,23,0.12073
ENSG00000105355,PLIN3,24,1.22334,9,-0.5914,10,-0.3981,0,-4.1547,27,1.24645,15,0.21894
ENSG00000127663,KDM4B,23,0.10525,31,0.64019,21,-0.0649,17,-0.4098,20,-0.1587,14,-0.6369
ENSG00000130254,SAFB2,72,-0.0973,129,0.99906,56,-0.5721,56,-0.5328,108,0.56769,47,-0.7320
ENSG00000160633,SAFB,51,-0.8865,157,1.15122,87,0.01732,69,-0.3775,59,-0.5968,75,-0.2207
ENSG00000130255,RPL36,1029,1.13175,341,-0.8681,459,-0.4149,379,-0.6931,462,-0.3323,943,0.81992
ENSG00000174917,MICOS13,127,-0.0683,63,-1.2244,130,-0.0249,171,0.47444,91,-0.5828,248,1.03917
ENSG00000167733,HSD11B1L,115,0.70616,57,-0.5412,65,-0.3626,74,-0.0959,54,-0.5765,122,0.71100
ENSG00000196365,LONP1,50,0.18250,25,-0.9673,44,-0.0480,55,0.36550,50,0.16383,53,0.26181
ENSG00000174886,NDUFA11,155,-0.2502,93,-1.0969,162,-0.1949,239,0.52231,169,-0.0954,344,1.07658
ENSG00000031823,RANBP3,26,-0.2589,26,-0.2604,30,0.02947,35,0.26400,31,0.06028,35,0.23088
ENSG00000130382,MLLT1,112,0.92497,56,-0.3375,59,-0.2761,45,-0.7231,95,0.52065,55,-0.3413
ENSG00000125656,CLPP,22,-0.3064,15,-0.9023,22,-0.3087,27,0.04195,48,0.98971,45,0.89892
ENSG00000125652,ALKBH7,67,0.68175,18,-1.4994,30,-0.7917,63,0.54891,21,-1.1761,102,1.30901
ENSG00000125651,GTF2F1,57,-0.5485,87,0.19037,74,-0.1168,100,0.44168,85,0.11788,68,-0.2189
ENSG00000088247,KHSRP,43,-0.0144,62,0.65656,39,-0.1802,29,-0.6614,59,0.48501,31,-0.5099
ENSG00000125648,SLC25A23,520,1.23768,207,-0.4880,235,-0.2977,189,-0.6384,257,-0.1074,229,-0.2867
ENSG00000104833,TUBB4A,211,-0.9543,334,-0.1920,402,0.14797,551,0.72241,299,-0.3462,409,0.14424
ENSG00000125734,GPR108,19,0.07519,10,-0.9496,18,-0.0741,20,0.18180,11,-0.7360,38,1.19698
ENSG00000171105,INSR,45,-0.2853,61,0.23138,57,0.10516,48,-0.1918,63,0.26835,48,-0.1802
ENSG00000104880,ARHGEF18,13,-0.1251,17,0.40330,10,-0.5366,12,-0.2693,21,0.67327,16,0.22989
ENSG00000198816,ZNF358,156,1.26039,46,-0.9344,74,-0.1708,36,-1.3274,80,-0.0250,114,0.55008
ENSG00000090674,MCOLN1,17,-0.3813,19,-0.1625,17,-0.4483,33,0.82933,14,-0.6296,30,0.56959
ENSG00000032444,PNPLA6,46,-0.2123,44,-0.2694,43,-0.3416,71,0.57864,55,0.10813,62,0.28444
ENSG00000076826,CAMSAP3,23,-0.2379,16,-0.8159,28,0.12284,30,0.27099,15,-0.8212,50,1.07899
ENSG00000076924,XAB2,13,-0.4466,15,-0.1848,12,-0.5492,20,0.32499,26,0.73678,24,0.60088
ENSG00000229833,PET100,112,-0.1854,56,-1.3125,105,-0.3124,169,0.56406,153,0.33432,223,0.96378
ENSG00000181029,TRAPPC5,99,-0.5012,78,-0.9004,124,-0.1287,169,0.43090,123,-0.1255,276,1.21167
ENSG00000142459,EVI5L,38,0.38753,30,-0.0333,26,-0.2995,28,-0.1244,22,-0.4784,43,0.53472
ENSG00000183248,PRR36,46,-0.0138,39,-0.2982,48,0.03261,49,0.08100,44,-0.0796,58,0.34282
ENSG00000076984,MAP2K7,12,-0.4826,15,-0.1731,18,0.18460,19,0.27270,22,0.46824,12,-0.4976
ENSG00000260001,TGFBR3L,47,0.02683,18,-1.4823,35,-0.5055,58,0.40069,29,-0.7232,127,1.72796
ENSG00000104976,SNAPC2,13,0.34203,11,0.04317,7,-0.8890,12,0.11481,7,-0.7240,21,1.07968
ENSG00000178531,CTXN1,361,0.80711,118,-1.1358,194,-0.3635,223,-0.0838,296,0.37395,295,0.37021
ENSG00000104980,TIMM44,18,-0.6268,34,0.48609,23,-0.2441,31,0.31453,14,-0.9232,37,0.57605
ENSG00000066044,ELAVL1,35,-0.5172,45,-0.1013,47,0.00722,58,0.36952,59,0.36183,43,-0.1371
ENSG00000090661,CERS4,17,-0.4922,14,-0.7760,30,0.65462,15,-0.6419,37,0.83728,25,0.17216
ENSG00000167775,CD320,25,0.18623,14,-0.7196,19,-0.2773,30,0.54053,29,0.43579,20,-0.2101
ENSG00000267855,NDUFA7,81,0.08732,33,-1.4050,72,-0.1268,82,0.10346,72,-0.1177,169,1.31136
ENSG00000233927,RPS28,1057,0.93708,293,-1.2976,578,-0.2091,441,-0.6436,665,0.05108,1100,0.87829
ENSG00000167772,ANGPTL4,34,1.07860,12,-0.7349,4,-2.5021,6,-1.7039,78,2.54490,14,-0.4470
ENSG00000185236,RAB11B,47,-0.4871,53,-0.2854,72,0.27428,54,-0.2617,67,0.11368,99,0.73776
ENSG00000099785,MARCH2,58,0.76538,25,-0.6891,37,-0.0440,38,0.00638,18,-1.1021,47,0.32010
ENSG00000099783,HNRNPM,143,-0.2105,248,0.79649,150,-0.1483,143,-0.2133,153,-0.0863,108,-0.6304
ENSG00000133250,ZNF414,15,0.48071,9,-0.5075,10,-0.2515,10,-0.3351,9,-0.3975,22,1.01627
ENSG00000130803,ZNF317,14,-0.2659,10,-0.8751,16,-0.0227,24,0.63107,26,0.73470,12,-0.4631
ENSG00000174652,ZNF266,5,-1.0938,13,0.52312,5,-0.9322,13,0.62136,7,-0.4492,19,1.09888
ENSG00000130818,ZNF426,16,-0.1263,17,-0.0905,20,0.30284,17,-0.0471,19,0.13080,13,-0.4963
ENSG00000197961,ZNF121,16,-0.1155,21,0.34039,15,-0.3126,18,0.06516,21,0.27381,16,-0.1665
ENSG00000171466,ZNF562,14,-0.7260,25,0.28649,28,0.51640,16,-0.4776,27,0.38533,15,-0.4997
ENSG00000198258,UBL5,281,0.26973,79,-1.8136,168,-0.6804,302,0.40593,233,-0.0555,596,1.53255
ENSG00000127445,PIN1,200,-0.1677,134,-0.8322,172,-0.4633,325,0.72008,171,-0.3957,415,1.04908
ENSG00000105088,OLFM2,65,0.38949,41,-0.4197,18,-1.8547,28,-1.0088,159,1.92734,94,0.96304
ENSG00000080573,COL5A3,54,0.91567,35,0.11344,8,-2.2872,11,-1.7392,104,1.99721,33,0.01429
ENSG00000130813,SHFL,29,-0.2038,28,-0.2530,31,-0.0546,40,0.40918,30,-0.1247,37,0.21435
ENSG00000130810,PPAN,13,0.03815,14,0.24054,10,-0.3479,16,0.48008,5,-1.2425,14,0.17610
ENSG00000130811,EIF3G,54,0.05249,28,-1.0250,39,-0.5236,69,0.52779,58,0.16481,94,0.97137
ENSG00000130816,DNMT1,42,-0.4712,102,1.15533,44,-0.4531,49,-0.2122,59,0.10086,35,-0.7012
ENSG00000105364,MRPL4,27,-0.9988,36,-0.5536,51,0.06578,65,0.49530,38,-0.4271,98,1.12271
ENSG00000105376,ICAM5,35,-0.3791,18,-1.4565,42,-0.0861,67,0.78514,40,-0.1227,76,0.89811
ENSG00000267673,FDX2,49,-0.3307,35,-0.8990,75,0.48091,58,-0.0470,40,-0.6035,106,0.94070
ENSG00000105397,TYK2,10,-0.2466,14,0.32977,9,-0.4048,8,-0.4710,9,-0.4064,25,1.27528
ENSG00000105401,CDC37,59,-1.1681,111,-0.1365,122,0.03696,192,0.88741,72,-0.7849,155,0.41769
ENSG00000065989,PDE4A,24,-1.5004,67,0.16575,105,1.23320,37,-0.8036,39,-0.6773,58,-0.0637
ENSG00000079999,KEAP1,38,-0.1232,38,-0.1455,39,-0.1314,39,-0.1021,46,0.15904,62,0.65785
ENSG00000130734,ATG4D,12,-0.4486,13,-0.3129,20,0.45680,17,0.15234,9,-0.8013,20,0.39347
ENSG00000129347,KRI1,16,0.22479,19,0.48934,10,-0.5881,15,0.05707,14,-0.0307,12,-0.2118
ENSG00000129355,CDKN2D,141,-0.0641,109,-0.5007,156,0.13453,162,0.18126,125,-0.2368,189,0.41810
ENSG00000129353,SLC44A2,57,0.79952,30,-0.3222,19,-1.1473,27,-0.5423,63,0.86289,56,0.69247
ENSG00000267100,ILF3-DT,32,-0.5020,48,0.14648,50,0.26566,37,-0.2966,58,0.46220,39,-0.1640
ENSG00000129351,ILF3,80,-0.3284,124,0.44889,99,0.04952,75,-0.4362,110,0.19551,100,0.04465
ENSG00000213339,QTRT1,15,-0.3752,21,0.21891,16,-0.3061,23,0.40289,15,-0.3259,23,0.37152
ENSG00000079805,DNM2,22,0.16117,18,-0.1485,27,0.63248,10,-1.1069,25,0.34101,13,-0.6375
ENSG00000142453,CARM1,37,-0.1845,38,-0.1379,44,0.12758,43,0.07104,54,0.44870,31,-0.4444
ENSG00000130733,YIPF2,10,-0.6482,17,0.25986,15,0.09349,17,0.26701,12,-0.3149,15,0.06151
ENSG00000142444,TIMM29,11,-0.3254,9,-0.6073,15,0.20487,12,-0.2002,13,-0.0536,26,1.03767
ENSG00000127616,SMARCA4,126,-0.0434,175,0.55660,126,-0.0499,114,-0.2086,96,-0.4636,116,-0.1728
ENSG00000130164,LDLR,14,0.19033,13,0.15956,15,0.38394,9,-0.5895,10,-0.2705,9,-0.5225
ENSG00000105514,RAB3D,12,-0.2622,16,0.22725,12,-0.2917,18,0.47159,7,-1.0401,18,0.45856
ENSG00000105518,TMEM205,57,-0.3267,44,-0.7549,61,-0.2346,100,0.70783,49,-0.5261,121,0.93182
ENSG00000105520,PLPPR2,67,-0.0600,46,-0.7159,82,0.31621,78,0.19090,85,0.31454,57,-0.3257
ENSG00000130175,PRKCSH,63,0.41676,33,-0.6755,63,0.47892,36,-0.5560,48,-0.0816,49,-0.0479
ENSG00000196361,ELAVL3,269,0.21115,306,0.44719,240,0.00693,181,-0.4736,231,-0.0564,167,-0.5605
ENSG00000161914,ZNF653,11,0.10873,11,0.15395,8,-0.4238,13,0.45243,8,-0.3287,9,-0.1423
ENSG00000130159,ECSIT,28,-0.4914,23,-0.8414,33,-0.2419,48,0.42548,43,0.19701,75,1.13158
ENSG00000130165,ELOF1,28,0.06429,20,-0.5240,29,0.16797,19,-0.5737,26,-0.0416,48,0.95864
