Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5to7,Feature log2 fold change topic 5to7,Feature count topic 8,Feature log2 fold change topic 8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10to12,Feature log2 fold change topic 10to12
ENSG00000089057,SLC23A2,88,0.55384,57,-0.1207,33,-0.9673,51,-0.3035,59,-0.1044,51,-0.3131,48,-0.4064,80,0.51742
ENSG00000089063,TMEM230,123,0.56710,61,-0.5364,102,0.26269,79,-0.1402,57,-0.7613,49,-0.8587,105,0.29800,116,0.59690
ENSG00000132646,PCNA,47,1.27635,13,-0.7474,10,-1.1280,14,-0.6648,14,-0.7201,23,0.10615,25,0.23912,28,0.49539
ENSG00000101290,CDS2,46,-1.0382,50,-0.9044,59,-0.6752,98,0.12384,99,0.16546,82,-0.1585,70,-0.3996,129,0.72601
ENSG00000125772,GPCPD1,18,-1.3125,47,0.16096,35,-0.3137,40,-0.0838,49,0.25721,31,-0.4743,86,1.14295,36,-0.3111
ENSG00000089199,CHGB,71,-2.2391,44,-2.9540,149,-1.1466,204,-0.6764,375,0.33740,532,0.84011,422,0.45849,416,0.55600
ENSG00000089195,TRMT6,32,0.40279,9,-1.4413,28,0.16625,12,-1.0610,36,0.76238,23,-0.1111,30,0.30782,18,-0.5446
ENSG00000088766,CRLS1,18,-0.7769,21,-0.5005,38,0.38085,15,-1.0184,21,-0.5994,62,1.20295,27,-0.1290,37,0.43266
ENSG00000125827,TMX4,103,-1.3768,118,-1.1749,147,-0.8505,220,-0.2327,310,0.38238,226,-0.1933,652,1.56895,223,-0.2519
ENSG00000182621,PLCB1,89,-2.6091,102,-2.4173,397,-0.3908,313,-0.7542,845,1.08525,590,0.22999,684,0.46954,469,-0.1566
ENSG00000101333,PLCB4,12,-2.3013,55,-0.0174,60,0.10940,31,-0.9012,95,1.15761,86,0.70619,60,0.11588,26,-1.3111
ENSG00000125869,LAMP5,0,-8.5504,18,-1.6376,125,1.41575,14,-1.9513,86,1.01035,143,1.65819,76,0.56759,2,-5.0755
ENSG00000101349,PAK5,40,-0.7834,27,-1.3903,48,-0.5109,24,-1.5317,99,0.80785,108,0.75647,26,-1.4089,78,0.30106
ENSG00000132639,SNAP25,655,-2.4286,767,-2.1963,1767,-0.9548,3293,0.00235,2743,-0.3391,3041,-0.1224,5000,0.67457,5568,1.13911
ENSG00000125863,MKKS,44,-0.6081,30,-1.1641,67,0.02579,70,0.11035,54,-0.3755,61,-0.1013,85,0.41764,89,0.62697
ENSG00000132640,BTBD3,111,-0.1097,39,-1.6869,196,0.80287,108,-0.1464,149,0.44746,169,0.55675,94,-0.3672,88,-0.5470
ENSG00000089123,TASP1,2,-2.7902,10,-0.7332,22,0.46438,4,-2.0007,20,0.39387,17,0.07150,33,1.15805,16,-0.0694
ENSG00000089048,ESF1,200,0.58788,208,0.64751,130,-0.1042,69,-1.0748,202,0.77788,133,-0.0685,98,-0.5326,74,-1.1171
ENSG00000101247,NDUFAF5,12,-1.7483,17,-1.2738,22,-0.9058,66,0.81280,40,0.00085,32,-0.3558,51,0.38987,53,0.56697
ENSG00000172264,MACROD2,31,-0.6525,21,-1.2355,41,-0.2030,36,-0.4070,66,0.69503,44,-0.0869,46,-0.0327,49,0.07479
ENSG00000125848,FLRT3,4,-2.6391,0,-5.4138,3,-3.1177,42,0.83024,32,0.53381,11,-1.2344,38,0.69493,34,0.64723
ENSG00000089177,KIF16B,84,0.63604,98,0.89611,71,0.36356,71,0.35393,73,0.52931,14,-2.0984,30,-0.9767,30,-1.1203
ENSG00000125870,SNRPB2,99,0.17823,64,-0.4922,99,0.18177,66,-0.4453,112,0.47436,105,0.26912,66,-0.4552,75,-0.3046
ENSG00000125851,PCSK2,31,-2.0113,37,-1.7703,88,-0.4819,62,-1.0122,125,0.07781,282,1.42122,175,0.60620,129,0.15106
ENSG00000125868,DSTN,380,-1.1452,464,-0.8449,945,0.25901,868,0.12355,1016,0.47341,888,0.15968,978,0.31245,688,-0.2909
ENSG00000125844,RRBP1,244,2.64213,129,1.38759,52,-0.0985,22,-1.4043,53,-0.0882,12,-2.2466,19,-1.5949,10,-2.7370
ENSG00000089006,SNX5,62,0.29284,115,1.33349,58,0.20877,39,-0.4177,43,-0.3441,37,-0.4999,30,-0.8042,48,-0.1039
ENSG00000232838,PET117,16,-1.0825,21,-0.6794,30,-0.1222,24,-0.4476,45,0.62745,30,-0.1235,21,-0.6449,39,0.31884
ENSG00000149474,KAT14,25,-0.6069,20,-0.9486,24,-0.6895,27,-0.4764,37,-0.0223,37,-0.0170,51,0.50281,51,0.63025
ENSG00000125846,ZNF133,10,-0.6200,4,-1.8974,13,-0.2786,13,-0.2941,20,0.47792,11,-0.4739,7,-1.1402,23,0.77670
ENSG00000132664,POLR3F,22,-0.0083,14,-0.6622,13,-0.7446,16,-0.4677,29,0.57296,21,-0.0896,25,0.17933,22,-0.0300
ENSG00000101310,SEC23B,52,0.94186,24,-0.2559,27,-0.1113,14,-1.1195,22,-0.5067,49,0.84969,27,-0.1204,29,0.03700
ENSG00000232388,SMIM26,69,-0.1069,37,-1.0663,89,0.28563,91,0.32891,66,-0.2144,89,0.28949,88,0.26915,76,0.04877
ENSG00000125821,DTD1,36,-0.0370,32,-0.2354,33,-0.2070,37,-0.0250,39,0.06151,30,-0.3253,28,-0.4200,45,0.38004
ENSG00000185052,SLC24A3,4,-1.8141,6,-1.2395,42,1.81750,7,-1.0682,16,0.21908,11,-0.3916,3,-2.0081,16,0.27253
ENSG00000173418,NAA20,52,-0.3944,21,-1.7535,57,-0.2339,75,0.18219,60,-0.1935,94,0.55228,92,0.51261,76,0.26270
ENSG00000101343,CRNKL1,43,-0.0219,55,0.36533,20,-1.1756,19,-1.2458,67,0.86294,48,0.14870,22,-1.0247,40,-0.1940
ENSG00000088970,KIZ,48,1.00038,11,-1.2926,24,-0.1112,14,-0.8995,30,0.32109,28,0.15841,18,-0.5433,25,-0.0668
ENSG00000088930,XRN2,46,0.11142,68,0.75587,35,-0.3136,24,-0.8480,56,0.52675,40,-0.0923,21,-1.0954,37,-0.2625
ENSG00000125812,GZF1,31,0.05212,18,-0.8141,33,0.15782,29,-0.0620,32,0.14628,17,-0.8562,41,0.48202,32,0.09497
ENSG00000125814,NAPB,167,-1.8546,219,-1.4509,323,-0.8701,635,0.17336,551,-0.0627,458,-0.3386,823,0.59303,850,0.83778
ENSG00000101439,CST3,823,-0.1663,4744,3.06468,2474,1.67756,441,-1.1189,274,-2.0380,554,-0.7739,162,-2.5984,319,-1.8022
ENSG00000101463,SYNDIG1,28,-0.8374,9,-2.5443,21,-1.2872,57,0.23015,47,-0.0738,38,-0.3828,87,0.92084,69,0.70098
ENSG00000101474,APMAP,36,-1.2921,57,-0.5981,47,-0.9025,48,-0.8626,69,-0.3773,114,0.46810,157,1.00569,117,0.64907
ENSG00000154930,ACSS1,16,-0.5514,145,3.49154,50,1.24069,12,-1.0550,5,-2.3860,14,-0.7294,3,-2.7331,8,-1.7205
ENSG00000197586,ENTPD6,48,-1.3330,39,-1.6417,83,-0.4983,100,-0.2152,93,-0.3858,205,0.94081,141,0.33342,160,0.68660
ENSG00000100994,PYGB,89,-0.1420,85,-0.2166,117,0.27826,113,0.22954,73,-0.5294,106,0.12942,123,0.36592,107,0.17032
ENSG00000100997,ABHD12,88,-0.2060,86,-0.2387,120,0.27539,119,0.26298,76,-0.5147,131,0.42203,109,0.12139,109,0.15148
ENSG00000130684,ZNF337,26,0.73060,17,0.03683,15,-0.1380,11,-0.5861,16,-0.0627,25,0.63283,16,-0.0396,13,-0.3839
ENSG00000101294,HM13,30,-0.9918,40,-0.5364,32,-0.8917,49,-0.2429,47,-0.3507,66,0.22156,76,0.45261,84,0.78946
ENSG00000171552,BCL2L1,64,-0.0388,63,-0.0655,49,-0.4472,91,0.50848,53,-0.3900,55,-0.2838,48,-0.4905,87,0.55484
ENSG00000088356,PDRG1,21,-0.3501,27,0.06649,23,-0.2185,10,-1.4695,16,-0.8295,21,-0.3387,30,0.22558,44,1.12622
ENSG00000101337,TM9SF4,35,-0.5365,11,-2.1663,18,-1.5269,38,-0.4260,51,0.04916,70,0.53093,90,0.94763,61,0.40007
ENSG00000101350,KIF3B,86,-1.2637,133,-0.6070,203,0.03815,211,0.10322,275,0.67618,232,0.25277,204,0.04934,159,-0.4005
ENSG00000171456,ASXL1,44,0.61047,29,-0.0577,23,-0.3903,23,-0.4292,25,-0.3508,22,-0.4554,36,0.26379,36,0.37552
ENSG00000197183,NOL4L,66,1.35472,22,-0.4162,24,-0.2479,26,-0.1357,23,-0.4270,30,0.07494,31,0.13302,26,-0.2131
ENSG00000149600,COMMD7,42,-0.7401,37,-0.9180,80,0.25483,72,0.10138,70,0.07079,74,0.14330,44,-0.6585,84,0.43570
ENSG00000101367,MAPRE1,45,1.30971,71,2.13554,23,0.20091,16,-0.3897,9,-1.4475,22,0.12987,12,-0.8384,10,-1.2436
ENSG00000260257,AL035071.1,15,-0.5179,17,-0.3833,13,-0.7292,29,0.48115,19,-0.2683,5,-1.9918,37,0.88077,28,0.55057
ENSG00000101391,CDK5RAP1,25,0.48832,9,-0.9998,16,-0.1856,11,-0.7238,10,-0.9689,31,0.85786,18,-0.0473,26,0.68804
ENSG00000101400,SNTA1,58,-0.3907,251,2.08935,151,1.14813,51,-0.5925,47,-0.8402,56,-0.4523,30,-1.3603,53,-0.6203
ENSG00000078699,CBFA2T2,58,0.66758,45,0.27713,27,-0.5301,38,-0.0257,32,-0.3153,33,-0.2128,27,-0.5016,44,0.28635
ENSG00000125967,NECAB3,10,-2.1948,31,-0.6160,50,0.11475,65,0.54675,42,-0.1744,50,0.10955,77,0.81515,49,0.09432
ENSG00000101417,PXMP4,45,1.51235,17,-0.0794,9,-1.0519,5,-1.8390,15,-0.3137,24,0.40959,17,-0.1081,18,0.00820
ENSG00000101421,CHMP4B,124,-0.6010,139,-0.4252,108,-0.8086,253,0.51561,196,0.13377,181,-0.0152,211,0.22417,197,0.14546
ENSG00000125970,RALY,87,0.93724,32,-0.6517,39,-0.3364,51,0.08615,35,-0.6023,42,-0.2211,59,0.30154,56,0.28428
ENSG00000125977,EIF2S2,480,0.67274,298,-0.0928,265,-0.2744,183,-0.8378,386,0.40221,266,-0.2689,329,0.06545,270,-0.2941
ENSG00000101444,AHCY,58,0.35727,16,-1.5910,32,-0.5460,51,0.15303,39,-0.3281,50,0.13788,60,0.41709,57,0.41032
ENSG00000078747,ITCH,90,1.08180,31,-0.6061,40,-0.2259,33,-0.5261,57,0.41434,42,-0.1328,37,-0.3513,37,-0.4141
ENSG00000125971,DYNLRB1,208,-0.7168,211,-0.6971,359,0.13094,413,0.35187,266,-0.4046,308,-0.1137,354,0.10649,440,0.57755
ENSG00000101460,MAP1LC3A,142,-0.5422,108,-0.9545,201,-0.0086,224,0.16309,184,-0.1727,203,0.00795,202,0.00117,263,0.53576
ENSG00000101464,PIGU,42,1.34726,11,-0.7988,7,-1.3910,20,0.12861,11,-0.9008,25,0.45434,32,0.89394,17,-0.1434
ENSG00000198646,NCOA6,73,0.91429,25,-0.7707,35,-0.2636,29,-0.5381,50,0.34605,48,0.22247,29,-0.5691,37,-0.2192
ENSG00000078804,TP53INP2,376,2.11511,368,2.07061,43,-1.4153,136,0.33245,48,-1.4298,14,-3.0771,19,-2.6014,75,-0.7035
ENSG00000131067,GGT7,4,-3.3204,9,-2.2877,27,-0.7673,43,-0.0499,54,0.40579,70,0.73041,60,0.47741,52,0.30394
ENSG00000131069,ACSS2,62,1.82230,10,-1.0555,6,-1.8521,23,0.18324,11,-1.0520,15,-0.5224,23,0.18355,25,0.39733
ENSG00000100983,GSS,12,-1.4861,39,0.32760,30,-0.0973,22,-0.5545,24,-0.5306,39,0.32147,49,0.69382,40,0.44313
ENSG00000078814,MYH7B,23,0.39621,18,0.00804,14,-0.3191,34,1.05635,14,-0.4534,8,-1.0743,25,0.57150,16,-0.1886
ENSG00000100991,TRPC4AP,45,0.03575,36,-0.3283,28,-0.6884,46,0.07046,33,-0.5434,55,0.34193,52,0.25695,56,0.49253
ENSG00000126005,MMP24OS,68,-0.6640,81,-0.3884,140,0.46311,147,0.55172,86,-0.3682,114,0.14687,111,0.10457,111,0.12148
ENSG00000242372,EIF6,23,-1.1057,20,-1.2711,42,-0.1796,60,0.37141,41,-0.2585,73,0.67860,66,0.53211,54,0.24035
ENSG00000101019,UQCC1,17,-1.1873,10,-1.9055,21,-0.8725,50,0.44351,34,-0.2015,52,0.52765,54,0.58621,48,0.49683
ENSG00000126001,CEP250,25,-0.1041,27,-0.0219,27,-0.0078,16,-0.7992,40,0.81196,23,-0.2401,17,-0.7031,23,-0.2940
ENSG00000125991,ERGIC3,55,-0.2829,51,-0.4048,62,-0.0909,43,-0.6452,64,-0.0505,66,0.00031,64,-0.0470,86,0.53013
ENSG00000214078,CPNE1,25,-0.4720,22,-0.6855,22,-0.7101,34,-0.0444,32,-0.1612,45,0.41412,48,0.52964,41,0.34636
ENSG00000244462,RBM12,27,-0.2833,33,0.01551,17,-0.9466,42,0.38422,33,0.04610,42,0.41018,14,-1.2900,39,0.33193
ENSG00000244005,NFS1,19,-0.6821,17,-0.8815,29,-0.0536,26,-0.2206,21,-0.6261,52,0.90242,38,0.38063,38,0.48262
ENSG00000125995,ROMO1,182,0.18287,173,0.09601,242,0.63890,284,0.90768,118,-0.5887,150,-0.1228,136,-0.2803,143,-0.2404
ENSG00000131051,RBM39,440,0.98145,326,0.48180,202,-0.2741,108,-1.2296,280,0.29762,268,0.16659,161,-0.6256,182,-0.5157
ENSG00000025293,PHF20,88,-0.1257,54,-0.8823,107,0.17403,64,-0.6149,142,0.81185,138,0.58679,102,0.10148,57,-0.9302
ENSG00000171222,SCAND1,108,-0.4062,84,-0.7941,146,0.06822,154,0.15119,138,-0.0242,166,0.26508,150,0.10348,153,0.17156
ENSG00000260032,NORAD,512,-0.4961,476,-0.6083,616,-0.2120,833,0.26455,761,0.14792,744,0.08492,771,0.14060,742,0.09987
ENSG00000088367,EPB41L1,136,-0.7052,197,-0.1338,263,0.31888,301,0.53978,249,0.28900,137,-0.6916,174,-0.3298,208,-0.0625
ENSG00000080845,DLGAP4,37,-1.4929,76,-0.4082,162,0.79839,106,0.10719,96,-0.0537,125,0.37706,67,-0.6088,108,0.17883
ENSG00000101084,RAB5IF,33,-0.9986,48,-0.4624,70,0.12020,80,0.34576,42,-0.7765,92,0.55809,90,0.52580,79,0.39283
ENSG00000101079,NDRG3,52,-2.1444,78,-1.5432,163,-0.4348,192,-0.1811,180,-0.3315,283,0.43159,407,1.03508,290,0.60663
ENSG00000149639,SOGA1,75,1.91806,21,-0.1963,20,-0.2925,17,-0.4917,20,-0.3716,27,0.19418,15,-0.6854,18,-0.5220
ENSG00000101347,SAMHD1,46,0.32244,63,0.85417,48,0.40516,36,-0.0405,34,-0.1401,37,-0.0039,39,0.05724,25,-0.7402
ENSG00000118705,RPN2,59,-0.4092,102,0.45549,55,-0.5069,44,-0.8444,83,0.14040,105,0.49023,68,-0.2023,81,0.08810
ENSG00000101363,MANBAL,47,-0.5665,43,-0.6963,53,-0.3672,70,0.05214,46,-0.6758,67,0.00010,83,0.32274,102,0.87257
ENSG00000166619,BLCAP,70,-1.3417,74,-1.2533,156,-0.1321,202,0.27832,160,-0.1056,220,0.41338,154,-0.1548,226,0.58100
ENSG00000053438,NNAT,75,-1.1895,84,-1.0154,189,0.22408,135,-0.3057,136,-0.3494,241,0.61416,134,-0.3096,234,0.73152
ENSG00000132792,CTNNBL1,29,-0.3390,14,-1.4202,36,-0.0264,31,-0.2658,43,0.32253,38,0.06528,25,-0.5613,45,0.42231
ENSG00000132821,VSTM2L,7,-3.9808,26,-2.1191,134,0.31958,93,-0.2446,112,0.04161,267,1.48571,167,0.68459,94,-0.2854
ENSG00000101407,TTI1,8,-0.8452,13,-0.1165,15,0.12307,6,-1.3214,12,-0.2321,20,0.53178,22,0.73180,16,0.22879
ENSG00000101413,RPRD1B,17,-0.3978,10,-1.2681,21,-0.0876,19,-0.2440,19,-0.3442,19,-0.2401,26,0.18612,34,0.85300
ENSG00000170471,RALGAPB,55,0.18038,16,-1.6399,38,-0.4050,46,-0.1254,53,0.12254,51,0.05073,59,0.28897,56,0.25659
ENSG00000101438,SLC32A1,6,-2.1422,7,-1.9221,30,0.20263,61,1.34742,35,0.52668,4,-2.7554,12,-1.1963,32,0.34854
ENSG00000101445,PPP1R16B,120,0.46290,85,-0.0790,155,0.88427,90,0.00196,70,-0.4435,76,-0.2599,70,-0.3720,89,-0.0059
ENSG00000204103,MAFB,2,-3.7502,1,-3.8832,25,-0.0358,57,1.29939,40,0.87405,9,-1.6176,6,-2.0185,30,0.31355
ENSG00000198900,TOP1,155,-0.1248,162,-0.0505,159,-0.0838,84,-1.0548,261,0.93581,185,0.15908,124,-0.4664,119,-0.6206
ENSG00000124181,PLCG1,37,0.31965,39,0.42315,31,0.04789,32,0.10379,26,-0.2781,31,0.04911,17,-0.8138,31,0.10424
ENSG00000174306,ZHX3,90,0.36938,155,1.27679,90,0.37880,48,-0.6018,84,0.33998,64,-0.1739,42,-0.8143,37,-1.1357
ENSG00000124177,CHD6,185,0.30140,190,0.34899,153,0.00640,133,-0.2089,204,0.58644,128,-0.2782,133,-0.2086,99,-0.7789
ENSG00000196090,PTPRT,15,-2.9343,14,-3.0312,37,-1.6638,150,0.45711,159,0.69666,33,-1.8387,171,0.67030,152,0.60533
ENSG00000233508,AL021395.1,5,-1.5821,1,-3.8802,6,-1.3816,21,0.42446,21,0.54235,9,-0.7537,11,-0.5781,24,0.91891
ENSG00000124193,SRSF6,61,0.33674,57,0.23792,34,-0.5807,30,-0.7728,44,-0.1910,65,0.44638,38,-0.3909,57,0.30239
ENSG00000101052,IFT52,31,1.02379,16,0.02867,19,0.22085,6,-1.3491,12,-0.5453,20,0.36133,12,-0.4049,18,0.18000
ENSG00000124191,TOX2,5,-2.0884,4,-2.2694,4,-2.3300,30,0.63876,27,0.65345,10,-0.9764,37,1.00027,22,0.19951
ENSG00000132823,OSER1,18,-0.4723,40,0.79401,21,-0.2210,18,-0.4146,21,-0.2828,24,-0.0413,15,-0.6866,31,0.47388
ENSG00000223891,OSER1-DT,38,0.53568,13,-1.0693,24,-0.1716,38,0.54343,25,-0.1284,18,-0.5978,20,-0.4089,32,0.33448
ENSG00000124194,GDAP1L1,17,-1.8882,19,-1.7135,69,0.19886,68,0.17474,70,0.28473,96,0.72106,66,0.13605,61,0.01199
ENSG00000197296,FITM2,10,-1.2434,10,-1.2816,17,-0.5273,42,0.89691,25,0.08144,20,-0.2293,43,0.97455,23,-0.0890
ENSG00000124120,TTPAL,16,-0.9329,31,0.10805,19,-0.6377,20,-0.5684,35,0.34912,22,-0.4524,49,0.82666,29,0.02417
ENSG00000132824,SERINC3,290,-0.0863,100,-1.7019,182,-0.8035,229,-0.4543,296,-0.0616,581,1.04605,426,0.52696,326,0.12266
ENSG00000168734,PKIG,30,-1.8105,77,-0.4085,217,1.27501,102,0.03373,102,0.03402,178,0.93305,57,-0.8756,78,-0.4548
ENSG00000101098,RIMS4,7,-2.1504,18,-0.8379,75,1.47224,54,0.89146,25,-0.3854,25,-0.2885,13,-1.3198,34,0.20870
ENSG00000166913,YWHAB,864,-0.9757,647,-1.4089,1183,-0.4974,1233,-0.4344,2038,0.44768,1834,0.18669,1920,0.25974,1921,0.32613
ENSG00000025772,TOMM34,17,-1.3679,12,-1.8401,36,-0.2521,45,0.07479,29,-0.7228,85,1.11136,132,1.91438,33,-0.4559
ENSG00000101109,STK4,26,-0.6465,19,-1.1242,35,-0.2208,15,-1.4604,64,0.97981,40,0.02165,48,0.30186,35,-0.2507
ENSG00000124134,KCNS1,6,-3.2748,6,-3.1786,53,-0.0242,49,-0.1410,40,-0.5412,143,1.65041,166,1.93461,33,-0.8480
ENSG00000124145,SDC4,27,-0.0865,241,4.60968,26,-0.1500,6,-2.3038,6,-2.5401,15,-0.9453,1,-4.5029,4,-3.2148
ENSG00000204070,SYS1,15,-0.2111,21,0.32616,20,0.30518,11,-0.6408,11,-0.7497,19,0.20305,15,-0.2192,23,0.60352
ENSG00000244274,DBNDD2,1550,3.81280,204,-0.1826,65,-1.9122,180,-0.3807,62,-2.1919,70,-1.7865,117,-1.0320,128,-1.0359
ENSG00000124155,PIGT,164,1.66668,40,-0.6421,46,-0.4372,42,-0.5538,38,-0.8469,59,-0.0424,76,0.36940,62,0.05482
ENSG00000101457,DNTTIP1,13,-0.7182,23,0.20238,23,0.14699,16,-0.3407,17,-0.4008,36,0.90332,16,-0.3401,23,0.22669
ENSG00000124104,SNX21,11,-1.3266,37,0.51975,48,0.92602,28,0.05505,26,-0.0826,20,-0.4470,38,0.55139,21,-0.4455
ENSG00000101473,ACOT8,36,-0.9461,47,-0.5457,49,-0.4785,82,0.30290,64,-0.1115,77,0.21420,97,0.58723,76,0.24297
ENSG00000064601,CTSA,24,-1.4125,56,-0.0998,29,-1.1275,53,-0.1866,38,-0.8254,120,1.11903,124,1.18737,68,0.22330
ENSG00000100982,PCIF1,21,0.41682,8,-1.0256,19,0.24281,27,0.83546,7,-1.3733,28,0.88089,17,0.08680,17,0.12706
ENSG00000198026,ZNF335,3,-2.5749,13,-0.4223,18,0.00802,28,0.73965,14,-0.4185,32,0.96601,14,-0.3240,20,0.27760
ENSG00000124140,SLC12A5,39,-3.0301,60,-2.3855,273,-0.1204,236,-0.3475,334,0.24054,432,0.61078,407,0.51137,365,0.42305
ENSG00000124160,NCOA5,26,0.52499,26,0.54051,8,-1.1838,17,-0.1156,15,-0.4096,27,0.62524,17,-0.1435,19,0.01558
ENSG00000149654,CDH22,0,-8.8238,1,-4.9810,70,0.93724,32,-0.2942,41,0.06958,99,1.52980,89,1.34036,19,-1.2164
ENSG00000080189,SLC35C2,12,-1.2766,23,-0.2374,25,-0.1343,28,0.04048,29,0.11074,38,0.50829,23,-0.2889,31,0.23542
ENSG00000062598,ELMO2,33,-0.3204,38,-0.0784,23,-0.8299,34,-0.2407,32,-0.4181,64,0.73450,36,-0.1564,53,0.53918
ENSG00000101040,ZMYND8,122,-0.0737,110,-0.2412,108,-0.2595,54,-1.3173,181,0.71342,153,0.27972,95,-0.4685,117,-0.1676
ENSG00000124151,NCOA3,32,0.92472,12,-0.6440,17,-0.1063,23,0.36613,22,0.36019,7,-1.3548,16,-0.2091,15,-0.3421
ENSG00000196562,SULF2,39,0.32293,52,0.77710,17,-0.9835,46,0.57937,20,-0.8155,3,-3.2331,66,1.18046,33,0.07516
ENSG00000124126,PREX1,291,3.04542,87,0.70710,42,-0.4330,58,0.05461,24,-1.4814,27,-1.1254,13,-2.1339,28,-1.2128
ENSG00000124198,ARFGEF2,26,-1.3144,19,-1.7421,41,-0.6058,45,-0.4844,60,-0.0294,68,0.16883,105,0.87017,83,0.62478
ENSG00000124207,CSE1L,58,-0.1102,24,-1.4406,24,-1.4295,50,-0.3467,46,-0.5588,79,0.37133,99,0.74872,92,0.80656
ENSG00000124214,STAU1,110,-0.0036,127,0.22725,107,-0.0373,69,-0.7157,127,0.27663,112,0.02985,119,0.11902,99,-0.2040
ENSG00000124228,DDX27,68,0.21890,90,0.67001,37,-0.7238,38,-0.6781,68,0.26903,64,0.13588,70,0.27127,46,-0.4534
ENSG00000124201,ZNFX1,20,-0.9003,55,0.61837,32,-0.2431,24,-0.6555,56,0.85683,44,0.26006,29,-0.3792,24,-0.7517
ENSG00000177410,ZFAS1,230,0.93664,314,1.48165,190,0.62528,231,0.94901,67,-1.1629,67,-1.0002,49,-1.4726,89,-0.6796
ENSG00000158445,KCNB1,42,-2.1604,47,-1.9877,128,-0.4926,141,-0.3488,274,0.92685,231,0.42705,194,0.14994,171,-0.0629
ENSG00000158470,B4GALT5,38,-0.8080,29,-1.2260,35,-0.9520,43,-0.6510,66,0.02385,86,0.43652,112,0.87812,80,0.41570
ENSG00000158480,SPATA2,19,-1.1375,33,-0.3318,27,-0.6574,49,0.26981,45,0.19423,65,0.73229,50,0.31828,38,-0.1535
ENSG00000124226,RNF114,53,0.61735,65,0.95478,36,-0.0131,25,-0.5446,32,-0.2052,21,-0.8079,34,-0.0819,34,-0.1279
ENSG00000244687,UBE2V1,68,-1.0196,99,-0.4542,137,0.04284,112,-0.2748,131,-0.0294,208,0.70981,143,0.11295,146,0.18057
ENSG00000240849,TMEM189,78,1.61616,60,1.13370,18,-0.7189,20,-0.6070,13,-1.3978,32,0.12421,33,0.17520,25,-0.3130
ENSG00000172216,CEBPB,24,-0.7986,51,0.34993,63,0.67983,29,-0.5343,43,0.07208,82,1.11311,24,-0.8410,31,-0.5238
ENSG00000196396,PTPN1,19,-0.4653,18,-0.5343,25,0.01446,15,-0.7660,35,0.67447,31,0.34531,16,-0.6940,24,-0.0754
ENSG00000124243,BCAS4,11,-1.8720,31,-0.4030,57,0.55461,40,0.01394,38,-0.1138,40,0.00459,35,-0.2232,51,0.48584
ENSG00000101126,ADNP,59,-0.4215,75,-0.0454,40,-1.0073,76,-0.0363,85,0.17570,97,0.35427,61,-0.3674,89,0.27432
ENSG00000000419,DPM1,22,-0.9059,21,-0.9675,28,-0.5455,49,0.32541,36,-0.1760,42,0.08616,40,0.03240,55,0.67609
ENSG00000054793,ATP9A,176,-0.8275,134,-1.2339,262,-0.2225,297,-0.0253,295,-0.0411,303,0.00656,373,0.33469,397,0.55379
ENSG00000182463,TSHZ2,12,-1.8943,9,-2.2246,3,-3.7059,105,1.54347,60,0.76417,0,-7.7081,12,-1.8541,59,0.71844
ENSG00000064787,BCAS1,1729,3.00168,995,1.81594,58,-2.6399,555,0.78448,98,-2.0976,17,-4.4106,56,-2.7128,131,-1.6462
ENSG00000101132,PFDN4,111,-0.0245,89,-0.3675,111,-0.0320,154,0.49292,137,0.38641,59,-0.9940,126,0.16679,98,-0.2636
ENSG00000101134,DOK5,6,-1.4559,6,-1.4344,34,1.12332,22,0.44180,19,0.27330,27,0.77294,12,-0.5573,12,-0.5991
ENSG00000054803,CBLN4,1,-4.6618,1,-5.2067,58,0.55445,50,0.31940,55,0.62999,107,1.61491,66,0.76455,13,-1.8919
ENSG00000124098,FAM210B,57,0.25161,81,0.80091,80,0.79942,41,-0.2745,54,0.18205,54,0.16787,37,-0.4189,25,-1.1783
ENSG00000101138,CSTF1,11,-0.4677,10,-0.5979,7,-1.1020,6,-1.3561,16,0.04566,18,0.24751,18,0.27047,22,0.72049
ENSG00000022277,RTF2,134,0.16498,148,0.32673,161,0.46071,100,-0.2865,123,0.04509,125,0.05190,116,-0.0565,97,-0.3954
ENSG00000101144,BMP7,28,0.35824,136,3.49402,57,1.58675,3,-2.7000,10,-1.3534,5,-2.2533,4,-2.5930,1,-4.7314
ENSG00000101146,RAE1,30,-0.0291,7,-2.1540,10,-1.5814,27,-0.1807,30,-0.0501,44,0.57731,29,-0.0752,43,0.70475
ENSG00000124225,PMEPA1,63,-0.2604,89,0.28206,104,0.53336,38,-1.0278,91,0.41548,75,0.00868,14,-2.4866,78,0.10171
ENSG00000124209,RAB22A,92,0.03854,61,-0.6113,84,-0.1167,105,0.24411,97,0.14923,57,-0.7035,83,-0.1353,103,0.25566
ENSG00000124164,VAPB,98,-0.1066,84,-0.3294,66,-0.7048,121,0.22772,113,0.14665,93,-0.1838,164,0.72767,97,-0.1488
ENSG00000124222,STX16,107,0.66009,86,0.29389,64,-0.1550,56,-0.3564,69,-0.0558,65,-0.1418,71,0.00430,65,-0.1595
