Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4to5,Feature log2 fold change topic 4to5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7,Feature log2 fold change topic 7,Feature count topic 8,Feature log2 fold change topic 8,Feature count topic 9to10,Feature log2 fold change topic 9to10
ENSG00000153443,UBALD1,28,-0.1851,15,-1.1198,33,0.08698,31,0.01233,31,-0.0264,34,0.12406,21,-0.6135,44,0.64690
ENSG00000102858,MGRN1,32,-0.0472,29,-0.1733,33,0.02825,31,-0.0907,33,0.00563,34,0.04706,26,-0.3565,39,0.32228
ENSG00000168101,NUDT16L1,37,-0.0880,55,0.55952,39,0.00729,24,-0.8155,41,0.08464,52,0.47508,39,0.02082,39,-0.0061
ENSG00000168096,ANKS3,18,0.37543,11,-0.4393,23,0.74965,13,-0.1350,7,-1.0337,12,-0.2904,21,0.62155,12,-0.2402
ENSG00000067836,ROGDI,89,-0.1274,78,-0.3234,76,-0.3665,80,-0.3161,140,0.61845,105,0.14955,95,-0.0180,108,0.21766
ENSG00000140632,GLYR1,97,-0.2051,87,-0.3844,110,-0.0138,124,0.21644,134,0.31540,86,-0.4040,113,0.03973,115,0.07098
ENSG00000118900,UBN1,37,-0.0662,28,-0.4673,40,0.08556,66,1.05033,14,-1.4814,36,-0.1137,25,-0.6392,35,-0.1384
ENSG00000118898,PPL,18,-0.8486,6,-2.3254,17,-0.9260,37,0.30962,38,0.31310,27,-0.2715,62,1.11393,36,0.24820
ENSG00000103184,SEC14L5,31,-0.4138,23,-0.8810,45,0.14371,47,0.24936,47,0.20892,32,-0.3852,42,0.04061,48,0.28049
ENSG00000103174,NAGPA,31,-0.5338,22,-1.0378,17,-1.4812,47,0.13142,65,0.64094,24,-0.9452,33,-0.4588,77,1.08856
ENSG00000033011,ALG1,14,0.13314,5,-1.3953,13,0.04669,17,0.43868,10,-0.4388,5,-1.2675,9,-0.6150,20,0.82744
ENSG00000153446,C16orf89,10,-0.7798,75,2.84457,20,0.30264,5,-1.9359,18,0.13512,13,-0.3166,12,-0.4467,4,-2.3267
ENSG00000078328,RBFOX1,388,-0.2615,180,-1.4404,307,-0.6270,516,0.22262,341,-0.4610,456,-0.0038,423,-0.1228,723,0.88498
ENSG00000067365,METTL22,6,-0.8891,2,-2.2595,16,0.61518,8,-0.4909,17,0.73657,6,-0.9602,14,0.32756,16,0.71980
ENSG00000183044,ABAT,264,0.40643,232,0.19578,177,-0.2338,140,-0.6605,210,0.03805,196,-0.0715,336,0.81348,179,-0.2424
ENSG00000153048,CARHSP1,12,-0.4269,38,1.43724,24,0.62385,7,-1.3885,15,-0.1059,39,1.47662,10,-0.7458,5,-1.7971
ENSG00000187555,USP7,108,-0.2946,81,-0.7368,120,-0.1185,151,0.27216,116,-0.1754,145,0.17946,96,-0.4704,165,0.44656
ENSG00000182831,C16orf72,40,0.10582,29,-0.3936,34,-0.1471,38,0.01235,44,0.25175,27,-0.5032,50,0.44437,38,0.01615
ENSG00000183454,GRIN2A,298,-0.5743,162,-1.4985,335,-0.3927,454,0.10188,427,-0.0076,482,0.18661,530,0.34243,575,0.54963
ENSG00000166669,ATF7IP2,11,-0.3380,7,-1.0849,10,-0.4783,13,-0.1399,21,0.69640,25,0.94538,15,0.17552,12,-0.2844
ENSG00000213853,EMP2,16,0.77126,30,1.87760,10,-0.0110,8,-0.4583,4,-1.2145,12,0.32498,6,-0.8304,3,-1.7157
ENSG00000166676,TVP23A,12,0.14927,1,-2.7288,4,-1.5197,17,0.77019,9,-0.2587,7,-0.6533,13,0.28747,15,0.54453
ENSG00000182108,DEXI,93,0.49523,62,-0.1728,54,-0.3666,57,-0.3445,111,0.78393,46,-0.6304,54,-0.3764,77,0.21263
ENSG00000038532,CLEC16A,12,-0.9347,16,-0.4841,17,-0.3495,23,0.13319,17,-0.3744,22,0.07549,33,0.69432,26,0.33658
ENSG00000189067,LITAF,20,-0.4078,39,0.65579,100,2.47922,25,-0.0536,7,-1.9368,13,-1.0435,11,-1.2715,9,-1.6510
ENSG00000184602,SNN,227,0.39471,158,-0.1888,73,-1.3705,108,-0.8569,296,0.84494,256,0.59696,115,-0.6748,219,0.38337
ENSG00000153066,TXNDC11,7,-0.8370,15,0.38865,11,-0.1874,12,0.05796,14,0.20697,14,0.26882,14,0.19711,10,-0.2438
ENSG00000122299,ZC3H7A,27,-0.4738,46,0.37223,57,0.71258,43,0.30329,30,-0.3269,32,-0.2216,32,-0.2078,28,-0.4549
ENSG00000171490,RSL1D1,73,-0.9307,100,-0.4455,181,0.50504,212,0.90912,58,-1.2670,124,-0.1127,139,0.07179,114,-0.2680
ENSG00000103342,GSPT1,77,-0.7443,114,-0.1307,178,0.58794,149,0.33594,97,-0.3861,149,0.29708,106,-0.2539,111,-0.1976
ENSG00000048471,SNX29,12,-0.6418,22,0.33675,24,0.42344,30,0.95851,7,-1.3907,17,-0.1349,10,-0.8499,15,-0.3582
ENSG00000103381,CPPED1,17,0.10143,14,-0.2248,40,1.54678,14,-0.1736,14,-0.1886,11,-0.5870,11,-0.6351,12,-0.4391
ENSG00000237515,SHISA9,37,-0.5990,29,-0.9590,57,0.07760,50,-0.1357,40,-0.4899,76,0.54311,102,1.05237,51,-0.1169
ENSG00000175595,ERCC4,17,-0.6036,23,-0.1532,50,1.14631,34,0.60529,14,-0.8906,18,-0.5317,23,-0.1050,18,-0.5419
ENSG00000186260,MRTFB,205,-0.2586,94,-1.4472,174,-0.5195,284,0.29668,210,-0.2186,272,0.19057,278,0.22652,307,0.44765
ENSG00000262454,MIR193BHG,36,1.08342,25,0.48109,35,1.01981,27,0.67487,5,-1.8726,8,-1.3349,12,-0.7055,6,-1.7185
ENSG00000140694,PARN,29,0.01040,26,-0.1590,25,-0.2429,38,0.50223,25,-0.2478,19,-0.6446,29,0.00303,30,0.08328
ENSG00000103429,BFAR,27,-0.0274,28,0.06884,31,0.21039,23,-0.3115,25,-0.1541,24,-0.1716,23,-0.2384,34,0.40808
ENSG00000103512,NOMO1,33,-0.3926,32,-0.4191,42,-0.0160,38,-0.1593,60,0.59220,27,-0.6927,49,0.23240,50,0.33766
ENSG00000183426,NPIPA1,14,0.25533,8,-0.5566,12,0.09302,11,-0.1056,10,-0.2382,11,-0.0697,18,0.65507,11,-0.1159
ENSG00000179889,PDXDC1,63,-0.0337,43,-0.6171,58,-0.1438,86,0.54824,32,-1.0779,78,0.32089,58,-0.1669,68,0.11896
ENSG00000157045,NTAN1,29,-0.0291,37,0.32906,21,-0.5156,25,-0.3236,28,-0.1173,32,0.11667,32,0.09723,35,0.28947
ENSG00000085721,RRN3,31,0.34570,20,-0.3430,28,0.17379,23,-0.1913,16,-0.6791,12,-1.1232,37,0.64187,31,0.36503
ENSG00000156968,MPV17L,10,-0.5828,15,0.13418,17,0.31074,12,-0.3018,8,-0.8863,18,0.40167,27,1.04780,11,-0.3813
ENSG00000166780,BMERB1,288,-0.1033,174,-0.8840,271,-0.2016,429,0.62781,226,-0.4864,149,-1.1251,388,0.37844,361,0.29362
ENSG00000166783,MARF1,251,0.55153,158,-0.1982,235,0.44199,214,0.33191,137,-0.4214,114,-0.7012,252,0.56146,107,-0.8783
ENSG00000133393,FOPNL,28,-0.2494,23,-0.5150,40,0.33695,31,-0.1104,37,0.19031,29,-0.1862,31,-0.0854,38,0.29711
ENSG00000103489,XYLT1,28,-0.0332,14,-1.0745,37,0.43998,38,0.54856,24,-0.2320,15,-1.0046,20,-0.5016,34,0.34913
ENSG00000134419,RPS15A,351,0.32673,537,1.05085,203,-0.5398,108,-1.6179,354,0.34305,553,1.10288,357,0.35655,148,-1.1144
ENSG00000170540,ARL6IP1,1042,0.55890,541,-0.4953,842,0.20665,769,0.06814,678,-0.1412,385,-1.0172,767,0.05702,806,0.15530
ENSG00000157106,SMG1,40,-1.0824,52,-0.6658,96,0.29247,126,0.86604,44,-0.9169,76,-0.0777,91,0.19763,75,-0.1104
ENSG00000167186,COQ7,16,-0.1806,27,0.69456,10,-0.8053,16,-0.2011,25,0.53884,14,-0.3769,22,0.35017,16,-0.2069
ENSG00000103528,SYT17,49,-0.0885,40,-0.4182,60,0.22653,60,0.25736,18,-1.6400,45,-0.2190,91,0.93703,48,-0.1246
ENSG00000006007,GDE1,113,0.25083,74,-0.4290,67,-0.5833,93,-0.0726,102,0.07769,102,0.08529,64,-0.6443,131,0.55859
ENSG00000103540,CCP110,99,-0.0959,78,-0.4697,198,1.05987,128,0.37266,50,-1.1438,67,-0.6945,108,0.04207,97,-0.1471
ENSG00000103544,VPS35L,34,-0.1925,32,-0.2833,34,-0.1682,35,-0.1468,40,0.07613,37,-0.0762,36,-0.0984,50,0.48586
ENSG00000103550,KNOP1,25,-0.8492,47,0.15874,75,0.93013,69,0.92269,19,-1.1995,34,-0.3514,23,-0.9524,33,-0.4495
ENSG00000174628,IQCK,3,-1.6487,39,2.19793,11,-0.0859,7,-0.6768,9,-0.3831,9,-0.3039,10,-0.1571,8,-0.5432
ENSG00000167191,GPRC5B,137,-0.8394,723,2.00485,590,1.59591,114,-1.2122,182,-0.4003,154,-0.6573,133,-0.8819,98,-1.4472
ENSG00000066654,THUMPD1,33,-1.1463,49,-0.5422,97,0.53434,79,0.23416,51,-0.4813,79,0.18999,127,0.99226,52,-0.5227
ENSG00000188215,DCUN1D3,14,0.45674,8,-0.4220,10,-0.0506,8,-0.4582,16,0.73504,7,-0.6094,14,0.52910,9,-0.2060
ENSG00000102897,LYRM1,32,-0.2595,42,0.17292,26,-0.5949,34,-0.2016,46,0.32613,31,-0.2933,58,0.70528,37,-0.0191
ENSG00000103316,CRYM,130,-0.4648,69,-1.4184,81,-1.1866,109,-0.8037,373,1.28731,152,-0.2189,118,-0.6100,302,1.07786
ENSG00000197006,METTL9,148,0.39909,133,0.21960,95,-0.3147,86,-0.5274,140,0.30730,164,0.56571,111,-0.0745,99,-0.2846
ENSG00000140740,UQCRC2,87,-0.9262,124,-0.3843,124,-0.3850,108,-0.6529,308,1.12096,166,0.07657,194,0.33097,181,0.24527
ENSG00000185716,MOSMO,89,-0.1773,61,-0.7711,100,0.00261,105,0.10280,95,-0.0714,64,-0.6897,120,0.30178,128,0.46888
ENSG00000103319,EEF2K,15,-0.1849,19,0.18249,27,0.74657,15,-0.2520,8,-1.0849,16,-0.1380,30,0.88819,13,-0.4324
ENSG00000058600,POLR3E,23,0.12773,10,-1.1263,13,-0.8222,19,-0.2037,32,0.62556,26,0.29970,29,0.50433,22,0.02726
ENSG00000140743,CDR2,19,-0.2868,17,-0.4633,14,-0.6992,12,-0.9615,27,0.30655,22,-0.0015,44,1.13969,28,0.38983
ENSG00000243716,NPIPB5,5,-1.7811,20,0.29207,21,0.37997,44,2.10756,2,-2.8149,14,-0.2733,7,-1.2088,4,-2.0116
ENSG00000122254,HS3ST2,38,-0.1517,7,-2.6506,51,0.30421,77,1.19173,1,-5.0574,0,-9.3901,86,1.18506,43,0.02137
ENSG00000103404,USP31,31,0.39856,17,-0.5610,34,0.53715,25,0.08531,21,-0.1939,20,-0.2955,28,0.24824,20,-0.3330
ENSG00000168434,COG7,17,-0.3223,19,-0.1104,22,0.09928,19,-0.1319,20,-0.0764,23,0.16946,26,0.38503,21,-0.0016
ENSG00000103365,GGA2,35,0.15972,23,-0.5316,30,-0.0853,30,-0.1079,27,-0.2694,20,-0.7377,63,1.11761,31,-0.0548
ENSG00000103356,EARS2,11,-0.4206,13,-0.1119,11,-0.4117,11,-0.3729,19,0.47022,21,0.59866,14,-0.0392,15,0.14217
ENSG00000103353,UBFD1,47,-0.1863,32,-0.7919,53,-0.0184,63,0.29561,43,-0.3511,41,-0.4013,52,-0.0503,70,0.50930
ENSG00000004779,NDUFAB1,139,-0.4426,137,-0.4688,75,-1.3816,103,-0.9798,338,1.01415,303,0.82220,234,0.38742,205,0.19358
ENSG00000083093,PALB2,2,-2.7222,10,-0.2756,19,0.74121,20,0.96444,9,-0.4244,14,0.22319,7,-0.7042,9,-0.3951
ENSG00000166847,DCTN5,130,-0.0598,119,-0.1954,115,-0.2506,185,0.59681,109,-0.3419,130,-0.0557,95,-0.5485,140,0.06816
ENSG00000166501,PRKCB,777,-0.0388,484,-0.7795,455,-0.8736,1054,0.52643,547,-0.5903,1362,0.89272,423,-0.9833,903,0.22994
ENSG00000006116,CACNG3,86,-0.2870,45,-1.2854,34,-1.6870,74,-0.5852,130,0.36305,206,1.15933,44,-1.3043,171,0.97725
ENSG00000122257,RBBP6,68,-1.0303,77,-0.8398,177,0.48216,221,1.02037,64,-1.1143,159,0.30779,137,0.07145,95,-0.5615
ENSG00000090905,TNRC6A,87,-0.8184,114,-0.3997,222,0.67756,241,0.95959,85,-0.8603,80,-0.9454,199,0.49198,101,-0.6473
ENSG00000205629,LCMT1,60,-0.1875,41,-0.7765,50,-0.4605,55,-0.3596,114,0.86461,40,-0.8164,88,0.43932,86,0.44454
ENSG00000155592,ZKSCAN2,10,-0.0891,6,-0.6879,7,-0.6307,12,0.27689,10,0.03317,10,-0.0960,16,0.70426,10,-0.0738
ENSG00000182601,HS3ST4,26,0.16295,7,-1.7569,29,0.33992,30,0.45421,6,-1.9854,19,-0.3395,66,1.82791,10,-1.3695
ENSG00000169189,NSMCE1,32,-0.0906,59,0.92558,21,-0.7289,25,-0.5097,61,1.00174,36,0.13925,21,-0.7035,27,-0.3480
ENSG00000077235,GTF3C1,74,-0.1062,45,-0.8971,105,0.44483,126,0.89321,33,-1.3520,47,-0.8090,87,0.13734,76,-0.0786
ENSG00000169180,XPO6,56,-0.0467,49,-0.2602,42,-0.4717,60,0.08694,70,0.31134,40,-0.5824,57,-0.0110,70,0.37182
ENSG00000188322,SBK1,52,1.10001,25,-0.1218,23,-0.2609,26,-0.0221,30,0.16940,21,-0.4087,22,-0.3089,22,-0.3713
ENSG00000176046,NUPR1,17,0.06547,82,3.04150,10,-0.7355,7,-1.4301,6,-1.4172,24,0.56591,4,-1.9220,5,-1.9456
ENSG00000196502,SULT1A1,31,-0.0475,39,0.32086,16,-1.0833,28,-0.2164,35,0.15033,46,0.57283,37,0.20807,30,-0.1031
ENSG00000184110,EIF3C,6,-1.1686,10,-0.3883,14,0.08293,13,0.05665,17,0.44714,29,1.34700,11,-0.2830,8,-0.7758
ENSG00000168488,ATXN2L,36,-0.2878,27,-0.7394,39,-0.1692,46,0.12761,38,-0.2256,39,-0.1815,56,0.42350,53,0.36864
ENSG00000178952,TUFM,111,-0.3153,140,0.06138,116,-0.2418,104,-0.4645,205,0.68799,144,0.10059,114,-0.2749,157,0.27680
ENSG00000178188,SH2B1,38,-0.2778,45,-0.0184,53,0.25925,38,-0.2883,51,0.19281,33,-0.4967,62,0.51824,47,0.06165
ENSG00000176953,NFATC2IP,39,-0.2318,37,-0.2858,43,-0.0636,68,0.78088,30,-0.5979,30,-0.6287,68,0.68316,33,-0.5409
ENSG00000169682,SPNS1,8,-1.1182,16,-0.1543,31,0.92797,20,0.19757,15,-0.2254,13,-0.5051,14,-0.3572,20,0.20747
ENSG00000183336,BOLA2,16,-0.3681,17,-0.2014,11,-0.9171,13,-0.6902,20,0.03798,33,0.80200,38,1.08568,19,-0.1164
ENSG00000103485,QPRT,14,-0.2188,38,1.50214,26,0.79229,17,0.19477,6,-1.3618,4,-1.9786,15,-0.0329,9,-0.8368
ENSG00000079616,KIF22,22,-0.7925,56,0.66336,27,-0.5177,23,-0.8198,55,0.63644,48,0.40280,42,0.18456,38,0.05810
ENSG00000103495,MAZ,113,0.75133,91,0.38192,56,-0.3957,54,-0.4793,81,0.19190,46,-0.6796,91,0.38975,65,-0.1734
ENSG00000167371,PRRT2,94,-0.3768,69,-0.8658,85,-0.5354,137,0.24173,129,0.12129,153,0.40111,57,-1.1451,168,0.64272
ENSG00000280789,PAGR1,11,-1.1965,32,0.41992,34,0.54980,33,0.52483,17,-0.5171,21,-0.2678,17,-0.5859,24,-0.0505
ENSG00000103502,CDIPT,97,0.34938,57,-0.4909,70,-0.1631,63,-0.3742,86,0.15175,59,-0.4325,88,0.19946,98,0.42797
ENSG00000174938,SEZ6L2,285,-0.6243,152,-1.5742,332,-0.3876,479,0.22207,513,0.30679,261,-0.7589,492,0.24072,624,0.73784
ENSG00000174939,ASPHD1,149,0.77561,109,0.26009,55,-0.8143,61,-0.7105,92,-0.0106,143,0.71583,92,-0.0213,83,-0.2028
ENSG00000174943,KCTD13,28,-0.2481,25,-0.4260,44,0.44867,35,0.10809,38,0.23802,30,-0.1602,38,0.22265,29,-0.2564
ENSG00000149932,TMEM219,112,0.23389,176,0.99375,77,-0.3583,55,-0.9469,96,-0.0104,120,0.34958,123,0.39394,76,-0.4145
ENSG00000149930,TAOK2,37,0.20660,30,-0.1403,42,0.41145,27,-0.3118,32,0.00497,34,0.08722,37,0.22097,29,-0.2087
ENSG00000149929,HIRIP3,27,-0.1967,28,-0.1499,45,0.60398,29,-0.1084,23,-0.4916,43,0.54652,33,0.11123,26,-0.3095
ENSG00000169592,INO80E,30,0.11525,32,0.20832,30,0.09272,30,0.14406,21,-0.4102,19,-0.6194,23,-0.2849,32,0.24238
ENSG00000149927,DOC2A,136,-0.1881,65,-1.3288,79,-1.0219,164,0.12618,182,0.27727,174,0.20745,91,-0.8195,239,0.85195
ENSG00000149926,TLCD3B,60,1.23973,31,0.11152,17,-0.7549,19,-0.6498,36,0.34743,26,-0.1301,32,0.19520,22,-0.4260
ENSG00000149925,ALDOA,20,-0.9813,43,0.22600,17,-1.1828,9,-2.2353,80,1.26942,70,1.03027,61,0.78893,33,-0.2136
ENSG00000149923,PPP4C,15,-0.9615,33,0.23826,37,0.40190,19,-0.7280,29,0.04360,37,0.43187,37,0.40413,30,0.08599
ENSG00000090238,YPEL3,287,0.27564,201,-0.2968,212,-0.2106,169,-0.6220,286,0.26671,256,0.08742,284,0.25766,279,0.25996
ENSG00000102882,MAPK3,129,0.44301,131,0.47204,54,-0.9372,65,-0.7086,121,0.34526,140,0.57890,50,-1.0529,113,0.26363
ENSG00000102879,CORO1A,39,-0.7745,18,-1.8827,37,-0.8517,43,-0.6706,121,1.06758,49,-0.4046,61,-0.0602,113,1.12842
ENSG00000169217,CD2BP2,32,-0.4645,36,-0.3039,53,0.31778,32,-0.5349,61,0.56357,42,-0.0482,46,0.10419,50,0.25135
ENSG00000169221,TBC1D10B,50,0.41520,27,-0.5549,30,-0.3955,50,0.47651,27,-0.5605,23,-0.7899,30,-0.3617,49,0.45058
ENSG00000180035,ZNF48,13,-0.5017,15,-0.2892,20,0.12182,14,-0.4796,15,-0.2473,26,0.59479,24,0.45595,20,0.19466
ENSG00000179965,ZNF771,56,0.58950,46,0.25728,29,-0.4913,21,-1.0580,54,0.52298,54,0.50530,36,-0.1314,38,-0.0632
ENSG00000179958,DCTPP1,23,-0.4405,18,-0.7907,35,0.23822,26,-0.2701,36,0.29049,34,0.18914,35,0.23447,34,0.24624
ENSG00000179918,SEPHS2,29,-0.7902,27,-0.8808,32,-0.6483,37,-0.4514,84,0.90823,62,0.40570,69,0.59165,53,0.15447
ENSG00000169957,ZNF768,15,0.38552,18,0.68815,8,-0.6660,13,0.11273,11,-0.1400,14,0.26905,11,-0.1381,8,-0.5976
ENSG00000169955,ZNF747,15,0.18135,15,0.21420,7,-1.0046,14,0.08976,9,-0.5303,17,0.45997,13,0.04323,13,0.04087
ENSG00000229809,ZNF688,22,0.38460,29,0.81765,15,-0.2333,14,-0.2941,22,0.37766,9,-0.9875,14,-0.2744,16,-0.0873
ENSG00000156858,PRR14,18,0.03369,18,0.07466,22,0.36974,19,0.19145,13,-0.3982,15,-0.2344,23,0.40277,13,-0.4647
ENSG00000156860,FBRS,20,0.49768,15,0.07491,10,-0.5550,14,0.00441,12,-0.2629,14,-0.0322,12,-0.2273,16,0.16877
ENSG00000080603,SRCAP,20,-0.1519,19,-0.2441,18,-0.2896,31,0.60056,16,-0.4862,27,0.31661,12,-0.8851,24,0.11726
ENSG00000156873,PHKG2,26,-0.4468,26,-0.4267,17,-1.0322,31,-0.1713,62,1.00745,17,-1.0421,42,0.32249,44,0.48572
ENSG00000103549,RNF40,59,0.35778,47,0.00275,46,-0.0234,39,-0.3332,38,-0.3431,45,-0.0601,46,-0.0310,56,0.30628
ENSG00000102870,ZNF629,16,0.16472,8,-0.8060,26,0.93680,16,0.22918,8,-0.9086,6,-1.3334,25,0.89361,11,-0.4111
ENSG00000099385,BCL7C,29,0.47592,42,1.08654,20,-0.1356,13,-0.8455,23,0.09036,21,-0.0635,35,0.76986,11,-1.1684
ENSG00000099364,FBXL19,43,0.86224,25,-0.0113,14,-0.8958,16,-0.7579,23,-0.1239,26,0.03754,25,0.00020,32,0.43505
ENSG00000099381,SETD1A,17,0.35781,15,0.23209,12,-0.1468,15,0.26172,8,-0.7433,13,-0.0237,16,0.28539,10,-0.4131
ENSG00000099365,STX1B,225,0.19063,121,-0.7757,216,0.12985,263,0.51881,134,-0.6181,157,-0.3797,230,0.23129,192,-0.0655
ENSG00000103496,STX4,41,0.12639,38,-0.0068,43,0.19462,26,-0.6275,39,0.05630,33,-0.2110,53,0.56016,39,0.07327
ENSG00000167394,ZNF668,10,0.07110,9,-0.0662,10,0.02517,10,0.15100,11,0.17990,4,-1.0857,7,-0.4178,12,0.35555
ENSG00000167397,VKORC1,23,-0.4994,35,0.16656,35,0.12240,22,-0.6497,49,0.69211,21,-0.6450,30,-0.1155,42,0.48613
ENSG00000103507,BCKDK,29,-0.0561,37,0.32827,26,-0.2438,25,-0.3295,33,0.13099,23,-0.4250,34,0.18182,36,0.27684
ENSG00000103510,KAT8,28,-0.6637,37,-0.2252,43,0.00641,42,-0.0010,52,0.33570,40,-0.0777,58,0.49580,41,-0.0575
ENSG00000089280,FUS,83,-0.6649,113,-0.1910,148,0.23481,123,-0.0717,168,0.44571,139,0.13843,162,0.38756,109,-0.2804
ENSG00000140691,ARMC5,14,-0.1288,11,-0.5300,8,-0.9396,16,0.03757,22,0.55083,22,0.54913,14,-0.1904,16,0.07796
ENSG00000140688,C16orf58,27,-0.3038,29,-0.2231,28,-0.2447,28,-0.2801,40,0.30833,27,-0.2905,48,0.62221,37,0.20559
ENSG00000197302,ZNF720,15,-0.5476,19,-0.1422,26,0.36063,31,0.73603,14,-0.6466,19,-0.1842,19,-0.1852,18,-0.2402
ENSG00000185947,ZNF267,8,-0.5373,9,-0.3609,14,0.22765,16,0.54466,10,-0.2602,9,-0.4494,19,0.78682,9,-0.5493
ENSG00000069329,VPS35,220,-0.3853,151,-0.9575,271,-0.0550,335,0.32846,256,-0.1420,195,-0.5704,269,-0.0670,385,0.60116
ENSG00000155330,C16orf87,27,-0.4964,14,-1.4078,50,0.48868,38,0.05774,34,-0.1231,41,0.19505,38,0.05026,44,0.31191
ENSG00000166123,GPT2,42,-0.1913,116,1.54074,43,-0.1477,32,-0.6721,65,0.51507,53,0.18304,29,-0.7413,30,-0.7567
ENSG00000069345,DNAJA2,100,-0.7024,98,-0.7415,155,-0.0242,158,0.00565,213,0.49156,130,-0.2971,166,0.08874,197,0.42215
ENSG00000171208,NETO2,35,-0.2673,25,-0.7754,24,-0.8207,45,0.16170,46,0.18014,71,0.91617,33,-0.3458,43,0.09948
ENSG00000129636,ITFG1,164,-0.5220,111,-1.1197,166,-0.5048,235,0.05096,310,0.49319,186,-0.3262,229,-0.0010,326,0.67037
ENSG00000102893,PHKB,63,0.02063,72,0.22476,55,-0.2031,65,0.07314,46,-0.4576,55,-0.1821,67,0.10728,67,0.14515
ENSG00000102910,LONP2,84,-0.4357,131,0.27100,122,0.15406,125,0.21537,94,-0.2566,97,-0.2076,125,0.19607,102,-0.1382
ENSG00000196470,SIAH1,27,-0.0918,24,-0.3177,27,-0.1186,23,-0.3735,28,-0.0587,22,-0.4087,47,0.78574,34,0.29527
ENSG00000102921,N4BP1,28,-0.5542,26,-0.6619,66,0.79593,62,0.81137,24,-0.8052,45,0.17131,29,-0.5106,31,-0.4571
ENSG00000102935,ZNF423,25,1.05582,33,1.59786,19,0.58926,6,-1.1469,16,0.37440,9,-0.5334,9,-0.5097,3,-2.3603
ENSG00000205423,CNEP1R1,18,-0.2941,13,-0.7864,20,-0.0980,15,-0.5753,18,-0.2481,10,-1.1481,50,1.44737,27,0.43677
ENSG00000155393,HEATR3,5,-1.1389,8,-0.6160,12,0.10071,14,0.38493,11,-0.0310,15,0.44688,13,0.16019,11,-0.0755
ENSG00000121274,TENT4B,38,-0.1476,12,-1.8159,62,0.63900,49,0.26676,31,-0.4723,42,0.01624,55,0.42736,41,-0.0515
ENSG00000166164,BRD7,90,-0.0767,122,0.42205,120,0.39806,97,0.04793,56,-0.8040,126,0.47116,78,-0.2958,78,-0.3317
ENSG00000083799,CYLD,85,-0.1116,66,-0.5171,113,0.34821,111,0.36565,49,-0.9554,99,0.12755,102,0.17950,88,-0.0644
ENSG00000103449,SALL1,6,-1.4571,41,1.61929,43,1.74620,8,-1.0864,13,-0.2666,23,0.60164,12,-0.4128,1,-3.3528
ENSG00000177200,CHD9,72,-1.2129,104,-0.6525,352,1.36271,238,0.77843,88,-0.9149,126,-0.3543,179,0.19454,93,-0.9094
ENSG00000103479,RBL2,23,-0.8886,57,0.52140,69,0.84160,54,0.50654,32,-0.4117,53,0.39722,35,-0.2727,18,-1.3600
ENSG00000166971,AKTIP,119,0.49499,91,0.06194,75,-0.2408,62,-0.6053,128,0.61728,77,-0.2066,101,0.22526,81,-0.1374
ENSG00000103494,RPGRIP1L,23,-0.4928,14,-1.2297,22,-0.5200,49,0.87599,19,-0.7654,27,-0.1933,25,-0.3427,41,0.52589
ENSG00000140718,FTO,85,-0.0321,54,-0.7364,78,-0.1503,78,-0.1757,82,-0.0819,62,-0.5151,127,0.63787,109,0.43571
ENSG00000087258,GNAO1,494,-0.0870,366,-0.5569,458,-0.2076,706,0.56811,424,-0.3277,377,-0.5144,502,-0.0626,593,0.23411
ENSG00000159461,AMFR,58,-0.7206,102,0.15765,74,-0.3521,93,0.01216,113,0.31471,97,0.07109,68,-0.4776,114,0.37859
ENSG00000167005,NUDT21,177,0.09245,108,-0.6724,165,-0.0128,166,-0.0123,185,0.16801,125,-0.4495,198,0.27536,189,0.22657
ENSG00000087263,OGFOD1,25,-0.5656,26,-0.5158,52,0.58146,44,0.33702,29,-0.3663,36,-0.0103,45,0.32002,32,-0.2372
ENSG00000125124,BBS2,27,-1.2957,124,1.15992,78,0.35655,40,-0.7652,84,0.48493,75,0.29314,72,0.22573,42,-0.6718
ENSG00000087250,MT3,4458,0.21247,9716,1.57407,3018,-0.4089,1419,-1.6741,5181,0.45985,7744,1.15299,2466,-0.7221,1830,-1.2740
ENSG00000125148,MT2A,669,-0.1993,2484,2.12968,670,-0.1970,188,-2.2613,1044,0.52145,1484,1.12922,385,-1.0551,238,-1.8982
ENSG00000169715,MT1E,405,-0.4669,1946,2.32476,498,-0.1407,122,-2.4024,738,0.49818,863,0.76261,390,-0.5243,177,-1.8388
ENSG00000205364,MT1M,148,-0.1160,609,2.47299,135,-0.2657,35,-2.4378,210,0.44819,210,0.45285,101,-0.7166,55,-1.7360
ENSG00000198417,MT1F,62,-0.8196,393,2.43077,88,-0.2673,33,-1.8748,128,0.32746,191,1.00693,67,-0.6943,25,-2.2894
ENSG00000125144,MT1G,132,-0.7963,965,2.80948,119,-0.9531,34,-2.9380,229,0.06041,439,1.16115,156,-0.5397,46,-2.5018
ENSG00000187193,MT1X,72,-0.6314,337,2.01157,129,0.28580,41,-1.6128,144,0.46536,135,0.35848,103,-0.0898,41,-1.5919
