Feature ID,Feature Name,Feature count topic 1to3,Feature log2 fold change topic 1to3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7to8,Feature log2 fold change topic 7to8,Feature count topic 9to13,Feature log2 fold change topic 9to13
ENSG00000067900,ROCK1,127,-0.1935,289,1.16933,457,1.99536,265,1.01907,21,-2.9559,79,-1.1684
ENSG00000141446,ESCO1,41,0.05046,85,1.19889,39,-0.0467,62,0.69240,20,-1.1028,35,-0.3370
ENSG00000167088,SNRPD1,86,-0.1443,88,-0.0888,119,0.37440,56,-0.7671,130,0.57695,86,-0.1751
ENSG00000101752,MIB1,65,-0.3874,105,0.40796,75,-0.1203,144,0.92930,51,-0.7422,86,0.13915
ENSG00000101773,RBBP8,28,0.35185,46,1.08964,4,-2.5837,11,-1.1578,9,-1.4939,28,0.45922
ENSG00000134508,CABLES1,100,1.16998,29,-1.0328,129,1.32080,51,-0.1711,56,-0.0407,24,-1.6460
ENSG00000101782,RIOK3,30,-1.1179,75,0.40277,80,0.50983,66,0.18869,46,-0.3701,70,0.46524
ENSG00000141458,NPC1,27,-0.0855,100,2.15038,73,1.55117,8,-1.7667,8,-1.9616,18,-0.9474
ENSG00000154065,ANKRD29,20,-0.4368,7,-1.9162,56,1.27924,31,0.35038,25,-0.0226,25,-0.0227
ENSG00000141447,OSBPL1A,244,-0.7542,505,0.47586,185,-1.0711,254,-0.5909,324,-0.2392,506,0.79985
ENSG00000154059,IMPACT,26,0.02410,30,0.27366,32,0.35034,30,0.26207,27,0.09293,21,-0.3736
ENSG00000141380,SS18,29,0.40251,51,1.28820,29,0.35195,9,-1.4531,28,0.32465,14,-1.0182
ENSG00000134504,KCTD1,95,-0.0162,25,-2.0194,35,-1.4961,63,-0.6412,109,0.22916,123,0.65497
ENSG00000171885,AQP4,984,1.86644,1216,1.71745,549,0.36792,134,-1.7783,109,-2.1772,116,-2.4441
ENSG00000170558,CDH2,73,-0.1415,63,-0.3615,45,-0.8529,134,0.84507,87,0.15081,79,-0.0097
ENSG00000118276,B4GALT6,76,-0.0839,12,-2.7757,24,-1.8089,89,0.18147,87,0.15679,101,0.61615
ENSG00000153339,TRAPPC8,16,-1.2803,25,-0.4260,56,0.80779,31,-0.0973,33,-0.0241,42,0.56497
ENSG00000141441,GAREM1,50,0.56227,62,0.79262,28,-0.4526,12,-1.6248,28,-0.4840,36,-0.1013
ENSG00000101746,NOL4,63,0.07565,18,-1.7953,49,-0.3169,25,-1.3085,67,0.18378,74,0.50430
ENSG00000134769,DTNA,401,0.84937,347,0.43300,289,0.14333,309,0.24685,186,-0.5738,182,-0.7945
ENSG00000166974,MAPRE2,246,-0.5539,275,-0.3041,245,-0.4823,305,-0.1423,324,-0.0530,428,0.62895
ENSG00000186812,ZNF397,47,-0.2306,109,1.15390,105,1.08116,116,1.25395,32,-0.8296,32,-1.0532
ENSG00000172466,ZNF24,113,0.23895,237,1.42567,137,0.51270,84,-0.2602,64,-0.7215,73,-0.6489
ENSG00000141429,GALNT1,54,-0.1127,52,-0.1487,55,-0.0592,48,-0.2783,48,-0.2894,67,0.35962
ENSG00000141425,RPRD1A,155,-0.0826,72,-1.2425,113,-0.5616,130,-0.3485,174,0.11542,197,0.48038
ENSG00000141424,SLC39A6,37,-0.6785,85,0.69617,57,0.06269,87,0.73473,62,0.20815,50,-0.2292
ENSG00000134759,ELP2,30,-0.8727,25,-1.0711,103,1.16400,60,0.26962,59,0.27450,51,0.04585
ENSG00000134775,FHOD3,26,-0.5575,5,-2.7499,26,-0.5097,31,-0.2051,48,0.50945,46,0.62113
ENSG00000134779,TPGS2,104,-0.0910,48,-1.2486,86,-0.3731,40,-1.5115,134,0.35450,133,0.49833
ENSG00000101489,CELF4,452,-0.3411,388,-0.5234,226,-1.3380,1014,1.00108,410,-0.4726,656,0.46429
ENSG00000078142,PIK3C3,53,-0.3977,81,0.31407,45,-0.5688,117,0.91450,36,-0.9744,77,0.37112
ENSG00000152214,RIT2,13,-1.5067,0,-6.7816,1,-4.3389,6,-2.4981,29,-0.1435,62,2.21558
ENSG00000132872,SYT4,128,-1.2761,39,-2.8534,85,-1.7408,238,-0.1896,177,-0.6899,480,1.79663
ENSG00000152217,SETBP1,30,-0.3699,41,0.14890,56,0.65133,109,1.81052,20,-1.0085,29,-0.5292
ENSG00000141469,SLC14A1,71,1.70210,40,0.31010,81,1.47480,34,0.03929,4,-3.1070,10,-2.1320
ENSG00000152223,EPG5,18,-0.7022,43,0.72520,38,0.53805,43,0.75131,14,-1.0183,29,0.15247
ENSG00000152234,ATP5F1A,482,-0.3387,257,-1.2400,392,-0.6057,321,-0.9050,757,0.46515,723,0.55697
ENSG00000152242,C18orf25,30,-0.5119,18,-1.2132,27,-0.5955,67,0.81598,40,-0.0143,48,0.43934
ENSG00000141622,RNF165,27,-0.1855,12,-1.3495,33,0.15660,79,1.63426,25,-0.2821,26,-0.2852
ENSG00000101638,ST8SIA5,31,-0.7423,10,-2.2582,37,-0.4061,48,0.02218,52,0.14807,65,0.82794
ENSG00000078043,PIAS2,63,-0.5719,59,-0.5924,108,0.33910,202,1.37764,73,-0.2940,85,-0.0453
ENSG00000167220,HDHD2,66,-0.0690,68,-0.0188,71,0.05482,64,-0.1042,84,0.34574,64,-0.1374
ENSG00000134049,IER3IP1,37,-0.3512,25,-0.9300,45,-0.0066,39,-0.2344,45,-0.0227,56,0.52299
ENSG00000175387,SMAD2,83,0.24301,88,0.30241,63,-0.2287,108,0.62588,43,-0.8464,70,-0.0735
ENSG00000134030,CTIF,58,0.16558,7,-2.9545,63,0.26687,51,-0.0741,71,0.50910,51,-0.1049
ENSG00000141627,DYM,29,-0.4793,30,-0.3352,30,-0.3354,64,0.85573,39,0.05396,40,0.14808
ENSG00000177576,C18orf32,340,0.27959,453,0.69369,127,-1.2726,276,-0.0940,309,0.08900,264,-0.2374
ENSG00000265681,RPL17,1192,0.36896,1493,0.66273,1031,0.07047,700,-0.5271,913,-0.1281,836,-0.3668
ENSG00000167315,ACAA2,83,1.20994,60,0.38515,127,1.65935,17,-1.4989,24,-1.0396,21,-1.5700
ENSG00000141644,MBD1,36,-0.4441,19,-1.3406,49,0.10745,40,-0.2348,67,0.66027,50,0.18727
ENSG00000141639,MAPK4,90,0.92009,13,-2.1629,37,-0.6524,40,-0.5484,77,0.51903,46,-0.4852
ENSG00000134042,MRO,90,1.65048,62,0.58858,45,0.09934,35,-0.3107,26,-0.7811,18,-1.6819
ENSG00000082212,ME2,39,-0.7185,46,-0.3624,99,0.83759,89,0.65608,61,0.07380,58,-0.0367
ENSG00000141646,SMAD4,27,-0.6161,28,-0.4690,123,1.98058,34,-0.1592,34,-0.1624,32,-0.3905
ENSG00000134046,MBD2,34,-0.1599,47,0.36252,74,1.10545,32,-0.2296,36,-0.0665,31,-0.3749
ENSG00000041353,RAB27B,26,-1.1833,5,-3.3696,20,-1.4395,19,-1.5469,52,-0.0223,91,1.67333
ENSG00000196628,TCF4,396,-0.5300,490,-0.1256,746,0.53898,1328,1.51352,518,-0.0436,424,-0.4973
ENSG00000091164,TXNL1,109,-0.5108,91,-0.7009,84,-0.8242,85,-0.8166,150,0.06438,198,0.83657
ENSG00000091157,WDR7,57,-0.6856,51,-0.7655,29,-1.5928,69,-0.3176,112,0.48876,111,0.69679
ENSG00000177511,ST8SIA3,98,-0.6387,25,-2.5845,59,-1.3132,183,0.41270,159,0.21413,190,0.78354
ENSG00000066926,FECH,29,-0.0836,54,0.90761,37,0.30188,33,0.14527,16,-1.0251,30,-3.1218
ENSG00000134440,NARS,160,-0.9750,282,0.01522,163,-0.8262,228,-0.3147,255,-0.1523,394,0.91891
ENSG00000049759,NEDD4L,110,-0.2513,43,-1.6051,71,-0.8644,123,-0.0354,143,0.21523,157,0.55561
ENSG00000074657,ZNF532,42,-0.1509,79,0.86208,92,1.10666,76,0.78893,36,-0.3963,31,-0.8584
ENSG00000166562,SEC11C,175,0.25004,196,0.37742,164,0.10249,52,-1.6212,154,-0.0001,151,-0.0463
ENSG00000074695,LMAN1,41,-0.0357,115,1.65377,60,0.56611,48,0.20719,10,-2.1668,36,-0.3478
ENSG00000101542,CDH20,33,0.87291,17,-0.3804,59,1.66104,10,-1.0833,15,-0.5936,13,-1.0545
ENSG00000134444,RELCH,21,-1.3285,18,-1.4363,73,0.69407,71,0.65321,39,-0.3028,61,0.67974
ENSG00000141664,ZCCHC2,17,-0.8405,22,-0.3215,21,-0.4354,44,0.73693,11,-1.4536,39,0.97778
ENSG00000081913,PHLPP1,73,0.68740,152,1.80028,82,0.72177,45,-0.2301,24,-1.2143,25,-1.4186
ENSG00000119537,KDSR,66,-0.0315,172,1.55669,159,1.42399,60,-0.1732,38,-0.9144,41,-1.0113
ENSG00000119541,VPS4B,46,-0.5470,92,0.61443,37,-0.7773,90,0.58118,31,-1.1213,78,0.57505
ENSG00000171451,DSEL,25,-0.1759,77,1.72169,24,-0.1813,62,1.33635,19,-0.5510,15,-1.1322
ENSG00000166479,TMX3,38,-0.6895,50,-0.1933,45,-0.3491,82,0.59508,52,-0.1143,67,0.43635
ENSG00000206052,DOK6,236,0.99863,129,-0.1890,84,-0.8401,125,-0.2297,97,-0.6695,130,-0.2552
ENSG00000170677,SOCS6,23,-0.0635,19,-0.3077,52,1.26715,33,0.54316,14,-0.8628,21,-0.2299
ENSG00000141668,CBLN2,57,-0.5382,5,-4.0348,32,-1.3125,16,-2.2926,87,0.19885,122,1.27438
ENSG00000166342,NETO1,14,-1.8449,16,-1.4760,3,-3.8277,50,0.23019,56,0.47732,67,1.24484
ENSG00000263958,AC091138.1,31,0.14578,6,-2.3336,9,-1.7021,32,0.15114,44,0.75692,29,0.03174
ENSG00000075336,TIMM21,37,-0.3870,69,0.64690,34,-0.4492,40,-0.2189,61,0.49212,44,-0.0897
ENSG00000166347,CYB5A,37,0.36215,15,-0.9996,60,1.09884,5,-2.7119,41,0.55163,24,-0.4947
ENSG00000133313,CNDP2,104,-0.1137,124,0.16658,126,0.19984,54,-1.0825,155,0.58902,103,-0.1681
ENSG00000150656,CNDP1,16,-1.9002,538,5.46215,20,-1.4182,30,-0.8371,9,-2.6420,4,-4.0454
ENSG00000180011,ZADH2,54,-0.1085,32,-0.8702,49,-0.2474,61,0.10071,46,-0.3581,70,0.48654
ENSG00000179981,TSHZ1,60,0.65345,44,0.01538,51,0.23917,33,-0.4108,23,-1.0432,42,-0.0767
ENSG00000130856,ZNF236,38,0.53841,49,0.80864,26,-0.1911,23,-0.3830,16,-0.9170,27,-0.1946
ENSG00000197971,MBP,1901,-0.5011,22108,4.65800,451,-2.5704,1474,-0.8159,237,-3.6236,480,-2.9734
ENSG00000263146,LINC01896,62,1.49865,36,0.23374,78,1.50032,12,-1.4634,19,-0.7855,11,-1.9840
ENSG00000122490,SLC66A2,78,0.50541,22,-1.5008,52,-0.2384,81,0.45952,60,-0.0241,55,-0.2007
ENSG00000141759,TXNL4A,223,0.28602,95,-1.0748,113,-0.8079,84,-1.2515,255,0.49724,205,0.15682
ENSG00000101544,ADNP2,8,-1.9289,33,0.35243,32,0.32011,32,0.31436,21,-0.3452,35,0.77896
ENSG00000129946,SHC2,40,0.00307,21,-0.9667,106,1.61687,83,1.19331,35,-0.2174,23,-1.0724
ENSG00000141933,TPGS1,54,0.29953,37,-0.3175,37,-0.3234,35,-0.4193,72,0.79420,37,-0.4975
ENSG00000099804,CDC34,37,-0.4981,37,-0.4017,50,0.02941,15,-1.7449,69,0.61253,56,0.36117
ENSG00000172270,BSG,278,-0.0588,185,-0.6696,527,0.98049,119,-1.3349,353,0.36090,271,-0.1262
ENSG00000099822,HCN2,113,1.43121,25,-1.2657,34,-0.7875,61,0.07173,49,-0.2628,39,-0.8225
ENSG00000099821,POLRMT,20,-0.5589,21,-0.4070,45,0.81964,29,0.09998,36,0.52366,25,-0.1881
ENSG00000070423,RNF126,28,-0.4844,32,-0.2215,35,-0.0924,9,-2.1145,84,1.54303,31,-0.4158
ENSG00000099864,PALM,329,1.66820,55,-1.5560,224,0.58324,118,-0.4242,121,-0.4210,79,-1.3644
ENSG00000129951,PLPPR3,42,0.06201,9,-2.2718,38,-0.1228,82,1.11374,46,0.21190,37,-0.2358
ENSG00000175221,MED16,34,0.34714,11,-1.4588,31,0.15332,38,0.44388,20,-0.5663,29,0.08338
ENSG00000198858,R3HDM4,49,0.44869,58,0.64479,45,0.24248,36,-0.1235,40,0.07548,27,-0.7375
ENSG00000065268,WDR18,27,0.10831,12,-1.1552,18,-0.5115,8,-1.6613,38,0.71748,27,0.14411
ENSG00000182087,TMEM259,51,-0.0769,39,-0.4685,152,1.74540,61,0.20829,60,0.19838,33,-0.9617
ENSG00000099817,POLR2E,114,0.22514,52,-0.9968,70,-0.5648,67,-0.6248,161,0.84232,92,-0.2160
ENSG00000167468,GPX4,756,0.36428,339,-0.9378,365,-0.8271,397,-0.7015,1070,0.97093,527,-0.3871
ENSG00000118046,STK11,68,0.89357,21,-1.0762,85,1.07906,47,0.12359,40,-0.1518,26,-1.0607
ENSG00000099625,CBARP,38,0.66823,0,-6.4285,40,0.58933,21,-0.4128,35,0.44429,22,-0.4927
ENSG00000099624,ATP5F1D,378,0.10223,151,-1.3098,334,-0.1078,153,-1.2947,526,0.68214,366,0.05340
ENSG00000167470,MIDN,53,0.01307,52,-0.0321,150,1.72927,54,0.02327,42,-0.3976,38,-0.7102
ENSG00000099622,CIRBP,320,0.40466,226,-0.2165,325,0.35481,278,0.10892,350,0.52601,177,-0.8116
ENSG00000228300,FAM174C,28,-0.0636,14,-1.0883,24,-0.3260,0,-5.0234,64,1.44819,26,-0.2610
ENSG00000160953,PWWP3A,110,0.38312,79,-0.2022,87,-0.0693,163,0.94592,85,-0.1060,69,-0.5801
ENSG00000115286,NDUFS7,155,0.05140,193,0.39001,126,-0.2860,66,-1.2432,268,1.04490,115,-0.5884
ENSG00000130005,GAMT,85,0.70404,97,0.76653,50,-0.2871,42,-0.5451,61,0.03912,42,-0.7408
ENSG00000071626,DAZAP1,52,0.36684,32,-0.4580,85,1.10285,30,-0.5561,56,0.44593,29,-0.8316
ENSG00000115268,RPS15,1400,0.81149,1139,0.30845,935,-0.0033,513,-0.9216,1326,0.61418,548,-1.1067
ENSG00000115266,APC2,67,0.27594,34,-0.8374,93,0.74504,64,0.14337,52,-0.2040,52,-0.2414
ENSG00000119559,C19orf25,34,0.19123,20,-0.6865,32,0.03906,31,0.01308,37,0.29459,29,-0.1717
ENSG00000071655,MBD3,104,1.61893,26,-1.0032,71,0.55709,41,-0.3073,39,-0.3948,24,-1.4447
ENSG00000127540,UQCR11,838,0.58769,380,-0.7561,477,-0.4126,312,-1.0549,901,0.65548,521,-0.3953
ENSG00000079313,REXO1,47,0.94552,2,-3.6154,64,1.24972,38,0.39667,42,0.60992,11,-1.8749
ENSG00000129911,KLF16,56,1.31277,3,-3.4491,45,0.63698,14,-1.1441,23,-0.4311,23,-0.5752
ENSG00000129968,ABHD17A,336,1.42325,123,-0.5353,232,0.45995,160,-0.1269,188,0.13454,72,-1.7179
ENSG00000133275,CSNK1G2,94,1.47017,22,-1.1202,58,0.32464,37,-0.3593,28,-0.8790,32,-0.8031
ENSG00000133243,BTBD2,148,1.16469,21,-2.0666,100,0.25318,69,-0.3234,97,0.23318,55,-0.9106
ENSG00000099875,MKNK2,28,0.39454,22,-0.0425,63,1.68301,18,-0.3595,17,-0.4965,15,-0.8605
ENSG00000065000,AP3D1,136,0.02937,95,-0.5304,114,-0.2412,208,0.70727,110,-0.3230,139,0.08425
ENSG00000104886,PLEKHJ1,47,0.05741,22,-1.0675,21,-1.1457,39,-0.2258,77,0.93988,43,-0.1367
ENSG00000104904,OAZ1,786,0.13034,298,-1.3705,639,-0.2159,359,-1.0903,1076,0.67931,747,0.04165
ENSG00000130332,LSM7,101,0.08706,51,-0.9666,54,-0.8808,47,-1.0964,173,1.05443,91,-0.1361
ENSG00000099800,TIMM13,99,0.23032,40,-1.1911,108,0.33772,42,-1.0931,149,0.95453,71,-0.4691
ENSG00000176533,GNG7,158,1.13303,128,0.53139,121,0.43763,68,-0.4618,93,0.02201,43,-1.4964
ENSG00000176490,DIRAS1,144,0.24957,8,-3.9421,56,-1.2431,173,0.49213,184,0.66579,121,-0.0964
ENSG00000141873,SLC39A3,27,-0.4914,22,-0.7420,28,-0.3907,19,-0.9233,61,0.96181,39,0.17264
ENSG00000104969,SGTA,55,0.23909,43,-0.1889,55,0.19533,67,0.51160,57,0.26921,38,-0.5625
ENSG00000172009,THOP1,48,0.40727,17,-1.2572,24,-0.7503,36,-0.1166,63,0.83698,32,-0.4229
ENSG00000104964,TLE5,1435,1.14360,390,-1.1529,660,-0.3560,729,-0.2017,931,0.19698,570,-0.8002
ENSG00000088256,GNA11,102,0.76067,39,-0.9057,149,1.22611,73,0.06937,65,-0.1179,42,-1.0378
ENSG00000125912,NCLN,23,-0.0009,3,-2.8875,16,-0.5932,16,-0.5233,24,0.06992,30,0.62499
ENSG00000161082,CELF5,185,0.54054,31,-2.2491,88,-0.7101,195,0.51377,161,0.23372,127,-0.2274
ENSG00000141905,NFIC,324,1.05453,252,0.41082,327,0.83272,270,0.52347,96,-1.1349,103,-1.2888
ENSG00000129932,DOHH,27,0.56571,35,0.89628,15,-0.4285,23,0.22243,19,-0.1007,14,-0.7837
ENSG00000105325,FZR1,21,-0.5024,19,-0.5556,38,0.48705,10,-1.4785,31,0.20734,34,0.47267
ENSG00000161091,MFSD12,28,-0.5330,16,-1.2545,58,0.70602,25,-0.6042,50,0.52456,40,0.18606
ENSG00000186111,PIP5K1C,103,0.77866,28,-1.4007,87,0.33641,76,0.11774,54,-0.4388,61,-0.3226
ENSG00000183617,MRPL54,66,-0.1890,38,-0.9959,96,0.43087,66,-0.1426,116,0.82572,64,-0.3003
ENSG00000007264,MATK,99,1.01765,10,-2.5789,20,-1.6642,38,-0.7070,92,0.75442,47,-0.5480
ENSG00000167654,ATCAY,169,-0.1788,59,-1.7358,97,-0.9850,307,0.80287,180,-0.0598,218,0.38996
ENSG00000167657,DAPK3,18,-0.8489,12,-1.3195,19,-0.6447,36,0.31364,41,0.56094,36,0.49872
ENSG00000167658,EEF2,1116,1.21418,482,-0.4058,870,0.51838,580,-0.1215,433,-0.6128,402,-0.9347
ENSG00000178951,ZBTB7A,365,0.62084,248,-0.1113,230,-0.2271,605,1.34120,114,-1.3685,212,-0.5025
ENSG00000126934,MAP2K2,131,-0.1017,79,-0.8579,118,-0.2515,112,-0.3343,243,1.02022,123,-0.2742
ENSG00000089847,ANKRD24,37,0.78984,26,0.07160,16,-0.6559,43,0.85497,28,0.20621,14,-1.1199
ENSG00000105255,FSD1,33,-0.6070,10,-2.2067,23,-1.0353,61,0.42982,61,0.45481,58,0.55237
ENSG00000008382,MPND,34,0.30386,8,-1.7953,36,0.33264,24,-0.2969,30,0.07623,29,0.01424
ENSG00000141985,SH3GL1,61,0.79440,9,-2.2745,62,0.65093,10,-2.0008,55,0.53243,31,-0.5684
ENSG00000167671,UBXN6,185,0.52273,52,-1.5036,161,0.19930,134,-0.0822,176,0.37754,117,-0.4167
ENSG00000167674,HDGFL2,33,-0.4506,28,-0.6765,26,-0.7348,46,0.10939,81,1.16497,39,-0.2108
ENSG00000167680,SEMA6B,80,0.61672,32,-0.9294,83,0.56339,56,-0.0530,68,0.26951,42,-0.6899
ENSG00000185361,TNFAIP8L1,30,0.11662,18,-0.7152,47,0.80184,37,0.39343,13,-1.2838,30,0.16054
ENSG00000074842,MYDGF,29,-0.8005,25,-0.9203,51,0.15694,14,-1.8123,88,1.18288,49,0.15613
ENSG00000127663,KDM4B,28,0.19134,20,-0.3314,29,0.18989,26,0.02402,28,0.19023,23,-0.2403
ENSG00000130254,SAFB2,110,0.17336,104,0.06091,115,0.21119,302,1.84903,62,-0.7852,66,-0.8844
ENSG00000160633,SAFB,52,-0.7133,114,0.58635,85,0.11587,101,0.40282,51,-0.6976,92,0.39590
ENSG00000130255,RPL36,1496,0.85592,1216,0.33873,1330,0.48216,654,-0.6237,1009,0.04867,609,-0.9936
ENSG00000174917,MICOS13,202,-0.0355,161,-0.3774,190,-0.1295,93,-1.2074,311,0.73597,201,-0.0574
ENSG00000167733,HSD11B1L,150,0.87245,48,-1.0669,110,0.18285,76,-0.3892,113,0.24681,72,-0.6593
ENSG00000196365,LONP1,63,0.40659,19,-1.4588,41,-0.3513,55,0.11520,76,0.70496,42,-0.4538
ENSG00000174886,NDUFA11,251,-0.2827,164,-0.8898,229,-0.3782,152,-0.9965,529,1.08201,290,-0.0229
ENSG00000031823,RANBP3,34,-0.0718,21,-0.7879,54,0.66339,28,-0.3365,35,0.00374,37,0.08845
ENSG00000130382,MLLT1,144,1.32237,39,-1.0367,154,1.11027,47,-0.7689,63,-0.3375,41,-1.2558
ENSG00000125656,CLPP,40,0.27397,19,-0.9202,29,-0.3057,19,-0.9329,58,0.89091,30,-0.3143
ENSG00000125652,ALKBH7,100,0.60263,89,0.29085,58,-0.3731,35,-1.1292,112,0.74449,50,-0.8020
ENSG00000125651,GTF2F1,62,-0.5069,92,0.17796,91,0.16731,81,-0.0177,114,0.57251,78,-0.1203
ENSG00000088247,KHSRP,82,0.47666,64,-0.0147,71,0.14697,75,0.23672,62,-0.0672,51,-0.4929
ENSG00000125648,SLC25A23,617,1.54710,254,-0.2811,353,0.23324,286,-0.0952,226,-0.4954,152,-1.3872
ENSG00000104833,TUBB4A,245,-0.6934,477,0.43560,144,-1.4024,196,-0.9368,402,0.18028,470,0.67301
ENSG00000125730,C3,82,0.03730,128,0.74029,357,2.63410,32,-1.3951,75,-0.1084,26,-2.1104
ENSG00000171105,INSR,44,0.28775,51,0.43770,60,0.70864,40,0.08176,27,-0.5607,32,-0.4102
ENSG00000198816,ZNF358,234,1.79474,86,-0.3263,173,0.78704,49,-1.1744,84,-0.3927,39,-1.8852
ENSG00000090674,MCOLN1,29,-0.0334,13,-1.2915,39,0.43078,31,0.03902,42,0.60928,27,-0.2570
ENSG00000032444,PNPLA6,27,-1.0693,19,-1.4250,88,0.89599,58,0.21893,52,0.04114,61,0.47317
ENSG00000076826,CAMSAP3,28,0.37796,4,-2.3511,9,-1.4254,31,0.45540,26,0.23541,24,0.05988
ENSG00000229833,PET100,224,0.20363,132,-0.6466,167,-0.2910,90,-1.2257,318,0.81344,185,-0.2000
ENSG00000181029,TRAPPC5,160,-0.5048,138,-0.6603,145,-0.5876,109,-1.0116,384,1.08498,223,0.12202
ENSG00000142459,EVI5L,50,0.57507,48,0.41619,41,0.14206,32,-0.2203,41,0.16569,26,-0.7518
ENSG00000183248,PRR36,50,0.35582,4,-3.2152,16,-1.4356,60,0.57850,49,0.27332,43,0.05079
ENSG00000076984,MAP2K7,27,0.30534,30,0.41120,26,0.19267,19,-0.2419,29,0.39169,17,-0.6531
ENSG00000260001,TGFBR3L,85,0.10203,13,-2.7154,30,-1.4903,27,-1.6475,200,1.76668,64,-0.4966
ENSG00000178531,CTXN1,671,1.20894,171,-1.2101,265,-0.5467,165,-1.2627,545,0.64755,242,-0.9338
ENSG00000104980,TIMM44,22,-1.0817,27,-0.6205,44,0.13743,67,0.79939,68,0.91231,38,-0.1591
ENSG00000066044,ELAVL1,37,-0.6319,44,-0.2474,128,1.47120,43,-0.2893,70,0.51637,43,-0.4473
ENSG00000090661,CERS4,14,-0.8399,58,1.49090,24,0.05407,11,-1.0609,39,0.93231,18,-0.6063
ENSG00000167775,CD320,28,-0.6778,21,-1.0342,238,3.19830,2,-4.0105,41,-0.0104,23,-1.2200
ENSG00000267855,NDUFA7,200,0.67819,86,-0.7766,65,-1.1856,54,-1.4511,217,0.75033,122,-0.3427
ENSG00000233927,RPS28,1710,0.94742,1214,0.18942,1954,0.96101,614,-0.8601,1173,0.14784,547,-1.3620
ENSG00000185236,RAB11B,91,0.13338,48,-0.8785,194,1.34015,49,-0.8564,116,0.54313,62,-0.6746
ENSG00000099785,MARCH2,73,0.68683,38,-0.4562,51,-0.0247,40,-0.4020,68,0.49325,37,-0.6969
ENSG00000099783,HNRNPM,143,-0.6246,403,1.10816,305,0.64638,284,0.52675,118,-0.8829,197,-0.0742
ENSG00000198258,UBL5,447,0.02033,327,-0.4688,330,-0.4539,169,-1.4558,787,1.04926,402,-0.2169
ENSG00000127445,PIN1,254,-0.3132,101,-1.6515,157,-0.9944,190,-0.7065,605,1.29869,299,-0.0166
ENSG00000105088,OLFM2,147,1.17564,42,-1.0356,83,-0.0043,68,-0.3198,104,0.38735,49,-1.1014
ENSG00000080573,COL5A3,93,1.52634,2,-4.3570,105,1.34607,63,0.49286,19,-1.3688,22,-1.4436
ENSG00000130813,SHFL,36,0.11419,5,-2.8590,31,-0.1397,37,0.10761,53,0.77347,31,-0.1915
ENSG00000130811,EIF3G,72,-0.2801,88,0.06691,135,0.75332,58,-0.5702,147,1.01947,60,-0.7133
ENSG00000130816,DNMT1,37,-0.7811,61,0.07967,64,0.16226,121,1.20166,46,-0.3678,60,0.09791
ENSG00000105364,MRPL4,61,0.07648,17,-1.8535,45,-0.4001,44,-0.4368,84,0.62949,61,0.09446
ENSG00000105376,ICAM5,43,-0.4940,7,-2.9583,15,-2.0175,25,-1.2045,60,0.10697,88,1.23288
ENSG00000267673,FDX2,97,0.22232,15,-2.6186,72,-0.2802,83,-0.0616,147,0.95846,73,-0.3558
ENSG00000105401,CDC37,84,-0.7101,40,-1.7122,106,-0.2570,123,-0.0203,163,0.46207,156,0.55583
ENSG00000065989,PDE4A,60,0.28901,31,-0.7772,61,0.25486,71,0.49985,63,0.33800,40,-0.5259
ENSG00000079999,KEAP1,52,0.57124,36,-0.1248,36,-0.1031,22,-0.8322,47,0.32899,32,-0.4223
ENSG00000129355,CDKN2D,213,0.42738,67,-1.4100,120,-0.5487,133,-0.3887,197,0.24190,174,0.04141
ENSG00000129353,SLC44A2,75,0.78847,39,-0.4152,132,1.57280,47,-0.1171,44,-0.2429,26,-1.3519
ENSG00000267100,ILF3-DT,31,-0.3092,41,0.16505,72,1.04958,62,0.81760,50,0.51940,23,-1.0030
ENSG00000129351,ILF3,95,-0.1107,61,-0.7684,133,0.44346,166,0.79936,116,0.24958,86,-0.3452
ENSG00000213339,QTRT1,14,-0.8792,15,-0.6925,36,0.63715,41,0.83453,33,0.52955,22,-0.1599
ENSG00000079805,DNM2,27,0.18787,44,0.91214,70,1.71923,14,-0.9005,22,-0.1784,13,-1.2049
ENSG00000142453,CARM1,32,-0.2847,20,-0.9959,57,0.63099,53,0.53577,37,-0.0651,39,0.04569
ENSG00000130733,YIPF2,23,0.10276,8,-1.5072,36,0.77117,30,0.45900,39,0.99422,13,-1.0272
ENSG00000127616,SMARCA4,128,0.18165,54,-1.1700,155,0.46032,211,0.96588,124,0.11865,91,-0.5257
ENSG00000105518,TMEM205,82,-0.1861,91,0.00854,96,0.08244,58,-0.6740,141,0.78600,81,-0.2493
ENSG00000105520,PLPPR2,78,0.24446,34,-1.0752,58,-0.2682,30,-1.2577,103,0.72936,66,-0.0914
ENSG00000130175,PRKCSH,74,0.46396,136,1.37478,78,0.44057,49,-0.2709,61,0.06893,31,-1.2929
ENSG00000196361,ELAVL3,342,0.36392,390,0.50714,221,-0.3808,495,0.89714,272,-0.0680,201,-0.7330
ENSG00000130159,ECSIT,34,-0.6335,23,-1.1011,33,-0.5594,46,-0.0737,78,0.87397,53,0.23452
ENSG00000130165,ELOF1,57,0.95143,7,-2.4040,32,-0.1901,18,-1.0177,66,1.11479,21,-1.0877
ENSG00000173875,ZNF791,34,-0.3944,60,0.52355,65,0.65897,64,0.62787,41,-0.0857,37,-0.3398
