Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5to6,Feature log2 fold change topic 5to6,Feature count topic 7,Feature log2 fold change topic 7,Feature count topic 8,Feature log2 fold change topic 8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10,Feature log2 fold change topic 10,Feature count topic 11,Feature log2 fold change topic 11
ENSG00000153048,CARHSP1,38,0.23325,62,1.04062,31,-0.1107,5,-2.8321,21,-0.7223,44,0.47504,27,-0.3188,43,0.42564,37,0.15975,33,0.01441
ENSG00000187555,USP7,104,-0.1912,108,-0.1412,155,0.44010,92,-0.3872,154,0.48533,135,0.22225,130,0.15655,76,-0.6790,107,-0.1545,81,-0.5825
ENSG00000182831,C16orf72,10,-1.2520,32,0.46679,25,0.04196,30,0.32908,22,-0.1285,27,0.19245,21,-0.1880,21,-0.2132,39,0.79433,14,-0.8103
ENSG00000183454,GRIN2A,118,-1.7258,161,-1.2616,461,0.36762,486,0.45496,521,0.64583,220,-0.7956,587,0.76713,322,-0.2037,379,0.05417,258,-0.5499
ENSG00000213853,EMP2,41,0.38435,77,1.45196,59,0.99214,3,-3.3020,11,-1.7532,65,1.16138,7,-2.1838,28,-0.1997,32,0.00966,20,-0.7518
ENSG00000182108,DEXI,16,-2.2746,84,0.18736,53,-0.5242,52,-0.5592,77,0.04342,107,0.57419,158,1.24109,49,-0.6404,68,-0.1483,81,0.13265
ENSG00000038532,CLEC16A,12,-0.7388,18,-0.0712,6,-1.7904,33,0.86315,22,0.23308,21,0.16260,16,-0.3059,32,0.78999,16,-0.3270,15,-0.3941
ENSG00000189067,LITAF,170,3.00278,36,0.07547,28,-0.3167,0,-8.9123,6,-2.6872,58,0.84293,2,-3.9836,11,-1.7511,21,-0.7680,41,0.29365
ENSG00000184602,SNN,47,-1.6267,127,-0.1129,64,-1.1591,53,-1.4557,239,1.06287,113,-0.3011,130,-0.0750,98,-0.5136,218,0.76361,175,0.39968
ENSG00000122299,ZC3H7A,56,0.94567,18,-0.8288,46,0.62617,37,0.28937,31,-0.0167,29,-0.1310,38,0.30978,14,-1.1772,19,-0.7341,24,-0.4215
ENSG00000171490,RSL1D1,208,0.69135,111,-0.3255,187,0.50787,224,0.81635,110,-0.3700,77,-0.8825,138,0.02121,171,0.36789,64,-1.1498,97,-0.5216
ENSG00000103342,GSPT1,100,-0.0887,110,0.06580,83,-0.3849,187,0.93430,111,0.08517,91,-0.2308,118,0.17806,103,-0.0343,69,-0.6509,79,-0.4554
ENSG00000048471,SNX29,63,2.10564,9,-1.0366,17,-0.1369,14,-0.4901,12,-0.7728,10,-0.9657,45,1.44320,13,-0.5489,4,-2.1374,8,-1.3003
ENSG00000237515,SHISA9,45,-0.1278,22,-1.2147,70,0.59276,70,0.59657,66,0.57029,29,-0.7881,29,-0.7877,56,0.24490,34,-0.5255,45,-0.1257
ENSG00000175595,ERCC4,66,1.44845,20,-0.5021,37,0.48021,42,0.67781,11,-1.4423,18,-0.6700,46,0.84661,21,-0.4438,20,-0.4662,11,-1.4129
ENSG00000186260,MRTFB,67,-1.4125,71,-1.3368,108,-0.6974,269,0.74989,314,1.19040,136,-0.3405,151,-0.1796,179,0.08470,139,-0.3068,116,-0.5928
ENSG00000262454,MIR193BHG,29,-0.0303,15,-0.9607,35,0.29669,6,-2.2862,5,-2.5581,54,1.01927,13,-1.2599,65,1.34367,50,0.89424,41,0.55804
ENSG00000140694,PARN,30,0.24258,9,-1.5027,39,0.69390,22,-0.2332,32,0.37712,16,-0.7019,28,0.14285,26,0.04196,30,0.25901,17,-0.6237
ENSG00000103429,BFAR,37,0.56465,30,0.20981,27,0.04917,36,0.51543,20,-0.4069,24,-0.1019,25,-0.0554,30,0.21869,20,-0.4106,16,-0.7024
ENSG00000103512,NOMO1,13,-1.5418,36,0.03569,20,-0.8811,18,-1.0461,53,0.74917,64,0.95551,34,-0.0882,30,-0.2756,32,-0.1792,39,0.12511
ENSG00000183426,NPIPA1,15,-0.5168,22,0.02201,11,-0.9673,52,1.47989,29,0.57281,27,0.34895,17,-0.3821,13,-0.7821,8,-1.4555,12,-0.8387
ENSG00000179889,PDXDC1,109,0.42999,50,-0.8045,115,0.51042,147,0.92330,83,-0.0080,50,-0.7940,74,-0.1890,71,-0.2459,89,0.09914,48,-0.8563
ENSG00000157045,NTAN1,7,-1.7194,27,0.18762,9,-1.3755,19,-0.3437,26,0.13317,15,-0.6511,25,0.06681,7,-1.7014,62,1.61422,38,0.74191
ENSG00000085721,RRN3,18,-0.2065,34,0.77832,17,-0.3435,22,0.10396,27,0.46478,28,0.45006,29,0.49177,9,-1.2293,9,-1.2178,10,-1.1386
ENSG00000166780,BMERB1,137,-0.8931,132,-0.9497,217,-0.1824,354,0.60287,296,0.34874,293,0.29071,327,0.47207,210,-0.2336,212,-0.2188,209,-0.2419
ENSG00000166783,MARF1,140,-0.6634,110,-1.0296,385,0.96579,345,0.77665,127,-0.8734,179,-0.2778,195,-0.1458,282,0.44357,228,0.09674,237,0.16276
ENSG00000133393,FOPNL,14,-1.2210,38,0.31080,12,-1.4033,39,0.36779,33,0.10251,33,0.11606,37,0.28191,30,-0.0670,38,0.34293,34,0.14056
ENSG00000103489,XYLT1,4,-2.5183,4,-2.7590,21,-0.2777,26,0.04671,22,-0.2384,36,0.60592,74,1.85733,29,0.25866,20,-0.3152,16,-0.6310
ENSG00000134419,RPS15A,277,-0.0807,454,0.72133,190,-0.6664,152,-1.0014,274,-0.1102,381,0.42798,95,-1.7034,161,-0.9220,430,0.62821,521,0.95234
ENSG00000170540,ARL6IP1,221,-1.7062,433,-0.6980,483,-0.5315,822,0.30784,631,-0.1250,943,0.53315,1066,0.73687,763,0.18709,823,0.31063,643,-0.0832
ENSG00000157106,SMG1,152,1.31516,62,-0.1640,90,0.41573,86,0.35093,71,0.05525,45,-0.6605,59,-0.2507,55,-0.3580,37,-0.9659,32,-1.1785
ENSG00000103528,SYT17,25,-1.4805,60,-0.1347,122,1.01204,166,1.56574,61,-0.1420,16,-2.1362,54,-0.3136,57,-0.2097,56,-0.2501,46,-0.5435
ENSG00000006007,GDE1,94,0.09939,69,-0.3927,73,-0.2968,73,-0.2941,110,0.39334,89,0.00749,79,-0.1831,130,0.62091,57,-0.6843,89,0.01348
ENSG00000103540,CCP110,392,2.17632,34,-1.8422,133,0.24073,126,0.15893,90,-0.4133,87,-0.4319,120,0.08283,81,-0.5370,51,-1.2435,53,-1.1650
ENSG00000103544,VPS35L,36,0.00771,47,0.43601,20,-0.8794,45,0.37606,38,0.13813,56,0.72950,21,-0.7677,36,0.01757,25,-0.5341,28,-0.3587
ENSG00000103550,KNOP1,206,1.81955,40,-0.8791,102,0.57281,89,0.34121,57,-0.3989,13,-2.5158,42,-0.8202,64,-0.1663,72,0.01513,45,-0.7256
ENSG00000167191,GPRC5B,511,1.35042,711,1.97651,162,-0.5352,77,-1.6504,72,-1.8705,291,0.38776,143,-0.7298,191,-0.2828,102,-1.2425,182,-0.3523
ENSG00000066654,THUMPD1,83,0.54397,40,-0.5935,80,0.49168,77,0.42502,72,0.34459,24,-1.3559,43,-0.4888,52,-0.1981,37,-0.7094,70,0.26016
ENSG00000102897,LYRM1,24,-0.7723,39,0.02126,35,-0.1624,33,-0.2499,40,0.04329,46,0.26198,60,0.68890,51,0.43738,26,-0.6485,35,-0.1721
ENSG00000103316,CRYM,3,-4.9747,41,-1.2204,21,-2.1716,116,0.38812,182,1.35558,76,-0.2731,224,1.51628,53,-0.8216,54,-0.8028,49,-0.9532
ENSG00000197006,METTL9,47,-1.0176,102,0.18129,57,-0.7197,100,0.14121,128,0.61293,82,-0.1714,92,0.01620,37,-1.3813,105,0.22029,127,0.52978
ENSG00000140740,UQCRC2,37,-1.6183,113,0.10042,52,-1.1050,95,-0.1740,193,1.14575,169,0.75059,83,-0.3879,30,-1.9031,110,0.06173,94,-0.1898
ENSG00000185716,MOSMO,84,-0.1564,61,-0.6380,118,0.38585,128,0.52439,123,0.51579,60,-0.6748,138,0.64595,61,-0.6583,51,-0.9099,72,-0.3990
ENSG00000103319,EEF2K,8,-1.1821,20,0.16973,14,-0.3775,25,0.54547,24,0.53315,14,-0.4047,19,0.11977,17,-0.1185,12,-0.5829,20,0.14157
ENSG00000243716,NPIPB5,94,2.49344,11,-1.0946,63,1.68597,24,0.03505,9,-1.4982,3,-2.8831,11,-1.1394,23,-0.0046,1,-4.0402,8,-1.5858
ENSG00000122254,HS3ST2,4,-2.6800,0,-9.2754,16,-0.6641,66,1.63583,1,-4.1651,156,3.63205,10,-1.3045,15,-0.8155,0,-5.9009,7,-1.8001
ENSG00000103404,USP31,43,0.88979,14,-0.8724,34,0.49787,21,-0.2240,26,0.10499,30,0.32685,13,-0.9291,32,0.39717,10,-1.3756,22,-0.1712
ENSG00000168434,COG7,30,0.13789,17,-0.7139,24,-0.2004,29,0.09981,28,0.04004,51,1.01219,18,-0.6103,24,-0.2213,23,-0.2714,29,0.08256
ENSG00000103365,GGA2,12,-1.1880,23,-0.2309,23,-0.1963,39,0.61163,35,0.51845,31,0.22524,26,-0.0603,13,-1.0784,36,0.49104,19,-0.5351
ENSG00000103353,UBFD1,11,-2.1591,27,-0.8321,24,-1.0114,37,-0.3244,54,0.29382,54,0.24545,73,0.73683,87,1.04109,31,-0.6084,55,0.28438
ENSG00000004779,NDUFAB1,17,-2.5985,110,0.18805,24,-2.1092,86,-0.2027,177,1.14268,142,0.61079,65,-0.6313,46,-1.1318,125,0.39628,104,0.09788
ENSG00000166847,DCTN5,127,-0.5553,122,-0.6187,262,0.59610,205,0.19500,152,-0.3044,147,-0.3322,246,0.49126,227,0.35772,210,0.23355,146,-0.3446
ENSG00000166501,PRKCB,650,-0.7030,466,-1.2058,1425,0.53945,1224,0.29102,1271,0.39707,950,-0.1138,612,-0.7953,1372,0.47635,1189,0.24408,799,-0.3838
ENSG00000006116,CACNG3,19,-2.1959,25,-1.8080,30,-1.5314,55,-0.6216,198,1.80479,46,-0.8799,81,-0.0301,62,-0.4395,107,0.42768,83,0.00821
ENSG00000122257,RBBP6,376,1.41923,151,-0.1116,293,0.97631,242,0.65196,133,-0.3335,56,-1.6011,163,0.00779,89,-0.9136,52,-1.7322,91,-0.8876
ENSG00000090905,TNRC6A,352,1.22573,104,-0.7482,257,0.68268,331,1.11741,118,-0.6030,86,-1.0441,151,-0.1778,161,-0.0730,111,-0.6560,67,-1.4174
ENSG00000205629,LCMT1,14,-2.0226,43,-0.3619,39,-0.5221,46,-0.2635,96,1.08638,76,0.54321,30,-0.9046,34,-0.7304,73,0.47466,50,-0.1164
ENSG00000182601,HS3ST4,50,0.67789,6,-2.5551,17,-0.9544,35,0.12497,16,-1.1689,155,2.91233,4,-3.1131,15,-1.1954,12,-1.4553,32,-0.0147
ENSG00000169189,NSMCE1,24,-0.7033,58,0.68608,15,-1.4187,37,-0.0408,41,0.15913,43,0.21323,43,0.20888,28,-0.4608,44,0.24779,41,0.13144
ENSG00000077235,GTF3C1,74,-0.3252,48,-0.9808,109,0.30023,143,0.73952,70,-0.4411,117,0.41177,114,0.36571,110,0.31530,63,-0.5596,78,-0.2263
ENSG00000169180,XPO6,42,-0.4807,46,-0.3504,28,-1.1133,43,-0.4676,75,0.48431,71,0.32608,93,0.77740,57,-0.0094,49,-0.2361,54,-0.1009
ENSG00000188322,SBK1,12,-1.9541,22,-1.0200,37,-0.2471,51,0.23709,19,-1.3928,33,-0.4591,61,0.54101,78,0.94565,73,0.81948,78,0.93341
ENSG00000176046,NUPR1,92,1.46669,200,3.13498,30,-0.3677,7,-2.4618,11,-1.9971,5,-2.8591,10,-2.0464,22,-0.8221,15,-1.4307,20,-1.0263
ENSG00000196502,SULT1A1,11,-2.0665,42,-0.1404,46,-0.0127,54,0.23210,41,-0.2258,30,-0.6676,91,1.11055,27,-0.8115,91,1.10506,36,-0.3923
ENSG00000168488,ATXN2L,24,-0.6880,33,-0.1626,22,-0.8005,47,0.37465,59,0.87481,38,0.04332,42,0.20918,22,-0.8039,35,-0.0627,25,-0.5884
ENSG00000178952,TUFM,62,-1.1137,166,0.41290,113,-0.2025,106,-0.2942,149,0.26957,177,0.51153,138,0.11889,92,-0.5200,144,0.18643,115,-0.1701
ENSG00000178188,SH2B1,26,-1.0925,51,-0.0524,38,-0.4883,54,0.03457,63,0.30946,70,0.45854,91,0.88998,66,0.37039,27,-0.9936,30,-0.8536
ENSG00000176953,NFATC2IP,63,0.21455,30,-0.9022,78,0.55752,80,0.60212,40,-0.5347,46,-0.2885,70,0.38073,92,0.83759,25,-1.1790,40,-0.4690
ENSG00000169682,SPNS1,10,-1.0888,32,0.72832,11,-0.9258,29,0.57637,13,-0.7621,22,0.10239,45,1.27398,17,-0.2463,21,0.03495,12,-0.7809
ENSG00000103485,QPRT,25,0.41962,34,0.90112,31,0.75036,40,1.20024,5,-2.0136,17,-0.1918,7,-1.3921,14,-0.4960,10,-0.9594,23,0.29582
ENSG00000079616,KIF22,26,-0.3033,47,0.66163,28,-0.1575,35,0.19032,38,0.34114,42,0.48749,26,-0.2767,21,-0.5973,20,-0.6454,21,-0.5776
ENSG00000103495,MAZ,42,-1.1780,95,0.08242,98,0.11964,84,-0.1095,93,0.04944,89,-0.0350,66,-0.4890,106,0.25025,99,0.13526,131,0.59780
ENSG00000167371,PRRT2,127,-0.5825,80,-1.2848,140,-0.4239,143,-0.3937,310,0.99197,172,-0.1082,169,-0.1294,231,0.36807,174,-0.0923,167,-0.1504
ENSG00000280789,PAGR1,30,0.59743,28,0.46524,17,-0.2958,32,0.70345,17,-0.3626,6,-1.8956,40,1.07538,17,-0.2718,13,-0.7028,11,-0.9272
ENSG00000013364,MVP,27,0.90258,31,1.15677,17,0.15449,6,-1.3326,10,-0.7508,13,-0.2569,12,-0.3976,11,-0.5511,13,-0.2747,20,0.40857
ENSG00000103502,CDIPT,46,-0.4483,66,0.09979,38,-0.7360,33,-0.9332,67,0.14425,74,0.29484,78,0.38785,59,-0.0757,79,0.40699,70,0.19402
ENSG00000174938,SEZ6L2,273,-0.7575,149,-1.6672,486,0.14446,746,0.84961,376,-0.2903,479,0.12117,791,0.94892,607,0.50279,323,-0.4982,281,-0.7124
ENSG00000174939,ASPHD1,211,0.41863,140,-0.2332,206,0.37543,93,-0.8576,131,-0.3760,212,0.42309,102,-0.7218,197,0.30879,171,0.07949,196,0.29369
ENSG00000174943,KCTD13,11,-1.1076,18,-0.3822,11,-1.1443,26,0.19187,41,1.11923,9,-1.4522,44,1.08777,9,-1.4164,26,0.22405,15,-0.6027
ENSG00000149932,TMEM219,125,-0.1497,168,0.31682,97,-0.5475,64,-1.1833,138,0.00875,138,0.00462,115,-0.2757,157,0.20919,175,0.38775,198,0.58983
ENSG00000149930,TAOK2,28,-0.7074,41,-0.1426,22,-1.0698,60,0.48641,43,-0.0463,44,-0.0341,56,0.35997,59,0.45718,53,0.28116,40,-0.1625
ENSG00000149929,HIRIP3,66,1.02551,31,-0.1930,29,-0.3237,52,0.61434,41,0.28544,30,-0.2365,25,-0.5444,28,-0.3295,10,-1.9112,34,-0.0417
ENSG00000169592,INO80E,25,-0.5258,39,0.16252,24,-0.6297,28,-0.3617,44,0.38886,53,0.65601,45,0.37667,39,0.15922,24,-0.6292,25,-0.5512
ENSG00000149927,DOC2A,44,-1.9549,46,-1.9052,97,-0.7842,186,0.22716,312,1.27936,156,-0.0522,233,0.59120,154,-0.0771,156,-0.0542,81,-1.0701
ENSG00000149926,TLCD3B,6,-2.4769,29,-0.1332,24,-0.3918,12,-1.3797,40,0.45464,37,0.27553,27,-0.2476,56,0.94115,28,-0.1528,45,0.55713
ENSG00000149925,ALDOA,8,-2.7567,109,1.16045,21,-1.4044,58,0.10333,115,1.50103,40,-0.4847,25,-1.1788,14,-2.0422,66,0.32198,23,-1.2863
ENSG00000149923,PPP4C,6,-2.7427,43,0.24666,33,-0.1465,24,-0.6435,52,0.63269,32,-0.2151,37,0.00224,39,0.08228,40,0.15175,46,0.36194
ENSG00000090238,YPEL3,77,-1.5946,199,-0.1601,98,-1.2472,206,-0.1061,310,0.62563,230,0.06544,387,0.92511,158,-0.5232,239,0.12997,211,-0.0685
ENSG00000102882,MAPK3,57,-1.2538,172,0.46381,111,-0.2334,68,-0.9888,146,0.21791,156,0.29699,106,-0.3056,147,0.20246,136,0.08011,176,0.49797
ENSG00000102879,CORO1A,6,-2.8040,20,-1.1541,10,-2.1627,70,0.82039,95,1.62497,51,0.29519,42,-0.0102,27,-0.6820,22,-1.0247,27,-0.6697
ENSG00000169217,CD2BP2,38,-0.3915,38,-0.3933,24,-1.1071,37,-0.4475,70,0.64867,43,-0.2314,60,0.31453,42,-0.2571,83,0.83272,38,-0.4125
ENSG00000169221,TBC1D10B,59,0.47189,32,-0.4877,33,-0.4380,38,-0.2409,42,-0.0589,43,-0.0245,67,0.67458,38,-0.2376,56,0.39568,32,-0.4672
ENSG00000180035,ZNF48,6,-1.6579,7,-1.3200,10,-0.8126,19,0.10637,36,1.38633,13,-0.4208,19,0.09942,11,-0.6687,18,0.04608,18,0.03989
ENSG00000179965,ZNF771,20,-1.4217,51,-0.0031,43,-0.2936,66,0.38821,60,0.28647,36,-0.5452,51,-0.0020,52,0.01813,68,0.45210,58,0.17853
ENSG00000179958,DCTPP1,11,-1.0343,14,-0.6888,13,-0.7683,20,-0.1196,29,0.51628,24,0.20617,28,0.39487,9,-1.3555,55,1.56620,6,-1.7740
ENSG00000179918,SEPHS2,12,-1.8274,43,0.08041,29,-0.5232,41,0.03542,66,0.92576,45,0.15318,45,0.15907,26,-0.6542,31,-0.4147,41,0.02029
ENSG00000169957,ZNF768,16,-0.3333,24,0.31965,29,0.65460,17,-0.1835,11,-0.8529,12,-0.6767,22,0.16351,30,0.68872,20,0.02909,21,0.12007
ENSG00000229809,ZNF688,11,-0.7224,26,0.57626,10,-0.9556,1,-3.4974,26,0.60981,30,0.78951,4,-2.1985,31,0.84373,17,-0.1267,20,0.10800
ENSG00000156858,PRR14,26,0.26859,34,0.66545,19,-0.2557,19,-0.2254,17,-0.4292,30,0.49456,31,0.51623,32,0.58498,3,-2.8276,16,-0.5264
ENSG00000156860,FBRS,16,-0.1095,21,0.30322,15,-0.1955,8,-1.1029,13,-0.4113,25,0.57448,32,1.01701,17,-0.0413,12,-0.5534,16,-0.0680
ENSG00000080603,SRCAP,27,-0.4891,22,-0.8292,47,0.37545,41,0.14572,46,0.36529,33,-0.1888,63,0.83828,36,-0.0647,29,-0.4100,22,-0.8191
ENSG00000156873,PHKG2,9,-1.4520,14,-0.7980,18,-0.4329,10,-1.2873,40,0.91566,39,0.78408,35,0.59669,17,-0.5674,31,0.39569,13,-0.9595
ENSG00000103549,RNF40,20,-0.9902,43,0.22470,26,-0.5481,52,0.50586,45,0.32372,47,0.34285,23,-0.7827,49,0.43160,29,-0.4206,35,-0.0944
ENSG00000102870,ZNF629,22,-0.0421,19,-0.2873,30,0.46094,16,-0.5577,16,-0.5897,13,-0.8694,35,0.70907,28,0.33241,35,0.67212,20,-0.1859
ENSG00000099385,BCL7C,41,0.27877,43,0.34716,45,0.44851,14,-1.3023,24,-0.6254,42,0.34129,56,0.78630,24,-0.5189,20,-0.7852,43,0.36919
ENSG00000099364,FBXL19,6,-2.9524,37,-0.1969,23,-0.9161,43,0.03341,42,-0.0224,35,-0.2894,50,0.27186,89,1.23229,47,0.16379,52,0.30536
ENSG00000099365,STX1B,75,-1.5671,132,-0.7120,159,-0.4242,195,-0.1074,198,-0.0936,231,0.15783,383,0.99877,259,0.34083,223,0.10158,246,0.26007
ENSG00000103496,STX4,42,-0.1483,40,-0.1971,22,-1.1095,50,0.13686,39,-0.2656,66,0.59497,38,-0.3009,60,0.44418,53,0.24167,53,0.24357
ENSG00000167397,VKORC1,24,-0.5831,48,0.46932,24,-0.6110,18,-0.9996,42,0.28686,57,0.75705,31,-0.2173,29,-0.3408,42,0.24816,36,-0.0099
ENSG00000103507,BCKDK,17,-0.9092,43,0.56979,24,-0.3592,16,-0.9190,33,0.17012,37,0.31107,47,0.70840,37,0.30842,22,-0.4531,23,-0.4424
ENSG00000103510,KAT8,20,-1.2133,54,0.28043,30,-0.6444,31,-0.6013,59,0.49068,60,0.46048,72,0.74275,30,-0.6322,51,0.17517,32,-0.5466
ENSG00000089280,FUS,88,-0.5306,166,0.46958,80,-0.6804,141,0.20978,184,0.73805,136,0.14844,131,0.09423,87,-0.5515,82,-0.6411,82,-0.6361
ENSG00000140691,ARMC5,5,-1.9350,18,0.00331,10,-0.8427,19,0.07418,16,-0.1949,33,0.95702,30,0.78135,21,0.21126,18,-0.0085,14,-0.4241
ENSG00000140688,C16orf58,6,-1.8076,18,-0.2254,8,-1.4048,15,-0.5590,33,0.77545,30,0.51954,45,1.20917,16,-0.4116,11,-1.0111,20,-0.0593
ENSG00000197302,ZNF720,27,0.20999,18,-0.4112,34,0.58224,43,1.00777,22,-0.1203,6,-1.9111,37,0.72291,28,0.29694,10,-1.2578,10,-1.1934
ENSG00000069329,VPS35,139,-0.9599,125,-1.1222,198,-0.4272,369,0.56922,261,0.00871,289,0.16878,576,1.33280,260,0.00305,224,-0.2316,155,-0.8026
ENSG00000155330,C16orf87,23,-0.1334,22,-0.2233,42,0.80761,36,0.56058,36,0.65703,21,-0.2975,17,-0.5936,17,-0.5620,15,-0.7815,12,-1.0931
ENSG00000166123,GPT2,40,-0.8682,212,1.93015,85,0.32208,24,-1.6218,43,-0.8148,58,-0.2803,31,-1.2235,77,0.16337,85,0.31752,68,-0.0386
ENSG00000069345,DNAJA2,80,-1.1044,122,-0.4566,96,-0.8298,200,0.32528,230,0.62944,204,0.35618,230,0.55174,131,-0.3498,162,-0.0119,113,-0.5749
ENSG00000171208,NETO2,4,-2.1380,3,-2.4662,12,-0.7570,42,1.29877,38,1.34230,17,-0.2194,13,-0.5876,16,-0.3086,16,-0.2217,10,-0.8919
ENSG00000129636,ITFG1,60,-1.4531,84,-0.9580,46,-1.8543,165,0.08522,246,0.83932,249,0.75133,211,0.47664,176,0.18291,147,-0.1068,95,-0.7713
ENSG00000102893,PHKB,67,0.14636,42,-0.5809,67,0.16158,85,0.52901,49,-0.3757,77,0.37026,102,0.83934,62,0.03352,33,-0.9171,37,-0.7701
ENSG00000102910,LONP2,178,0.67189,126,0.11156,163,0.52767,136,0.22780,104,-0.2092,103,-0.2046,133,0.19660,117,-0.0123,56,-1.1479,73,-0.7270
ENSG00000196470,SIAH1,17,-0.0978,22,0.24480,15,-0.3620,17,-0.1680,37,1.30303,22,0.25169,9,-1.0548,11,-0.7985,11,-0.7786,8,-1.3095
ENSG00000102921,N4BP1,43,0.21382,25,-0.6408,70,1.01949,45,0.29270,35,-0.1247,26,-0.5542,33,-0.1863,35,-0.1283,36,-0.0543,30,-0.3528
ENSG00000121274,TENT4B,29,-0.3556,17,-1.1818,53,0.61640,67,1.00097,33,-0.1829,39,0.10978,33,-0.1548,25,-0.5889,32,-0.1812,40,0.13099
ENSG00000166164,BRD7,282,1.46038,102,-0.2298,235,1.13635,112,-0.0918,93,-0.4183,70,-0.8055,68,-0.8450,56,-1.1379,78,-0.6495,113,-0.0729
ENSG00000083799,CYLD,115,0.58480,39,-1.1042,76,-0.0663,142,0.94560,98,0.38001,60,-0.4441,81,0.02648,63,-0.3727,40,-1.0615,65,-0.3272
ENSG00000103449,SALL1,54,1.92306,53,1.89722,17,-0.0362,0,-4.4185,12,-0.6584,15,-0.2029,4,-1.9937,5,-1.7993,6,-1.4782,13,-0.4160
ENSG00000177200,CHD9,362,1.35087,133,-0.3047,292,0.96871,261,0.78070,92,-0.9367,62,-1.4675,200,0.33614,104,-0.6861,96,-0.8133,86,-0.9806
ENSG00000103479,RBL2,73,1.46823,48,0.74436,40,0.43843,31,0.01070,34,0.16645,19,-0.7198,24,-0.3504,15,-1.1011,8,-2.0374,10,-1.6430
ENSG00000166971,AKTIP,30,-1.2331,56,-0.2918,23,-1.6378,41,-0.7769,81,0.33704,119,0.93511,78,0.23533,62,-0.1159,79,0.25795,90,0.46252
ENSG00000103494,RPGRIP1L,25,-0.0444,12,-1.1635,24,-0.0792,38,0.65004,26,0.06666,27,0.08838,27,0.09723,16,-0.7031,51,1.14339,7,-1.8807
ENSG00000140718,FTO,39,-0.8064,58,-0.2032,52,-0.3546,50,-0.4169,92,0.62138,63,-0.0558,62,-0.0818,74,0.20289,81,0.34540,57,-0.2217
ENSG00000087258,GNAO1,520,-0.1184,252,-1.2319,681,0.31238,881,0.73711,532,-0.0900,647,0.22867,539,-0.0634,611,0.13655,532,-0.0836,439,-0.3819
ENSG00000159461,AMFR,49,-0.7100,108,0.54375,56,-0.5135,52,-0.6055,116,0.75618,105,0.49683,58,-0.4414,49,-0.6893,83,0.10365,57,-0.4671
ENSG00000167005,NUDT21,46,-1.5483,71,-0.8937,53,-1.3491,153,0.29332,144,0.21294,174,0.50379,174,0.49648,180,0.55406,155,0.30917,109,-0.2406
ENSG00000087263,OGFOD1,44,0.27174,22,-0.7688,34,-0.1053,80,1.28956,40,0.17051,31,-0.2779,11,-1.7839,32,-0.1970,48,0.41573,21,-0.8387
ENSG00000125124,BBS2,51,0.08498,120,1.52625,43,-0.1701,40,-0.2850,52,0.14215,70,0.60291,38,-0.3832,20,-1.3101,14,-1.8829,31,-0.7037
ENSG00000087250,MT3,1264,-1.6894,7424,1.10049,3526,-0.1277,2013,-0.9914,2850,-0.5029,3804,-0.0074,3011,-0.3742,2671,-0.5598,6488,0.86766,6143,0.77493
ENSG00000125148,MT2A,403,-0.9573,2501,2.12338,738,-0.0229,268,-1.5686,370,-1.1700,818,0.14093,424,-0.8801,487,-0.6712,1084,0.59950,774,0.05196
ENSG00000169715,MT1E,71,-2.6024,1452,2.29436,303,-0.4394,217,-0.9497,197,-1.1765,409,0.03210,460,0.21837,193,-1.1259,461,0.22489,449,0.18140
ENSG00000205364,MT1M,31,-2.7089,939,3.04091,87,-1.1946,104,-0.9234,122,-0.7339,124,-0.6488,88,-1.1767,83,-1.2554,205,0.13209,171,-0.1554
ENSG00000205362,MT1A,4,-2.0442,99,3.34815,9,-1.0664,0,-7.7810,12,-0.6265,15,-0.2255,8,-1.1619,4,-1.9701,9,-0.9719,20,0.22984
ENSG00000198417,MT1F,20,-2.2940,311,2.07864,80,-0.2659,50,-0.9888,63,-0.6806,61,-0.6816,76,-0.3533,56,-0.8174,145,0.68696,118,0.34788
ENSG00000125144,MT1G,30,-2.8499,805,2.49730,176,-0.2190,94,-1.1727,140,-0.6223,124,-0.7567,125,-0.7503,74,-1.5280,289,0.57355,229,0.19427
ENSG00000187193,MT1X,250,-1.3777,2881,2.88947,254,-1.3558,240,-1.4409,365,-0.8753,674,0.14553,443,-0.5122,181,-1.8560,532,-0.2282,578,-0.0970
ENSG00000102900,NUP93,10,-1.4044,24,-0.0301,13,-0.9123,23,-0.1094,46,1.19219,28,0.16879,24,-0.0646,29,0.26757,15,-0.7096,13,-0.9579
ENSG00000051108,HERPUD1,27,-1.3745,85,0.41574,44,-0.6216,67,0.02801,79,0.33381,66,0.00933,88,0.47320,57,-0.2371,97,0.62142,34,-0.9897
ENSG00000172775,FAM192A,146,0.38997,96,-0.2660,132,0.22641,102,-0.1796,119,0.07105,125,0.14537,121,0.08768,74,-0.6646,119,0.06530,104,-0.1526
ENSG00000102931,ARL2BP,34,-1.3689,63,-0.4115,41,-1.0821,96,0.24527,110,0.51248,127,0.69201,110,0.45330,112,0.48776,50,-0.7647,57,-0.5738
