Feature ID,Feature Name,Feature count topic 1to5,Feature log2 fold change topic 1to5,Feature count topic 6to7,Feature log2 fold change topic 6to7,Feature count topic 8to9,Feature log2 fold change topic 8to9,Feature count topic 10to12,Feature log2 fold change topic 10to12
ENSG00000101413,RPRD1B,18,0.22784,16,-0.0172,18,0.10242,13,-0.3904
ENSG00000196756,SNHG17,16,0.01753,14,-0.2867,13,-0.3834,20,0.40749
ENSG00000170471,RALGAPB,56,0.66567,49,0.18113,25,-0.9237,33,-0.5201
ENSG00000101438,SLC32A1,20,-0.7218,14,-1.0903,5,-2.5708,67,2.04683
ENSG00000101445,PPP1R16B,48,-0.8012,54,-0.4097,90,0.47054,100,0.76385
ENSG00000204103,MAFB,18,-0.3160,13,-0.7614,14,-0.6289,35,1.09178
ENSG00000198900,TOP1,147,0.11165,229,0.89479,124,-0.2188,82,-0.9552
ENSG00000124181,PLCG1,22,-0.3348,20,-0.3494,19,-0.4535,38,0.84992
ENSG00000174306,ZHX3,38,-0.5018,56,0.30285,56,0.32144,50,0.12694
ENSG00000124177,CHD6,127,0.21244,137,0.28167,139,0.30792,71,-0.8823
ENSG00000196090,PTPRT,178,1.15655,96,-0.3765,74,-0.8041,72,-0.9232
ENSG00000233508,AL021395.1,18,0.60697,11,-0.5033,7,-1.2055,16,0.19002
ENSG00000124193,SRSF6,43,0.12450,50,0.36743,28,-0.5991,39,-0.0740
ENSG00000124191,TOX2,24,0.60982,14,-0.5769,9,-1.1768,22,0.21489
ENSG00000132823,OSER1,29,0.38216,19,-0.4757,14,-0.8717,29,0.31845
ENSG00000223891,OSER1-DT,16,-0.7341,24,0.11255,31,0.56770,27,0.31516
ENSG00000124194,GDAP1L1,71,0.18604,76,0.25049,38,-0.8865,69,0.08998
ENSG00000197296,FITM2,31,0.28774,27,-0.0625,21,-0.4486,27,-0.0335
ENSG00000124120,TTPAL,34,0.43100,34,0.26970,18,-0.7690,24,-0.3254
ENSG00000132824,SERINC3,375,0.56228,325,0.11169,164,-1.0142,267,-0.2503
ENSG00000168734,PKIG,52,-1.2717,137,0.65302,99,0.06171,137,0.75342
ENSG00000101098,RIMS4,10,-1.5570,22,-0.0460,26,0.25257,42,1.29525
ENSG00000166913,YWHAB,1786,0.39824,1993,0.46543,1117,-0.5345,1089,-0.6283
ENSG00000025772,TOMM34,85,0.95016,51,-0.3066,32,-1.0206,46,-0.4955
ENSG00000101109,STK4,28,-0.5032,53,0.72653,48,0.54498,27,-0.5033
ENSG00000124134,KCNS1,92,0.95156,50,-0.4458,27,-1.4162,58,-0.2227
ENSG00000124145,SDC4,1,-3.8755,5,-1.5403,28,1.24873,33,1.97453
ENSG00000244274,DBNDD2,119,-0.0326,67,-0.9581,142,0.28389,145,0.36036
ENSG00000124155,PIGT,42,-0.0663,40,-0.1562,20,-1.2572,64,0.78672
ENSG00000101443,WFDC2,16,-0.0703,17,-0.0126,8,-1.1036,23,0.65712
ENSG00000101457,DNTTIP1,29,0.63125,13,-0.8996,11,-1.1962,28,0.34641
ENSG00000124104,SNX21,23,-0.4195,24,-0.2717,25,-0.1484,40,0.73535
ENSG00000101473,ACOT8,75,0.27404,48,-0.5656,68,0.02991,67,-0.0157
ENSG00000064601,CTSA,75,0.64134,54,-0.1490,27,-1.2555,58,-0.0550
ENSG00000100982,PCIF1,14,-0.5763,21,0.21723,19,0.07986,23,0.45067
ENSG00000198026,ZNF335,15,-0.2028,15,-0.1269,17,0.05588,19,0.29416
ENSG00000124140,SLC12A5,337,0.25491,327,0.12421,167,-0.9936,329,0.14722
ENSG00000124160,NCOA5,14,-0.0080,20,0.55178,15,0.02712,11,-0.5193
ENSG00000149654,CDH22,40,-0.3896,57,0.34182,31,-0.6834,63,0.59053
ENSG00000080189,SLC35C2,24,-0.0216,21,-0.2794,15,-0.7957,33,0.64220
ENSG00000062598,ELMO2,40,0.33173,25,-0.6119,22,-0.8134,44,0.42191
ENSG00000101040,ZMYND8,104,-0.2187,200,1.05409,102,-0.1851,80,-0.6357
ENSG00000124151,NCOA3,14,0.01086,14,-0.0612,11,-0.4842,17,0.33195
ENSG00000196562,SULF2,46,0.51483,24,-0.7442,34,-0.1759,36,-0.0951
ENSG00000124126,PREX1,16,-1.0275,20,-0.4301,37,0.63283,39,0.84530
ENSG00000124198,ARFGEF2,85,0.58412,83,0.34314,41,-0.8355,49,-0.6050
ENSG00000124207,CSE1L,86,0.84960,41,-0.7130,39,-0.8119,57,-0.1892
ENSG00000124214,STAU1,101,0.18463,116,0.37712,82,-0.2172,74,-0.4244
ENSG00000124228,DDX27,58,0.35240,90,1.06925,31,-0.7873,25,-1.2412
ENSG00000124201,ZNFX1,20,-0.3558,35,0.67258,26,0.14232,21,-0.2474
ENSG00000177410,ZFAS1,76,-1.0139,71,-0.8836,216,1.07671,167,0.65509
ENSG00000158445,KCNB1,148,0.27369,191,0.65563,108,-0.3450,85,-0.7965
ENSG00000158470,B4GALT5,64,0.54838,45,-0.2456,36,-0.6369,48,-0.1518
ENSG00000158480,SPATA2,40,0.15633,47,0.39012,21,-0.9261,38,0.02971
ENSG00000124226,RNF114,29,-0.1549,22,-0.5568,24,-0.4299,45,0.75626
ENSG00000244687,UBE2V1,164,0.33070,138,-0.0851,159,0.15865,107,-0.5480
ENSG00000240849,TMEM189,21,0.27702,17,-0.2142,23,0.29970,14,-0.4933
ENSG00000172216,CEBPB,25,-0.8043,42,0.28365,27,-0.4581,56,0.92043
ENSG00000196396,PTPN1,13,-0.5782,28,0.86194,18,0.10504,16,-0.1356
ENSG00000124243,BCAS4,34,-0.1490,27,-0.5142,35,-0.1016,48,0.55193
ENSG00000101126,ADNP,69,0.00880,74,0.11547,49,-0.5810,79,0.26393
ENSG00000000419,DPM1,59,0.76877,33,-0.4887,22,-1.1542,44,-0.0476
ENSG00000054793,ATP9A,256,0.06276,232,-0.1251,222,-0.1985,269,0.14517
ENSG00000182463,TSHZ2,38,0.55344,19,-0.7844,39,0.40706,21,-0.6563
ENSG00000064787,BCAS1,76,-1.3819,65,-1.3289,513,2.75800,80,-1.0806
ENSG00000101132,PFDN4,154,0.42144,113,-0.2444,127,-0.0582,108,-0.3658
ENSG00000101134,DOK5,17,-0.3267,18,-0.1891,14,-0.6105,30,0.82997
ENSG00000054803,CBLN4,40,-0.3986,72,0.75407,18,-1.5310,63,0.57381
ENSG00000124098,FAM210B,32,-0.4747,44,0.19060,42,0.07772,48,0.36522
ENSG00000101138,CSTF1,18,0.49325,16,0.18181,9,-0.7461,12,-0.3509
ENSG00000022277,RTF2,134,0.24469,106,-0.2344,109,-0.1903,120,-0.0218
ENSG00000101146,RAE1,38,0.85642,24,-0.2626,14,-1.1319,23,-0.3304
ENSG00000124225,PMEPA1,56,-0.2939,65,0.03007,64,0.00684,75,0.32774
ENSG00000124209,RAB22A,82,-0.0401,88,0.11057,89,0.12971,77,-0.1342
ENSG00000124164,VAPB,119,0.40669,111,0.15656,86,-0.2830,77,-0.5052
ENSG00000124222,STX16,50,-0.3876,81,0.55261,62,0.08518,58,-0.0387
ENSG00000087460,GNAS,2807,0.15171,2513,-0.0874,1976,-0.4905,2903,0.18313
ENSG00000101158,NELFCD,28,0.09710,26,-0.0462,24,-0.2235,28,0.06385
ENSG00000101160,CTSZ,28,0.32709,18,-0.5448,17,-0.5827,29,0.28647
ENSG00000124172,ATP5F1E,1307,-0.2651,1043,-0.5657,1718,0.28539,1825,0.44543
ENSG00000101166,PRELID3B,16,-0.4095,14,-0.4423,22,0.30888,24,0.52023
ENSG00000087495,PHACTR3,72,-0.7323,123,0.36369,159,0.85174,92,-0.1627
ENSG00000196227,FAM217B,155,-0.1056,235,0.66991,159,-0.0304,127,-0.4526
ENSG00000179242,CDH4,12,-0.6798,22,0.41908,19,0.18604,20,0.32994
ENSG00000149657,LSM14B,28,-0.3381,39,0.29207,26,-0.3732,40,0.42048
ENSG00000101182,PSMA7,315,0.50529,266,0.03142,193,-0.5078,212,-0.3833
ENSG00000184402,SS18L1,37,-0.2382,60,0.66375,33,-0.3816,41,-0.0065
ENSG00000101180,HRH3,21,-0.0966,13,-0.9130,19,-0.3101,33,0.78363
ENSG00000130703,OSBPL2,46,0.42359,29,-0.4881,22,-0.9103,45,0.29137
ENSG00000130706,ADRM1,87,0.45448,74,0.01593,49,-0.6552,66,-0.2036
ENSG00000171858,RPS21,752,-1.2591,987,-0.5438,2402,1.05517,1942,0.72941
ENSG00000149679,CABLES2,14,0.13960,15,0.18020,8,-0.7810,14,0.15474
ENSG00000060491,OGFR,33,-0.0545,47,0.59614,19,-0.9456,36,0.12262
ENSG00000092758,COL9A3,10,-0.6683,9,-0.5747,17,0.47304,19,0.71874
ENSG00000101190,TCFL5,18,-0.3277,15,-0.5823,29,0.56211,25,0.30357
ENSG00000101191,DIDO1,21,-0.0726,15,-0.5928,22,0.06975,26,0.39633
ENSG00000101193,GID8,37,-0.1919,45,0.20894,40,0.03729,41,0.05500
ENSG00000225978,HAR1A,12,-0.6584,15,-0.1662,15,-0.1448,25,0.90309
ENSG00000149658,YTHDF1,25,-0.0833,30,0.23083,20,-0.4235,29,0.20406
ENSG00000101199,ARFGAP1,23,-0.5935,30,0.01326,28,-0.1414,43,0.73781
ENSG00000101204,CHRNA4,17,0.02573,17,-0.0392,14,-0.4044,20,0.25659
ENSG00000075043,KCNQ2,100,-0.3333,129,0.19426,108,-0.1142,137,0.33520
ENSG00000101210,EEF1A2,914,0.53689,510,-0.6396,551,-0.5142,762,0.03429
ENSG00000125534,PPDPF,93,-0.5680,117,-0.0333,114,-0.0746,168,0.70315
ENSG00000197457,STMN3,355,0.05652,318,-0.1501,238,-0.6309,426,0.40829
ENSG00000101246,ARFRP1,24,-0.8282,37,0.12875,36,0.06780,50,0.75728
ENSG00000197114,ZGPAT,16,0.45181,16,0.27754,6,-1.3149,13,-0.1074
ENSG00000101150,TPD52L2,39,0.05022,38,-0.0367,30,-0.4471,44,0.24916
ENSG00000101152,DNAJC5,134,-0.2402,154,0.06221,122,-0.3259,186,0.44962
ENSG00000198276,UCKL1,14,-0.1574,16,0.10154,10,-0.6373,20,0.49081
ENSG00000196700,ZNF512B,14,-0.5801,31,0.99222,16,-0.2146,17,-0.0382
ENSG00000101161,PRPF6,101,0.50136,98,0.27696,63,-0.4800,59,-0.6344
ENSG00000171703,TCEA2,155,0.06982,80,-1.0328,144,-0.0815,195,0.52076
ENSG00000125510,OPRL1,20,0.41948,15,-0.1925,13,-0.4838,16,-0.0989
ENSG00000171695,LKAAEAR1,20,-0.0543,18,-0.2102,17,-0.3020,25,0.40009
ENSG00000203880,PCMTD2,31,-0.1819,37,0.15103,24,-0.5398,42,0.43726
ENSG00000280071,GATD3B,37,0.53356,17,-0.8717,25,-0.3231,31,0.04052
ENSG00000185272,RBM11,16,-0.0111,22,0.52795,11,-0.6617,16,-0.0065
ENSG00000155304,HSPA13,88,0.31892,78,-0.0034,61,-0.4276,73,-0.1335
ENSG00000180530,NRIP1,63,-0.0231,100,0.83020,67,0.10225,37,-0.9383
ENSG00000229425,AJ009632.2,32,0.41318,52,1.21061,7,-2.0418,16,-0.9199
ENSG00000155313,USP25,58,0.40663,48,-0.0509,45,-0.1722,40,-0.4051
ENSG00000215386,MIR99AHG,20,-1.2237,85,1.63621,41,0.20405,28,-0.4588
ENSG00000154639,CXADR,38,-0.2639,56,0.50904,35,-0.3242,45,0.13319
ENSG00000224924,LINC00320,24,-0.3837,45,0.86362,38,0.54783,17,-0.8819
ENSG00000154654,NCAM2,216,0.50672,241,0.53244,113,-0.7636,119,-0.7381
ENSG00000154719,MRPL39,20,0.76006,12,-0.4561,12,-0.3494,11,-0.5103
ENSG00000154721,JAM2,18,-0.5125,19,-0.2394,14,-0.7049,37,1.07296
ENSG00000154723,ATP5PF,499,0.10848,316,-0.6927,459,-0.0691,564,0.32613
ENSG00000142192,APP,1230,0.98574,827,-0.0963,416,-1.2156,620,-0.6293
ENSG00000198862,LTN1,55,0.30680,67,0.57141,29,-0.8508,39,-0.3972
ENSG00000156253,RWDD2B,20,0.41988,12,-0.6291,13,-0.4202,18,0.12674
ENSG00000156256,USP16,69,-0.2837,135,1.03781,95,0.35833,42,-1.0940
ENSG00000156261,CCT8,156,0.84686,106,-0.1520,44,-1.5546,102,-0.2291
ENSG00000171189,GRIK1,12,-1.2660,20,-0.2100,21,-0.0817,42,1.38064
ENSG00000156299,TIAM1,60,0.25656,45,-0.2840,41,-0.4486,58,0.15503
ENSG00000142168,SOD1,1035,0.58487,616,-0.5099,571,-0.6331,818,-0.0356
ENSG00000156304,SCAF4,22,0.78325,23,0.53553,11,-0.6677,7,-1.4019
ENSG00000142149,HUNK,12,-0.6105,16,-0.0898,10,-0.7572,28,1.10321
ENSG00000142207,URB1,22,0.13825,25,0.31593,17,-0.3753,19,-0.1832
ENSG00000159079,CFAP298,51,0.01421,76,0.72039,40,-0.3972,41,-0.4038
ENSG00000159082,SYNJ1,259,0.64340,162,-0.3992,130,-0.7493,192,-0.1207
ENSG00000159086,PAXBP1,23,-0.7402,59,1.10192,39,0.28905,27,-0.3813
ENSG00000205927,OLIG2,6,-1.6772,10,-0.6549,13,-0.1918,33,1.90786
ENSG00000184221,OLIG1,22,-1.9161,34,-0.9000,107,1.11065,105,1.25134
ENSG00000142166,IFNAR1,49,-0.0522,58,0.26238,44,-0.2175,50,0.01435
ENSG00000159128,IFNGR2,47,0.17194,38,-0.2441,33,-0.5085,51,0.26780
ENSG00000142188,TMEM50B,64,0.10997,51,-0.2815,53,-0.2254,67,0.20319
ENSG00000159131,GART,18,0.25486,20,0.37188,8,-1.1041,16,-0.0065
ENSG00000159140,SON,313,-0.0095,523,0.94258,277,-0.2165,201,-0.8027
ENSG00000205758,CRYZL1,44,-0.3495,47,-0.1350,65,0.43265,56,0.18028
ENSG00000205726,ITSN1,176,-0.2817,307,0.80261,245,0.37691,130,-0.7533
ENSG00000241837,ATP5PO,426,0.11247,291,-0.5659,323,-0.3920,510,0.45077
ENSG00000243927,MRPS6,50,-0.0267,48,-0.0881,38,-0.4745,62,0.38760
ENSG00000198743,SLC5A3,27,-0.5437,45,0.49948,32,-0.1069,40,0.32178
ENSG00000159200,RCAN1,44,0.08387,47,0.18453,31,-0.5163,44,0.08541
ENSG00000185917,SETD4,16,0.04822,13,-0.3830,14,-0.2683,19,0.36124
ENSG00000159228,CBR1,79,0.10057,38,-1.1028,67,-0.2082,101,0.58631
ENSG00000142197,DOP1B,34,0.60854,29,0.12675,19,-0.5735,19,-0.5931
ENSG00000159256,MORC3,35,0.18443,47,0.67193,29,-0.1677,20,-0.8161
ENSG00000185808,PIGP,26,0.26925,23,-0.0653,21,-0.1859,22,-0.1795
ENSG00000182670,TTC3,831,-0.0883,1264,0.69381,1142,0.50406,457,-1.1229
ENSG00000157538,VPS26C,23,0.43873,19,-0.0328,15,-0.4112,16,-0.2934
ENSG00000157540,DYRK1A,69,-0.1716,94,0.42927,60,-0.3523,78,0.10815
ENSG00000157542,KCNJ6,105,-0.0357,205,1.23284,76,-0.5676,64,-0.9096
ENSG00000157557,ETS2,131,0.53509,134,0.40417,61,-0.9257,80,-0.5365
ENSG00000183527,PSMG1,56,1.13035,37,-0.0269,23,-0.8392,19,-1.2167
ENSG00000185658,BRWD1,180,-0.0675,256,0.57827,176,-0.0929,153,-0.3543
ENSG00000205581,HMGN1,30,-1.0601,66,0.54225,58,0.29387,63,0.51329
ENSG00000182093,GET1,92,-0.0281,86,-0.1260,78,-0.2954,109,0.31459
ENSG00000185437,SH3BGR,22,1.03130,10,-0.7630,15,0.01534,8,-1.1203
ENSG00000183036,PCP4,773,1.22526,102,-2.5383,173,-1.7498,587,0.25885
ENSG00000171587,DSCAM,15,-0.2435,23,0.60019,16,-0.0382,15,-0.1742
ENSG00000157601,MX1,38,1.59563,8,-1.6447,11,-1.1859,16,-0.6454
ENSG00000157617,C2CD2,22,0.17500,22,0.11620,11,-1.0575,24,0.27747
ENSG00000173276,ZBTB21,24,-0.4357,45,0.76174,24,-0.3720,32,0.13046
ENSG00000160188,RSPH1,12,-0.7244,15,-0.1174,19,0.21777,23,0.71605
ENSG00000160194,NDUFV3,120,-0.0587,102,-0.3109,122,-0.0073,142,0.28193
ENSG00000160208,RRP1B,13,-0.6930,34,1.14178,21,0.28747,14,-0.4959
ENSG00000160209,PDXK,146,-0.4354,123,-0.5967,224,0.42628,230,0.53541
ENSG00000160213,CSTB,107,-0.0391,69,-0.7579,92,-0.2767,149,0.64380
ENSG00000160214,RRP1,21,-0.3937,24,-0.0224,22,-0.1562,33,0.57051
ENSG00000160216,AGPAT3,85,-0.1416,92,0.02699,95,0.08690,95,0.09461
ENSG00000141959,PFKL,75,-0.4574,84,-0.1458,66,-0.5408,140,0.90226
ENSG00000160226,CFAP410,44,-0.1723,47,0.01887,29,-0.7824,64,0.62418
ENSG00000142185,TRPM2,29,-0.1172,45,0.68290,22,-0.5126,29,-0.1022
ENSG00000184787,UBE2G2,43,-0.4973,76,0.61140,60,0.18836,53,-0.0436
ENSG00000184900,SUMO3,153,-0.1892,169,0.03995,130,-0.4091,207,0.45343
ENSG00000183255,PTTG1IP,13,-1.2431,19,-0.4021,26,0.13625,44,1.33353
ENSG00000160256,FAM207A,34,0.72916,28,0.10332,13,-1.1510,21,-0.4295
ENSG00000197381,ADARB1,44,-0.2831,47,-0.0922,43,-0.2426,65,0.54725
ENSG00000223768,LINC00205,53,0.12259,52,0.07380,59,0.28608,38,-0.4827
ENSG00000183570,PCBP3,17,0.81369,9,-0.4355,9,-0.4733,9,-0.5200
ENSG00000142156,COL6A1,43,0.44357,33,-0.1829,22,-0.8400,37,0.05307
ENSG00000160284,SPATC1L,20,-0.3616,25,0.17683,22,-0.0908,28,0.36403
ENSG00000160285,LSS,15,-0.1435,13,-0.3695,15,-0.1591,21,0.50637
ENSG00000160294,MCM3AP,39,-0.1970,47,0.16466,38,-0.1729,48,0.23883
ENSG00000182362,YBEY,12,-0.7785,11,-0.6883,19,0.22338,28,1.03786
ENSG00000160299,PCNT,48,-0.7794,137,1.34730,77,0.23307,48,-0.6167
ENSG00000160305,DIP2A,25,-0.6398,56,0.92962,35,0.06249,32,-0.1015
ENSG00000160307,S100B,55,-2.3464,76,-1.4788,389,1.38381,353,1.39403
ENSG00000160310,PRMT2,123,-0.2210,152,0.20397,178,0.48657,116,-0.2927
ENSG00000183307,TMEM121B,22,0.30994,15,-0.4447,17,-0.2497,20,0.06290
ENSG00000069998,HDHD5,16,0.13311,16,0.07764,10,-0.6380,17,0.16896
ENSG00000182902,SLC25A18,8,-2.3655,20,-0.6223,51,1.02607,56,1.43403
ENSG00000131100,ATP6V1E1,657,0.80432,418,-0.2792,252,-1.1002,430,-0.2565
ENSG00000099968,BCL2L13,45,0.52944,35,-0.0820,28,-0.4704,30,-0.3499
ENSG00000015475,BID,47,0.07907,27,-0.8416,43,-0.1038,57,0.44843
ENSG00000243156,MICAL3,36,-0.4364,64,0.66766,43,-0.0392,44,0.00390
ENSG00000215193,PEX26,22,-0.9590,40,0.27492,58,0.98618,34,0.02071
ENSG00000278558,TMEM191B,21,-0.0952,12,-0.9815,22,0.02188,30,0.61859
ENSG00000183628,DGCR6,14,-0.1827,7,-1.1641,15,-0.0655,23,0.82559
ENSG00000273032,DGCR9,31,-0.9751,70,0.64993,54,0.17527,61,0.43330
ENSG00000070413,DGCR2,41,-0.4421,58,0.27767,34,-0.6140,68,0.65824
ENSG00000100056,ESS2,21,0.32399,17,-0.1072,12,-0.7486,19,0.11307
ENSG00000100075,SLC25A1,12,-0.5623,9,-0.9422,12,-0.4130,29,1.29035
ENSG00000100084,HIRA,11,-0.3939,17,0.49102,15,0.22047,12,-0.0824
ENSG00000242259,C22orf39,53,-0.4266,52,-0.3487,67,0.09705,87,0.63466
ENSG00000185608,MRPL40,55,0.41802,26,-0.9798,33,-0.5945,57,0.38072
ENSG00000070010,UFD1,39,0.30054,33,-0.0845,31,-0.1757,31,-0.2168
ENSG00000184113,CLDN5,4,-2.6023,9,-1.0761,34,1.30076,33,1.45813
ENSG00000184702,SEPTIN5,97,-1.0408,156,-0.0211,131,-0.3086,277,1.22894
ENSG00000203618,GP1BB,20,-1.6074,45,-0.0058,43,-0.0899,88,1.50307
ENSG00000215012,RTL10,23,-0.1000,32,0.48603,16,-0.6637,26,0.14393
ENSG00000184470,TXNRD2,16,-0.4631,23,0.25830,15,-0.4360,27,0.60788
ENSG00000093010,COMT,30,-0.3474,21,-0.8080,31,-0.2205,55,0.94827
ENSG00000183597,TANGO2,29,0.34373,22,-0.2435,22,-0.2071,23,-0.1391
ENSG00000099899,TRMT2A,18,-0.0480,24,0.49355,9,-1.0868,21,0.26250
ENSG00000099901,RANBP1,142,0.54081,107,-0.1398,96,-0.3289,92,-0.4202
ENSG00000099904,ZDHHC8,24,-0.2022,32,0.34913,20,-0.4992,31,0.29296
ENSG00000040608,RTN4R,76,0.21639,70,-0.0049,37,-1.0363,82,0.30336
ENSG00000128185,DGCR6L,47,-0.3609,42,-0.4268,65,0.30694,69,0.46248
ENSG00000099910,KLHL22,27,0.02427,38,0.61062,12,-1.3252,29,0.16010
ENSG00000099917,MED15,38,-0.1695,43,0.12473,34,-0.2744,47,0.29791
ENSG00000241973,PI4KA,417,0.53372,297,-0.2396,194,-0.9343,345,0.01562
ENSG00000099940,SNAP29,23,-0.4386,25,-0.1823,35,0.38294,34,0.35002
ENSG00000099942,CRKL,72,0.61443,39,-0.6512,49,-0.2766,51,-0.2159
ENSG00000183773,AIFM3,37,0.01430,23,-0.8119,45,0.34852,41,0.19134
ENSG00000099949,LZTR1,19,0.01756,20,0.12469,13,-0.5936,21,0.25323
ENSG00000184436,THAP7,30,-0.2386,27,-0.3438,24,-0.5149,49,0.77988
ENSG00000099957,P2RX6,34,0.00257,16,-1.1578,25,-0.4722,51,0.84572
ENSG00000206140,TMEM191C,12,-0.0943,8,-0.7068,10,-0.4660,19,0.77680
ENSG00000185651,UBE2L3,104,-0.1159,75,-0.6362,120,0.16657,134,0.39947
ENSG00000161179,YDJC,22,0.48512,12,-0.7301,15,-0.3601,19,0.05826
ENSG00000128228,SDF2L1,18,0.20710,14,-0.2409,12,-0.5853,19,0.26306
ENSG00000100023,PPIL2,16,-0.4199,32,0.92092,12,-0.7213,21,0.14341
ENSG00000100027,YPEL1,15,-0.9228,29,0.47714,23,0.02520,31,0.62456
ENSG00000100030,MAPK1,293,0.06291,290,0.02762,246,-0.2543,297,0.07415
ENSG00000100034,PPM1F,22,-0.1753,30,0.39374,22,-0.1658,24,0.02419
ENSG00000274422,AC245060.5,6,-3.0149,106,2.63437,47,0.72437,14,-1.3378
ENSG00000275004,ZNF280B,19,0.02507,23,0.36841,21,0.20082,14,-0.5353
ENSG00000128266,GNAZ,87,-0.1798,76,-0.3544,99,0.09825,113,0.37404
ENSG00000186716,BCR,53,-0.8210,93,0.31869,68,-0.2182,114,0.79076
ENSG00000250479,CHCHD10,495,0.30262,387,-0.2169,311,-0.5797,469,0.12650
ENSG00000099956,SMARCB1,33,-0.1367,26,-0.4696,23,-0.6630,51,0.80372
ENSG00000133460,SLC2A11,22,-0.3768,33,0.47542,28,0.17346,25,-0.0502
ENSG00000240972,MIF,1169,0.08943,856,-0.4663,813,-0.5498,1451,0.50772
ENSG00000133433,GSTT2B,26,0.10752,14,-0.9173,11,-1.2479,39,0.94987
ENSG00000099977,DDT,136,-0.1680,93,-0.7436,136,-0.1201,204,0.68693
ENSG00000099991,CABIN1,42,-0.3321,81,0.95469,32,-0.6694,48,-0.0235
ENSG00000100014,SPECC1L,63,0.07279,66,0.13586,97,0.83417,31,-1.1830
ENSG00000100028,SNRPD3,37,-0.2163,49,0.32915,43,0.08635,40,-0.0519
ENSG00000178026,LRRC75B,13,0.00749,9,-0.5442,11,-0.1878,16,0.44480
ENSG00000167037,SGSM1,35,0.05858,49,0.63322,22,-0.7233,32,-0.1694
ENSG00000197077,KIAA1671,35,0.02777,35,0.01917,23,-0.6737,42,0.35377
ENSG00000100077,GRK3,82,0.10735,81,0.04994,55,-0.5739,86,0.18767
ENSG00000100095,SEZ6L,126,-0.2068,190,0.58837,80,-0.8835,158,0.28416
ENSG00000128203,ASPHD2,26,-0.1388,46,0.95724,19,-0.5893,23,-0.3309
ENSG00000100099,HPS4,20,-0.2154,21,-0.0582,21,-0.0854,26,0.35838
ENSG00000100104,SRRD,20,-0.3449,22,-0.1453,14,-0.8385,37,0.91724
ENSG00000100109,TFIP11,23,0.76658,14,-0.3960,10,-0.8295,15,-0.2549
ENSG00000128294,TPST2,46,0.50775,27,-0.5847,29,-0.4660,38,0.01526
ENSG00000225783,MIAT,71,-1.1221,295,1.79894,100,-0.3007,97,-0.3891
ENSG00000180957,PITPNB,132,0.14015,121,-0.0550,144,0.25177,103,-0.3634
ENSG00000100209,HSCB,11,-0.6069,14,-0.1087,10,-0.5688,24,1.03283
ENSG00000159873,CCDC117,16,0.37054,14,-0.0349,8,-0.9629,15,0.10220
ENSG00000100219,XBP1,47,0.97141,27,-0.3343,16,-1.1698,26,-0.4329
ENSG00000186998,EMID1,5,-2.1018,12,-0.4397,20,0.36921,34,1.72093
ENSG00000100263,RHBDD3,11,-0.3048,10,-0.3357,9,-0.4373,18,0.80561
ENSG00000182944,EWSR1,100,0.07258,129,0.50060,76,-0.4177,86,-0.2386
ENSG00000185340,GAS2L1,40,-0.1959,51,0.26110,36,-0.3270,50,0.25859
ENSG00000100276,RASL10A,54,0.09548,65,0.38053,31,-0.8288,54,0.07133
ENSG00000100280,AP1B1,71,0.35132,52,-0.2979,49,-0.4185,63,0.02411
ENSG00000225465,RFPL1S,188,-0.1180,278,0.61527,189,-0.0727,165,-0.3371
ENSG00000100285,NEFH,829,2.66257,172,-1.4500,149,-1.6708,90,-2.5526
ENSG00000100296,THOC5,23,0.75055,18,0.07195,7,-1.4139,15,-0.3207
ENSG00000184117,NIPSNAP1,86,0.36224,82,0.14518,37,-1.1386,77,0.05292
ENSG00000186575,NF2,21,-0.9200,36,0.17734,42,0.47644,42,0.52275
ENSG00000100319,ZMAT5,19,0.37951,17,0.07874,7,-1.2771,17,0.13336
ENSG00000184076,UQCR10,602,0.24451,333,-0.8248,441,-0.3664,670,0.40285
ENSG00000100330,MTMR3,15,-0.7204,21,0.03956,19,-0.1319,31,0.83407
ENSG00000099995,SF3A1,51,-0.0502,50,-0.0708,37,-0.5919,66,0.46208
ENSG00000100003,SEC14L2,18,-0.7888,23,-0.1590,31,0.36624,36,0.69589
ENSG00000100029,PES1,28,-0.1934,38,0.39156,19,-0.7299,36,0.36309
ENSG00000184792,OSBP2,32,0.32015,36,0.42193,19,-0.6175,23,-0.3974
ENSG00000133422,MORC2,22,0.56304,19,0.16910,9,-1.0127,15,-0.3023
ENSG00000253352,TUG1,35,-0.3539,67,0.89152,31,-0.4804,40,-0.0349
ENSG00000198832,SELENOM,180,-0.1233,140,-0.5079,125,-0.6887,281,0.81884
ENSG00000185133,INPP5J,13,-0.3128,11,-0.5112,11,-0.4306,23,0.89482
ENSG00000138942,RNF185,17,-0.4051,16,-0.4251,22,0.11411,29,0.64103
ENSG00000100100,PIK3IP1,25,0.39512,12,-0.8923,13,-0.8181,27,0.47424
ENSG00000185721,DRG1,67,0.64962,47,-0.1785,25,-1.1914,51,-0.0710
ENSG00000184708,EIF4ENIF1,35,-0.2686,54,0.57494,34,-0.2126,39,0.00807
ENSG00000241878,PISD,45,0.17565,37,-0.1930,22,-1.0381,53,0.46972
ENSG00000183530,PRR14L,54,0.24010,83,0.94985,41,-0.3279,25,-1.2053
ENSG00000100150,DEPDC5,13,-0.2178,16,0.28002,15,0.10361,14,-0.0213
