Feature ID,Feature Name,Feature count topic 1to2,Feature log2 fold change topic 1to2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5to6,Feature log2 fold change topic 5to6,Feature count topic 7to8,Feature log2 fold change topic 7to8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10,Feature log2 fold change topic 10
ENSG00000100991,TRPC4AP,55,0.48527,20,-1.1527,30,-0.5595,62,0.68766,40,-0.1192,22,-1.0197,41,-0.0498
ENSG00000126005,MMP24OS,46,-1.0363,47,-0.9385,55,-0.6842,104,0.35744,136,0.88113,90,0.06919,94,0.14787
ENSG00000242372,EIF6,28,-0.8283,24,-0.9957,37,-0.3572,75,0.95394,70,0.80080,22,-1.1201,30,-0.6600
ENSG00000101019,UQCC1,19,-1.0248,30,-0.2109,20,-0.8013,52,0.77118,59,1.02942,21,-0.7816,15,-1.2242
ENSG00000126001,CEP250,14,-0.8893,47,1.08202,34,0.50939,22,-0.2022,18,-0.5432,33,0.44551,24,-0.0368
ENSG00000125991,ERGIC3,53,-0.4184,40,-0.8029,76,0.18264,84,0.40881,91,0.56264,37,-0.9111,65,-0.0668
ENSG00000214078,CPNE1,30,-0.1940,50,0.62331,34,0.01184,45,0.53762,31,-0.1694,7,-2.2530,35,0.04539
ENSG00000244462,RBM12,37,0.42360,19,-0.6456,34,0.22005,27,-0.1776,32,0.14697,20,-0.6173,30,0.04159
ENSG00000244005,NFS1,20,-0.6038,26,-0.1733,25,-0.2301,44,0.81601,36,0.40476,16,-0.9463,21,-0.4816
ENSG00000125995,ROMO1,119,-0.3845,64,-1.3003,88,-0.8248,145,-0.0441,181,0.36780,255,0.89338,189,0.38812
ENSG00000131051,RBM39,371,0.78932,524,1.28448,288,0.25595,178,-0.5579,130,-1.0712,146,-0.8075,140,-0.8793
ENSG00000025293,PHF20,92,-0.0512,128,0.49095,131,0.52644,90,-0.0852,109,0.24802,49,-1.0135,57,-0.7794
ENSG00000171222,SCAND1,95,-0.5146,57,-1.2307,89,-0.5606,179,0.63896,172,0.56327,114,-0.1847,124,-0.0521
ENSG00000260032,NORAD,424,-0.5890,648,0.13867,835,0.55465,523,-0.2272,694,0.28543,599,0.01258,582,-0.0342
ENSG00000088367,EPB41L1,114,-0.8054,186,0.02483,172,-0.0988,146,-0.3987,249,0.58290,217,0.27513,236,0.41366
ENSG00000131043,AAR2,17,0.84731,4,-1.3770,13,0.28383,12,0.09323,7,-0.6741,11,0.02531,9,-0.3148
ENSG00000080845,DLGAP4,20,-2.1856,94,0.30199,94,0.30150,61,-0.4167,121,0.85504,77,-0.0133,108,0.53524
ENSG00000101084,RAB5IF,34,-0.7240,31,-0.8245,43,-0.3013,78,0.75542,73,0.63255,29,-0.9121,49,-0.0828
ENSG00000101079,NDRG3,69,-1.7459,67,-1.6608,235,0.26566,381,1.30782,290,0.71567,77,-1.4608,133,-0.6370
ENSG00000149639,SOGA1,53,1.14820,67,1.38810,32,0.12321,6,-2.4298,18,-0.8783,16,-0.9108,27,-0.1616
ENSG00000101347,SAMHD1,48,0.26883,53,0.37511,55,0.44052,44,0.08002,26,-0.8070,30,-0.5202,44,0.08730
ENSG00000118705,RPN2,92,0.04020,102,0.19294,126,0.54787,85,-0.1191,85,-0.1089,55,-0.7596,96,0.09648
ENSG00000101363,MANBAL,25,-1.2388,38,-0.5097,55,0.07347,76,0.72875,66,0.44974,40,-0.3966,53,0.02933
ENSG00000166619,BLCAP,52,-1.4646,115,-0.1576,178,0.55028,138,0.15187,180,0.66196,114,-0.1695,122,-0.0704
ENSG00000053438,NNAT,44,-2.1157,98,-0.7760,496,1.98736,157,-0.0538,236,0.72021,58,-1.5768,92,-0.8786
ENSG00000132792,CTNNBL1,28,-0.3144,39,0.27558,35,0.10794,39,0.31541,29,-0.2365,21,-0.6935,43,0.43384
ENSG00000132821,VSTM2L,6,-3.9962,35,-1.2106,27,-1.6212,97,0.41196,205,2.16223,46,-0.7978,51,-0.6494
ENSG00000101407,TTI1,14,0.02474,15,0.19713,9,-0.6545,12,-0.2268,15,0.23108,10,-0.4898,19,0.57627
ENSG00000101413,RPRD1B,22,0.17822,13,-0.6193,22,0.16097,24,0.36939,19,-0.0614,15,-0.4295,17,-0.2043
ENSG00000149633,KIAA1755,43,2.16440,31,1.10503,13,-0.2950,3,-2.3787,1,-4.0009,13,-0.3212,8,-0.9982
ENSG00000196756,SNHG17,19,0.31139,8,-1.0263,2,-2.6871,15,-0.0814,21,0.50773,19,0.32313,19,0.28358
ENSG00000170471,RALGAPB,27,-0.6488,35,-0.2133,53,0.45640,56,0.63244,50,0.41581,23,-0.8408,22,-0.9351
ENSG00000101438,SLC32A1,1,-4.8170,0,-4.7361,4,-2.5986,38,0.91011,45,1.27812,54,1.40156,10,-1.2367
ENSG00000101445,PPP1R16B,96,0.22474,47,-0.9245,68,-0.3431,49,-0.9138,106,0.40543,112,0.45869,119,0.54733
ENSG00000204103,MAFB,3,-2.5736,10,-0.9075,9,-0.9727,13,-0.5875,31,1.01247,63,2.23083,5,-1.8690
ENSG00000198900,TOP1,172,0.32965,181,0.37315,221,0.70844,146,0.03454,103,-0.5792,80,-0.9087,112,-0.3854
ENSG00000124181,PLCG1,27,-0.0244,31,0.22899,30,0.16814,22,-0.3520,25,-0.1726,22,-0.3590,41,0.68366
ENSG00000174306,ZHX3,78,0.21119,159,1.41265,71,0.04703,40,-0.9213,43,-0.8035,68,-0.0237,72,0.06100
ENSG00000124177,CHD6,156,0.21629,268,1.11205,151,0.14154,116,-0.3099,80,-0.9331,132,-0.0700,128,-0.1196
ENSG00000196090,PTPRT,12,-3.2074,71,-0.4375,132,0.55007,188,1.41149,109,0.28153,80,-0.2553,38,-1.4043
ENSG00000124193,SRSF6,84,0.50146,82,0.39206,80,0.35001,67,0.07605,51,-0.4211,30,-1.1893,48,-0.4559
ENSG00000185513,L3MBTL1,18,0.30740,42,1.77573,6,-1.2537,12,-0.3827,17,0.20610,7,-1.1606,1,-3.2528
ENSG00000101052,IFT52,9,-0.7927,11,-0.4201,36,1.48247,11,-0.4479,18,0.36427,12,-0.3334,12,-0.3357
ENSG00000124191,TOX2,2,-2.5985,5,-1.5924,1,-3.4037,26,1.18589,25,1.15136,16,0.24561,11,-0.3844
ENSG00000132823,OSER1,24,0.08624,7,-1.6648,8,-1.4542,31,0.56704,30,0.51652,19,-0.2706,22,-0.0094
ENSG00000223891,OSER1-DT,26,-0.1380,42,0.63165,23,-0.3646,18,-0.7331,35,0.38980,30,0.09546,30,0.07816
ENSG00000124194,GDAP1L1,7,-2.9961,7,-2.7930,61,0.30793,69,0.59787,91,1.17865,52,0.04654,47,-0.0974
ENSG00000197296,FITM2,13,-0.9939,21,-0.1936,11,-1.0730,38,0.94287,23,-0.0560,42,0.95769,12,-0.9661
ENSG00000124120,TTPAL,9,-1.6120,28,0.28036,24,-0.0093,37,0.83459,27,0.24237,18,-0.4008,22,-0.1355
ENSG00000132824,SERINC3,216,-0.5330,179,-0.7691,483,0.82487,411,0.63709,362,0.38772,150,-1.0428,145,-1.0955
ENSG00000168734,PKIG,23,-2.0591,53,-0.6866,118,0.57966,43,-1.0824,179,1.61649,57,-0.5698,105,0.39213
ENSG00000101098,RIMS4,2,-3.2261,11,-0.8026,16,-0.2158,11,-0.7687,36,1.37965,27,0.67468,28,0.71268
ENSG00000166913,YWHAB,698,-1.0748,1113,-0.2678,2544,1.10680,1908,0.70599,1334,0.02314,845,-0.6956,788,-0.8029
ENSG00000025772,TOMM34,8,-2.2107,14,-1.3455,14,-1.3289,72,1.59416,47,0.64148,16,-1.1012,35,0.07184
ENSG00000101109,STK4,42,-0.0097,87,1.21079,45,0.07820,35,-0.3281,34,-0.3916,36,-0.2436,34,-0.3616
ENSG00000124134,KCNS1,0,-6.2585,0,-5.7372,0,-9.4619,92,1.50570,107,1.87814,15,-1.5972,29,-0.6761
ENSG00000124145,SDC4,64,0.62375,102,1.34210,12,-2.0607,6,-3.1003,15,-1.7662,9,-2.4742,167,2.33856
ENSG00000204070,SYS1,24,0.72875,11,-0.6067,19,0.19895,15,-0.1913,10,-0.8691,12,-0.5176,26,0.71126
ENSG00000124251,TP53TG5,63,3.85817,15,-0.0568,4,-1.8896,0,-8.1848,0,-8.2629,5,-1.5927,8,-0.9787
ENSG00000244274,DBNDD2,1574,3.30599,210,-1.1548,298,-0.6204,113,-2.2080,89,-2.5718,245,-0.9183,114,-2.0665
ENSG00000124155,PIGT,122,1.37144,39,-0.7314,55,-0.1998,57,-0.1468,57,-0.1492,27,-1.2841,27,-1.2543
ENSG00000101457,DNTTIP1,11,-0.7964,12,-0.6773,15,-0.3258,23,0.42765,32,1.07157,4,-2.0959,20,0.09914
ENSG00000124104,SNX21,11,-1.3926,39,0.62520,12,-1.1995,28,0.10365,39,0.72596,33,0.31659,25,-0.0858
ENSG00000101473,ACOT8,31,-1.0014,32,-0.8566,43,-0.3885,78,0.63835,76,0.59448,60,0.12952,50,-0.1608
ENSG00000064601,CTSA,32,-1.1291,57,-0.1695,59,-0.1109,98,0.83122,82,0.49396,42,-0.6201,50,-0.3822
ENSG00000100979,PLTP,33,0.49387,52,1.21594,10,-1.4068,3,-3.0150,11,-1.3143,4,-2.6119,91,2.30876
ENSG00000100982,PCIF1,25,0.43087,16,-0.3569,17,-0.2519,17,-0.2803,25,0.40993,23,0.22045,9,-1.1367
ENSG00000198026,ZNF335,9,-0.8359,32,1.17091,12,-0.4439,14,-0.1704,15,-0.1202,14,-0.1902,23,0.59863
ENSG00000124140,SLC12A5,14,-4.0063,117,-0.7568,175,-0.1321,291,0.82446,343,1.17929,164,-0.2324,144,-0.4305
ENSG00000124160,NCOA5,16,-0.0508,12,-0.5758,25,0.63185,18,0.06365,15,-0.2267,12,-0.5697,23,0.50856
ENSG00000149654,CDH22,1,-4.1860,4,-2.5914,0,-5.0809,34,0.62997,66,2.18662,6,-2.1413,32,0.41793
ENSG00000080189,SLC35C2,16,-0.5591,19,-0.1849,18,-0.2634,26,0.36896,22,0.06758,13,-0.7559,37,0.85955
ENSG00000062598,ELMO2,46,0.53667,40,0.25277,30,-0.1917,37,0.14307,39,0.21218,19,-0.9384,11,-1.7222
ENSG00000198185,ZNF334,10,-0.6414,47,2.13571,2,-2.4589,9,-0.7015,13,-0.1829,15,0.10071,13,-0.1023
ENSG00000158296,SLC13A3,60,2.27245,31,0.56244,15,-0.5153,10,-1.3247,3,-3.0041,5,-2.1994,21,-0.0777
ENSG00000172315,TP53RK,15,0.69793,1,-3.1242,8,-0.4750,14,0.54977,13,0.41399,1,-2.7238,10,-0.1584
ENSG00000101040,ZMYND8,124,0.01746,263,1.29595,199,0.79868,102,-0.3184,90,-0.5363,58,-1.1437,73,-0.8044
ENSG00000124151,NCOA3,18,0.22957,32,1.11673,11,-0.6317,14,-0.2712,12,-0.4826,24,0.67470,6,-1.4827
ENSG00000196562,SULF2,29,-0.2776,47,0.53698,43,0.37110,49,0.69822,13,-1.5929,42,0.35714,25,-0.4575
ENSG00000124126,PREX1,292,2.52119,88,-0.1845,65,-0.6470,17,-2.7592,26,-2.1649,91,-0.1239,73,-0.4672
ENSG00000124198,ARFGEF2,28,-1.3499,61,-0.0192,80,0.40103,97,0.84348,73,0.30141,47,-0.4235,39,-0.7437
ENSG00000124207,CSE1L,75,0.41935,29,-1.0947,58,-0.0501,101,1.02962,54,-0.1666,22,-1.5268,27,-1.2084
ENSG00000124214,STAU1,117,0.32728,107,0.13578,148,0.67355,92,-0.1156,89,-0.1674,67,-0.5937,62,-0.7060
ENSG00000124228,DDX27,56,0.15728,96,1.04830,67,0.42313,54,0.09066,41,-0.3993,16,-1.7366,32,-0.7097
ENSG00000124201,ZNFX1,35,0.25959,62,1.18955,29,-0.1079,18,-0.9108,21,-0.6226,26,-0.2389,40,0.43888
ENSG00000177410,ZFAS1,161,0.66965,58,-1.0314,54,-1.1321,62,-1.0056,115,0.03437,157,0.54338,183,0.79624
ENSG00000158445,KCNB1,12,-3.3935,127,0.25620,189,0.92460,164,0.79691,147,0.56930,55,-1.0537,66,-0.7684
ENSG00000158470,B4GALT5,18,-1.5245,39,-0.2285,60,0.48112,63,0.65857,51,0.23983,47,0.08193,37,-0.2949
ENSG00000158480,SPATA2,26,-0.0925,19,-0.5443,28,0.07230,33,0.33876,34,0.39924,20,-0.4607,19,-0.5224
ENSG00000124226,RNF114,52,0.86913,28,-0.2505,23,-0.5772,30,-0.1969,22,-0.6778,44,0.45991,28,-0.2580
ENSG00000244687,UBE2V1,58,-1.1388,67,-0.8273,130,0.20513,149,0.48626,169,0.72959,76,-0.6436,123,0.10503
ENSG00000240849,TMEM189,81,1.64854,54,0.64468,37,0.02781,28,-0.4480,13,-1.7148,22,-0.7794,9,-2.1504
ENSG00000172216,CEBPB,15,-1.1666,44,0.56323,24,-0.4133,21,-0.6676,58,1.23745,11,-1.5659,43,0.53606
ENSG00000196396,PTPN1,29,0.83987,29,0.69504,16,-0.2189,9,-1.2262,15,-0.3877,20,0.10871,16,-0.2161
ENSG00000124243,BCAS4,7,-2.1371,31,0.26545,19,-0.5260,33,0.41537,41,0.84658,35,0.43397,17,-0.6512
ENSG00000101126,ADNP,71,-0.0436,87,0.28387,110,0.66977,68,-0.1273,73,-0.0054,54,-0.4606,55,-0.4527
ENSG00000000419,DPM1,30,-0.1680,16,-1.1219,29,-0.1780,50,0.82848,41,0.40607,22,-0.6243,18,-0.8927
ENSG00000054793,ATP9A,154,-0.7835,228,-0.0985,312,0.40814,308,0.44702,299,0.38827,175,-0.5159,189,-0.3963
ENSG00000182463,TSHZ2,10,-1.4639,19,-0.4088,0,-4.9906,49,1.34369,11,-1.2910,84,2.12973,7,-1.9404
ENSG00000064787,BCAS1,2343,2.93695,941,0.45192,341,-1.1432,61,-3.8387,44,-4.3153,664,-0.1135,289,-1.3935
ENSG00000101132,PFDN4,78,-0.3785,34,-1.5997,105,0.13347,123,0.45442,90,-0.1157,146,0.68103,97,0.01391
ENSG00000101134,DOK5,8,-1.0536,13,-0.1760,1,-3.4105,10,-0.5904,30,1.42689,14,-0.0039,22,0.65043
ENSG00000054803,CBLN4,0,-5.2964,0,-8.3075,2,-3.0763,21,-0.1178,79,3.22081,1,-4.0801,19,-0.2256
ENSG00000124098,FAM210B,59,0.28029,57,0.19657,26,-1.0407,24,-1.2487,73,0.68727,61,0.31851,50,-0.0160
ENSG00000101138,CSTF1,14,0.09849,2,-2.5805,20,0.68719,20,0.79717,15,0.28008,6,-1.0540,4,-1.7332
ENSG00000022277,RTF2,155,0.45539,106,-0.2210,114,-0.1061,115,-0.0930,124,0.03925,119,-0.0317,87,-0.5221
ENSG00000101144,BMP7,77,1.35768,68,0.91459,14,-1.5601,4,-3.4971,16,-1.4661,8,-2.3665,108,1.76617
ENSG00000101146,RAE1,18,-0.5157,26,0.09018,37,0.65164,30,0.31891,34,0.59009,6,-2.1255,15,-0.7792
ENSG00000124225,PMEPA1,76,-0.1020,117,0.61332,164,1.20672,40,-1.1699,82,0.04296,58,-0.4964,67,-0.2794
ENSG00000124209,RAB22A,60,-0.5818,45,-0.9556,120,0.58105,73,-0.2377,114,0.58387,94,0.17759,85,0.01627
ENSG00000124164,VAPB,77,-0.6744,99,-0.2074,179,0.75188,147,0.49183,104,-0.1570,116,0.04282,83,-0.4922
ENSG00000124222,STX16,108,0.62243,178,1.40989,57,-0.5001,52,-0.6784,47,-0.8479,79,0.03021,48,-0.7407
ENSG00000215440,NPEPL1,18,0.89795,17,0.71342,9,-0.3376,6,-0.8636,12,0.18961,2,-2.4036,9,-0.2760
ENSG00000087460,GNAS,1123,-1.1789,1418,-0.7303,2602,0.22757,2963,0.50769,2787,0.38922,2812,0.35486,2019,-0.1792
ENSG00000101158,NELFCD,38,0.15457,63,0.98319,17,-1.0977,35,-0.0004,28,-0.3998,26,-0.4407,41,0.26707
ENSG00000101160,CTSZ,15,-0.4658,8,-1.3159,11,-0.9445,26,0.48243,18,-0.1863,28,0.49688,36,0.93182
ENSG00000124172,ATP5F1E,831,-0.6004,433,-1.5364,623,-0.9864,1363,0.27507,1309,0.19904,2132,0.99801,1545,0.44776
ENSG00000101166,PRELID3B,30,0.75064,7,-1.4847,10,-1.0767,20,-0.0156,20,0.02366,12,-0.7433,31,0.69585
ENSG00000087495,PHACTR3,318,1.36049,255,0.74299,132,-0.3323,53,-1.8440,112,-0.6402,153,-0.0995,120,-0.4786
ENSG00000196227,FAM217B,122,-0.7004,221,0.30884,315,0.90402,200,0.16907,208,0.24138,94,-1.0272,136,-0.4685
ENSG00000179242,CDH4,17,-0.1598,37,1.11960,11,-0.7700,13,-0.6375,17,-0.1936,10,-0.9186,36,1.06052
ENSG00000149657,LSM14B,12,-1.0523,36,0.71079,34,0.61419,19,-0.3168,25,0.08528,22,-0.0649,28,0.30070
ENSG00000101182,PSMA7,203,-0.2180,109,-1.1463,262,0.21057,311,0.56992,251,0.16501,213,-0.1183,181,-0.3749
ENSG00000184402,SS18L1,26,-0.7099,40,0.05643,66,0.85292,41,0.06907,38,-0.0461,37,-0.0833,39,-0.0146
ENSG00000101181,MTG2,14,-0.1389,30,1.16164,2,-2.9688,12,-0.3230,14,-0.0779,18,0.31738,18,0.32563
ENSG00000101180,HRH3,5,-2.1691,10,-0.9310,9,-1.0672,18,-0.0351,34,1.16344,33,0.96417,20,0.13402
ENSG00000130703,OSBPL2,50,0.35121,21,-1.0628,23,-0.9391,45,0.13797,40,-0.0591,40,-0.0598,62,0.63707
ENSG00000130706,ADRM1,55,-0.2152,34,-0.9349,47,-0.4427,86,0.61344,80,0.47835,38,-0.7632,60,-0.0669
ENSG00000171858,RPS21,838,-0.3022,441,-1.2582,517,-1.0189,630,-0.7831,1077,0.14589,1909,1.09621,1985,1.16619
ENSG00000149679,CABLES2,4,-1.6957,3,-1.9488,7,-0.8016,20,1.04622,19,0.92559,8,-0.6008,13,0.14967
ENSG00000060491,OGFR,14,-1.1780,24,-0.3522,40,0.46989,41,0.60383,43,0.68417,7,-2.1110,30,0.00137
ENSG00000092758,COL9A3,78,2.19708,23,-0.3296,14,-1.0881,16,-0.9887,4,-3.0483,28,-0.0349,28,-0.0661
ENSG00000101190,TCFL5,73,1.73949,29,-0.1684,10,-1.7731,18,-0.9273,21,-0.6952,41,0.41454,14,-1.2495
ENSG00000101191,DIDO1,36,0.79585,51,1.31668,13,-0.8699,16,-0.6534,18,-0.4541,19,-0.3156,11,-1.0834
ENSG00000101193,GID8,34,-0.1411,39,0.06353,46,0.34703,30,-0.3762,42,0.21344,38,0.02892,37,-0.0113
ENSG00000149658,YTHDF1,18,-0.5456,26,0.07145,28,0.16268,34,0.55390,27,0.12589,17,-0.6179,22,-0.1983
ENSG00000101198,NKAIN4,60,1.52405,30,0.08399,26,-0.1195,0,-6.0858,8,-1.9927,4,-2.6934,87,1.97444
ENSG00000101199,ARFGAP1,31,0.01155,58,1.07210,25,-0.3332,26,-0.2735,30,-0.0108,15,-1.0525,33,0.11309
ENSG00000101204,CHRNA4,5,-1.9877,24,0.48066,26,0.59688,20,0.19078,20,0.23160,13,-0.5002,25,0.56110
ENSG00000075043,KCNQ2,20,-2.2830,64,-0.4101,94,0.19378,89,0.10536,128,0.81903,105,0.36516,99,0.26820
ENSG00000101210,EEF1A2,75,-3.0871,219,-1.3635,290,-0.9413,930,1.10846,931,1.11057,464,-0.2142,462,-0.2196
ENSG00000125534,PPDPF,222,1.05270,90,-0.5662,95,-0.4951,77,-0.8856,153,0.29943,89,-0.5896,120,-0.1259
ENSG00000197457,STMN3,52,-2.3626,162,-0.5144,192,-0.2467,311,0.61678,337,0.77817,220,-0.0338,271,0.30550
ENSG00000101246,ARFRP1,28,-0.2891,45,0.49896,22,-0.6399,29,-0.2479,37,0.20850,26,-0.3693,50,0.67473
ENSG00000197114,ZGPAT,9,-0.8005,10,-0.5387,8,-0.8184,18,0.34316,29,1.36240,4,-1.8073,12,-0.3276
ENSG00000203896,LIME1,9,-0.7259,26,1.04233,16,0.23415,2,-2.9123,28,1.42234,1,-3.6389,17,0.35845
ENSG00000125520,SLC2A4RG,29,1.06863,27,0.75398,5,-1.6875,4,-2.2102,8,-1.2228,8,-1.0413,45,1.70286
ENSG00000101150,TPD52L2,42,0.14273,49,0.36227,26,-0.6238,37,-0.0991,44,0.23576,28,-0.5034,40,0.03368
ENSG00000101152,DNAJC5,37,-2.0088,57,-1.2194,149,0.26752,171,0.56589,191,0.78586,105,-0.2879,156,0.33960
ENSG00000198276,UCKL1,29,0.49184,40,0.98157,17,-0.4411,25,0.25581,13,-0.8335,7,-1.7387,22,-0.0131
ENSG00000196700,ZNF512B,10,-0.6035,28,1.01450,22,0.63986,11,-0.5203,17,0.20700,7,-1.1987,16,0.14277
ENSG00000101161,PRPF6,124,0.48737,111,0.24427,122,0.40509,102,0.13462,79,-0.3272,53,-0.8962,55,-0.8495
ENSG00000171703,TCEA2,62,-1.0436,83,-0.5078,65,-0.8860,109,-0.1015,215,1.24628,116,0.01056,116,0.01177
ENSG00000203880,PCMTD2,64,0.50444,96,1.11674,68,0.53038,33,-0.6776,39,-0.4192,24,-1.0738,31,-0.7262
ENSG00000280071,GATD3B,17,-0.0390,12,-0.6047,7,-1.3772,20,0.25235,25,0.64659,12,-0.5962,21,0.23981
ENSG00000155304,HSPA13,31,-1.3331,56,-0.3472,144,1.22468,75,0.14570,93,0.55514,29,-1.3598,67,-0.0575
ENSG00000180530,NRIP1,56,-0.5564,109,0.56241,202,1.67493,62,-0.3888,55,-0.5919,61,-0.3608,53,-0.5693
ENSG00000155313,USP25,27,-0.4991,16,-1.1693,25,-0.5227,56,0.86998,42,0.32415,42,0.28203,21,-0.8042
ENSG00000215386,MIR99AHG,78,0.34902,223,2.24068,49,-0.4159,34,-1.0713,21,-1.8216,33,-1.0196,73,0.19661
ENSG00000154639,CXADR,129,1.27122,75,0.15467,123,0.96593,27,-1.5308,53,-0.4567,45,-0.6603,24,-1.5789
ENSG00000154640,BTG3,35,1.46093,21,0.33801,24,0.55638,5,-1.8188,7,-1.3550,22,0.41662,7,-1.2584
ENSG00000154642,C21orf91,171,3.20682,57,0.25991,49,0.00893,5,-3.4612,0,-6.6536,23,-1.1590,5,-3.1671
ENSG00000224924,LINC00320,183,2.35799,93,0.57906,47,-0.4932,17,-2.1284,18,-2.0951,53,-0.3072,20,-1.7960
ENSG00000154654,NCAM2,129,-0.4212,159,-0.0560,238,0.60600,248,0.78634,164,-0.0077,67,-1.3776,98,-0.7986
ENSG00000154719,MRPL39,13,0.35617,3,-1.7816,0,-6.7117,19,1.10021,14,0.43556,5,-1.0491,8,-0.5046
ENSG00000154721,JAM2,28,0.09067,25,-0.1076,17,-0.7485,18,-0.6569,30,0.19399,10,-1.5072,65,1.48618
ENSG00000154723,ATP5PF,201,-0.9145,132,-1.4744,136,-1.4246,462,0.55806,437,0.44753,539,0.74406,428,0.35618
ENSG00000154727,GABPA,28,1.33783,19,0.44572,21,0.62186,8,-0.9344,9,-0.7007,2,-2.8132,10,-0.5449
ENSG00000142192,APP,691,-0.2754,647,-0.3502,1441,0.96767,1110,0.60121,858,0.11156,330,-1.3820,336,-1.3555
ENSG00000154734,ADAMTS1,53,2.09354,35,0.86295,3,-2.8088,10,-1.0875,2,-3.0944,22,0.13470,12,-0.8607
ENSG00000156239,N6AMT1,12,-0.1599,6,-1.1276,5,-1.3943,21,0.94416,13,0.04220,17,0.44077,9,-0.6147
ENSG00000198862,LTN1,74,0.47377,81,0.55682,102,0.94744,45,-0.4287,44,-0.4682,35,-0.7472,30,-0.9730
ENSG00000156253,RWDD2B,5,-1.9168,10,-0.7796,22,0.42308,26,0.83136,16,-0.0317,24,0.62427,16,-0.0513
ENSG00000156256,USP16,209,1.13918,192,0.80686,155,0.45275,63,-1.0416,64,-1.0159,79,-0.6177,75,-0.6928
ENSG00000156261,CCT8,41,-1.4818,52,-0.9957,117,0.26086,159,0.91321,150,0.78999,63,-0.7030,61,-0.7548
ENSG00000171189,GRIK1,6,-2.1643,6,-2.0080,63,1.54542,8,-1.7929,43,1.00788,52,1.19193,18,-0.5374
ENSG00000156299,TIAM1,56,0.08228,61,0.21543,32,-0.7912,56,0.09377,53,0.00130,80,0.66667,29,-0.9207
ENSG00000142168,SOD1,415,-0.5828,161,-1.9542,287,-1.0928,1015,1.10576,700,0.34867,553,-0.0748,538,-0.1183
ENSG00000156304,SCAF4,22,0.16676,46,1.39840,23,0.24292,19,-0.0532,12,-0.8519,14,-0.5659,10,-1.0045
ENSG00000142149,HUNK,2,-2.9067,11,-0.2213,14,0.07918,21,0.90578,16,0.40814,18,0.52555,9,-0.5685
ENSG00000142207,URB1,26,0.57295,30,0.73100,11,-0.7729,18,-0.1071,18,-0.1175,16,-0.2852,10,-0.9911
ENSG00000159079,CFAP298,47,-0.2172,57,0.09528,107,1.16180,49,-0.1638,61,0.22436,34,-0.7198,24,-1.2004
ENSG00000159082,SYNJ1,37,-2.2193,78,-0.9627,159,0.14784,264,1.19342,208,0.68001,102,-0.5577,95,-0.6629
ENSG00000159086,PAXBP1,115,1.43617,157,1.77014,42,-0.4870,27,-1.2314,15,-2.1469,36,-0.7094,19,-1.6190
ENSG00000205927,OLIG2,171,2.34420,60,-0.0249,46,-0.4261,12,-2.5252,25,-1.4538,63,0.04173,23,-1.4950
ENSG00000184221,OLIG1,475,2.32705,134,-0.3849,106,-0.7457,32,-2.6552,75,-1.3599,146,-0.2509,155,-0.1559
ENSG00000142166,IFNAR1,69,0.20894,81,0.45252,55,-0.1554,59,-0.0624,61,0.00865,64,0.06836,33,-0.9426
ENSG00000159128,IFNGR2,12,-2.0139,58,0.54942,31,-0.4223,50,0.36982,61,0.76026,42,0.04462,33,-0.3379
ENSG00000142188,TMEM50B,41,-0.5813,61,0.08827,39,-0.5874,78,0.57469,54,-0.0935,62,0.11352,65,0.21001
ENSG00000159131,GART,23,0.34655,43,1.36489,9,-1.1072,19,0.03961,12,-0.7468,9,-1.1340,20,0.07796
ENSG00000159140,SON,615,0.78613,819,1.17411,453,0.16793,322,-0.4150,269,-0.7191,228,-0.9090,170,-1.3517
ENSG00000205758,CRYZL1,37,-0.3727,50,0.13008,24,-1.0147,55,0.30894,43,-0.1150,67,0.60742,50,0.13645
ENSG00000205726,ITSN1,113,-0.9819,288,0.57799,275,0.50330,197,-0.0482,185,-0.1558,242,0.29123,226,0.17773
ENSG00000241837,ATP5PO,124,-1.4168,91,-1.7730,151,-1.0192,465,0.91385,385,0.52859,358,0.33805,356,0.32965
ENSG00000243927,MRPS6,24,-1.0686,20,-1.2430,51,0.17804,56,0.37880,61,0.56994,47,0.06575,53,0.25167
ENSG00000198743,SLC5A3,16,-1.4513,54,0.54571,75,1.09492,39,-0.0019,38,-0.0484,41,0.08592,33,-0.2599
ENSG00000159200,RCAN1,102,1.25227,28,-1.0475,38,-0.5655,44,-0.3859,41,-0.5007,59,0.12654,47,-0.2221
ENSG00000185917,SETD4,14,0.20981,14,0.11699,3,-1.9533,9,-0.5669,12,-0.0928,34,1.63760,6,-1.1060
ENSG00000159228,CBR1,546,2.33518,124,-0.7091,143,-0.4893,84,-1.4041,62,-1.8762,148,-0.4404,155,-0.3644
ENSG00000142197,DOP1B,4,-2.7525,25,0.13610,68,1.90800,32,0.65138,24,0.06799,10,-1.3029,6,-1.9243
ENSG00000159256,MORC3,45,0.09651,110,1.63366,60,0.56252,27,-0.7879,28,-0.6805,30,-0.5547,25,-0.7997
ENSG00000159267,HLCS,23,0.68516,24,0.68622,21,0.47780,19,0.32407,8,-1.1316,6,-1.4950,7,-1.1115
