Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7,Feature log2 fold change topic 7,Feature count topic 8,Feature log2 fold change topic 8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10,Feature log2 fold change topic 10,Feature count topic 11,Feature log2 fold change topic 11,Feature count topic 12to13,Feature log2 fold change topic 12to13
ENSG00000102893,PHKB,49,-0.3510,95,0.68137,53,-0.2290,50,-0.3275,93,0.64463,80,0.41428,45,-0.4872,100,0.77231,47,-0.4214,56,-0.1522,41,-0.6379,47,-0.4558
ENSG00000102910,LONP2,101,0.05257,177,0.95298,94,-0.0581,68,-0.5530,116,0.26269,125,0.38370,143,0.60732,105,0.10884,95,-0.0511,35,-1.5409,63,-0.6799,75,-0.4439
ENSG00000196470,SIAH1,24,0.28330,26,0.37656,18,-0.1655,23,0.23516,41,1.13009,17,-0.2382,23,0.19423,21,0.03088,12,-0.8136,6,-1.6846,9,-1.1266,21,0.05388
ENSG00000102921,N4BP1,39,0.16711,71,1.14874,34,-0.0327,13,-1.4879,25,-0.4761,25,-0.5012,67,1.05000,43,0.33600,28,-0.3530,17,-1.0923,38,0.13427,26,-0.4538
ENSG00000121274,TENT4B,13,-1.2527,51,0.89428,37,0.36135,25,-0.2654,45,0.68496,37,0.34935,22,-0.4058,64,1.26095,21,-0.5028,11,-1.4558,21,-0.5215,17,-0.8626
ENSG00000166164,BRD7,235,1.13251,187,0.74957,102,-0.2054,33,-1.8771,63,-0.9362,131,0.17795,121,0.05412,126,0.11506,162,0.51903,68,-0.8180,113,-0.0554,89,-0.4605
ENSG00000083799,CYLD,81,-0.0275,139,0.83551,79,-0.0639,75,-0.1594,88,0.09435,86,0.05486,93,0.18980,114,0.50312,48,-0.8319,82,-0.0184,74,-0.1714,58,-0.5826
ENSG00000177200,CHD9,236,0.57924,385,1.40501,117,-0.5100,65,-1.3962,117,-0.5154,302,0.98880,230,0.54174,189,0.23068,136,-0.2824,63,-1.4503,120,-0.4731,83,-1.1053
ENSG00000103479,RBL2,75,1.29837,75,1.29132,15,-1.2470,19,-0.8703,28,-0.2748,27,-0.3118,26,-0.3638,38,0.18238,51,0.66109,33,-0.0402,19,-0.8208,15,-1.2292
ENSG00000166971,AKTIP,84,-0.1515,34,-1.5081,86,-0.1212,88,-0.0761,138,0.62799,61,-0.6518,56,-0.7823,100,0.12370,64,-0.5649,103,0.16946,131,0.54284,131,0.60076
ENSG00000103494,RPGRIP1L,11,-1.4486,70,1.35275,21,-0.5305,27,-0.1584,39,0.40698,20,-0.6642,52,0.85286,36,0.27159,20,-0.6146,17,-0.8816,30,-0.0386,25,-0.2924
ENSG00000140718,FTO,62,-0.2469,44,-0.7754,43,-0.8010,111,0.65421,139,1.03290,38,-1.0023,75,0.03533,97,0.43714,48,-0.6525,81,0.16329,81,0.15470,67,-0.1582
ENSG00000087258,GNAO1,212,-1.3537,377,-0.4825,475,-0.1303,486,-0.0943,701,0.48479,385,-0.4505,673,0.41999,1027,1.11560,327,-0.6993,462,-0.1719,510,-0.0169,537,0.06738
ENSG00000159461,AMFR,75,-0.0962,82,0.04046,42,-0.9631,97,0.30099,103,0.38899,73,-0.1498,106,0.43784,84,0.07873,100,0.34647,46,-0.8319,60,-0.4440,86,0.12881
ENSG00000167005,NUDT21,63,-0.9428,138,0.26602,109,-0.1004,170,0.60414,195,0.82994,110,-0.0863,106,-0.1471,124,0.09818,83,-0.5194,58,-1.0633,100,-0.2332,128,0.16818
ENSG00000087263,OGFOD1,62,0.99968,40,0.30055,33,0.00867,30,-0.1642,23,-0.5413,46,0.50861,45,0.48531,47,0.56532,15,-1.1536,37,0.18268,18,-0.9235,17,-1.0933
ENSG00000125124,BBS2,41,-0.3700,49,-0.1060,33,-0.6966,58,0.16100,48,-0.1301,28,-0.9513,48,-0.1473,66,0.34901,135,1.55103,45,-0.2397,17,-1.6363,57,0.14235
ENSG00000087250,MT3,1963,-0.6235,2045,-0.5614,1071,-1.5324,1686,-0.8533,1464,-1.0659,1117,-1.4702,2504,-0.2504,1281,-1.2661,8141,1.69757,4804,0.78508,4062,0.51141,4059,0.56691
ENSG00000125148,MT2A,368,0.53819,122,-1.1652,19,-3.8965,87,-1.6710,110,-1.3218,20,-3.8158,114,-1.2629,86,-1.6816,1266,2.82086,157,-0.7903,235,-0.1735,414,0.81821
ENSG00000169715,MT1E,157,-0.0528,93,-0.8519,16,-3.3895,43,-1.9793,40,-2.0927,21,-2.9940,99,-0.7603,65,-1.3946,768,2.77268,251,0.69132,147,-0.1511,206,0.40964
ENSG00000205364,MT1M,79,0.41167,30,-1.0485,6,-3.3866,13,-2.3087,10,-2.6508,14,-2.1919,47,-0.3878,29,-1.0931,320,3.01215,76,0.35046,67,0.15709,49,-0.3416
ENSG00000198417,MT1F,68,0.54021,28,-0.8532,4,-3.4418,9,-2.3872,16,-1.6474,19,-1.4076,21,-1.2486,16,-1.6245,268,3.13073,37,-0.4307,39,-0.3356,52,0.12922
ENSG00000125144,MT1G,55,-0.8985,61,-0.7590,6,-4.0723,19,-2.4658,18,-2.5336,14,-2.8626,50,-1.0622,27,-1.9615,713,3.85051,103,0.05204,51,-1.0100,91,-0.1533
ENSG00000187193,MT1X,157,0.82603,34,-1.5061,64,-0.5867,33,-1.5810,47,-1.0535,28,-1.8113,32,-1.5861,9,-3.3731,361,2.33687,154,0.80075,80,-0.2360,108,0.24444
ENSG00000102900,NUP93,13,-1.3330,18,-0.8743,32,-0.0120,53,0.81327,46,0.56105,48,0.64990,45,0.52986,22,-0.5468,14,-1.2575,22,-0.5681,43,0.45852,30,-0.1083
ENSG00000051108,HERPUD1,38,-0.8420,121,0.98769,61,-0.1011,98,0.63832,76,0.23348,68,0.05198,53,-0.3300,65,-0.0131,38,-0.8250,54,-0.2872,31,-1.1210,74,0.21141
ENSG00000172775,FAM192A,168,0.19805,155,0.06741,150,0.02450,105,-0.5218,117,-0.3703,213,0.57555,162,0.14160,157,0.09328,111,-0.4403,98,-0.6336,201,0.47951,144,-0.0470
ENSG00000159579,RSPRY1,30,0.61476,25,0.32479,10,-1.0633,15,-0.4217,30,0.61005,33,0.75277,27,0.45531,10,-1.0941,28,0.48210,17,-0.2789,17,-0.2366,11,-0.9735
ENSG00000102931,ARL2BP,27,-1.4747,51,-0.5627,77,0.06782,94,0.38504,112,0.67036,111,0.65725,55,-0.4416,71,-0.0554,90,0.32726,53,-0.5103,69,-0.0919,72,-0.0287
ENSG00000102934,PLLP,507,3.63644,18,-2.1200,10,-2.9511,6,-3.6150,52,-0.5736,36,-1.1431,6,-3.7280,98,0.38850,19,-2.0469,203,1.62043,5,-3.8885,15,-2.4810
ENSG00000006210,CX3CL1,7,-3.7055,95,-0.0028,82,-0.2388,156,0.78669,84,-0.2054,76,-0.3588,93,-0.0364,286,1.83774,19,-2.3771,84,-0.1938,39,-1.3385,110,0.23775
ENSG00000005194,CIAPIN1,8,-2.3718,16,-1.4390,73,0.84509,70,0.77486,90,1.20907,44,0.05528,22,-1.0094,47,0.16337,13,-1.7614,25,-0.8204,34,-0.3559,56,0.48473
ENSG00000088682,COQ9,16,-1.0369,27,-0.2953,25,-0.4286,36,0.15562,56,0.84384,33,0.00298,38,0.23855,14,-1.2581,54,0.80643,22,-0.5894,30,-0.1227,37,0.20233
ENSG00000102978,POLR2C,39,-0.2363,42,-0.1385,28,-0.7536,55,0.27846,83,0.94091,47,0.02038,34,-0.4804,47,0.04096,47,0.02143,55,0.27447,24,-0.9977,49,0.10836
ENSG00000205336,ADGRG1,53,-0.4306,38,-0.9290,21,-1.8223,82,0.24019,38,-0.9316,17,-2.0748,45,-0.6812,31,-1.2422,395,3.17828,31,-1.2362,39,-0.8885,62,-0.2166
ENSG00000140854,KATNB1,12,-1.1857,13,-1.0949,24,-0.1328,47,0.89750,37,0.49486,5,-2.2852,27,0.03910,20,-0.4047,11,-1.3270,44,0.77779,27,0.03636,39,0.68525
ENSG00000140859,KIFC3,20,-0.3935,43,0.83567,25,-0.0004,28,0.15545,24,-0.0923,7,-1.8771,31,0.30719,15,-0.8141,22,-0.2473,12,-1.1105,20,-0.3515,42,0.88660
ENSG00000103005,USB1,7,-1.8051,9,-1.3726,32,0.46155,36,0.62882,19,-0.3244,19,-0.3346,12,-0.9699,21,-0.2117,30,0.36983,31,0.43146,21,-0.1569,36,0.70263
ENSG00000070761,CFAP20,36,-0.1686,15,-1.4704,37,-0.1224,43,0.09130,67,0.79893,30,-0.4438,43,0.09238,68,0.81103,17,-1.3173,6,-2.7242,12,-1.8001,76,1.14976
ENSG00000070770,CSNK2A2,24,-0.6518,36,-0.0173,17,-1.1193,64,0.88328,43,0.24397,20,-0.9191,41,0.16914,66,0.92883,26,-0.5208,16,-1.2069,60,0.78015,32,-0.2348
ENSG00000103021,CCDC113,7,-1.8990,19,-0.4523,17,-0.5740,12,-1.0875,43,0.84690,22,-0.2056,58,1.35651,34,0.45613,17,-0.5625,34,0.46164,30,0.28843,17,-0.6310
ENSG00000103034,NDRG4,91,-2.5419,217,-1.2572,958,1.06526,788,0.74020,870,0.90354,826,0.81768,214,-1.2749,568,0.21303,315,-0.6985,377,-0.4238,439,-0.1896,393,-0.3905
ENSG00000125107,CNOT1,35,-0.3432,33,-0.4573,44,-0.0002,53,0.29685,38,-0.2378,66,0.62596,51,0.24114,53,0.27799,29,-0.6608,49,0.15792,33,-0.4647,45,0.04447
ENSG00000125166,GOT2,61,-1.2277,98,-0.5241,206,0.64309,261,1.03882,252,0.98100,144,0.07073,114,-0.2882,117,-0.2404,66,-1.1089,88,-0.6824,92,-0.6102,142,0.06391
ENSG00000150394,CDH8,10,-2.7363,57,-0.1605,80,0.37083,189,1.83959,67,0.08819,108,0.85626,87,0.50909,41,-0.6663,7,-3.1394,18,-1.8571,43,-0.5760,56,-0.1825
ENSG00000140937,CDH11,17,-0.7748,76,1.60206,18,-0.6670,17,-0.8249,33,0.19643,13,-1.1889,7,-2.1011,95,2.02566,35,0.30125,37,0.38164,12,-1.2361,6,-2.2503
ENSG00000166548,TK2,74,0.98391,37,-0.1216,41,0.03189,16,-1.3767,16,-1.3464,85,1.21787,48,0.27069,23,-0.8289,58,0.57119,18,-1.1740,70,0.89360,17,-1.3252
ENSG00000183723,CMTM4,19,-2.2183,98,0.21497,55,-0.6909,122,0.56214,51,-0.8055,66,-0.4098,158,0.98405,78,-0.1456,68,-0.3531,60,-0.5544,102,0.26951,119,0.57611
ENSG00000135720,DYNC1LI2,694,1.40205,254,-0.2323,330,0.17220,232,-0.3754,206,-0.5521,319,0.12167,224,-0.4255,383,0.40892,178,-0.7787,440,0.63397,274,-0.1188,153,-1.0636
ENSG00000159593,NAE1,45,-0.1746,63,0.34600,60,0.25784,66,0.40459,56,0.15325,47,-0.1057,63,0.34628,45,-0.1750,32,-0.6953,48,-0.0727,22,-1.2235,55,0.14577
ENSG00000172840,PDP2,19,-0.6128,40,0.56538,33,0.26781,34,0.33280,20,-0.4875,40,0.56617,35,0.34120,21,-0.3943,24,-0.2376,14,-1.0536,19,-0.5974,32,0.21770
ENSG00000166595,CIAO2B,136,0.35655,42,-1.4355,105,-0.0519,142,0.42190,72,-0.6332,68,-0.7088,74,-0.5792,58,-0.9655,124,0.21056,134,0.32592,110,0.02527,173,0.83505
ENSG00000172831,CES2,30,-0.7427,63,0.40231,35,-0.5222,32,-0.6621,28,-0.8440,85,0.87133,21,-1.2870,24,-1.0828,84,0.85167,66,0.45611,92,1.01266,39,-0.3649
ENSG00000125149,C16orf70,31,0.34541,37,0.66005,20,-0.3229,16,-0.5982,21,-0.2644,17,-0.5367,20,-0.3035,67,1.65486,11,-1.1815,20,-0.3346,10,-1.3817,25,0.00769
ENSG00000140939,NOL3,19,0.15267,14,-0.2840,37,1.24152,15,-0.1991,50,1.77244,1,-4.1231,6,-1.5084,6,-1.3899,21,0.30213,17,-0.0261,6,-1.4106,15,-0.2323
ENSG00000196123,KIAA0895L,11,-0.8957,40,1.09755,7,-1.5049,20,0.00865,22,0.14541,19,-0.0545,3,-2.7413,14,-0.5732,27,0.48545,19,-0.0618,12,-0.7768,33,0.88292
ENSG00000205250,E2F4,36,0.72054,49,1.24408,15,-0.5698,33,0.61398,30,0.46677,8,-1.5629,12,-0.8817,13,-0.8383,16,-0.5240,13,-0.7794,8,-1.4382,29,0.44792
ENSG00000168701,TMEM208,45,-0.2551,17,-1.7322,65,0.30917,81,0.65627,106,1.10262,37,-0.5419,56,0.06100,52,-0.0378,58,0.11630,17,-1.6798,36,-0.6198,63,0.27146
ENSG00000159713,TPPP3,345,4.05890,5,-3.2198,5,-3.2460,2,-4.0920,18,-1.3908,12,-1.9932,1,-5.0229,23,-1.0051,100,1.27914,74,0.77241,1,-5.5627,2,-4.5209
ENSG00000159720,ATP6V0D1,102,-1.1386,106,-1.0783,401,0.99390,438,1.14530,386,0.93295,159,-0.4692,200,-0.1224,263,0.30903,136,-0.7089,152,-0.5433,155,-0.5117,156,-0.5415
ENSG00000039523,RIPOR1,24,-1.1760,78,0.63836,49,-0.0806,49,-0.0902,79,0.65796,27,-1.0077,29,-0.8785,80,0.68542,45,-0.2309,73,0.52797,36,-0.5443,54,0.05432
ENSG00000102974,CTCF,121,0.75755,107,0.55665,41,-0.9187,43,-0.8527,33,-1.2433,114,0.65635,116,0.69138,84,0.17435,70,-0.1131,31,-1.3425,91,0.29852,64,-0.2827
ENSG00000159753,CARMIL2,8,-2.4386,40,-0.0206,21,-0.9799,49,0.30153,40,-0.0249,22,-0.9454,32,-0.3725,50,0.32751,32,-0.3677,31,-0.3913,31,-0.4277,86,1.39974
ENSG00000102977,ACD,11,-0.6325,29,0.87802,8,-1.0200,17,-0.0039,43,1.52119,1,-3.2789,8,-1.1350,10,-0.8110,19,0.17729,0,-4.2310,16,-0.0951,28,0.90234
ENSG00000102981,PARD6A,12,-1.7600,31,-0.3398,48,0.34108,44,0.20286,28,-0.4880,11,-1.8055,38,-0.0438,30,-0.3990,41,0.06489,34,-0.2178,68,0.87993,60,0.77745
ENSG00000141098,GFOD2,9,-1.8930,27,-0.2424,35,0.15295,33,0.07546,53,0.84333,22,-0.5156,41,0.41831,17,-0.9510,36,0.20760,6,-2.3658,40,0.39844,44,0.61145
ENSG00000102901,CENPT,10,-1.1401,43,1.07356,13,-0.8321,31,0.54934,22,0.03945,9,-1.2853,19,-0.2129,21,-0.0436,21,-0.0789,5,-2.2278,12,-0.8570,39,1.04298
ENSG00000168286,THAP11,17,-0.6670,8,-1.7214,11,-1.2777,38,0.61914,36,0.51812,25,-0.0431,15,-0.8488,34,0.40933,16,-0.7471,24,-0.1005,24,-0.1106,45,0.96844
ENSG00000102898,NUTF2,83,-0.4488,83,-0.4528,133,0.28020,134,0.29428,127,0.20312,51,-1.1892,80,-0.5013,118,0.08531,106,-0.0749,161,0.58896,67,-0.7792,152,0.54655
ENSG00000038358,EDC4,21,-1.1369,47,0.08756,23,-0.9924,50,0.18135,63,0.54836,38,-0.2242,44,-0.0204,85,1.04328,30,-0.6125,9,-2.2672,26,-0.8301,71,0.83123
ENSG00000205220,PSMB10,84,-0.0362,57,-0.6192,97,0.18030,85,-0.0175,64,-0.4631,50,-0.8300,47,-0.9106,45,-0.9728,97,0.18491,146,0.84589,123,0.56519,112,0.45501
ENSG00000132600,PRMT7,11,-1.8833,17,-1.2456,10,-2.0294,19,-1.0965,40,0.04418,40,0.06323,34,-0.1828,104,1.62528,36,-0.1055,73,1.00537,15,-1.3895,53,0.53318
ENSG00000184939,ZFP90,44,0.17060,59,0.63764,35,-0.1974,31,-0.3840,47,0.28617,44,0.15210,29,-0.4508,48,0.29982,23,-0.8202,44,0.15925,36,-0.1318,37,-0.1199
ENSG00000141076,UTP4,8,-1.7414,22,-0.3342,28,0.06592,32,0.27633,39,0.58084,27,-0.0094,33,0.29692,37,0.48247,19,-0.5206,16,-0.7497,20,-0.4609,35,0.44248
ENSG00000168807,SNTB2,15,-1.4322,77,1.12072,12,-1.7248,34,-0.1841,17,-1.1839,13,-1.5597,92,1.43432,83,1.23665,22,-0.8203,7,-2.4685,32,-0.2923,47,0.36064
ENSG00000132612,VPS4A,92,-0.1058,91,-0.1245,94,-0.0754,99,-0.0006,131,0.44239,93,-0.0946,105,0.08804,100,0.02148,83,-0.2726,99,0.00324,96,-0.0468,101,0.03681
ENSG00000132604,TERF2,27,-1.0591,44,-0.3610,35,-0.7072,47,-0.2510,77,0.52117,83,0.63664,47,-0.2444,73,0.44115,43,-0.3922,72,0.41057,68,0.32516,52,-0.1148
ENSG00000103018,CYB5B,33,-0.7805,37,-0.6046,57,0.03272,77,0.50983,80,0.56783,38,-0.5740,45,-0.3325,45,-0.3307,84,0.64824,40,-0.5041,67,0.29687,60,0.13174
ENSG00000102908,NFAT5,17,-0.9723,115,2.14839,12,-1.5204,13,-1.3539,5,-2.5620,9,-1.8603,77,1.41509,77,1.40268,20,-0.7225,3,-3.5548,44,0.47272,15,-1.2246
ENSG00000181019,NQO1,14,-0.5418,20,-0.0160,18,-0.1705,17,-0.2524,9,-1.2475,7,-1.5597,17,-0.3070,4,-2.3840,70,2.07581,15,-0.4688,23,0.15743,26,0.39892
ENSG00000141101,NOB1,13,-0.3320,14,-0.2380,22,0.47660,26,0.78213,26,0.78524,14,-0.1813,11,-0.4860,20,0.35267,23,0.59684,0,-5.1321,11,-0.5888,13,-0.2894
ENSG00000198373,WWP2,33,0.61820,29,0.41959,29,0.42785,19,-0.2099,40,0.92578,16,-0.4925,18,-0.3707,14,-0.7014,23,0.06503,12,-0.9631,12,-0.9227,22,-0.0079
ENSG00000223496,EXOSC6,51,-1.0155,112,0.17088,87,-0.2210,111,0.16159,95,-0.0917,122,0.30756,134,0.46188,102,0.02188,88,-0.2110,78,-0.3874,96,-0.0672,114,0.22177
ENSG00000090861,AARS,111,-0.6557,92,-0.9386,288,0.84092,330,1.06889,280,0.79472,224,0.43045,124,-0.4908,206,0.29948,86,-1.0496,79,-1.1781,76,-1.2254,160,-0.1061
ENSG00000168872,DDX19A,14,-0.7813,40,0.78372,25,0.06442,36,0.60240,10,-1.3202,17,-0.5049,29,0.28360,46,1.02159,25,0.02206,1,-4.6843,22,-0.1689,25,0.07799
ENSG00000157350,ST3GAL2,10,-0.9868,22,0.23021,30,0.69341,8,-1.2499,11,-0.7946,22,0.23421,15,-0.3238,42,1.27019,17,-0.1694,10,-0.8887,33,0.88579,13,-0.5923
ENSG00000103051,COG4,19,-0.2938,15,-0.6018,28,0.28978,32,0.52352,44,1.02938,18,-0.3298,17,-0.4287,11,-1.1169,33,0.56767,29,0.35488,13,-0.8919,20,-0.2475
ENSG00000189091,SF3B3,47,0.07193,50,0.16732,25,-0.9000,71,0.72346,50,0.16081,31,-0.5670,33,-0.4458,53,0.26896,49,0.12581,67,0.64481,17,-1.4287,45,0.00349
ENSG00000132613,MTSS2,45,0.51683,35,0.12099,16,-1.0468,15,-1.1233,22,-0.5842,18,-0.8897,41,0.36313,4,-2.8374,69,1.22732,47,0.58593,46,0.57401,30,-0.0896
ENSG00000103043,VAC14,23,0.00394,22,-0.1003,37,0.71359,40,0.84936,39,0.79012,19,-0.3033,10,-1.2655,7,-1.7867,19,-0.3490,20,-0.2483,22,-0.0871,23,0.00156
ENSG00000172137,CALB2,0,-8.9913,39,-0.5516,0,-7.8913,1,-5.7318,10,-2.5390,86,0.67351,32,-0.8611,0,-8.5066,58,0.06729,0,-8.8856,46,-0.2864,229,3.19112
ENSG00000167377,ZNF23,12,-0.6442,18,-0.0494,21,0.14872,14,-0.4369,12,-0.6288,23,0.27387,21,0.14945,31,0.74327,14,-0.4090,13,-0.5991,20,0.10790,23,0.35817
ENSG00000040199,PHLPP2,13,-1.0900,20,-0.4859,21,-0.4439,29,0.08782,48,0.87283,8,-1.7965,50,0.95126,57,1.15641,17,-0.6923,9,-1.5724,21,-0.4455,33,0.29006
ENSG00000166747,AP1G1,29,-0.6806,62,0.48575,80,0.88460,52,0.20007,76,0.80151,49,0.11377,42,-0.1366,47,0.05090,49,0.09171,20,-1.2386,24,-1.0014,33,-0.5527
ENSG00000182149,IST1,109,1.29291,30,-0.7408,55,0.17253,43,-0.1888,62,0.37526,91,0.98341,40,-0.3317,47,-0.0839,46,-0.1074,26,-0.9471,24,-1.0536,33,-0.6609
ENSG00000102984,ZNF821,7,-1.2617,9,-0.9771,7,-1.2677,13,-0.5012,39,1.25570,3,-2.4237,17,-0.0896,24,0.46405,10,-0.7829,23,0.39398,14,-0.3136,32,1.03939
ENSG00000140829,DHX38,38,0.44000,48,0.81464,22,-0.3642,28,-0.0435,25,-0.2089,33,0.21848,27,-0.0853,49,0.86106,26,-0.1287,12,-1.2291,26,-0.1563,18,-0.7050
ENSG00000260664,AC004158.1,102,2.35572,28,0.12647,22,-0.2761,11,-1.2171,3,-3.0048,11,-1.2719,45,0.87493,22,-0.2671,27,0.05427,16,-0.7437,30,0.24277,10,-1.4882
ENSG00000140836,ZFHX3,64,1.26615,167,3.20932,5,-2.4343,5,-2.4064,3,-3.2508,0,-6.8464,3,-3.1097,55,1.01042,49,0.81200,21,-0.5091,5,-2.6260,1,-4.4711
ENSG00000103035,PSMD7,150,-0.5121,127,-0.7546,282,0.47882,237,0.20086,197,-0.0856,293,0.53883,231,0.15998,307,0.61562,111,-0.9623,125,-0.7788,228,0.14117,211,0.01894
ENSG00000090863,GLG1,135,0.27376,158,0.51966,91,-0.3503,138,0.29929,110,-0.0558,108,-0.0822,119,0.07299,203,0.93012,98,-0.2337,75,-0.6288,63,-0.8899,90,-0.3847
ENSG00000103089,FA2H,274,4.90410,0,-6.0210,6,-2.1848,1,-4.2517,6,-2.2508,2,-3.5156,0,-9.1224,19,-0.6399,0,-8.9586,69,1.39553,0,-7.3062,1,-4.7718
ENSG00000103091,WDR59,17,-0.3526,41,1.00970,7,-1.6149,21,-0.0251,27,0.31954,18,-0.2946,12,-0.9131,50,1.35034,25,0.20581,30,0.51657,7,-1.6705,14,-0.7472
ENSG00000186187,ZNRF1,19,-1.2638,21,-1.0871,38,-0.2398,67,0.66969,37,-0.2690,15,-1.5562,45,0.04970,53,0.29173,31,-0.5515,13,-1.8539,68,0.68916,82,1.14493
ENSG00000184517,ZFP1,14,-0.7731,12,-0.9557,25,0.12589,25,0.10135,24,0.06539,12,-1.0145,30,0.39564,51,1.23905,10,-1.1888,25,0.10801,13,-0.8672,31,0.48229
ENSG00000050820,BCAR1,53,0.40154,31,-0.4304,13,-1.6874,46,0.17934,47,0.22402,23,-0.8419,59,0.58037,72,0.89891,35,-0.2305,17,-1.3271,26,-0.7056,55,0.51001
ENSG00000153774,CFDP1,215,-0.0935,194,-0.2576,261,0.20740,138,-0.7739,223,-0.0394,306,0.46048,309,0.47807,217,-0.0834,210,-0.1333,172,-0.4402,245,0.10563,242,0.09488
ENSG00000166822,TMEM170A,54,1.53808,55,1.57807,8,-1.3728,10,-1.0958,9,-1.1698,10,-1.1227,20,-0.0446,6,-1.8687,43,1.17043,26,0.33158,15,-0.4969,8,-1.5370
ENSG00000034713,GABARAPL2,298,-0.1200,134,-1.3309,272,-0.2616,321,-0.0039,401,0.34785,267,-0.2896,281,-0.2089,239,-0.4584,413,0.39524,318,-0.0173,323,0.00671,457,0.62300
ENSG00000065427,KARS,56,0.10837,29,-0.9085,49,-0.0790,80,0.68107,72,0.50966,52,0.00698,35,-0.6043,44,-0.2471,86,0.79229,12,-2.1542,26,-1.0246,68,0.45342
ENSG00000166848,TERF2IP,370,-0.5710,508,-0.0831,608,0.19900,461,-0.2332,644,0.29086,836,0.70998,786,0.60991,659,0.32669,396,-0.4648,249,-1.1648,457,-0.2478,495,-0.1337
ENSG00000152910,CNTNAP4,191,2.13014,21,-1.3988,15,-1.9058,10,-2.5296,92,0.82803,95,0.89494,11,-2.3104,68,0.34898,62,0.19642,98,0.93427,5,-3.4945,20,-1.5438
ENSG00000103111,MON1B,71,0.67426,61,0.40746,25,-0.9577,37,-0.3433,45,-0.0647,58,0.33237,50,0.12016,45,-0.0496,52,0.17753,67,0.57713,39,-0.2834,28,-0.8226
ENSG00000171724,VAT1L,14,-1.5210,2,-3.8654,156,2.44474,10,-1.9099,103,1.63607,37,-0.0391,1,-4.9272,24,-0.7297,8,-2.2272,122,1.95650,3,-3.5058,7,-2.4676
ENSG00000186153,WWOX,32,0.82166,14,-0.4510,23,0.29957,5,-1.8677,19,0.00954,24,0.35030,14,-0.4286,22,0.23374,51,1.60286,3,-2.6831,14,-0.4850,13,-0.6039
ENSG00000178573,MAF,69,0.10182,162,1.51439,9,-2.8034,10,-2.7196,71,0.14037,111,0.85615,55,-0.2608,5,-3.6914,89,0.51189,68,0.08917,50,-0.4057,71,0.15010
ENSG00000166446,CDYL2,3,-3.0625,26,-0.1881,26,-0.1849,38,0.36944,16,-0.9106,3,-3.1819,52,0.90018,47,0.73611,13,-1.2039,37,0.32576,39,0.43876,42,0.61214
ENSG00000103121,CMC2,100,0.46196,57,-0.4083,57,-0.4164,100,0.46942,91,0.32316,75,0.00662,62,-0.2696,51,-0.5879,46,-0.7418,66,-0.1855,41,-0.9174,111,0.70716
ENSG00000166454,ATMIN,72,-0.1649,77,-0.0620,91,0.20807,100,0.34985,100,0.35343,57,-0.5094,94,0.26001,83,0.06561,63,-0.3702,60,-0.4361,85,0.09797,78,-0.0416
ENSG00000140905,GCSH,203,0.82366,39,-1.6833,49,-1.3563,82,-0.6012,75,-0.7236,42,-1.5958,87,-0.5095,78,-0.6649,254,1.20112,277,1.35070,114,-0.0941,137,0.21228
ENSG00000153815,CMIP,30,-1.7513,108,0.18673,65,-0.5993,156,0.76635,91,-0.0896,67,-0.5585,138,0.56897,138,0.56452,68,-0.5412,112,0.23775,86,-0.1709,97,0.00669
ENSG00000197943,PLCG2,68,0.76653,90,1.25152,14,-1.5870,18,-1.2653,9,-2.1817,29,-0.5280,49,0.25628,33,-0.3763,62,0.61985,72,0.87915,47,0.19862,25,-0.8340
ENSG00000135698,MPHOSPH6,79,0.08042,91,0.30292,79,0.08966,51,-0.6014,39,-0.9906,93,0.33547,99,0.43388,89,0.27317,73,-0.0319,40,-0.9413,97,0.40094,72,-0.0642
ENSG00000140945,CDH13,12,-3.2087,112,0.07685,63,-0.7960,140,0.42505,121,0.18814,114,0.10279,176,0.79201,98,-0.1319,27,-2.0391,56,-0.9934,87,-0.3139,192,1.06354
ENSG00000230989,HSBP1,287,0.35862,167,-0.4824,167,-0.4815,227,-0.0073,252,0.15627,162,-0.5255,139,-0.7610,236,0.05312,189,-0.2947,377,0.80125,219,-0.0663,273,0.31065
ENSG00000103154,NECAB2,0,-9.2940,20,-1.2959,3,-3.7585,23,-1.0817,26,-0.9301,33,-0.5738,37,-0.3789,2,-4.1456,105,1.27491,1,-4.7840,50,0.06661,161,2.52939
ENSG00000140943,MBTPS1,40,-0.2428,77,0.78476,20,-1.2500,37,-0.3564,86,0.98509,31,-0.6340,41,-0.2040,77,0.78362,28,-0.7554,41,-0.2119,32,-0.5559,49,0.07165
ENSG00000103160,HSDL1,22,-1.1826,42,-0.2470,73,0.62722,55,0.17067,96,1.09063,77,0.71352,33,-0.5820,86,0.89629,26,-0.9278,13,-1.9322,27,-0.9187,43,-0.2119
ENSG00000103175,WFDC1,5,-1.7138,33,1.25918,14,-0.1089,22,0.56625,3,-2.2405,2,-2.8251,14,-0.0805,7,-1.1713,19,0.37199,4,-1.8919,13,-0.2087,30,1.25837
