Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4to5,Feature log2 fold change topic 4to5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7to9,Feature log2 fold change topic 7to9,Feature count topic 10,Feature log2 fold change topic 10,Feature count topic 11,Feature log2 fold change topic 11
ENSG00000100360,IFT27,27,-0.1537,21,-0.5813,41,0.47654,26,-0.2219,26,-0.2462,44,0.82152,15,-1.0289,16,-0.9370
ENSG00000100362,PVALB,0,-9.9155,8,-2.7495,1,-5.4137,38,-0.4917,5,-3.4235,133,2.72862,46,-0.1451,23,-1.2196
ENSG00000128311,TST,58,1.59893,29,0.43218,11,-1.0562,3,-2.8919,5,-2.0498,32,0.77445,19,-0.2833,20,-0.1366
ENSG00000128309,MPST,57,1.69003,49,1.42084,13,-0.7353,8,-1.5535,14,-0.6408,16,-0.5480,10,-1.0881,25,0.28348
ENSG00000100379,KCTD17,15,-1.8661,31,-0.7943,30,-0.8867,43,-0.3342,82,0.71477,63,0.36356,86,0.79509,60,0.20453
ENSG00000166897,ELFN2,11,-0.7955,22,0.31154,27,0.66038,13,-0.5414,25,0.50802,11,-0.8307,34,1.03930,19,0.10440
ENSG00000100083,GGA1,37,0.24197,34,0.10629,33,0.05724,21,-0.7170,33,0.06008,30,-0.1322,51,0.76492,31,-0.0311
ENSG00000241360,PDXP,48,-1.9216,160,-0.1009,149,-0.2186,134,-0.4196,226,0.44857,209,0.41494,171,0.00543,231,0.48498
ENSG00000100097,LGALS1,96,-1.3388,213,-0.1138,19,-3.6514,235,0.04498,71,-1.7710,406,1.31185,209,-0.1498,226,-0.0212
ENSG00000273899,NOL12,18,0.44620,9,-0.6381,13,-0.1040,8,-0.9597,15,0.10127,21,0.85935,8,-0.8360,12,-0.2565
ENSG00000189060,H1F0,57,-0.2962,94,0.49296,49,-0.5379,52,-0.4939,70,0.01308,84,0.39360,75,0.13106,61,-0.1978
ENSG00000100116,GCAT,27,-0.4387,27,-0.4337,23,-0.7057,32,-0.2101,44,0.33467,41,0.28897,52,0.58841,34,-0.0778
ENSG00000100124,ANKRD54,16,-0.2508,11,-0.8615,23,0.27467,16,-0.2921,20,0.09975,22,0.29644,22,0.21268,19,0.03310
ENSG00000100129,EIF3L,42,-1.0093,54,-0.6451,45,-0.9332,56,-0.6532,109,0.44963,131,1.03526,57,-0.5566,91,0.16198
ENSG00000100142,POLR2F,121,1.08728,51,-0.3197,44,-0.5501,31,-1.1751,42,-0.6296,82,0.57269,47,-0.4363,76,0.29816
ENSG00000100146,SOX10,139,3.94862,17,-0.2468,4,-2.3485,5,-2.0921,1,-3.7194,10,-1.2483,12,-0.7866,11,-0.9910
ENSG00000100151,PICK1,14,-1.0097,12,-1.2516,18,-0.6807,17,-0.8502,56,1.16164,36,0.53646,52,1.02864,12,-1.2866
ENSG00000184381,PLA2G6,22,0.53890,11,-0.5325,6,-1.4204,11,-0.5122,18,0.18215,18,0.28655,29,1.02318,9,-0.8370
ENSG00000198792,TMEM184B,80,0.55653,66,0.24766,60,0.07687,40,-0.6058,64,0.19812,51,-0.1994,74,0.42281,47,-0.2917
ENSG00000213923,CSNK1E,101,-0.0288,145,0.54990,101,-0.0225,116,0.20640,96,-0.1108,85,-0.3679,121,0.26034,82,-0.3562
ENSG00000168135,KCNJ4,2,-4.1991,5,-3.0205,37,-0.1386,26,-0.7094,105,1.61976,53,0.56308,38,-0.0727,45,0.16912
ENSG00000100201,DDX17,478,0.90718,316,0.22104,442,0.77360,205,-0.4984,274,-0.0062,218,-0.4410,265,-0.0574,185,-0.6195
ENSG00000100211,CBY1,18,0.89988,6,-0.7673,14,0.42836,4,-1.3426,10,-0.0517,9,-0.2043,16,0.72081,13,0.35003
ENSG00000100216,TOMM22,35,-0.5725,20,-1.4232,41,-0.3189,49,-0.0519,61,0.30395,67,0.58974,46,-0.1454,54,0.09912
ENSG00000100221,JOSD1,36,-0.4545,21,-1.2464,44,-0.1458,39,-0.3875,62,0.38875,60,0.43309,74,0.69170,38,-0.3555
ENSG00000100226,GTPBP1,15,-0.3166,22,0.30352,24,0.42377,8,-1.2347,20,0.13229,14,-0.4542,28,0.70789,32,0.89919
ENSG00000100242,SUN2,280,2.30896,42,-0.9078,42,-0.9271,38,-1.1490,63,-0.3088,59,-0.4892,105,0.51313,56,-0.4868
ENSG00000100246,DNAL4,3,-2.2069,4,-2.0388,9,-0.8363,16,0.12250,22,0.59235,23,0.83628,16,0.12111,13,-0.2599
ENSG00000221890,NPTXR,31,-2.9099,198,-0.1356,186,-0.2305,223,0.06041,366,0.86130,185,-0.2938,342,0.75045,249,0.22714
ENSG00000183741,CBX6,75,-1.1022,263,0.88597,153,-0.0006,166,0.13867,190,0.34271,109,-0.6452,118,-0.4077,230,0.65517
ENSG00000100307,CBX7,43,-0.7485,54,-0.4099,56,-0.3595,67,-0.0888,91,0.40536,78,0.19513,77,0.13499,87,0.34107
ENSG00000100311,PDGFB,6,-0.8962,22,1.03719,5,-1.1007,9,-0.3247,17,0.61242,10,-0.2794,20,0.89064,7,-0.6880
ENSG00000100316,RPL3,816,0.28033,734,0.10980,455,-0.6359,465,-0.6581,545,-0.3577,829,0.39411,527,-0.4100,1039,0.67781
ENSG00000100321,SYNGR1,26,-2.6772,67,-1.2822,120,-0.3987,155,-0.0101,190,0.31791,196,0.47976,293,1.04649,117,-0.4448
ENSG00000100324,TAB1,15,0.56559,18,0.76960,8,-0.4777,8,-0.5806,5,-1.1531,13,0.40736,6,-0.8899,12,0.19457
ENSG00000128268,MGAT3,23,-0.8690,24,-0.8176,42,0.03957,37,-0.1822,47,0.24733,49,0.38342,56,0.51860,35,-0.2507
ENSG00000100335,MIEF1,29,-0.4657,42,0.12117,41,0.07315,53,0.56440,28,-0.5175,43,0.17994,27,-0.5421,27,-0.5448
ENSG00000128272,ATF4,130,-0.1294,103,-0.4963,88,-0.7350,121,-0.2692,96,-0.5892,198,0.72252,191,0.48518,109,-0.4026
ENSG00000187051,RPS19BP1,56,-0.7931,60,-0.6940,54,-0.8559,78,-0.3350,66,-0.5647,143,0.91199,104,0.15270,112,0.27620
ENSG00000100346,CACNA1I,6,-1.6253,3,-2.4901,24,0.41957,12,-0.7317,16,-0.1504,16,-0.2126,59,2.04553,19,0.08301
ENSG00000100354,TNRC6B,285,0.54751,264,0.42113,455,1.35271,284,0.61657,220,0.13044,77,-1.7000,136,-0.6279,75,-1.5102
ENSG00000239900,ADSL,18,-0.1803,15,-0.5063,26,0.35973,7,-1.7732,32,0.71792,28,0.64957,17,-0.2955,21,0.00855
ENSG00000100359,SGSM3,16,-1.3110,31,-0.3290,33,-0.2296,25,-0.6796,39,0.02699,49,0.52957,74,1.08700,28,-0.4498
ENSG00000196588,MRTFA,10,-1.4519,14,-1.0214,35,0.39739,21,-0.4543,37,0.47637,31,0.24374,47,0.85829,24,-0.2261
ENSG00000128285,MCHR1,2,-2.3511,0,-5.5684,0,-3.5377,10,0.07373,23,1.46063,12,0.47231,19,1.05573,5,-0.9124
ENSG00000100372,SLC25A17,8,-0.7733,12,-0.1276,10,-0.4386,9,-0.5009,19,0.62112,18,0.71414,6,-1.1087,14,0.11865
ENSG00000100380,ST13,553,0.92035,443,0.54604,297,-0.0983,402,0.44028,212,-0.6196,242,-0.5010,203,-0.6835,233,-0.4740
ENSG00000196236,XPNPEP3,34,1.17554,31,1.02487,19,0.16743,10,-0.7990,7,-1.3470,15,-0.1708,16,-0.0981,11,-0.6654
ENSG00000100387,RBX1,121,-0.6621,122,-0.6568,101,-0.9379,174,-0.1118,164,-0.1966,261,0.72424,189,0.02155,217,0.24269
ENSG00000100393,EP300,107,0.88663,89,0.58011,138,1.32308,68,0.15758,58,-0.0988,31,-1.2602,39,-0.7344,25,-1.3523
ENSG00000100395,L3MBTL2,17,-1.1976,20,-0.9808,45,0.25998,54,0.62336,50,0.42389,33,-0.2676,59,0.70822,22,-0.8723
ENSG00000100399,CHADL,79,2.81996,13,-0.3856,12,-0.5071,5,-2.0096,4,-1.9454,18,0.07949,4,-2.0688,12,-0.5340
ENSG00000100401,RANGAP1,141,-0.1481,45,-1.8642,172,0.16640,205,0.50910,175,0.19382,133,-0.2954,242,0.72126,121,-0.3853
ENSG00000100403,ZC3H7B,55,0.29512,82,0.94083,34,-0.4662,39,-0.2592,27,-0.8321,39,-0.3317,44,-0.0556,68,0.64294
ENSG00000167074,TEF,19,-1.2195,69,0.77182,48,0.18370,34,-0.3812,71,0.80409,42,-0.0612,24,-0.9056,48,0.17638
ENSG00000183864,TOB2,159,2.30501,88,1.16374,39,-0.1596,24,-0.9441,28,-0.6838,20,-1.3341,21,-1.0739,32,-0.4754
ENSG00000100410,PHF5A,18,0.72227,13,0.18206,10,-0.2053,4,-1.7330,14,0.31873,14,0.37345,11,-0.0707,11,-0.0294
ENSG00000100412,ACO2,120,-0.9363,155,-0.5492,137,-0.7361,194,-0.2199,199,-0.1590,313,0.75833,174,-0.3628,308,0.54119
ENSG00000100413,POLR3H,32,-0.6414,36,-0.4856,22,-1.1841,46,-0.0934,53,0.12972,62,0.49364,52,0.09318,63,0.42000
ENSG00000100417,PMM1,10,-2.0760,27,-0.5994,22,-0.8523,28,-0.5806,69,0.91941,54,0.68597,49,0.35828,36,-0.1229
ENSG00000100418,DESI1,44,-0.0120,54,0.31769,18,-1.3889,34,-0.4516,68,0.70121,48,0.15444,29,-0.6677,63,0.56479
ENSG00000196419,XRCC6,72,-0.9068,132,0.03417,90,-0.5681,120,-0.1345,215,0.83106,176,0.65104,75,-0.8485,72,-0.9057
ENSG00000100138,SNU13,90,-1.2369,146,-0.4968,132,-0.6580,149,-0.5083,232,0.22334,298,0.85045,237,0.26356,184,-0.1381
ENSG00000198911,SREBF2,63,-0.6413,81,-0.2553,87,-0.1535,81,-0.2927,88,-0.1322,114,0.35198,120,0.36473,111,0.23086
ENSG00000205704,LINC00634,2,-2.8485,19,-0.0157,18,-0.1100,13,-0.6774,30,0.70271,25,0.54616,19,0.03145,22,0.19898
ENSG00000100167,SEPTIN3,86,-1.8139,264,-0.1205,232,-0.3278,267,-0.1187,344,0.29970,356,0.46059,237,-0.2913,373,0.43235
ENSG00000183172,SMDT1,42,-1.3005,71,-0.5029,44,-1.2312,56,-0.9330,91,-0.1249,148,0.88346,123,0.35334,156,0.74769
ENSG00000184983,NDUFA6,32,-1.5630,93,0.05826,43,-1.1303,73,-0.3453,99,0.16393,136,0.90600,50,-0.9019,115,0.39426
ENSG00000100207,TCF20,35,0.07160,31,-0.1146,72,1.26301,43,0.47509,29,-0.2152,23,-0.6925,21,-0.7342,24,-0.4901
ENSG00000189306,RRP7A,25,-0.5641,38,0.08422,39,0.12436,28,-0.4122,34,-0.0881,37,0.08153,60,0.82776,31,-0.2290
ENSG00000100227,POLDIP3,40,0.53250,27,-0.0816,17,-0.8373,17,-0.8704,26,-0.1386,38,0.55514,30,0.08472,29,0.01062
ENSG00000100243,CYB5R3,91,0.09328,137,0.76880,42,-1.0856,68,-0.3981,73,-0.2409,99,0.30206,78,-0.1451,86,0.01243
ENSG00000242247,ARFGAP3,37,0.16393,47,0.56504,42,0.34969,44,0.49815,31,-0.1128,32,-0.0891,15,-1.1953,11,-1.6284
ENSG00000100266,PACSIN2,15,-0.9239,29,0.06053,35,0.37789,18,-0.7398,38,0.51031,34,0.41496,28,-0.0005,22,-0.3197
ENSG00000100271,TTLL1,11,-0.5801,26,0.68326,18,0.08141,17,0.00789,16,-0.0933,16,-0.0541,15,-0.1903,16,-0.0334
ENSG00000100294,MCAT,9,-1.3342,8,-1.4069,16,-0.4502,18,-0.3414,37,0.86132,28,0.54350,31,0.57801,17,-0.3865
ENSG00000100300,TSPO,19,0.10035,33,0.95935,9,-1.0935,8,-1.3342,6,-1.6596,26,0.76451,15,-0.2818,24,0.43101
ENSG00000100304,TTLL12,7,-1.1520,17,0.12136,6,-1.4066,7,-1.3324,22,0.55091,17,0.16345,32,1.17247,23,0.62865
ENSG00000186732,MPPED1,13,-2.9260,62,-0.6950,111,0.21791,112,0.25933,115,0.27780,104,0.13389,147,0.67250,82,-0.2526
ENSG00000130540,SULT4A1,30,-2.7067,50,-1.9597,86,-1.1515,186,0.04755,212,0.24550,281,0.95943,242,0.46446,162,-0.1808
ENSG00000100347,SAMM50,17,-0.8850,15,-1.0333,27,-0.1794,30,0.00458,35,0.23873,45,0.90178,22,-0.4643,17,-0.8228
ENSG00000188677,PARVB,7,-1.8595,24,-0.0397,19,-0.3351,16,-0.7174,30,0.32906,31,0.54474,29,0.31305,31,0.39635
ENSG00000138944,SHISAL1,10,-2.0571,26,-0.6710,34,-0.2522,40,-0.0252,27,-0.6402,52,0.49639,60,0.63240,54,0.45115
ENSG00000188636,RTL6,35,-0.7150,37,-0.6012,42,-0.4155,47,-0.2938,80,0.58637,66,0.36305,85,0.68800,38,-0.5759
ENSG00000226328,NUP50-DT,6,-0.9356,1,-3.0892,4,-1.5248,12,0.17102,15,0.56359,15,0.68749,15,0.53819,9,-0.3468
ENSG00000093000,NUP50,29,-1.1065,54,-0.1686,46,-0.4231,87,0.65645,113,1.02640,55,-0.2036,55,-0.1592,32,-0.9859
ENSG00000100364,KIAA0930,292,1.45925,83,-0.6009,185,0.66129,50,-1.4598,83,-0.6102,104,-0.3133,189,0.69843,106,-0.2361
ENSG00000077942,FBLN1,14,-0.5652,72,2.20833,12,-0.8547,5,-2.0307,9,-1.2525,25,0.37163,16,-0.4012,18,-0.2155
ENSG00000130638,ATXN10,52,-1.5792,88,-0.7999,110,-0.4593,122,-0.3364,275,1.01967,219,0.84553,106,-0.5191,97,-0.6612
ENSG00000241990,PRR34-AS1,21,0.61988,4,-1.8868,18,0.37385,5,-1.7133,17,0.25549,18,0.42421,9,-0.6491,26,0.93975
ENSG00000186951,PPARA,35,1.00363,59,1.95215,12,-0.6460,17,-0.2226,6,-1.6993,10,-1.0740,3,-2.4084,28,0.63473
ENSG00000100416,TRMU,12,-0.1828,7,-1.0605,10,-0.4099,5,-1.5033,18,0.45670,18,0.61449,24,0.89298,13,-0.0411
ENSG00000075240,GRAMD4,15,-0.8194,21,-0.2869,28,0.20071,19,-0.4930,22,-0.2337,27,0.17542,42,0.84656,28,0.19769
ENSG00000100422,CERK,16,-1.9560,65,0.16154,33,-0.8895,76,0.47795,43,-0.4617,71,0.40197,77,0.43008,44,-0.4331
ENSG00000054611,TBC1D22A,17,0.09281,24,0.67472,11,-0.5237,11,-0.6392,16,0.04647,17,0.15368,10,-0.7363,23,0.59833
ENSG00000224271,AL117329.1,0,-5.5467,2,-2.7883,57,2.38243,19,0.43413,25,0.82127,5,-1.7039,20,0.50641,5,-1.5879
ENSG00000219438,TAFA5,57,-1.0714,110,-0.0748,73,-0.7047,115,-0.0017,214,1.01519,135,0.32351,82,-0.5242,96,-0.2842
ENSG00000100425,BRD1,11,-0.3615,13,-0.1002,29,1.24407,5,-1.6336,25,1.00545,16,0.34236,8,-0.8072,6,-1.2392
ENSG00000182858,ALG12,17,0.66891,15,0.47121,14,0.33408,11,-0.0782,6,-0.8969,10,-0.2032,11,0.01043,8,-0.4762
ENSG00000184164,CRELD2,38,0.77161,36,0.69801,29,0.34536,11,-1.2388,21,-0.1753,26,0.18621,16,-0.5269,18,-0.3988
ENSG00000198355,PIM3,12,-1.0715,13,-0.8962,27,0.18774,21,-0.2298,17,-0.5337,30,0.51623,42,0.93355,18,-0.4558
ENSG00000100427,MLC1,80,0.27904,212,1.99525,26,-1.4254,29,-1.3892,26,-1.4550,70,0.07659,43,-0.6997,86,0.39314
ENSG00000073150,PANX2,6,-2.1579,30,0.19393,12,-1.1611,22,-0.3262,21,-0.3513,33,0.46516,36,0.52243,41,0.73503
ENSG00000073169,SELENOO,22,0.29389,10,-0.8329,21,0.20494,9,-1.2075,17,-0.1275,21,0.29353,34,1.02487,16,-0.2275
ENSG00000128159,TUBGCP6,14,-0.5177,23,0.19666,22,0.17254,14,-0.6303,27,0.46631,18,-0.1475,39,1.09167,12,-0.7786
ENSG00000188130,MAPK12,5,-1.8204,5,-1.8305,16,-0.0768,12,-0.5361,23,0.49176,19,0.30940,39,1.42659,13,-0.3398
ENSG00000185386,MAPK11,5,-2.1553,12,-0.8792,24,0.19997,19,-0.1585,37,0.90744,20,-0.1030,39,0.97611,18,-0.2757
ENSG00000196576,PLXNB2,31,0.22738,44,0.82519,22,-0.3184,14,-1.0293,17,-0.6425,33,0.43302,42,0.71502,10,-1.4653
ENSG00000205593,DENND6B,3,-2.9341,14,-0.8099,31,0.45711,12,-1.0728,40,0.88116,30,0.50864,30,0.40690,25,0.09271
ENSG00000100239,PPP6R2,36,-0.5195,48,-0.0838,66,0.43090,59,0.27120,44,-0.2111,44,-0.2348,78,0.70219,31,-0.7208
ENSG00000100241,SBF1,62,0.23102,91,0.87231,33,-0.7202,27,-1.1310,37,-0.5710,56,0.10136,54,0.01015,88,0.81302
ENSG00000100258,LMF2,13,-0.4259,24,0.60425,5,-1.8005,11,-0.6881,9,-0.8768,24,0.78941,23,0.50547,15,-0.1929
ENSG00000025770,NCAPH2,15,-0.5755,15,-0.5458,24,0.14777,15,-0.6492,30,0.48472,25,0.23460,36,0.77341,18,-0.3174
ENSG00000284194,SCO2,4,-1.0711,10,0.11176,2,-1.9513,7,-0.4634,11,0.30485,16,1.34909,3,-1.4187,6,-0.6872
ENSG00000100288,CHKB,6,-1.5746,14,-0.2995,21,0.34982,12,-0.5052,15,-0.1029,23,0.67133,20,0.32638,13,-0.3347
ENSG00000008735,MAPK8IP2,105,-1.2021,111,-1.1216,201,-0.2109,209,-0.1609,277,0.30452,287,0.46624,327,0.57253,223,-0.0439
ENSG00000100299,ARSA,11,-0.3938,13,-0.0927,17,0.31964,6,-1.2376,14,-0.0267,13,-0.0509,26,1.04384,19,0.45242
ENSG00000251322,SHANK3,4,-2.8901,56,1.16162,21,-0.4183,15,-0.9600,46,0.81788,27,-0.0693,18,-0.6476,49,0.91434
ENSG00000079974,RABL2B,16,-0.6247,9,-1.4923,44,1.01535,22,-0.1060,20,-0.2577,29,0.39238,26,0.15909,15,-0.6995
ENSG00000178605,GTPBP6,21,0.11506,34,0.84884,13,-0.6976,10,-1.1235,15,-0.4711,19,-0.0732,29,0.59474,30,0.67616
ENSG00000169100,SLC25A6,90,-1.3645,232,0.07610,119,-0.9572,187,-0.2865,233,0.08835,283,0.52206,180,-0.3179,349,0.74775
ENSG00000169093,ASMTL,14,-0.9574,28,0.01467,21,-0.4259,27,-0.0393,25,-0.1158,41,0.87937,21,-0.3906,14,-0.9688
ENSG00000197976,AKAP17A,27,0.71441,20,0.21993,37,1.27363,12,-0.5877,29,0.84540,11,-0.8199,9,-0.8820,10,-0.8596
ENSG00000214717,ZBED1,12,-0.7364,35,0.97693,18,-0.1401,19,-0.0244,19,-0.0414,21,0.19928,17,-0.1807,9,-1.0586
ENSG00000002586,CD99,35,0.71945,80,2.25521,2,-3.1916,12,-1.0678,6,-1.8359,20,-0.1627,5,-2.1003,32,0.55174
ENSG00000285756,BX890604.2,8,-1.6209,11,-1.1853,45,0.97255,35,0.60049,34,0.50535,23,-0.1311,11,-1.2273,25,-0.0161
ENSG00000146938,NLGN4X,20,-1.8025,58,-0.1785,110,0.85373,67,0.03787,104,0.76473,66,0.03618,45,-0.5636,47,-0.5055
ENSG00000130021,PUDP,10,-0.3545,4,-1.5318,9,-0.5516,13,-0.0224,19,0.54403,20,0.94601,11,-0.3295,4,-1.6803
ENSG00000101846,STS,2,-4.2965,14,-1.8735,16,-1.6744,59,0.34293,94,1.08502,66,0.62466,63,0.40407,32,-0.6509
ENSG00000006757,PNPLA4,3,-2.4693,7,-1.5555,25,0.43154,12,-0.7840,25,0.42497,29,0.88579,16,-0.2199,23,0.29807
ENSG00000011201,ANOS1,13,-0.1775,24,0.74298,4,-1.7909,10,-0.6665,27,0.90623,17,0.21164,19,0.36620,8,-0.9346
ENSG00000101849,TBL1X,37,0.91031,52,1.52624,19,-0.1687,19,-0.1603,6,-1.7206,14,-0.6860,12,-0.8018,22,0.11785
ENSG00000146950,SHROOM2,2,-3.7184,12,-1.2068,17,-0.6651,30,0.21043,44,0.81557,36,0.63195,33,0.34100,17,-0.7139
ENSG00000047644,WWC3,33,1.51004,9,-0.5937,25,0.97817,11,-0.3812,8,-0.7578,10,-0.5738,16,0.23288,6,-1.1327
ENSG00000073464,CLCN4,78,-0.4603,28,-1.9823,105,-0.0026,123,0.27281,168,0.76283,121,0.28801,104,-0.0130,64,-0.7572
ENSG00000101871,MID1,8,-0.6655,31,1.58058,11,-0.1118,3,-2.1203,1,-3.3013,19,1.06355,6,-1.0869,11,-0.1486
ENSG00000004961,HCCS,4,-2.1708,12,-0.5302,19,0.15560,21,0.27519,30,0.82664,19,0.15979,17,-0.0309,13,-0.4932
ENSG00000005302,MSL3,36,-0.8379,48,-0.4109,107,0.87076,99,0.85648,71,0.19723,46,-0.5865,50,-0.3358,41,-0.6615
ENSG00000169933,FRMPD4,18,-1.9763,39,-0.8621,119,0.91366,89,0.47838,102,0.65151,59,-0.2676,57,-0.2874,59,-0.2185
ENSG00000101911,PRPS2,8,-1.8681,7,-2.0741,15,-1.0127,25,-0.2294,46,0.73870,50,1.21963,28,-0.0562,15,-1.0314
ENSG00000205542,TMSB4X,2802,1.15428,890,-0.7028,974,-0.5651,1344,-0.0708,1194,-0.2488,1527,0.17704,883,-0.7160,1376,-0.0267
ENSG00000123595,RAB9A,24,0.67112,25,0.69979,9,-0.8269,14,-0.1620,11,-0.5521,17,0.12694,5,-1.5823,21,0.40833
ENSG00000196459,TRAPPC2,14,-0.8178,13,-0.9221,26,0.05138,28,0.23513,29,0.24628,23,-0.1159,39,0.74169,24,-0.0409
ENSG00000046651,OFD1,129,1.93059,92,1.28698,95,1.35346,31,-0.5114,5,-3.1623,12,-2.0827,24,-0.8738,21,-1.0740
ENSG00000046653,GPM6B,3767,1.67340,3242,1.39409,1076,-0.4303,948,-0.6812,767,-0.9478,912,-0.8152,614,-1.2848,1477,0.06769
ENSG00000130150,MOSPD2,105,2.83773,16,-0.4933,31,0.48168,18,-0.3929,6,-1.8851,8,-1.6603,15,-0.5938,13,-0.7814
ENSG00000087842,PIR,17,0.43479,16,0.33525,5,-1.2848,7,-0.9861,9,-0.5394,20,1.00554,5,-1.2573,13,0.06273
ENSG00000169249,ZRSR2,43,0.58303,42,0.53748,42,0.54364,38,0.44958,27,-0.1680,16,-1.1122,26,-0.2016,24,-0.3366
ENSG00000182287,AP1S2,94,0.32376,157,1.18468,93,0.29902,48,-0.7807,72,-0.1018,81,0.10603,35,-1.2141,55,-0.5161
ENSG00000169895,SYAP1,80,0.12807,114,0.70927,71,-0.0531,109,0.71910,54,-0.4844,60,-0.3859,49,-0.6334,44,-0.7820
ENSG00000086712,TXLNG,38,0.20206,42,0.36373,81,1.50119,32,-0.0862,28,-0.2829,27,-0.3908,18,-0.9346,15,-1.2243
ENSG00000102054,RBBP7,55,-0.3510,69,0.00698,72,0.07000,62,-0.1717,117,0.85830,75,0.17976,35,-1.0555,60,-0.2269
ENSG00000169891,REPS2,41,-1.0616,38,-1.1817,72,-0.2200,70,-0.2726,110,0.46649,105,0.49467,125,0.68115,65,-0.3591
ENSG00000188158,NHS,2,-2.9876,35,1.14603,9,-0.9271,22,0.41326,20,0.25611,17,0.01101,18,0.04345,10,-0.8182
ENSG00000008086,CDKL5,67,-1.3775,87,-0.9849,308,1.02451,248,0.74948,249,0.65866,127,-0.4991,156,-0.0968,77,-1.1793
ENSG00000131828,PDHA1,30,-1.3555,36,-1.1107,53,-0.5184,70,-0.0978,104,0.55302,109,0.83403,63,-0.2498,61,-0.3076
ENSG00000147010,SH3KBP1,119,0.60773,52,-0.6800,74,-0.1562,126,0.81019,70,-0.2408,68,-0.3531,73,-0.1686,53,-0.6578
ENSG00000173681,BCLAF3,48,0.79060,56,1.04970,53,0.96621,41,0.60273,15,-0.9961,9,-1.9361,19,-0.6415,22,-0.4539
ENSG00000184368,MAP7D2,42,-3.0011,100,-1.7406,341,0.13563,764,1.84429,288,-0.1284,229,-0.5853,368,0.25769,87,-1.9480
ENSG00000173674,EIF1AX,298,0.08452,228,-0.3408,371,0.43902,401,0.64543,285,0.01287,258,-0.1747,187,-0.6458,163,-0.8508
ENSG00000177189,RPS6KA3,15,-1.5217,38,-0.1594,62,0.60667,67,0.84378,39,-0.1384,46,0.16468,25,-0.7876,15,-1.5551
ENSG00000149970,CNKSR2,62,-2.0860,135,-0.9348,475,1.08318,371,0.76051,496,1.15896,162,-0.7806,181,-0.4831,137,-0.9118
ENSG00000012174,MBTPS2,14,-0.4157,22,0.21744,9,-1.1585,20,0.12348,15,-0.3474,26,0.64101,19,0.02964,11,-0.8133
ENSG00000102172,SMS,30,-1.4377,60,-0.3885,47,-0.7830,119,0.79079,71,-0.1435,98,0.49445,47,-0.7678,65,-0.2684
ENSG00000165186,PTCHD1,2,-3.0509,8,-1.0594,20,0.24241,25,0.66096,26,0.63173,16,-0.1756,31,0.95312,6,-1.6493
ENSG00000123131,PRDX4,24,0.86153,13,-0.0312,2,-2.6867,8,-0.7901,15,0.15146,19,0.68904,6,-1.1340,16,0.27006
ENSG00000123130,ACOT9,7,-1.4230,27,0.61775,27,0.61161,8,-1.2287,13,-0.4726,24,0.58695,24,0.43607,13,-0.5208
ENSG00000130066,SAT1,90,-0.6485,475,2.19011,111,-0.3295,92,-0.6788,72,-0.9895,120,-0.2613,96,-0.5611,123,-0.1754
ENSG00000184831,APOO,4,-3.2642,30,-0.4468,43,0.14207,25,-0.7815,42,0.08117,71,1.35631,24,-0.7437,28,-0.5092
ENSG00000130741,EIF2S3,49,-0.9012,66,-0.4505,81,-0.1195,74,-0.2938,96,0.14547,100,0.26735,128,0.61203,96,0.15351
ENSG00000005889,ZFX,42,0.41272,40,0.33156,59,0.97630,29,-0.1725,22,-0.6309,27,-0.3249,28,-0.2547,26,-0.3391
ENSG00000067992,PDK3,10,-3.0114,15,-2.4234,37,-1.1223,92,0.32597,106,0.52189,108,0.73762,100,0.43422,66,-0.2343
ENSG00000102230,PCYT1B,32,0.98708,22,0.37956,24,0.51426,23,0.54253,13,-0.4271,9,-1.1590,16,-0.0690,9,-0.9285
ENSG00000004848,ARX,9,-1.2447,25,0.31189,14,-0.5885,13,-0.6848,14,-0.5148,29,0.75961,29,0.60569,18,-0.2123
ENSG00000157625,TAB3,4,-2.1914,10,-1.0467,17,-0.2233,20,0.02113,19,-0.0443,27,0.66812,32,0.78280,13,-0.6243
ENSG00000198947,DMD,139,0.44613,94,-0.1792,287,1.71639,136,0.46114,68,-0.6784,47,-1.4090,79,-0.4435,77,-0.4935
ENSG00000147027,TMEM47,65,-0.3628,246,1.90564,65,-0.3485,46,-0.9625,74,-0.1515,76,-0.1376,41,-1.0712,88,0.11777
ENSG00000130962,PRRG1,107,2.95941,6,-1.9595,13,-0.7639,7,-1.7188,9,-1.3386,21,-0.1153,18,-0.2945,11,-0.9880
ENSG00000047597,XK,3,-2.1020,2,-2.9595,6,-1.2936,16,0.23538,34,1.46223,18,0.44811,14,-0.0588,12,-0.2831
ENSG00000165169,DYNLT3,24,-2.3783,37,-1.7345,75,-0.7002,159,0.54709,103,-0.2118,172,0.82180,141,0.29034,80,-0.6024
ENSG00000156313,RPGR,21,0.73923,25,1.07103,22,0.83835,15,0.22051,8,-0.7757,9,-0.7517,6,-1.1099,6,-1.1066
ENSG00000156298,TSPAN7,156,-2.3480,559,-0.4369,538,-0.4970,643,-0.2408,776,0.07702,1057,0.76993,941,0.38875,701,-0.0830
