Feature ID,Feature Name,Feature count topic 1to2,Feature log2 fold change topic 1to2,Feature count topic 3to5,Feature log2 fold change topic 3to5,Feature count topic 6to7,Feature log2 fold change topic 6to7,Feature count topic 8to10,Feature log2 fold change topic 8to10,Feature count topic 11,Feature log2 fold change topic 11,Feature count topic 12,Feature log2 fold change topic 12
ENSG00000105643,ARRDC2,21,-0.0177,16,-0.5334,5,-2.1844,20,-0.1332,23,0.12264,73,2.11510
ENSG00000099308,MAST3,339,0.63428,252,0.10475,128,-1.0162,307,0.50677,123,-1.0132,128,-0.9560
ENSG00000105647,PIK3R2,71,-0.0422,81,0.21164,57,-0.4170,80,0.17719,100,0.50972,35,-1.1160
ENSG00000105649,RAB3A,243,-0.0903,225,-0.2446,330,0.45225,365,0.73502,97,-1.4730,58,-2.2391
ENSG00000130522,JUND,305,0.07694,378,0.52636,154,-1.0476,245,-0.3264,382,0.43227,328,0.18960
ENSG00000130520,LSM4,76,-0.6890,129,0.21330,129,0.19343,156,0.61479,66,-0.8616,54,-1.1563
ENSG00000130517,PGPEP1,25,0.20343,20,-0.2036,14,-0.6982,9,-1.5116,51,1.36145,49,1.31610
ENSG00000130511,SSBP4,94,-0.1008,101,0.01663,69,-0.6152,143,0.74189,103,0.05015,37,-1.4965
ENSG00000105701,FKBP8,194,-0.4805,316,0.40269,241,-0.1141,316,0.40605,191,-0.4648,138,-0.9606
ENSG00000105700,KXD1,26,-0.8906,58,0.52487,35,-0.3915,50,0.23839,43,-0.0457,44,-0.0062
ENSG00000221983,UBA52,283,-0.8524,571,0.37051,363,-0.4488,512,0.15211,643,0.48707,501,0.08627
ENSG00000006016,CRLF1,19,-0.5160,9,-1.8266,8,-1.9139,46,1.20025,95,2.23797,2,-3.6599
ENSG00000006015,REX1BD,52,-1.1469,132,0.46551,116,0.18521,142,0.61636,51,-1.0878,47,-1.2224
ENSG00000105696,TMEM59L,576,0.36372,416,-0.2267,373,-0.3907,744,0.97735,112,-2.1544,140,-1.8251
ENSG00000167487,KLHL26,20,0.07884,15,-0.4742,12,-0.8215,27,0.66447,27,0.55737,15,-0.3461
ENSG00000105662,CRTC1,48,-0.3223,68,0.33151,47,-0.3516,63,0.18307,90,0.70377,19,-1.6798
ENSG00000005007,UPF1,36,0.19447,35,0.11477,26,-0.3802,29,-0.2007,43,0.42182,32,-0.0261
ENSG00000223802,CERS1,28,-0.3677,30,-0.2320,26,-0.4630,27,-0.4735,103,1.84375,32,-0.0956
ENSG00000105669,COPE,32,-1.5942,60,-0.6893,90,0.03734,131,0.82409,158,0.95168,80,-0.1522
ENSG00000105671,DDX49,13,-0.8718,16,-0.5938,20,-0.2430,30,0.55432,58,1.54205,10,-1.2003
ENSG00000051128,HOMER3,11,-0.3155,15,0.10446,6,-1.3348,8,-0.9527,38,1.65481,26,1.01047
ENSG00000064607,SUGP2,174,0.59789,89,-0.6030,120,-0.0601,158,0.47375,64,-1.0122,100,-0.3365
ENSG00000105676,ARMC6,15,-0.2521,14,-0.3953,17,-0.0265,26,0.79580,15,-0.2540,11,-0.7143
ENSG00000181035,SLC25A42,16,0.25044,12,-0.2132,11,-0.4103,22,0.93107,5,-1.4043,5,-1.4644
ENSG00000254901,BORCS8,29,-0.4813,35,-0.2023,44,0.20805,64,1.05054,11,-1.8685,14,-1.5723
ENSG00000064490,RFXANK,9,-0.9996,14,-0.3400,12,-0.5308,16,-0.1382,54,1.96437,17,0.02554
ENSG00000130287,NCAN,89,-0.2736,49,-1.3405,86,-0.3430,105,-0.0030,393,2.31525,56,-0.9680
ENSG00000187664,HAPLN4,30,-1.5583,38,-1.2672,136,0.99954,161,1.62712,16,-2.3878,4,-4.2526
ENSG00000105705,SUGP1,32,0.30203,18,-0.6998,33,0.32403,33,0.38487,18,-0.6250,24,-0.2120
ENSG00000129933,MAU2,43,0.74006,23,-0.3694,13,-1.1791,25,-0.2478,24,-0.2606,59,1.20861
ENSG00000167491,GATAD2A,17,-0.2406,20,0.05575,25,0.45092,8,-1.4138,46,1.43129,17,-0.1620
ENSG00000186010,NDUFA13,203,-1.1140,423,0.10986,469,0.28149,532,0.58111,395,-0.0174,192,-1.1195
ENSG00000250067,YJEFN3,70,-0.4166,76,-0.2908,72,-0.3571,167,1.38146,34,-1.4753,25,-1.8826
ENSG00000105726,ATP13A1,23,0.22155,19,-0.0610,14,-0.5565,27,0.58792,16,-0.3499,12,-0.8291
ENSG00000081665,ZNF506,41,0.71958,16,-0.9625,21,-0.4274,25,-0.2155,35,0.36297,50,0.94555
ENSG00000237440,ZNF737,28,1.35427,4,-2.0388,16,0.27347,10,-0.4302,8,-0.7008,23,0.84848
ENSG00000188171,ZNF626,33,0.37836,24,-0.1270,31,0.28426,20,-0.5220,21,-0.3237,34,0.41112
ENSG00000118620,ZNF430,25,0.98533,11,-0.5528,13,-0.2292,6,-1.5598,18,0.35316,32,1.27014
ENSG00000160352,ZNF714,21,0.26821,11,-0.8867,26,0.63623,7,-1.6212,33,0.98101,36,1.13167
ENSG00000196705,ZNF431,33,0.96987,15,-0.4716,13,-0.6468,11,-0.9942,24,0.35808,39,1.10698
ENSG00000182141,ZNF708,28,0.96638,7,-1.3782,8,-1.1423,10,-0.8876,15,-0.1184,59,2.18413
ENSG00000196268,ZNF493,51,1.09116,13,-1.3632,24,-0.2464,22,-0.4745,25,-0.2022,60,1.22767
ENSG00000197013,ZNF429,48,0.90425,25,-0.3334,26,-0.1835,28,-0.0682,9,-1.6860,35,0.28914
ENSG00000198521,ZNF43,12,-0.3188,17,0.21285,17,0.19933,10,-0.7292,14,-0.0920,28,0.96144
ENSG00000160321,ZNF208,41,1.60964,10,-0.9388,8,-1.2326,8,-1.2683,25,0.56435,33,1.00572
ENSG00000167232,ZNF91,252,0.70891,200,0.32165,214,0.40835,67,-1.5986,188,0.15575,120,-0.5442
ENSG00000213096,ZNF254,16,0.43957,13,0.04587,12,-0.1012,12,-0.0472,8,-0.6516,11,-0.1677
ENSG00000261824,LINC00662,81,0.63018,53,-0.1504,63,0.17624,54,-0.1076,30,-0.9732,47,-0.3218
ENSG00000267575,AC006504.5,29,1.01370,13,-0.4682,18,0.14542,12,-0.5847,15,-0.1596,16,-0.0653
ENSG00000169021,UQCRFS1,81,-1.2725,182,0.04166,197,0.17659,300,1.12277,84,-1.1433,50,-1.9107
ENSG00000187135,VSTM2B,50,0.02039,62,0.46812,26,-1.0552,59,0.35701,19,-1.4229,57,0.22413
ENSG00000105171,POP4,13,-1.0407,21,-0.3500,25,-0.0292,40,0.94165,25,-0.0555,21,-0.2845
ENSG00000131943,C19orf12,77,0.31788,72,0.22834,61,-0.0985,72,0.21627,32,-1.0479,31,-1.0898
ENSG00000105176,URI1,87,-0.0173,94,0.12342,94,0.11232,57,-0.7791,89,0.01041,153,0.89165
ENSG00000198597,ZNF536,21,-1.1788,38,-0.2378,35,-0.3456,19,-1.4529,45,0.06981,192,2.67189
ENSG00000121297,TSHZ3,50,0.83181,41,0.50148,32,0.01884,22,-0.6392,15,-1.0732,11,-1.5224
ENSG00000168813,ZNF507,38,0.55618,22,-0.4152,30,0.11869,19,-0.6459,18,-0.6539,55,1.11100
ENSG00000178904,DPY19L3,17,-0.5118,25,0.14992,10,-1.3628,12,-1.0677,76,2.03732,35,0.66377
ENSG00000105185,PDCD5,61,-1.1519,139,0.23007,142,0.23978,160,0.52175,120,-0.0536,61,-1.0847
ENSG00000105186,ANKRD27,29,0.17787,28,0.13274,25,-0.0874,32,0.38169,10,-1.4544,17,-0.6562
ENSG00000121289,CEP89,28,1.09846,9,-0.9786,12,-0.3390,9,-0.8220,18,0.26559,30,1.08632
ENSG00000076650,GPATCH1,23,0.74181,14,-0.1410,17,0.21361,8,-1.0947,16,0.13761,19,0.33816
ENSG00000130881,LRP3,13,-0.9485,32,0.57563,15,-0.7312,26,0.19191,45,1.01261,10,-1.2864
ENSG00000153879,CEBPG,33,-0.0446,31,-0.2002,47,0.55849,36,0.09359,43,0.35140,7,-2.2397
ENSG00000124299,PEPD,35,-0.7983,52,-0.1729,49,-0.2510,85,0.83123,52,-0.1350,52,-0.1433
ENSG00000153885,KCTD15,7,-1.2551,10,-0.7819,7,-1.1053,14,-0.0760,68,2.68188,12,-0.3501
ENSG00000257103,LSM14A,59,0.37773,54,0.23507,34,-0.5796,28,-0.9367,59,0.32145,83,0.88340
ENSG00000166398,KIAA0355,32,0.65480,22,0.01286,18,-0.3621,8,-1.6074,30,0.49560,43,1.08824
ENSG00000105220,GPI,433,0.07634,443,0.12762,351,-0.2829,568,0.64203,206,-1.0758,170,-1.3599
ENSG00000126261,UBA2,82,-0.1409,74,-0.3331,95,0.12681,124,0.68196,52,-0.8100,64,-0.5035
ENSG00000089335,ZNF302,76,0.27089,50,-0.4875,55,-0.2874,61,-0.1192,91,0.54047,95,0.60025
ENSG00000197841,ZNF181,16,-0.0648,10,-0.7728,22,0.50360,12,-0.6143,41,1.52479,13,-0.2907
ENSG00000089351,GRAMD1A,9,-1.0458,9,-1.1550,18,-0.0506,30,1.00331,36,1.09245,12,-0.5963
ENSG00000105711,SCN1B,40,-2.2260,186,0.25334,240,0.69307,268,1.05139,26,-2.7412,16,-3.4368
ENSG00000153902,LGI4,72,0.01815,46,-0.8059,58,-0.3584,70,-0.0252,163,1.36200,86,0.29520
ENSG00000266964,FXYD1,44,-1.4086,114,0.15644,73,-0.6248,95,-0.2053,315,1.85731,91,-0.2239
ENSG00000221946,FXYD7,114,-0.5598,225,0.70339,115,-0.5475,213,0.57813,84,-0.9882,62,-1.4476
ENSG00000105698,USF2,76,-0.6088,129,0.32582,89,-0.3437,113,0.05823,149,0.48618,109,-0.0131
ENSG00000105695,MAG,26,-1.0635,26,-1.1731,1,-5.4408,12,-2.3764,47,-0.0968,390,4.29347
ENSG00000105677,TMEM147,31,-0.9082,52,-0.0766,47,-0.2399,76,0.69636,79,0.60637,30,-0.9013
ENSG00000283907,AD000090.1,38,1.29041,13,-0.6309,15,-0.3773,8,-1.4640,18,-0.1346,41,1.23903
ENSG00000126254,RBM42,26,-0.4767,28,-0.4055,36,0.04941,44,0.47106,37,0.10346,41,0.23753
ENSG00000126267,COX6B1,144,-1.6276,351,-0.2297,503,0.42388,657,1.08755,308,-0.3910,127,-1.7208
ENSG00000272333,KMT2B,37,1.22063,7,-1.5645,17,-0.1616,14,-0.5706,23,0.32846,33,0.88047
ENSG00000161265,U2AF1L4,12,-0.1980,6,-1.3274,18,0.49378,20,0.87476,14,0.13857,7,-0.9743
ENSG00000205155,PSENEN,20,-0.6216,16,-0.9701,23,-0.3513,49,1.17073,42,0.61844,18,-0.7042
ENSG00000267796,LIN37,8,-0.9767,21,0.57838,18,0.27599,19,0.39223,3,-2.3216,11,-0.5548
ENSG00000004777,ARHGAP33,38,0.34991,30,-0.0615,19,-0.8357,37,0.32083,23,-0.4793,37,0.27085
ENSG00000105290,APLP1,333,-0.0132,267,-0.4244,166,-1.1537,423,0.46744,235,-0.5537,722,1.26562
ENSG00000126243,LRFN3,15,-0.0452,9,-0.8689,18,0.32842,25,1.09128,11,-0.4572,0,-4.1226
ENSG00000205138,SDHAF1,21,-0.1412,17,-0.4924,21,-0.0771,35,0.95511,7,-1.7164,20,-0.1424
ENSG00000239382,ALKBH6,12,-1.1635,22,-0.2742,26,0.02683,48,1.39682,12,-1.1387,7,-1.7903
ENSG00000105270,CLIP3,323,-0.1890,346,-0.0784,375,0.06775,514,0.73489,186,-1.0133,162,-1.2181
ENSG00000105258,POLR2I,53,-1.5237,155,0.25996,147,0.13611,183,0.60668,119,-0.2105,98,-0.5109
ENSG00000105254,TBCB,115,-0.6769,149,-0.2722,163,-0.0939,257,0.83339,95,-0.9171,199,0.22637
ENSG00000126247,CAPNS1,96,-1.0338,172,-0.0901,158,-0.2238,304,1.12538,119,-0.6406,108,-0.7827
ENSG00000161281,COX7A1,75,-0.9030,180,0.66231,175,0.53742,143,0.18328,77,-0.7974,13,-3.3589
ENSG00000167635,ZNF146,54,0.44382,30,-0.6429,40,-0.0697,29,-0.6682,39,-0.1066,101,1.44967
ENSG00000232677,LINC00665,24,0.38669,15,-0.4410,9,-1.1516,24,0.43637,27,0.51813,20,0.06705
ENSG00000142065,ZFP14,54,0.78606,28,-0.3777,40,0.25542,23,-0.7586,24,-0.5637,52,0.64077
ENSG00000181007,ZFP82,35,0.61232,21,-0.2740,28,0.23056,17,-0.6381,29,0.26758,25,0.02486
ENSG00000186017,ZNF566,30,0.69404,17,-0.3022,19,-0.1293,15,-0.5714,18,-0.1575,32,0.71149
ENSG00000254004,ZNF260,18,0.10433,23,0.60728,16,-0.1449,13,-0.5533,17,-0.0249,14,-0.3642
ENSG00000186020,ZNF529,35,0.14071,30,-0.1453,26,-0.3320,33,0.03048,29,-0.1447,47,0.59433
ENSG00000161298,ZNF382,40,1.43104,14,-0.5223,19,0.01958,15,-0.3738,7,-1.4633,12,-0.6103
ENSG00000197808,ZNF461,14,-0.0315,13,-0.1262,15,0.17930,16,0.21728,10,-0.4464,13,-0.1461
ENSG00000198453,ZNF568,17,0.63603,7,-0.8425,11,-0.1136,12,0.05539,8,-0.6509,20,0.81801
ENSG00000196967,ZNF585A,26,0.50876,11,-0.9335,21,0.13943,16,-0.3264,25,0.41638,31,0.73152
ENSG00000188283,ZNF383,22,0.29445,16,-0.2055,17,-0.0988,9,-1.1346,35,1.04403,29,0.73920
ENSG00000181666,ZNF875,26,0.82753,11,-0.7350,15,-0.1474,21,0.42518,9,-0.8565,12,-0.4787
ENSG00000171827,ZNF570,36,0.46276,24,-0.2844,40,0.64615,18,-0.7816,29,0.07534,27,-0.0477
ENSG00000188227,ZNF793,55,1.12936,25,-0.3481,21,-0.5525,21,-0.6283,18,-0.7334,50,0.82713
ENSG00000171817,ZNF540,30,0.33629,23,-0.1678,30,0.34933,30,0.33573,10,-1.2802,10,-1.3544
ENSG00000120784,ZFP30,21,0.46523,10,-0.8398,16,-0.0084,15,-0.1550,31,1.02358,15,-0.1775
ENSG00000105738,SIPA1L3,20,0.21366,17,-0.0640,15,-0.2438,16,-0.1206,23,0.44837,17,-0.0550
ENSG00000011332,DPF1,96,1.01316,48,-0.2830,52,-0.1198,52,-0.1235,31,-0.8741,40,-0.5001
ENSG00000167642,SPINT2,96,-0.5570,142,0.12751,156,0.27661,200,0.85091,40,-1.8008,28,-2.3540
ENSG00000167641,PPP1R14A,23,-1.8102,52,-0.5912,7,-3.5062,33,-1.3697,93,0.40142,460,3.61035
ENSG00000167645,YIF1B,23,-0.3469,31,0.22006,23,-0.2992,36,0.51054,13,-1.1667,28,0.00769
ENSG00000099341,PSMD8,65,-1.1932,103,-0.5161,190,0.59968,234,1.16833,66,-1.1067,47,-1.5977
ENSG00000130244,FAM98C,22,-0.6523,40,0.43771,34,0.10110,29,-0.1556,32,0.01106,33,0.03488
ENSG00000196218,RYR1,16,-0.0297,4,-2.2058,7,-1.2390,7,-1.4010,89,3.21989,23,0.58516
ENSG00000178982,EIF3K,79,-1.2830,138,-0.4262,245,0.61127,274,0.95452,127,-0.4927,79,-1.1974
ENSG00000130402,ACTN4,209,0.50646,130,-0.3461,122,-0.4298,154,-0.0358,134,-0.2490,236,0.65603
ENSG00000104823,ECH1,27,-0.9841,50,0.01998,50,0.00615,62,0.44464,57,0.22080,48,-0.0555
ENSG00000104824,HNRNPL,104,0.03873,103,0.01900,100,-0.0346,102,0.01273,90,-0.1930,108,0.09342
ENSG00000068903,SIRT2,69,-0.8719,100,-0.2966,74,-0.7561,126,0.15143,140,0.28438,298,1.56769
ENSG00000104825,NFKBIB,11,-0.5607,12,-0.5694,14,-0.2852,17,0.07156,28,0.85797,31,1.01627
ENSG00000128626,MRPS12,17,-0.6121,29,0.25592,23,-0.1216,39,0.89061,12,-1.0694,6,-2.0949
ENSG00000161243,FBXO27,21,-0.2307,24,0.01636,29,0.30963,31,0.48961,10,-1.3236,14,-0.7961
ENSG00000128011,LRFN1,10,-0.5233,20,0.84248,13,0.03757,14,0.08964,5,-1.3377,6,-1.2476
ENSG00000179134,SAMD4B,85,0.14259,93,0.32747,57,-0.5305,47,-0.9078,138,0.90975,100,0.38134
ENSG00000006712,PAF1,31,-0.3165,34,-0.1607,40,0.12617,35,-0.1419,37,-0.0171,63,0.82031
ENSG00000063322,MED29,66,-0.4137,92,0.18336,67,-0.3860,80,-0.0827,148,0.91815,77,-0.1413
ENSG00000105193,RPS16,180,-1.1594,465,0.48807,293,-0.3684,349,-0.0821,623,0.86626,365,0.00250
ENSG00000196235,SUPT5H,110,-0.2278,147,0.30818,123,-0.0363,123,-0.0514,137,0.12860,98,-0.3867
ENSG00000105197,TIMM50,39,-0.2289,40,-0.2073,34,-0.4554,70,0.94765,29,-0.6503,30,-0.5934
ENSG00000090932,DLL3,8,-0.6545,12,0.01502,8,-0.6398,15,0.40500,18,0.66337,13,0.11242
ENSG00000176401,EID2B,34,0.29553,29,-0.0004,28,-0.0478,33,0.24404,20,-0.5177,16,-0.8467
ENSG00000176396,EID2,33,-0.9137,51,-0.2169,81,0.60018,88,0.88421,17,-1.8239,29,-1.0320
ENSG00000105204,DYRK1B,19,0.09568,24,0.55983,10,-0.9194,19,0.08962,17,-0.0835,13,-0.5629
ENSG00000105202,FBL,43,-0.2394,54,0.18002,26,-1.0213,55,0.21503,64,0.42382,61,0.34696
ENSG00000013275,PSMC4,20,-1.2339,34,-0.3663,61,0.64925,63,0.84925,27,-0.6891,24,-0.8246
ENSG00000128000,ZNF780B,21,0.36780,19,0.22152,14,-0.3360,17,-0.0400,14,-0.3474,14,-0.3472
ENSG00000130758,MAP3K10,41,-0.4856,82,0.86270,42,-0.4237,50,-0.1408,72,0.44804,16,-1.8021
ENSG00000174521,TTC9B,94,-1.0118,215,0.42241,194,0.18842,247,0.72124,72,-1.3335,54,-1.7724
ENSG00000105221,AKT2,45,0.76608,22,-0.4905,13,-1.2736,22,-0.4821,57,1.07069,44,0.65268
ENSG00000105223,PLD3,278,-0.3878,285,-0.3795,363,0.07013,602,1.18379,127,-1.5380,120,-1.6249
ENSG00000090013,BLVRB,23,-1.0097,34,-0.4335,56,0.47173,62,0.73213,51,0.26059,20,-1.1264
ENSG00000160460,SPTBN4,87,0.48196,56,-0.3178,64,-0.0540,94,0.71856,25,-1.4752,18,-1.9326
ENSG00000105245,NUMBL,54,0.13582,38,-0.4823,50,0.01397,79,0.97700,16,-1.6805,21,-1.3076
ENSG00000077312,SNRPA,15,-0.4785,28,0.60851,16,-0.3813,22,0.14908,19,-0.1564,15,-0.5330
ENSG00000167578,RAB4B,28,-0.5647,28,-0.6075,37,-0.0726,62,0.95132,30,-0.4198,40,0.05025
ENSG00000269858,EGLN2,57,-0.1366,59,-0.0852,58,-0.1173,84,0.60488,41,-0.6218,44,-0.5325
ENSG00000105323,HNRNPUL1,76,0.20233,68,-0.0032,53,-0.4210,46,-0.6847,124,0.98545,89,0.42985
ENSG00000077348,EXOSC5,8,-1.0052,12,-0.5586,19,0.31007,30,1.33884,2,-2.7266,10,-0.6391
ENSG00000248098,BCKDHA,20,-0.8342,38,0.29341,28,-0.2865,37,0.23856,43,0.39326,31,-0.0778
ENSG00000105341,DMAC2,13,-0.7571,23,0.24695,25,0.31802,26,0.47920,9,-1.2777,14,-0.5676
ENSG00000105372,RPS19,250,-1.0403,614,0.53601,364,-0.4370,459,-0.0518,752,0.75370,456,-0.0526
ENSG00000105404,RABAC1,93,-0.8704,134,-0.3008,152,-0.0574,266,1.14064,108,-0.5777,87,-0.9082
ENSG00000105409,ATP1A3,234,-0.5560,279,-0.2903,445,0.55868,506,0.92719,111,-1.6290,86,-2.0139
ENSG00000105737,GRIK5,60,0.68168,31,-0.4951,36,-0.2190,42,0.03812,52,0.39057,28,-0.5687
ENSG00000160570,DEDD2,20,-0.2128,18,-0.4441,19,-0.2421,41,1.30459,5,-2.2399,11,-1.0901
ENSG00000105723,GSK3A,96,0.08912,110,0.37802,74,-0.3424,108,0.34861,51,-0.8774,44,-1.0902
ENSG00000105722,ERF,11,-0.1343,12,-6.7634,7,-0.8729,10,-0.4473,15,0.29286,30,1.46635
ENSG00000079432,CIC,43,0.17301,38,-0.0197,27,-0.5976,40,0.05843,49,0.39687,40,0.07258
ENSG00000079462,PAFAH1B3,6,-1.8139,19,-0.0720,20,0.02936,33,1.04852,21,0.06707,9,-1.0935
ENSG00000167619,TMEM145,15,-0.3274,19,0.08810,22,0.34199,24,0.57427,8,-1.1377,6,-1.6956
ENSG00000105429,MEGF8,93,0.25843,84,0.09180,78,-0.0561,88,0.17297,62,-0.3881,44,-0.9347
ENSG00000105755,ETHE1,8,-0.6227,13,0.06774,14,0.18526,17,0.67235,4,-1.6288,10,-0.3779
ENSG00000073050,XRCC1,11,-0.8361,12,-0.7442,23,0.31666,31,0.98807,18,-0.0996,13,-0.5714
ENSG00000167378,IRGQ,68,-0.1171,95,0.53884,77,0.09013,74,0.02753,24,-1.6515,53,-0.4899
ENSG00000124444,ZNF576,26,0.25157,13,-1.0081,34,0.74614,25,0.18779,25,0.15393,13,-0.8732
ENSG00000131116,ZNF428,71,-0.5325,107,0.17282,109,0.19666,115,0.32257,87,-0.1715,58,-0.7874
ENSG00000105767,CADM4,72,-0.4526,92,-0.0573,76,-0.3710,84,-0.2182,132,0.52205,180,1.04275
ENSG00000105771,SMG9,21,0.26157,12,-0.6981,12,-0.6401,27,0.80657,15,-0.2943,19,0.03358
ENSG00000159871,LYPD5,6,-1.1081,8,-0.6177,26,1.54444,14,0.32262,4,-1.5518,6,-0.9850
ENSG00000267680,ZNF224,34,1.21376,12,-0.6177,7,-1.3436,18,0.03682,9,-0.9784,28,0.75091
ENSG00000167380,ZNF226,17,-0.5333,16,-0.7020,25,0.07303,28,0.32578,44,0.99242,25,0.06569
ENSG00000073008,PVR,23,0.75571,9,-0.8684,13,-0.2131,21,0.61530,14,-0.1333,5,-1.4850
ENSG00000130204,TOMM40,27,-0.7486,36,-0.3573,58,0.51319,66,0.89275,13,-1.7409,29,-0.6070
ENSG00000130203,APOE,166,-1.0550,182,-0.9857,69,-2.4083,164,-1.1569,1807,3.31775,480,0.66919
ENSG00000130208,APOC1,4,-2.2981,21,0.32574,20,0.19198,21,0.33274,33,0.97947,7,-1.4317
ENSG00000104853,CLPTM1,63,-0.5645,96,0.16347,90,0.02979,115,0.53303,75,-0.2639,46,-0.9916
ENSG00000007047,MARK4,32,0.04801,42,0.58360,28,-0.2138,29,-0.1594,20,-0.6829,24,-0.3869
ENSG00000104866,PPP1R37,23,0.10487,22,0.02829,14,-0.7333,31,0.73930,9,-1.3180,18,-0.2898
ENSG00000007255,TRAPPC6A,8,-1.1687,16,-0.2192,16,-0.1294,16,-0.1234,46,1.58307,20,0.16949
ENSG00000104884,ERCC2,14,-0.1842,14,-0.1932,14,-0.1960,18,0.29757,25,0.78404,9,-0.7891
ENSG00000117877,CD3EAP,19,0.75339,4,-1.9878,21,0.87807,8,-0.7580,17,0.41884,20,0.69822
ENSG00000012061,ERCC1,24,-0.9722,44,-0.0274,46,0.05957,56,0.44263,57,0.40113,37,-0.2813
ENSG00000125744,RTN2,44,-0.0091,46,0.11022,43,-0.0295,61,0.67895,18,-1.3202,12,-1.9701
ENSG00000125741,OPA3,13,-0.4524,19,0.14170,25,0.67466,12,-0.6055,24,0.49825,14,-0.3144
ENSG00000125746,EML2,23,-0.4503,24,-0.4052,37,0.37792,25,-0.2983,35,0.25639,55,0.99881
ENSG00000125743,SNRPD2,92,-1.2065,212,0.18558,218,0.21092,279,0.75834,140,-0.5029,84,-1.2607
ENSG00000185800,DMWD,63,0.20625,44,-0.4227,46,-0.3404,70,0.44437,63,0.19013,48,-0.2513
ENSG00000125755,SYMPK,45,0.30435,30,-0.4356,31,-0.3550,38,0.02227,60,0.74046,38,0.01683
ENSG00000176182,MYPOP,27,-0.8559,76,1.10311,54,0.28018,42,-0.1505,17,-1.4861,14,-1.8001
ENSG00000104967,NOVA2,81,0.69119,43,-0.4543,51,-0.1473,63,0.25062,31,-0.8930,51,-0.1313
ENSG00000011485,PPP5C,53,-0.3220,60,-0.1424,70,0.14037,100,0.91998,20,-1.7324,28,-1.2788
ENSG00000277531,PNMA8C,69,0.16470,80,0.48475,51,-0.3648,72,0.24660,27,-1.2751,34,-0.9563
ENSG00000182013,PNMA8A,205,0.07025,179,-0.1790,224,0.22361,267,0.62498,72,-1.5305,93,-1.1390
ENSG00000204851,PNMA8B,236,0.47283,207,0.25739,186,0.04731,190,0.09114,57,-1.7360,82,-1.2043
ENSG00000160014,CALM3,845,-0.4535,1290,0.30564,1055,-0.0797,1576,0.73215,557,-1.0505,308,-1.9348
ENSG00000197380,DACT3,44,-0.7974,95,0.55590,55,-0.4466,64,-0.2110,96,0.45711,91,0.37443
ENSG00000090372,STRN4,50,0.47022,39,0.01432,30,-0.4288,42,0.19053,24,-0.7008,34,-0.2009
ENSG00000181027,FKRP,10,-0.7536,18,0.18952,19,0.17284,19,0.28151,13,-0.3376,16,-0.0817
ENSG00000042753,AP2S1,111,-0.7530,156,-0.2179,192,0.16174,298,1.15349,57,-1.6904,73,-1.3188
ENSG00000160007,ARHGAP35,200,0.19131,232,0.52294,163,-0.1570,130,-0.5815,176,-0.0308,160,-0.1803
ENSG00000130748,TMEM160,157,-0.8046,275,0.14450,242,-0.0920,398,0.93957,142,-0.9023,103,-1.3841
ENSG00000130749,ZC3H4,42,0.75460,26,-0.0716,24,-0.2383,20,-0.5932,20,-0.4976,40,0.59128
ENSG00000142230,SAE1,68,-0.3344,97,0.31351,86,0.08420,105,0.48250,41,-1.0682,35,-1.2851
ENSG00000257704,INAFM1,21,-0.7649,32,-0.0414,27,-0.3132,53,1.00684,23,-0.5301,20,-0.7571
ENSG00000105419,MEIS3,106,0.57931,93,0.40119,31,-1.4354,88,0.27323,56,-0.4661,42,-0.8980
ENSG00000118160,SLC8A2,147,0.99683,82,-0.0779,45,-1.0526,109,0.48754,25,-1.8546,45,-0.9898
ENSG00000105402,NAPA,129,-0.5774,171,-0.1213,194,0.11046,289,0.98255,67,-1.5080,91,-1.0664
ENSG00000024422,EHD2,23,0.63420,20,0.43697,2,-3.0184,14,-0.2389,26,0.76441,14,-0.1845
ENSG00000105373,NOP53,50,-1.1040,109,0.21353,93,-0.0865,83,-0.2957,183,1.02079,127,0.41827
ENSG00000178980,SELENOW,447,-1.0396,1012,0.36836,734,-0.2314,1100,0.54261,755,-0.1693,639,-0.4277
ENSG00000105499,PLA2G4C,18,-0.2463,19,-0.1504,12,-0.8790,18,-0.2489,33,0.70382,45,1.25858
ENSG00000185453,ZSWIM9,22,0.41247,25,0.72722,10,-0.8691,9,-1.1605,28,0.71181,16,-0.1418
ENSG00000105438,KDELR1,45,0.37203,28,-0.4971,34,-0.1200,44,0.40432,31,-0.2259,30,-0.2795
ENSG00000105447,GRWD1,16,0.41340,9,-0.7087,12,-0.0958,20,0.84506,4,-1.5641,9,-0.5550
ENSG00000105443,CYTH2,37,-0.0602,35,-0.1314,34,-0.1888,58,0.88606,11,-1.8052,22,-0.7909
ENSG00000142235,LMTK3,65,0.29920,55,-0.0082,37,-0.6387,77,0.69902,27,-1.0926,31,-0.8589
ENSG00000063177,RPL18,211,-1.0809,497,0.39998,373,-0.1517,392,-0.0709,696,0.86919,353,-0.2225
ENSG00000063176,SPHK2,6,-1.8490,26,0.37694,15,-0.5313,29,0.64388,27,0.38142,19,-0.1568
ENSG00000105516,DBP,19,-1.6198,55,0.03600,62,0.24276,77,0.73327,63,0.25359,25,-1.1832
ENSG00000063180,CA11,257,-0.5706,472,0.53976,340,-0.1029,379,0.09286,464,0.39690,124,-1.6183
