Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4to5,Feature log2 fold change topic 4to5,Feature count topic 6to8,Feature log2 fold change topic 6to8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10,Feature log2 fold change topic 10
ENSG00000104164,BLOC1S6,104,-0.4017,136,0.01798,201,0.66568,126,-0.1117,132,-0.0384,160,0.28842,93,-0.5699
ENSG00000137872,SEMA6D,28,-0.2967,24,-0.5419,61,0.95110,53,0.82365,26,-0.5467,17,-1.0969,29,-0.2334
ENSG00000104177,MYEF2,82,-0.2214,109,0.22664,101,0.10871,78,-0.3281,106,0.23636,90,-0.0841,89,-0.0900
ENSG00000233932,CTXN2,13,-0.7133,11,-1.0012,30,0.58859,28,0.59318,25,0.42408,9,-1.1868,11,-0.9246
ENSG00000128951,DUT,134,-0.0744,137,-0.0326,165,0.25949,135,-0.0636,153,0.18989,106,-0.4440,129,-0.1282
ENSG00000255302,EID1,495,-0.2811,628,0.09886,568,-0.0635,601,0.03006,689,0.32795,508,-0.2392,441,-0.4628
ENSG00000138593,SECISBP2L,128,-0.5588,118,-0.6857,198,0.12404,114,-0.8031,153,-0.3520,305,0.84887,392,1.29123
ENSG00000166200,COPS2,69,-0.8079,83,-0.5204,143,0.35140,119,0.05372,146,0.50938,93,-0.3310,90,-0.3895
ENSG00000156958,GALK2,15,0.05425,6,-1.2812,14,-0.1094,11,-0.5021,17,0.30520,18,0.30359,21,0.58237
ENSG00000140285,FGF7,1,-2.8045,6,-0.6747,10,0.11758,8,-0.2731,13,0.90030,14,0.67558,4,-1.2330
ENSG00000104047,DTWD1,35,0.24958,39,0.40029,57,1.03754,19,-0.7829,22,-0.6295,42,0.53628,26,-0.2190
ENSG00000285410,GABPB1-IT1,29,-0.0162,40,0.48039,30,0.04511,30,0.01690,22,-0.5456,41,0.53931,28,-0.0641
ENSG00000244879,GABPB1-AS1,43,1.22313,14,-0.5884,15,-0.5378,17,-0.3290,14,-0.6801,24,0.20844,34,0.81326
ENSG00000138592,USP8,154,0.45113,73,-0.7333,76,-0.6684,114,-0.0454,131,0.23820,125,0.11337,119,0.03279
ENSG00000092439,TRPM7,25,0.35585,11,-0.8693,21,0.07877,13,-0.7223,20,-0.0253,31,0.67609,27,0.48363
ENSG00000138600,SPPL2A,43,1.48426,18,0.05085,15,-0.2365,14,-0.3471,13,-0.5760,11,-0.6811,22,0.31053
ENSG00000183578,TNFAIP8L3,17,0.34588,18,0.47661,10,-0.4792,12,-0.1630,12,-0.2845,17,0.37007,13,0.00245
ENSG00000186417,GLDN,10,-1.1373,5,-2.2095,1,-4.5030,12,-1.0198,7,-1.9489,18,-0.3472,143,3.96001
ENSG00000104093,DMXL2,57,-1.3539,124,-0.1596,88,-0.6989,130,-0.1073,187,0.68147,183,0.46005,104,-0.4438
ENSG00000104112,SCG3,1695,1.51427,513,-0.4976,480,-0.5990,470,-0.6955,656,-0.1403,816,0.24047,619,-0.2028
ENSG00000140280,LYSMD2,53,-1.1684,113,-0.0074,116,0.04112,133,0.29646,135,0.37782,97,-0.2411,82,-0.5129
ENSG00000128872,TMOD2,317,-0.6242,502,0.09767,383,-0.3326,553,0.28994,513,0.17296,433,-0.1377,443,-0.1016
ENSG00000138594,TMOD3,77,1.55104,32,0.06635,32,0.03572,19,-0.7909,24,-0.4928,28,-0.1674,30,-0.0294
ENSG00000166477,LEO1,52,0.25314,36,-0.3109,78,0.94656,39,-0.2124,40,-0.1779,38,-0.2283,38,-0.2466
ENSG00000069956,MAPK6,73,-0.3232,113,0.38617,120,0.47838,96,0.12929,87,-0.0434,73,-0.3110,60,-0.6309
ENSG00000069966,GNB5,86,-0.8144,133,-0.1408,136,-0.1090,167,0.25434,189,0.57348,101,-0.5722,97,-0.6303
ENSG00000197535,MYO5A,188,-1.3598,568,0.36632,302,-0.6351,521,0.25547,510,0.25114,468,0.05271,433,-0.0736
ENSG00000128989,ARPP19,624,-1.0307,1573,0.42788,1586,0.44078,1157,-0.0802,1235,0.04258,1594,0.44931,703,-0.8484
ENSG00000047346,FAM214A,49,1.00232,19,-0.5099,17,-0.7103,25,-0.1433,21,-0.4638,26,-0.0370,44,0.80551
ENSG00000137766,UNC13C,74,-0.2725,166,1.05741,66,-0.4552,130,0.72745,65,-0.6058,31,-1.6126,93,0.08522
ENSG00000137876,RSL24D1,123,-0.6167,169,-0.1230,241,0.44857,194,0.10274,222,0.41324,120,-0.6539,123,-0.6240
ENSG00000225973,PIGBOS1,14,0.06646,12,-0.1485,9,-0.5651,20,0.70996,10,-0.6333,18,0.42621,13,-0.0293
ENSG00000260916,CCPG1,149,0.41050,77,-0.6402,106,-0.1385,98,-0.2842,119,0.06024,137,0.28010,133,0.22648
ENSG00000261652,C15orf65,12,0.46879,4,-1.1743,11,0.20265,8,-0.1688,13,0.73570,7,-0.3465,2,-1.9642
ENSG00000256061,DNAAF4,17,0.84690,6,-0.7687,15,0.64431,7,-0.5264,8,-0.4923,12,0.31747,12,0.31191
ENSG00000181827,RFX7,16,-0.0160,11,-0.5276,19,0.27607,16,0.04241,12,-0.5922,20,0.37962,25,0.76090
ENSG00000138587,MNS1,17,-0.0359,13,-0.4292,6,-1.4760,7,-1.4710,21,0.36919,29,0.81240,33,1.03331
ENSG00000137871,ZNF280D,62,-0.0089,55,-0.1876,62,-0.0101,50,-0.3811,67,0.14473,74,0.28830,69,0.15805
ENSG00000140262,TCF12,65,1.43294,29,0.03726,19,-0.5598,12,-1.3764,14,-1.1994,34,0.32072,65,1.42529
ENSG00000128849,CGNL1,36,1.72721,21,0.74721,11,-0.2498,9,-0.5481,4,-1.8850,9,-0.5520,22,0.86172
ENSG00000255529,POLR2M,45,0.26419,34,-0.1754,19,-1.0480,44,0.25319,40,0.12831,26,-0.5639,47,0.33903
ENSG00000137845,ADAM10,60,0.46101,39,-0.2045,25,-0.8915,31,-0.6279,31,-0.7270,101,1.38425,69,0.70273
ENSG00000128923,MINDY2,129,0.65498,70,-0.3384,53,-0.7674,73,-0.2915,80,-0.1458,110,0.38467,116,0.47210
ENSG00000157450,RNF111,23,-1.1662,58,0.28901,68,0.54880,47,-0.0656,48,-0.0015,59,0.31241,38,-0.3607
ENSG00000137776,SLTM,149,0.28615,101,-0.3314,80,-0.6932,102,-0.3485,108,-0.2854,190,0.68775,199,0.76858
ENSG00000157470,FAM81A,39,-1.5281,128,0.30702,145,0.51033,144,0.57025,101,-0.1053,97,-0.1416,62,-0.8433
ENSG00000140307,GTF2A2,100,0.12897,84,-0.1572,143,0.71395,111,0.32893,94,0.02190,33,-1.5797,64,-0.5868
ENSG00000140299,BNIP2,54,1.43690,21,-0.1282,21,-0.1280,17,-0.4781,11,-1.2608,22,-0.0454,43,1.01245
ENSG00000128915,ICE2,30,0.77824,14,-0.4219,11,-0.7494,16,-0.2051,16,-0.2944,12,-0.6436,37,1.14988
ENSG00000069667,RORA,22,-0.6826,33,-0.0215,50,0.64214,56,1.00766,25,-0.5351,11,-1.6828,31,-0.1226
ENSG00000129003,VPS13C,122,0.10064,116,0.01419,88,-0.4241,102,-0.2117,108,-0.1271,146,0.38976,149,0.42408
ENSG00000171914,TLN2,60,-1.3228,83,-0.8294,112,-0.3622,162,0.24426,175,0.45773,189,0.47308,122,-0.2314
ENSG00000140416,TPM1,266,1.04747,101,-0.5377,132,-0.1228,161,0.22968,115,-0.4184,156,0.14904,100,-0.5539
ENSG00000103642,LACTB,26,0.36528,8,-1.4217,14,-0.5536,13,-0.8242,24,0.28164,36,0.93014,26,0.34440
ENSG00000185088,RPS27L,210,0.81797,126,-0.0234,142,0.16321,117,-0.1670,124,-0.0605,75,-0.8236,121,-0.0896
ENSG00000166128,RAB8B,29,-0.2239,34,-0.0018,18,-0.9753,27,-0.4050,32,-0.1141,51,0.68268,56,0.84039
ENSG00000138613,APH1B,13,-0.1950,11,-0.4081,12,-0.3120,15,-0.0184,16,0.13677,20,0.44012,15,0.04541
ENSG00000103657,HERC1,80,-1.3393,137,-0.5245,119,-0.7348,186,-0.0450,234,0.44475,300,0.74756,196,0.04675
ENSG00000166797,CIAO2A,20,-0.0694,27,0.40334,20,-0.1014,15,-0.6339,18,-0.3012,25,0.24162,36,0.87578
ENSG00000028528,SNX1,38,-0.1128,27,-0.6689,50,0.31575,40,-0.0278,33,-0.4282,47,0.20899,69,0.85876
ENSG00000157734,SNX22,12,0.49413,3,-1.2964,3,-1.5375,4,-1.2458,4,-1.3997,15,0.84059,34,2.48499
ENSG00000166794,PPIB,147,0.81275,51,-0.8828,131,0.61224,58,-0.7388,90,0.00414,75,-0.2764,108,0.29223
ENSG00000169118,CSNK1G1,14,-0.0547,7,-1.1140,20,0.49035,15,-0.0274,14,-0.1210,17,0.20039,19,0.38444
ENSG00000103671,TRIP4,14,0.28735,9,-0.3639,15,0.33028,9,-0.3888,11,-0.0893,12,0.01438,16,0.42954
ENSG00000180357,ZNF609,53,1.14554,30,0.18048,25,-0.0659,21,-0.4300,15,-1.0003,46,0.88719,24,-0.1423
ENSG00000180304,OAZ2,105,0.08300,78,-0.3929,106,0.09806,111,0.20538,95,-0.0977,103,0.04839,97,-0.0385
ENSG00000166839,ANKDD1A,25,0.51363,17,-0.1263,34,1.00055,16,-0.1890,14,-0.5245,26,0.55540,7,-1.4505
ENSG00000090487,SPG21,39,0.24744,34,0.00105,39,0.22644,29,-0.2454,37,0.20065,23,-0.5653,32,-0.0926
ENSG00000103707,MTFMT,13,-0.1585,17,0.27082,16,0.15748,17,0.26371,15,0.01961,15,0.03527,6,-1.2356
ENSG00000246922,UBAP1L,7,-0.4953,14,0.53089,6,-0.8079,13,0.46474,9,-0.3347,6,-0.7154,16,0.72762
ENSG00000090470,PDCD7,42,0.22988,27,-0.4461,31,-0.2180,33,-0.1774,45,0.47656,36,-0.0062,24,-0.6090
ENSG00000166855,CLPX,50,-0.0808,48,-0.1435,58,0.15980,60,0.25434,50,-0.0818,52,-0.0259,45,-0.2251
ENSG00000074603,DPP8,72,-0.3886,94,0.03132,79,-0.2479,81,-0.2247,110,0.37923,100,0.12550,85,-0.1333
ENSG00000074696,HACD3,195,0.09265,135,-0.4838,201,0.14543,156,-0.2864,208,0.26121,194,0.08358,177,-0.0613
ENSG00000138614,INTS14,17,0.51494,17,0.47964,14,0.16145,7,-0.8818,10,-0.3443,14,0.22870,16,0.44351
ENSG00000174485,DENND4A,35,0.12094,36,0.16495,30,-0.0854,25,-0.4123,35,0.15646,35,0.14090,31,-0.0636
ENSG00000103769,RAB11A,118,-0.8848,168,-0.3502,188,-0.1675,269,0.46874,259,0.46106,147,-0.5578,156,-0.4593
ENSG00000157890,MEGF11,27,1.61580,10,-0.0241,8,-0.3328,7,-0.5243,3,-1.7794,17,0.80193,15,0.61063
ENSG00000166938,DIS3L,20,-0.6585,33,0.11657,28,-0.1268,32,0.07620,26,-0.3179,45,0.64072,37,0.32635
ENSG00000169032,MAP2K1,106,-1.4230,330,0.34385,140,-1.0009,165,-0.8217,321,0.39332,608,1.40472,194,-0.5044
ENSG00000174446,SNAPC5,50,-0.4761,79,0.26450,86,0.39174,58,-0.2611,76,0.24023,67,-0.0047,49,-0.5038
ENSG00000174444,RPL4,989,0.31187,1115,0.50946,547,-0.6278,620,-0.4792,701,-0.3021,1014,0.35243,1150,0.56185
ENSG00000174442,ZWILCH,8,-0.4652,19,0.79337,9,-0.3423,5,-1.2867,14,0.42877,15,0.38230,11,-0.0295
ENSG00000166949,SMAD3,18,-0.6310,31,0.27065,56,1.24828,18,-0.6652,17,-0.8303,60,1.36860,14,-0.9981
ENSG00000103591,AAGAB,14,-1.7123,45,0.00871,45,0.00908,48,0.11232,60,0.63181,40,-0.1785,29,-0.6795
ENSG00000189227,C15orf61,51,-0.1666,72,0.38440,87,0.69608,54,-0.0805,52,-0.1847,56,-0.0130,38,-0.6413
ENSG00000137764,MAP2K5,11,-1.5269,28,-0.1372,28,-0.1236,40,0.49885,29,-0.1094,42,0.51867,29,-0.0673
ENSG00000033800,PIAS1,64,0.11430,42,-0.5332,101,0.85985,53,-0.2054,57,-0.0992,65,0.14180,48,-0.3460
ENSG00000128973,CLN6,9,-0.0875,16,0.72227,9,-0.1123,11,0.18066,8,-0.3996,12,0.35909,6,-0.6418
ENSG00000169018,FEM1B,72,-0.8995,140,0.12757,125,-0.0494,141,0.15580,131,0.02198,170,0.44266,112,-0.2337
ENSG00000103647,CORO2B,35,-1.1995,82,0.10368,51,-0.6567,88,0.23513,81,0.10853,95,0.33094,89,0.23081
ENSG00000140350,ANP32A,99,0.22877,78,-0.1557,67,-0.3932,64,-0.5003,85,-0.0170,97,0.19857,134,0.72650
ENSG00000138604,GLCE,14,-1.0116,26,-0.1223,38,0.50743,22,-0.3620,25,-0.2021,59,1.28879,19,-0.5403
ENSG00000137818,RPLP1,3231,1.08438,2087,0.33839,1906,0.19027,1697,0.00283,1148,-0.7486,1000,-0.8251,1882,0.16928
ENSG00000140332,TLE3,21,0.59615,12,-0.3416,16,0.19557,15,0.07035,7,-1.1891,27,1.04603,16,0.15285
ENSG00000137831,UACA,161,3.65861,7,-2.0888,4,-2.8981,6,-2.4159,5,-2.7038,34,0.34291,40,0.62157
ENSG00000166173,LARP6,61,-0.6578,73,-0.3825,94,0.02296,126,0.56849,84,-0.2095,100,0.11822,98,0.08959
ENSG00000137821,LRRC49,31,-1.0521,31,-1.0588,40,-0.6757,84,0.55415,90,0.83941,39,-0.7051,42,-0.6266
ENSG00000129028,THAP10,4,-1.7539,8,-0.6130,10,-0.4084,22,1.04090,14,0.16591,11,-0.1668,8,-0.5906
ENSG00000066933,MYO9A,77,0.01948,58,-0.4211,76,0.01811,54,-0.5738,79,0.08101,113,0.66130,88,0.23772
ENSG00000067225,PKM,368,-1.0406,646,-0.1682,616,-0.2429,705,-0.0332,943,0.60080,734,0.03525,578,-0.3448
ENSG00000137817,PARP6,37,-0.6073,63,0.24794,59,0.13897,50,-0.1570,53,-0.0551,77,0.56210,49,-0.1620
ENSG00000140488,CELF6,23,-0.0953,32,0.40944,34,0.51489,30,0.34769,22,-0.2290,18,-0.5319,15,-0.8070
ENSG00000213614,HEXA,34,-0.0600,36,-0.0026,40,0.18517,41,0.24743,30,-0.3357,41,0.20271,34,-0.0659
ENSG00000166233,ARIH1,42,-0.6718,73,0.20762,66,0.03766,76,0.29544,69,0.15507,60,-0.1078,43,-0.6202
ENSG00000140463,BBS4,25,0.09280,17,-0.5227,21,-0.1620,25,0.09049,25,0.16814,26,0.16068,20,-0.2361
ENSG00000159322,ADPGK,14,-0.1484,14,-0.1816,12,-0.4283,14,-0.2468,18,0.32152,16,0.06658,18,0.24508
ENSG00000067141,NEO1,31,0.43739,23,-0.0272,23,-0.0622,24,-0.0063,15,-0.8404,25,0.08616,42,0.95072
ENSG00000156642,NPTN,170,-1.5933,424,-0.1951,519,0.12837,507,0.10389,590,0.45243,620,0.42020,272,-0.8822
ENSG00000103855,CD276,7,-0.4526,19,1.05701,9,-0.1838,9,-0.2070,8,-0.4065,16,0.76040,7,-0.6232
ENSG00000205363,INSYN1,13,0.40385,11,0.07968,6,-0.8552,8,-0.4696,11,0.22895,9,-0.1521,14,0.43651
ENSG00000067221,STOML1,37,-1.1786,127,0.75934,57,-0.5364,94,0.29774,71,-0.2504,79,-0.0267,101,0.36894
ENSG00000140464,PML,23,1.04755,6,-1.0093,7,-0.7752,11,-0.1841,9,-0.5597,20,0.85016,15,0.39476
ENSG00000167178,ISLR2,3,-1.1288,7,-0.1652,2,-1.9694,2,-1.7704,5,-0.6852,33,2.62760,12,0.64551
ENSG00000129009,ISLR,11,-1.2013,5,-2.1771,0,-6.2799,3,-3.2616,24,-0.0125,120,3.12854,27,0.18424
ENSG00000138623,SEMA7A,9,-1.9926,44,0.42664,23,-0.6077,38,0.21518,36,0.11504,39,0.23763,40,0.25633
ENSG00000138629,UBL7,38,-0.9142,58,-0.2548,61,-0.2001,48,-0.6134,95,0.72246,81,0.26798,67,-0.0280
ENSG00000179335,CLK3,13,-0.3839,11,-0.5295,15,-0.1199,16,0.02160,14,-0.2692,20,0.33905,28,0.87552
ENSG00000179151,EDC3,6,-1.4997,18,0.09598,21,0.39261,15,-0.1213,16,-0.0700,20,0.32163,22,0.42786
ENSG00000103653,CSK,15,-0.2577,25,0.51985,19,0.08898,17,-0.1147,12,-0.6963,25,0.51843,25,0.52464
ENSG00000213578,CPLX3,36,2.41556,10,0.11096,6,-0.6343,5,-1.1170,0,-5.2838,9,-0.0743,23,1.53998
ENSG00000140474,ULK3,17,-1.3765,44,0.07426,32,-0.4415,48,0.23478,35,-0.4057,73,0.89865,58,0.49338
ENSG00000140497,SCAMP2,23,1.17321,11,-0.0537,9,-0.2988,7,-0.6876,5,-1.3608,13,0.26840,25,1.38320
ENSG00000178802,MPI,32,-0.2905,31,-0.3417,27,-0.5509,44,0.25185,48,0.48004,29,-0.4527,34,-0.2214
ENSG00000178761,FAM219B,40,-0.2767,49,0.05891,37,-0.3700,53,0.22152,45,-0.1154,48,0.04208,57,0.31262
ENSG00000178741,COX5A,227,-0.9117,370,-0.1521,434,0.10343,526,0.47917,467,0.28907,286,-0.5577,303,-0.4672
ENSG00000178718,RPP25,16,0.51255,23,1.07540,6,-1.0169,11,-0.1069,10,-0.3539,8,-0.6813,14,0.25523
ENSG00000198794,SCAMP5,127,-1.1530,237,-0.1954,205,-0.4232,338,0.43236,256,-0.0881,344,0.40721,320,0.28765
ENSG00000140365,COMMD4,30,-0.1978,19,-0.9069,39,0.25223,37,0.18472,36,0.11770,29,-0.2434,38,0.21709
ENSG00000140398,NEIL1,9,-0.8869,11,-0.5258,11,-0.4951,15,-0.0996,18,0.27678,26,0.86142,15,-0.0047
ENSG00000140400,MAN2C1,41,0.46301,30,-0.0391,31,-0.0167,28,-0.1956,22,-0.6097,51,0.83695,33,0.10262
ENSG00000169375,SIN3A,14,-0.4013,15,-0.3284,20,0.11076,15,-0.3272,18,-0.0264,33,0.91298,18,-0.0218
ENSG00000169410,PTPN9,17,-0.4339,23,-0.0035,36,0.71029,29,0.44223,18,-0.4780,30,0.42228,12,-1.0199
ENSG00000169371,SNUPN,38,0.05114,36,-0.0475,28,-0.4202,26,-0.5875,46,0.46751,37,0.01155,39,0.11745
ENSG00000177971,IMP3,37,-1.0931,80,0.11566,94,0.37183,91,0.37187,67,-0.2211,61,-0.3124,91,0.32196
ENSG00000140367,UBE2Q2,68,0.33439,70,0.37068,75,0.49854,62,0.20348,37,-0.7525,56,0.00697,49,-0.1844
ENSG00000167196,FBXO22,29,-0.0622,34,0.16298,24,-0.3518,27,-0.2270,37,0.42782,26,-0.2209,26,-0.2701
ENSG00000140374,ETFA,65,-0.0896,65,-0.0914,94,0.50506,52,-0.5104,89,0.56001,52,-0.4506,43,-0.7216
ENSG00000140386,SCAPER,119,0.36183,80,-0.2794,105,0.15056,87,-0.1708,82,-0.3058,99,0.06262,132,0.52995
ENSG00000117906,RCN2,132,-0.4789,128,-0.5181,203,0.20432,192,0.13315,220,0.44739,157,-0.2037,122,-0.5915
ENSG00000140391,TSPAN3,289,-0.1233,218,-0.5663,313,0.00310,312,-0.0039,355,0.27007,352,0.19249,264,-0.2676
ENSG00000173517,PEAK1,38,0.13769,31,-0.1489,35,0.01427,33,-0.0850,27,-0.4785,46,0.46486,49,0.55299
ENSG00000140382,HMG20A,17,-1.2874,40,0.00553,60,0.68370,51,0.49169,38,-0.0800,28,-0.5208,33,-0.2726
ENSG00000169783,LINGO1,55,-1.6538,223,0.50178,124,-0.4409,209,0.45820,171,0.09750,202,0.34130,99,-0.7777
ENSG00000167202,TBC1D2B,13,0.68769,13,0.66376,5,-0.9440,10,0.24961,4,-1.3442,9,-0.0068,15,0.89066
ENSG00000136425,CIB2,13,0.16865,15,0.35726,12,0.05539,12,0.05187,9,-0.5132,3,-2.0233,23,1.14742
ENSG00000166411,IDH3A,52,-0.8149,82,-0.1061,52,-0.8164,108,0.38366,104,0.34491,58,-0.6459,108,0.33553
ENSG00000103740,ACSBG1,77,1.52851,27,-0.2195,36,0.20422,16,-1.1521,15,-1.3732,56,0.94410,43,0.52060
ENSG00000140403,DNAJA4,58,-0.9528,105,-0.0276,131,0.32832,124,0.27742,112,0.10009,89,-0.2914,101,-0.0911
ENSG00000140395,WDR61,60,-0.1627,39,-0.8266,113,0.88548,74,0.21079,69,0.09415,48,-0.4871,45,-0.5907
ENSG00000166426,CRABP1,20,1.08098,9,-0.2358,3,-1.7776,4,-1.6221,11,0.19760,22,1.23240,8,-0.3454
ENSG00000136381,IREB2,18,-1.1629,35,-0.1379,48,0.37119,49,0.48182,39,0.04182,29,-0.4449,36,-0.0822
ENSG00000041357,PSMA4,114,-0.8265,134,-0.5862,208,0.11195,172,-0.2210,268,0.71889,197,0.02048,143,-0.4880
ENSG00000185787,MORF4L1,674,-0.1496,739,-0.0019,687,-0.1198,887,0.33551,736,-0.0106,624,-0.2705,694,-0.1037
ENSG00000103811,CTSH,279,4.03034,11,-1.9849,17,-1.4263,7,-2.8458,10,-2.3984,34,-0.3519,43,-0.0112
ENSG00000058335,RASGRF1,72,-0.9463,123,-0.1276,159,0.29027,186,0.63290,146,0.20589,74,-0.9059,89,-0.6203
ENSG00000166557,TMED3,28,-0.6170,31,-0.5049,34,-0.3483,49,0.27314,50,0.37025,38,-0.1747,43,0.02313
ENSG00000136371,MTHFS,23,0.56656,19,0.25046,24,0.61414,20,0.37731,9,-1.0406,13,-0.3437,16,-0.0234
ENSG00000180953,AC015871.1,14,0.27544,15,0.35002,18,0.68580,12,-0.0335,9,-0.5332,13,0.10644,9,-0.4722
ENSG00000086666,ZFAND6,56,0.24253,36,-0.4602,68,0.56480,51,0.12101,41,-0.2943,51,0.11071,42,-0.2021
ENSG00000259417,CTXND1,56,2.75799,15,0.26854,10,-0.3578,8,-0.8385,3,-2.3842,9,-0.5718,13,0.07841
ENSG00000172379,ARNT2,185,-0.1853,290,0.54399,288,0.53414,202,-0.0501,202,-0.0529,175,-0.2753,129,-0.7482
ENSG00000136379,ABHD17C,25,0.76936,13,-0.3010,20,0.41262,13,-0.3750,12,-0.4990,28,0.96642,9,-0.8912
ENSG00000103888,CEMIP,32,1.86856,12,0.14255,6,-0.8564,14,0.49445,8,-0.4574,2,-2.1783,2,-2.3039
ENSG00000117899,MESD,70,0.76655,43,-0.0430,50,0.19028,36,-0.3611,42,-0.1089,30,-0.6044,51,0.23666
ENSG00000140406,TLNRD1,11,-0.4783,16,0.07115,8,-1.0273,20,0.45039,16,0.06865,20,0.35491,13,-0.3383
ENSG00000182774,RPS17,734,0.76621,612,0.45998,490,0.09609,409,-0.2139,405,-0.2597,329,-0.5329,416,-0.1663
ENSG00000214575,CPEB1,17,-0.8938,24,-0.3638,29,-0.0659,33,0.11350,32,0.07061,42,0.50949,33,0.12842
ENSG00000103723,AP3B2,35,-1.2095,45,-0.8602,65,-0.2675,77,-0.0147,114,0.88086,92,0.28124,41,-0.9734
ENSG00000250988,SNHG21,15,0.08736,23,0.75339,21,0.61335,17,0.30451,10,-0.7610,8,-0.8479,14,-0.0740
ENSG00000156232,WHAMM,32,0.63727,38,0.95765,21,-0.0599,20,-0.0945,14,-0.7684,20,-0.0687,20,-0.1278
ENSG00000103942,HOMER2,37,0.56588,33,0.38533,14,-0.8963,25,-0.0745,19,-0.5570,30,0.25107,37,0.56835
ENSG00000169612,RAMAC,4,-1.8484,14,0.01441,13,-0.1447,18,0.53016,18,0.51692,9,-0.6320,9,-0.6635
ENSG00000169609,C15orf40,28,0.28987,37,0.77733,24,0.07971,15,-0.7032,20,-0.2984,26,0.21989,25,0.14223
ENSG00000064726,BTBD1,43,-0.6485,55,-0.2731,76,0.23996,74,0.22513,73,0.24405,68,0.05823,44,-0.6274
ENSG00000136404,TM6SF1,19,-1.2731,26,-0.8133,12,-1.9540,57,0.46888,77,1.32973,17,-1.4343,24,-0.9734
ENSG00000166503,HDGFL3,286,0.04412,275,-0.0204,206,-0.4731,288,0.05823,264,-0.1054,297,0.10459,352,0.37888
ENSG00000140600,SH3GL3,51,-0.9689,68,-0.5322,93,-0.0445,83,-0.2391,89,-0.1523,139,0.60958,172,0.97865
ENSG00000177082,WDR73,17,0.25009,11,-0.4706,22,0.62442,11,-0.4613,15,0.02574,8,-0.9738,23,0.68804
ENSG00000140612,SEC11A,57,1.16600,22,-0.4244,34,0.28634,19,-0.6989,19,-0.7681,31,0.16095,46,0.77366
ENSG00000166716,ZNF592,20,0.63948,6,-1.0443,17,0.40344,14,0.13265,9,-0.6883,17,0.36300,16,0.33559
ENSG00000073417,PDE8A,19,-0.1528,7,-1.5685,9,-1.2784,8,-1.5218,10,-1.2510,27,0.42050,97,2.97982
ENSG00000170776,AKAP13,73,0.96517,37,-0.1691,34,-0.2708,37,-0.1944,38,-0.1698,50,0.33875,28,-0.5816
ENSG00000140538,NTRK3,89,0.01721,105,0.27378,146,0.83375,90,0.04400,63,-0.6364,125,0.57337,46,-1.0102
ENSG00000259494,MRPL46,37,-0.3775,43,-0.1702,53,0.17634,47,-0.0172,58,0.43379,29,-0.7556,44,-0.1108
ENSG00000181991,MRPS11,78,0.13005,73,0.02906,62,-0.2228,79,0.17789,80,0.24075,55,-0.4113,49,-0.5819
ENSG00000140545,MFGE8,108,1.78951,20,-1.0246,47,0.31661,48,0.40239,29,-0.5117,9,-2.0926,17,-1.2623
ENSG00000140526,ABHD2,100,0.14106,88,-0.0694,93,0.02860,106,0.27059,79,-0.2953,113,0.33549,73,-0.3574
ENSG00000140521,POLG,18,-0.8911,41,0.40278,26,-0.3338,44,0.59872,26,-0.4130,34,0.11409,35,0.13761
ENSG00000255571,MIR9-3HG,12,-0.1636,13,-0.0518,11,-0.3919,18,0.50236,10,-0.5722,23,0.84039,11,-0.2831
ENSG00000166821,PEX11A,17,1.09444,4,-1.2478,3,-1.4236,11,0.41704,7,-0.2911,7,-0.4094,12,0.51370
ENSG00000166823,MESP1,32,-0.6674,45,-0.1380,65,0.45626,48,-0.0441,49,-0.0087,47,-0.0598,59,0.30122
ENSG00000157823,AP3S2,33,-0.6234,51,0.05627,43,-0.2233,61,0.40525,46,-0.1313,49,-0.0007,55,0.18776
ENSG00000242498,ARPIN,21,0.85367,16,0.43198,7,-0.7905,10,-0.3193,9,-0.5834,9,-0.4815,22,0.97291
ENSG00000259291,ZNF710-AS1,41,1.00213,27,0.30873,26,0.20384,16,-0.6074,16,-0.6501,25,0.16429,27,0.25875
ENSG00000182054,IDH2,101,0.82838,77,0.37739,75,0.32389,51,-0.3314,44,-0.6284,69,0.19202,56,-0.1407
ENSG00000185043,CIB1,57,0.42869,47,0.13845,75,0.89998,35,-0.3826,29,-0.7551,60,0.51800,38,-0.1941
ENSG00000182768,NGRN,361,-0.8866,702,0.15516,559,-0.2090,829,0.48962,659,0.06845,564,-0.1953,556,-0.2182
ENSG00000140575,IQGAP1,62,1.76286,11,-1.0585,5,-2.2675,9,-1.4127,13,-1.0057,22,-0.0104,66,1.89142
ENSG00000140577,CRTC3,20,0.50476,11,-0.4116,15,0.04654,11,-0.4673,7,-1.3241,20,0.52354,36,1.56006
ENSG00000140564,FURIN,10,-1.2693,34,0.61378,13,-0.8569,27,0.22521,20,-0.2870,40,0.86080,23,-0.0189
ENSG00000196547,MAN2A2,48,-0.9243,72,-0.2843,47,-0.9282,93,0.13302,89,0.05231,75,-0.2346,171,1.14089
ENSG00000184508,HDDC3,29,-0.0192,28,-0.1036,30,0.00419,33,0.20099,28,-0.1017,27,-0.1598,32,0.12577
